900.722897,1.232501
905.903443,1.261732
909.784033,1.279221
913.660493,1.290232
917.532823,1.304957
921.401023,1.300239
925.265092,1.316792
929.125031,1.325766
932.98084,1.340979
936.832518,1.340536
941.961664,1.358784
945.803705,1.363306
949.641615,1.378079
953.475395,1.359831
957.305045,1.363192
961.130565,1.383775
964.951954,1.389614
968.769213,1.37852
972.582341,1.392844
976.39134,1.395406
981.463579,1.401038
985.26294,1.407978
989.05817,1.417271
992.84927,1.417113
996.63624,1.419117
1000.41908,1.417182
1004.197789,1.423475
1007.972367,1.418917
1011.742816,1.430158
1016.763656,1.422878
1020.524467,1.426354
1024.281147,1.417831
1028.033698,1.440557
1031.782118,1.42995
1035.526408,1.434997
1039.266567,1.434293
1043.002596,1.452418
1046.734495,1.437262
1050.462263,1.447177
1055.426196,1.44532
1059.144327,1.453705
1062.858328,1.444383
1066.568198,1.465324
1070.273938,1.441678
1073.975548,1.448524
1077.673027,1.447669
1081.366376,1.454629
1085.055595,1.449872
1089.968128,1.461938
1093.647709,1.450309
1097.32316,1.461451
1100.994481,1.467282
1104.661671,1.461213
1108.324731,1.459327
1111.983661,1.46615
1115.63846,1.461859
1119.289129,1.456551
1124.150263,1.461931
1127.791294,1.4604
1131.428195,1.457445
1135.060966,1.459465
1138.689607,1.472407
1142.314117,1.474904
1145.934497,1.473858
1149.550746,1.475608
1153.162866,1.470395
1156.770855,1.491551
1161.575081,1.471507
1165.173433,1.487367
1168.767654,1.487641
1172.357745,1.493691
1175.943705,1.49054
1179.525536,1.502115
1183.103235,1.507876
1186.676805,1.51167
1190.246244,1.502947
1194.999071,1.512286
1198.558873,1.511293
1202.114544,1.517194
1205.666086,1.510823
1209.213496,1.520249
1212.756777,1.526715
1216.295927,1.520959
1219.830947,1.518914
1223.361836,1.514175
1226.888595,1.505927
1231.584516,1.515539
1235.101637,1.509944
1238.614629,1.515196
1242.12349,1.507054
1245.62822,1.513141
1249.128821,1.512362
1252.625291,1.518451
1256.11763,1.511769
1259.60584,1.518893
1264.250361,1.517355
1267.728933,1.521438
1271.203374,1.52489
1274.673686,1.519066
1278.139867,1.511117
1281.601917,1.529965
1285.059838,1.524748
1288.513627,1.525596
1291.963287,1.521808
1296.556408,1.525135
1299.996431,1.526767
1303.432322,1.522641
1306.864084,1.524101
1310.291715,1.525637
1313.715216,1.528651
1317.134587,1.524875
1320.549827,1.525094
1323.960937,1.525232
1327.367917,1.534774
1331.904131,1.529963
1335.301473,1.537445
1338.694685,1.547936
1342.083767,1.537776
1345.468718,1.540043
1348.849539,1.549006
1352.226229,1.546483
1355.598789,1.552181
1358.967219,1.557491
1363.452034,1.566107
1366.810826,1.571869
1370.165488,1.571491
1373.51602,1.576068
1376.862422,1.57942
1380.204693,1.591017
1383.542834,1.597602
1386.876844,1.603393
1390.206724,1.609216
1393.532474,1.626297
1397.960382,1.636681
1401.276494,1.64321
1404.588477,1.640375
1407.896328,1.646413
1411.20005,1.648999
1414.499641,1.655895
1417.795101,1.655812
1421.086432,1.663106
1424.373632,1.674935
1428.75014,1.675882
1432.027703,1.690313
1435.301135,1.71125
1438.570437,1.721675
1441.835609,1.712884
1445.09665,1.709423
1448.353561,1.706315
1451.606342,1.70184
1454.854992,1.703014
1459.180101,1.704774
1462.419114,1.72328
1465.653997,1.710383
1468.884749,1.709867
1472.111371,1.706876
1475.333862,1.708919
1478.552224,1.723869
1481.766455,1.716196
1484.976555,1.719911
1488.182525,1.725768
1492.450728,1.718971
1495.64706,1.720696
1498.839263,1.726185
1502.027335,1.725682
1505.211277,1.72596
1508.391088,1.732656
1511.56677,1.72865
1514.738321,1.73763
1517.905741,1.7374
1522.122544,1.734918
1525.280327,1.743379
1528.433979,1.740029
1531.583502,1.731178
1534.728894,1.749595
1537.870156,1.740951
1541.007287,1.754093
1544.140289,1.742809
1547.269159,1.725651
1550.3939,1.723151
1554.553796,1.746826
1557.668899,1.736982
1560.779871,1.753934
1563.886714,1.75324
1566.989426,1.732409
1570.088008,1.753697
1573.182459,1.750683
1576.27278,1.749559
1579.358971,1.755547
1583.467467,1.754264
1586.54402,1.750046
1589.616443,1.755848
1592.684736,1.740922
1595.748898,1.738897
1598.80893,1.722957
1601.864832,1.742491
1604.916603,1.750806
1607.964244,1.768752
1612.021341,1.754358
1615.059344,1.758143
1618.093218,1.755172
1621.122961,1.754021
1624.148573,1.784962
1627.170055,1.744706
1630.187407,1.761223
1633.200629,1.712205
1636.20972,1.770313
1639.214681,1.743204
1643.214871,1.764309
1646.210195,1.766216
1649.201388,1.810113
1652.188451,1.774866
1655.171383,1.771653
1658.150185,1.774183
1661.124857,1.7523
1664.095399,1.783322
1667.06182,1.863272
1671.0106,1.838259
1673.967374,1.835202
1676.920017,1.959334
1679.868531,1.994308
1682.812913,2.004452
1685.753166,2.081082
1688.689288,2.242877
1691.62128,2.027078
1694.549141,2.76618
1697.472873,nan
1701.364756,nan
