Method:,Column 1,,
Host Date-Time:,21/4/16 @ 7:39:37,,
Header Version:,1,,
System Temp hundredths:,3532,,
Detector Temp hundredths:,3633,,
Humidity hundredths:,3712,,
Lamp PD:,3764,,
Shift Vector Coefficients:,-4.47974,0.0448891,-0.000109265,,
Pixel to Wavelength Coefficients:,1792.1,-0.928226,-0.000229463,,
Serial Number:,5490239,,
Scan Config Name:,Column 1,,
Scan Config Type:,2,,
Start wavelength in nm:,900,,
End wavelength in nm:,1700,,
Pattern Pixel Width:,6,,
Number of Measurement points:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time (s):,2,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
900.722897,0.560174,64701.000000,17813.000000
905.903443,0.481117,80807.000000,26689.000000
909.784033,0.432296,90252.000000,33355.000000
913.660493,0.403878,98832.000000,38996.000000
917.532823,0.398267,108214.000000,43253.000000
921.401023,0.399057,120081.000000,47909.000000
925.265092,0.407911,134618.000000,52625.000000
929.125031,0.418697,152080.000000,57993.000000
932.980840,0.420952,171754.000000,65156.000000
936.832518,0.420450,192235.000000,73010.000000
941.961664,0.410086,218303.000000,84913.000000
945.803705,0.397403,236285.000000,94631.000000
949.641615,0.385748,252581.000000,103909.000000
953.475395,0.378771,268843.000000,112390.000000
957.305045,0.371025,284409.000000,121037.000000
961.130565,0.365794,300415.000000,129398.000000
964.951954,0.363371,315812.000000,136791.000000
968.769213,0.364213,331706.000000,143397.000000
972.582341,0.364371,347597.000000,150212.000000
976.391340,0.365236,362603.000000,156385.000000
981.463579,0.366661,381663.000000,164066.000000
985.262940,0.366455,394207.000000,169539.000000
989.058170,0.366151,405268.000000,174418.000000
992.849270,0.368017,414919.000000,177806.000000
996.636240,0.366202,422744.000000,181918.000000
1000.419080,0.365524,429985.000000,185323.000000
1004.197789,0.364338,435731.000000,188313.000000
1007.972367,0.362143,439787.000000,191029.000000
1011.742816,0.361598,442999.000000,192666.000000
1016.763656,0.359967,446147.000000,194765.000000
1020.524467,0.359086,447570.000000,195783.000000
1024.281147,0.358254,448137.000000,196407.000000
1028.033698,0.356935,447447.000000,196701.000000
1031.782118,0.355921,447066.000000,196993.000000
1035.526408,0.354821,446139.000000,197083.000000
1039.266567,0.354646,445335.000000,196807.000000
1043.002596,0.353905,443993.000000,196549.000000
1046.734495,0.352443,441985.000000,196320.000000
1050.462263,0.352213,439703.000000,195410.000000
1055.426196,0.352099,438747.000000,195036.000000
1059.144327,0.351345,437920.000000,195007.000000
1062.858328,0.351990,436828.000000,194232.000000
1066.568198,0.352845,436218.000000,193579.000000
1070.273938,0.352497,437019.000000,194090.000000
1073.975548,0.352708,437923.000000,194397.000000
1077.673027,0.352313,438436.000000,194802.000000
1081.366376,0.353121,439593.000000,194953.000000
1085.055595,0.352673,441201.000000,195868.000000
1089.968128,0.351913,442941.000000,196985.000000
1093.647709,0.351445,445537.000000,198353.000000
1097.323160,0.352197,448116.000000,199156.000000
1100.994481,0.350958,449422.000000,200307.000000
1104.661671,0.350235,451109.000000,201394.000000
1108.324731,0.350293,453992.000000,202654.000000
1111.983661,0.348383,457203.000000,204987.000000
1115.638460,0.347935,459746.000000,206340.000000
1119.289129,0.347613,461686.000000,207364.000000
1124.150263,0.346417,463762.000000,208871.000000
1127.791294,0.346022,465594.000000,209887.000000
1131.428195,0.347645,467340.000000,209888.000000
1135.060966,0.346767,468769.000000,210956.000000
1138.689607,0.348388,470277.000000,210846.000000
1142.314117,0.351332,471885.000000,210138.000000
1145.934497,0.353911,474025.000000,209841.000000
1149.550746,0.357589,475849.000000,208872.000000
1153.162866,0.361601,477793.000000,207797.000000
1156.770855,0.366182,479500.000000,206351.000000
1161.575081,0.374303,482364.000000,203738.000000
1165.173433,0.380364,485131.000000,202067.000000
1168.767654,0.386381,488511.000000,200675.000000
1172.357745,0.392131,491250.000000,199146.000000
1175.943705,0.398524,494537.000000,197549.000000
1179.525536,0.404894,498615.000000,196278.000000
1183.103235,0.411063,504468.000000,195781.000000
1186.676805,0.418381,510422.000000,194782.000000
1190.246244,0.425545,516637.000000,193928.000000
1194.999071,0.437250,526142.000000,192244.000000
1198.558873,0.444563,533671.000000,191739.000000
1202.114544,0.450605,540939.000000,191665.000000
1205.666086,0.455757,548916.000000,192198.000000
1209.213496,0.461370,558110.000000,192908.000000
1212.756777,0.464788,566953.000000,194428.000000
1216.295927,0.468004,575650.000000,195954.000000
1219.830947,0.466972,584869.000000,199566.000000
1223.361836,0.462543,595021.000000,205111.000000
1226.888595,0.456404,604954.000000,211504.000000
1231.584516,0.446418,617050.000000,220751.000000
1235.101637,0.438380,626559.000000,228340.000000
1238.614629,0.431030,636932.000000,236082.000000
1242.123490,0.424635,647247.000000,243464.000000
1245.628220,0.419872,655372.000000,249239.000000
1249.128821,0.415825,664642.000000,255131.000000
1252.625291,0.412397,674555.000000,260988.000000
1256.117630,0.410700,684692.000000,265947.000000
1259.605840,0.408206,692978.000000,270716.000000
1264.250361,0.406921,706063.000000,276645.000000
1267.728933,0.405965,716021.000000,281165.000000
1271.203374,0.405419,725552.000000,285266.000000
1274.673686,0.403694,734127.000000,289786.000000
1278.139867,0.402547,742906.000000,294027.000000
1281.601917,0.401085,750480.000000,298026.000000
1285.059838,0.399534,757621.000000,301938.000000
1288.513627,0.397094,764167.000000,306263.000000
1291.963287,0.396414,771928.000000,309858.000000
1296.556408,0.394275,779372.000000,314391.000000
1299.996431,0.393490,783046.000000,316444.000000
1303.432322,0.392272,787236.000000,319031.000000
1306.864084,0.390777,792393.000000,322228.000000
1310.291715,0.389826,796376.000000,324558.000000
1313.715216,0.389418,798307.000000,325651.000000
1317.134587,0.388706,801175.000000,327357.000000
1320.549827,0.388345,804861.000000,329136.000000
1323.960937,0.388146,807833.000000,330503.000000
1327.367917,0.389049,809608.000000,330541.000000
1331.904131,0.390493,811327.000000,330144.000000
1335.301473,0.392157,812775.000000,329468.000000
1338.694685,0.394289,813544.000000,328165.000000
1342.083767,0.396832,812602.000000,325871.000000
1345.468718,0.399675,811826.000000,323436.000000
1348.849539,0.403113,811585.000000,320790.000000
1352.226229,0.407013,810158.000000,317363.000000
1355.598789,0.412664,807876.000000,312378.000000
1358.967219,0.418689,805252.000000,307074.000000
1363.452034,0.426806,804229.000000,301005.000000
1366.810826,0.433530,803029.000000,295938.000000
1370.165488,0.439966,801212.000000,290925.000000
1373.516020,0.446035,799981.000000,286447.000000
1376.862422,0.451333,798624.000000,282494.000000
1380.204693,0.456212,795747.000000,278332.000000
1383.542834,0.461479,792504.000000,273856.000000
1386.876844,0.467076,790222.000000,269571.000000
1390.206724,0.473957,788607.000000,264791.000000
1393.532474,0.479727,785518.000000,260273.000000
1397.960382,0.487735,779920.000000,253697.000000
1401.276494,0.494486,776342.000000,248638.000000
1404.588477,0.502129,773563.000000,243426.000000
1407.896328,0.510984,769684.000000,237317.000000
1411.200050,0.522846,765635.000000,229708.000000
1414.499641,0.536618,762767.000000,221704.000000
1417.795101,0.554134,760810.000000,212394.000000
1421.086432,0.572200,758503.000000,203122.000000
1424.373632,0.591516,755935.000000,193628.000000
1428.750140,0.619433,753840.000000,181070.000000
1432.027703,0.641275,752941.000000,171983.000000
1435.301135,0.660739,751451.000000,164120.000000
1438.570437,0.679598,750582.000000,156964.000000
1441.835609,0.695799,749740.000000,151047.000000
