Method:,Column 1,,
Host Date-Time:,21/4/16 @ 7:39:8,,
Header Version:,1,,
System Temp hundredths:,3524,,
Detector Temp hundredths:,3647,,
Humidity hundredths:,3750,,
Lamp PD:,3764,,
Shift Vector Coefficients:,-4.47974,0.0448891,-0.000109265,,
Pixel to Wavelength Coefficients:,1792.1,-0.928226,-0.000229463,,
Serial Number:,5490239,,
Scan Config Name:,Column 1,,
Scan Config Type:,2,,
Start wavelength in nm:,900,,
End wavelength in nm:,1700,,
Pattern Pixel Width:,6,,
Number of Measurement points:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time (s):,2,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
900.722897,0.908799,64701.000000,7982.000000
905.903443,0.863812,80807.000000,11057.000000
909.784033,0.837060,90252.000000,13134.000000
913.660493,0.809072,98832.000000,15340.000000
917.532823,0.802763,108214.000000,17042.000000
921.401023,0.811247,120081.000000,18545.000000
925.265092,0.814436,134618.000000,20638.000000
929.125031,0.812374,152080.000000,23426.000000
932.980840,0.812137,171754.000000,26471.000000
936.832518,0.798367,192235.000000,30582.000000
941.961664,0.776208,218303.000000,36547.000000
945.803705,0.757108,236285.000000,41336.000000
949.641615,0.738992,252581.000000,46069.000000
953.475395,0.721903,268843.000000,51003.000000
957.305045,0.705004,284409.000000,56097.000000
961.130565,0.689087,300415.000000,61466.000000
964.951954,0.684190,315812.000000,65349.000000
968.769213,0.675717,331706.000000,69990.000000
972.582341,0.668640,347597.000000,74548.000000
976.391340,0.664683,362603.000000,78478.000000
981.463579,0.662743,381663.000000,82973.000000
985.262940,0.660041,394207.000000,86235.000000
989.058170,0.656842,405268.000000,89310.000000
992.849270,0.655400,414919.000000,91741.000000
996.636240,0.653218,422744.000000,93942.000000
1000.419080,0.652015,429985.000000,95816.000000
1004.197789,0.649173,435731.000000,97734.000000
1007.972367,0.649502,439787.000000,98569.000000
1011.742816,0.645791,442999.000000,100141.000000
1016.763656,0.643547,446147.000000,101375.000000
1020.524467,0.642005,447570.000000,102060.000000
1024.281147,0.641862,448137.000000,102223.000000
1028.033698,0.640904,447447.000000,102291.000000
1031.782118,0.638429,447066.000000,102788.000000
1035.526408,0.638111,446139.000000,102650.000000
1039.266567,0.638501,445335.000000,102373.000000
1043.002596,0.634063,443993.000000,103113.000000
1046.734495,0.633330,441985.000000,102820.000000
1050.462263,0.633050,439703.000000,102355.000000
1055.426196,0.634245,438747.000000,101852.000000
1059.144327,0.633204,437920.000000,101904.000000
1062.858328,0.634341,436828.000000,101384.000000
1066.568198,0.633691,436218.000000,101394.000000
1070.273938,0.634227,437019.000000,101455.000000
1073.975548,0.634752,437923.000000,101542.000000
1077.673027,0.636340,438436.000000,101290.000000
1081.366376,0.638209,439593.000000,101121.000000
1085.055595,0.638414,441201.000000,101443.000000
1089.968128,0.639876,442941.000000,101501.000000
1093.647709,0.640267,445537.000000,102004.000000
1097.323160,0.640713,448116.000000,102489.000000
1100.994481,0.643446,449422.000000,102143.000000
1104.661671,0.642791,451109.000000,102681.000000
1108.324731,0.645186,453992.000000,102769.000000
1111.983661,0.647521,457203.000000,102941.000000
1115.638460,0.646425,459746.000000,103775.000000
1119.289129,0.650431,461686.000000,103256.000000
1124.150263,0.654015,463762.000000,102868.000000
1127.791294,0.654862,465594.000000,103073.000000
1131.428195,0.655398,467340.000000,103332.000000
1135.060966,0.660116,468769.000000,102528.000000
1138.689607,0.667105,470277.000000,101216.000000
1142.314117,0.672133,471885.000000,100393.000000
1145.934497,0.678140,474025.000000,99463.000000
1149.550746,0.687139,475849.000000,97798.000000
1153.162866,0.696534,477793.000000,96096.000000
1156.770855,0.705881,479500.000000,94386.000000
1161.575081,0.720916,482364.000000,91719.000000
1165.173433,0.731399,485131.000000,90045.000000
1168.767654,0.741563,488511.000000,88575.000000
1172.357745,0.753975,491250.000000,86562.000000
1175.943705,0.763082,494537.000000,85333.000000
1179.525536,0.770318,498615.000000,84615.000000
1183.103235,0.780804,504468.000000,83566.000000
1186.676805,0.791275,510422.000000,82538.000000
1190.246244,0.801778,516637.000000,81547.000000
1194.999071,0.814930,526142.000000,80570.000000
1198.558873,0.827180,533671.000000,79450.000000
1202.114544,0.830895,540939.000000,79846.000000
1205.666086,0.840036,548916.000000,79336.000000
1209.213496,0.841593,558110.000000,80376.000000
1212.756777,0.844505,566953.000000,81104.000000
1216.295927,0.842034,575650.000000,82818.000000
1219.830947,0.837706,584869.000000,84987.000000
1223.361836,0.826927,595021.000000,88635.000000
1226.888595,0.813721,604954.000000,92897.000000
1231.584516,0.794444,617050.000000,99055.000000
1235.101637,0.780326,626559.000000,103905.000000
1238.614629,0.771503,636932.000000,107793.000000
1242.123490,0.759964,647247.000000,112488.000000
1245.628220,0.750341,655372.000000,116452.000000
1249.128821,0.743378,664642.000000,120008.000000
1252.625291,0.737547,674555.000000,123444.000000
1256.117630,0.733587,684692.000000,126447.000000
1259.605840,0.728017,692978.000000,129629.000000
1264.250361,0.725855,706063.000000,132736.000000
1267.728933,0.724550,716021.000000,135013.000000
1271.203374,0.721943,725552.000000,137634.000000
1274.673686,0.718989,734127.000000,140211.000000
1278.139867,0.716005,742906.000000,142866.000000
1281.601917,0.714301,750480.000000,144890.000000
1285.059838,0.712061,757621.000000,147025.000000
1288.513627,0.710066,764167.000000,148978.000000
1291.963287,0.709319,771928.000000,150750.000000
1296.556408,0.705877,779372.000000,153415.000000
1299.996431,0.704286,783046.000000,154704.000000
1303.432322,0.703033,787236.000000,155981.000000
1306.864084,0.703531,792393.000000,156823.000000
1310.291715,0.702247,796376.000000,158078.000000
1313.715216,0.702439,798307.000000,158391.000000
1317.134587,0.702459,801175.000000,158953.000000
1320.549827,0.703857,804861.000000,159171.000000
1323.960937,0.704852,807833.000000,159393.000000
1327.367917,0.706940,809608.000000,158977.000000
1331.904131,0.710594,811327.000000,157980.000000
1335.301473,0.713990,812775.000000,157029.000000
1338.694685,0.716706,813544.000000,156198.000000
1342.083767,0.722862,812602.000000,153821.000000
1345.468718,0.727628,811826.000000,151997.000000
1348.849539,0.734600,811585.000000,149532.000000
1352.226229,0.742223,810158.000000,146672.000000
1355.598789,0.750647,807876.000000,143449.000000
1358.967219,0.759984,805252.000000,139942.000000
1363.452034,0.773460,804229.000000,135494.000000
1366.810826,0.781363,803029.000000,132852.000000
1370.165488,0.790821,801212.000000,129696.000000
1373.516020,0.798992,799981.000000,127083.000000
1376.862422,0.804898,798624.000000,125154.000000
1380.204693,0.813082,795747.000000,122375.000000
1383.542834,0.819238,792504.000000,120161.000000
1386.876844,0.827848,790222.000000,117463.000000
1390.206724,0.835744,788607.000000,115111.000000
1393.532474,0.843051,785518.000000,112747.000000
1397.960382,0.856344,779920.000000,108569.000000
1401.276494,0.865859,776342.000000,105729.000000
1404.588477,0.876329,773563.000000,102841.000000
1407.896328,0.891652,769684.000000,98778.000000
1411.200050,0.907796,765635.000000,94673.000000
1414.499641,0.931050,762767.000000,89401.000000
1417.795101,0.955042,760810.000000,84379.000000
1421.086432,0.979099,758503.000000,79590.000000
1424.373632,1.007385,755935.000000,74319.000000
1428.750140,1.042058,753840.000000,68426.000000
1432.027703,1.066972,752941.000000,64534.000000
1435.301135,1.089668,751451.000000,61127.000000
1438.570437,1.112937,750582.000000,57871.000000
1441.835609,1.123840,749740.000000,56373.000000
1445.096650,1.129618,748245.000000,55517.000000
1448.353561,1.134730,747231.000000,54793.000000
