Method:,Column 1,,
Host Date-Time:,21/4/16 @ 7:49:30,,
Header Version:,1,,
System Temp hundredths:,3551,,
Detector Temp hundredths:,3616,,
Humidity hundredths:,3663,,
Lamp PD:,3763,,
Shift Vector Coefficients:,-4.47974,0.0448891,-0.000109265,,
Pixel to Wavelength Coefficients:,1792.1,-0.928226,-0.000229463,,
Serial Number:,5490239,,
Scan Config Name:,Column 1,,
Scan Config Type:,2,,
Start wavelength in nm:,900,,
End wavelength in nm:,1700,,
Pattern Pixel Width:,6,,
Number of Measurement points:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time (s):,2,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
900.722897,0.783643,64701.000000,10648.000000
905.903443,0.710665,80807.000000,15732.000000
909.784033,0.677435,90252.000000,18968.000000
913.660493,0.647939,98832.000000,22231.000000
917.532823,0.636274,108214.000000,25004.000000
921.401023,0.643009,120081.000000,27319.000000
925.265092,0.648708,134618.000000,30227.000000
929.125031,0.660202,152080.000000,33256.000000
932.980840,0.656910,171754.000000,37844.000000
936.832518,0.657174,192235.000000,42331.000000
941.961664,0.646433,218303.000000,49275.000000
945.803705,0.634846,236285.000000,54776.000000
949.641615,0.619878,252581.000000,60607.000000
953.475395,0.611491,268843.000000,65767.000000
957.305045,0.604708,284409.000000,70670.000000
961.130565,0.601123,300415.000000,75266.000000
964.951954,0.596442,315812.000000,79981.000000
968.769213,0.597665,331706.000000,83770.000000
972.582341,0.597641,347597.000000,87788.000000
976.391340,0.596541,362603.000000,91810.000000
981.463579,0.597009,381663.000000,96532.000000
985.262940,0.597997,394207.000000,99478.000000
989.058170,0.598478,405268.000000,102156.000000
992.849270,0.597747,414919.000000,104765.000000
996.636240,0.595798,422744.000000,107221.000000
1000.419080,0.594488,429985.000000,109387.000000
1004.197789,0.595389,435731.000000,110619.000000
1007.972367,0.592155,439787.000000,112483.000000
1011.742816,0.591905,442999.000000,113370.000000
1016.763656,0.589650,446147.000000,114770.000000
1020.524467,0.589295,447570.000000,115230.000000
1024.281147,0.587489,448137.000000,115857.000000
1028.033698,0.588397,447447.000000,115437.000000
1031.782118,0.586697,447066.000000,115791.000000
1035.526408,0.585687,446139.000000,115820.000000
1039.266567,0.585954,445335.000000,115540.000000
1043.002596,0.584881,443993.000000,115477.000000
1046.734495,0.582314,441985.000000,115636.000000
1050.462263,0.582938,439703.000000,114874.000000
1055.426196,0.582681,438747.000000,114692.000000
1059.144327,0.582271,437920.000000,114584.000000
1062.858328,0.583657,436828.000000,113934.000000
1066.568198,0.583897,436218.000000,113712.000000
1070.273938,0.584392,437019.000000,113791.000000
1073.975548,0.584729,437923.000000,113938.000000
1077.673027,0.585287,438436.000000,113925.000000
1081.366376,0.584450,439593.000000,114446.000000
1085.055595,0.585513,441201.000000,114584.000000
1089.968128,0.585089,442941.000000,115148.000000
1093.647709,0.583984,445537.000000,116118.000000
1097.323160,0.585628,448116.000000,116349.000000
1100.994481,0.586444,449422.000000,116469.000000
1104.661671,0.586110,451109.000000,116996.000000
1108.324731,0.583788,453992.000000,118375.000000
1111.983661,0.585143,457203.000000,118841.000000
1115.638460,0.585143,459746.000000,119502.000000
1119.289129,0.583839,461686.000000,120367.000000
1124.150263,0.584397,463762.000000,120753.000000
1127.791294,0.585437,465594.000000,120940.000000
1131.428195,0.584949,467340.000000,121530.000000
1135.060966,0.586268,468769.000000,121532.000000
1138.689607,0.587424,470277.000000,121599.000000
1142.314117,0.590065,471885.000000,121275.000000
1145.934497,0.592596,474025.000000,121117.000000
1149.550746,0.596464,475849.000000,120505.000000
1153.162866,0.600729,477793.000000,119815.000000
1156.770855,0.606385,479500.000000,118687.000000
1161.575081,0.612244,482364.000000,117796.000000
1165.173433,0.618230,485131.000000,116850.000000
1168.767654,0.624836,488511.000000,115888.000000
1172.357745,0.631122,491250.000000,114863.000000
1175.943705,0.638007,494537.000000,113813.000000
1179.525536,0.643363,498615.000000,113345.000000
1183.103235,0.649782,504468.000000,112993.000000
1186.676805,0.656052,510422.000000,112688.000000
1190.246244,0.664627,516637.000000,111830.000000
1194.999071,0.675338,526142.000000,111113.000000
1198.558873,0.681454,533671.000000,111127.000000
1202.114544,0.688754,540939.000000,110763.000000
1205.666086,0.690319,548916.000000,111992.000000
1209.213496,0.696615,558110.000000,112229.000000
1212.756777,0.699520,566953.000000,113247.000000
1216.295927,0.701607,575650.000000,114433.000000
1219.830947,0.698954,584869.000000,116978.000000
1223.361836,0.696569,595021.000000,119664.000000
1226.888595,0.689844,604954.000000,123560.000000
1231.584516,0.680452,617050.000000,128786.000000
1235.101637,0.671972,626559.000000,133349.000000
1238.614629,0.664639,636932.000000,137865.000000
1242.123490,0.659857,647247.000000,141649.000000
1245.628220,0.654369,655372.000000,145251.000000
1249.128821,0.652077,664642.000000,148085.000000
1252.625291,0.648851,674555.000000,151414.000000
1256.117630,0.646688,684692.000000,154457.000000
1259.605840,0.643364,692978.000000,157527.000000
1264.250361,0.642990,706063.000000,160640.000000
1267.728933,0.643616,716021.000000,162671.000000
1271.203374,0.642204,725552.000000,165373.000000
1274.673686,0.639561,734127.000000,168349.000000
1278.139867,0.639362,742906.000000,170440.000000
1281.601917,0.638641,750480.000000,172464.000000
1285.059838,0.637127,757621.000000,174713.000000
1288.513627,0.636276,764167.000000,176568.000000
1291.963287,0.635005,771928.000000,178884.000000
1296.556408,0.632921,779372.000000,181478.000000
1299.996431,0.632056,783046.000000,182697.000000
1303.432322,0.630036,787236.000000,184531.000000
1306.864084,0.629106,792393.000000,186138.000000
1310.291715,0.629634,796376.000000,186846.000000
1313.715216,0.629206,798307.000000,187484.000000
1317.134587,0.628045,801175.000000,188661.000000
1320.549827,0.629517,804861.000000,188888.000000
1323.960937,0.629403,807833.000000,189635.000000
1327.367917,0.629768,809608.000000,189892.000000
1331.904131,0.630843,811327.000000,189825.000000
1335.301473,0.633056,812775.000000,189197.000000
1338.694685,0.635139,813544.000000,188470.000000
1342.083767,0.638099,812602.000000,186973.000000
1345.468718,0.641100,811826.000000,185508.000000
1348.849539,0.645809,811585.000000,183453.000000
1352.226229,0.649636,810158.000000,181524.000000
1355.598789,0.653997,807876.000000,179204.000000
1358.967219,0.660091,805252.000000,176133.000000
1363.452034,0.668946,804229.000000,172359.000000
1366.810826,0.676482,803029.000000,169141.000000
1370.165488,0.682344,801212.000000,166496.000000
1373.516020,0.688397,799981.000000,163939.000000
1376.862422,0.692900,798624.000000,161973.000000
1380.204693,0.698777,795747.000000,159220.000000
1383.542834,0.703741,792504.000000,156769.000000
1386.876844,0.708857,790222.000000,154487.000000
1390.206724,0.715517,788607.000000,151825.000000
1393.532474,0.721253,785518.000000,149246.000000
1397.960382,0.728191,779920.000000,145834.000000
1401.276494,0.735009,776342.000000,142904.000000
1404.588477,0.743539,773563.000000,139623.000000
1407.896328,0.753608,769684.000000,135739.000000
1411.200050,0.766052,765635.000000,131211.000000
1414.499641,0.779482,762767.000000,126739.000000
1417.795101,0.797136,760810.000000,121378.000000
1421.086432,0.815185,758503.000000,116084.000000
1424.373632,0.835114,755935.000000,110502.000000
1428.750140,0.863507,753840.000000,103222.000000
1432.027703,0.885796,752941.000000,97941.000000
1435.301135,0.906089,751451.000000,93285.000000
1438.570437,0.925077,750582.000000,89191.000000
1441.835609,0.939620,749740.000000,86157.000000
1445.096650,0.953571,748245.000000,83267.000000
1448.353561,0.959932,747231.000000,81945.000000
1451.606342,0.968496,746115.000000,80225.000000
1454.854992,0.972854,743794.000000,79177.000000
1459.180101,0.976167,741747.000000,78359.000000
1462.419114,0.979073,739561.000000,77607.000000
1465.653997,0.981545,736862.000000,76885.000000
1468.884749,0.982585,734038.000000,76407.000000
1472.111371,0.983556,730885.000000,75909.000000
1475.333862,0.984653,727271.000000,75343.000000
1478.552224,0.983928,723938.000000,75123.000000
1481.766455,0.985174,721040.000000,74608.000000
1484.976555,0.984915,717684.000000,74305.000000
1488.182525,0.983497,713601.000000,74124.000000
1492.450728,0.980289,708541.000000,74144.000000
1495.647060,0.977839,704632.000000,74152.000000
1498.839263,0.976513,700712.000000,73965.000000
1502.027335,0.972976,695967.000000,74065.000000
1505.211277,0.969244,691038.000000,74175.000000
1508.391088,0.969733,686052.000000,73557.000000
1511.566770,0.964648,680877.000000,73862.000000
1514.738321,0.962683,675427.000000,73603.000000
1517.905741,0.961229,670152.000000,73273.000000
1522.122544,0.957159,662097.000000,73074.000000
1525.280327,0.953497,656403.000000,73059.000000
1528.433979,0.950292,650810.000000,72973.000000
1531.583502,0.947740,644842.000000,72730.000000
1534.728894,0.947170,638224.000000,72078.000000
1537.870156,0.943600,631155.000000,71868.000000
1541.007287,0.942566,625001.000000,71337.000000
1544.140289,0.941465,618097.000000,70728.000000
1547.269159,0.938939,610689.000000,70288.000000
1550.393900,0.938574,602954.000000,69456.000000
1554.553796,0.937003,592300.000000,68476.000000
1557.668899,0.936880,584592.000000,67604.000000
1560.779871,0.934049,576368.000000,67089.000000
1563.886714,0.932566,568025.000000,66344.000000
1566.989426,0.933471,559352.000000,65195.000000
1570.088008,0.933305,550305.000000,64165.000000
1573.182459,0.928850,541598.000000,63801.000000
1576.272780,0.930250,532727.000000,62554.000000
1579.358971,0.927928,523890.000000,61846.000000
1583.467467,0.924767,510646.000000,60723.000000
1586.544020,0.922290,501212.000000,59942.000000
1589.616443,0.919916,492392.000000,59210.000000
1592.684736,0.914500,482586.000000,58759.000000
1595.748898,0.913945,472996.000000,57665.000000
1598.808930,0.908620,462978.000000,57140.000000
1601.864832,0.901901,453381.000000,56828.000000
1604.916603,0.899064,443779.000000,55989.000000
1607.964244,0.891447,433789.000000,55697.000000
1612.021341,0.884755,420216.000000,54792.000000
1615.059344,0.876891,409971.000000,54433.000000
1618.093218,0.874018,400631.000000,53546.000000
1621.122961,0.867375,390490.000000,52995.000000
1624.148573,0.862321,380379.000000,52227.000000
1627.170055,0.860684,370204.000000,51022.000000
1630.187407,0.855438,360433.000000,50279.000000
1633.200629,0.849438,350418.000000,49562.000000
1636.209720,0.840903,340597.000000,49129.000000
1639.214681,0.839379,330782.000000,47881.000000
1643.214871,0.835657,317788.000000,46396.000000
1646.210195,0.826561,307687.000000,45872.000000
1649.201388,0.822330,297078.000000,44724.000000
1652.188451,0.817086,287199.000000,43762.000000
1655.171383,0.813574,276866.000000,42530.000000
1658.150185,0.803788,265166.000000,41661.000000
1661.124857,0.800279,252362.000000,39971.000000
1664.095399,0.786040,238503.000000,39035.000000
1667.061810,0.777628,222332.000000,37100.000000
1671.010600,0.755350,197141.000000,34628.000000
1673.967374,0.731837,175847.000000,32606.000000
1676.920017,0.703620,154167.000000,30505.000000
1679.868531,0.681446,132946.000000,27684.000000
1682.812913,0.651606,113053.000000,25216.000000
1685.753166,0.650165,95698.000000,21416.000000
1688.689288,0.628579,80645.000000,18967.000000
1691.621280,0.646358,68011.000000,15354.000000
1694.549141,0.649344,57785.000000,12956.000000
1697.472873,0.676544,49231.000000,10368.000000
1701.364756,0.699013,40194.000000,8038.000000
