Method:,Column 1,,
Host Date-Time:,21/4/16 @ 7:19:18,,
Header Version:,1,,
System Temp hundredths:,3522,,
Detector Temp hundredths:,3586,,
Humidity hundredths:,3814,,
Lamp PD:,3765,,
Shift Vector Coefficients:,-4.47974,0.0448891,-0.000109265,,
Pixel to Wavelength Coefficients:,1792.1,-0.928226,-0.000229463,,
Serial Number:,5490239,,
Scan Config Name:,Column 1,,
Scan Config Type:,2,,
Start wavelength in nm:,900,,
End wavelength in nm:,1700,,
Pattern Pixel Width:,6,,
Number of Measurement points:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time (s):,2,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
900.722897,0.955998,64701.000000,7160.000000
905.903443,0.892677,80807.000000,10346.000000
909.784033,0.839181,90252.000000,13070.000000
913.660493,0.822032,98832.000000,14889.000000
917.532823,0.805575,108214.000000,16932.000000
921.401023,0.801087,120081.000000,18984.000000
925.265092,0.810185,134618.000000,20841.000000
929.125031,0.813451,152080.000000,23368.000000
932.980840,0.814522,171754.000000,26326.000000
936.832518,0.810857,192235.000000,29715.000000
941.961664,0.798442,218303.000000,34723.000000
945.803705,0.791839,236285.000000,38159.000000
949.641615,0.777428,252581.000000,42167.000000
953.475395,0.770524,268843.000000,45601.000000
957.305045,0.759382,284409.000000,49495.000000
961.130565,0.760842,300415.000000,52105.000000
964.951954,0.754229,315812.000000,55616.000000
968.769213,0.752782,331706.000000,58610.000000
972.582341,0.752307,347597.000000,61485.000000
976.391340,0.751971,362603.000000,64189.000000
981.463579,0.752531,381663.000000,67476.000000
985.262940,0.753446,394207.000000,69547.000000
989.058170,0.748544,405268.000000,72310.000000
992.849270,0.749754,414919.000000,73826.000000
996.636240,0.748683,422744.000000,75404.000000
1000.419080,0.747137,429985.000000,76969.000000
1004.197789,0.748607,435731.000000,77734.000000
1007.972367,0.744079,439787.000000,79280.000000
1011.742816,0.743731,442999.000000,79923.000000
1016.763656,0.742249,446147.000000,80766.000000
1020.524467,0.741145,447570.000000,81230.000000
1024.281147,0.741304,448137.000000,81303.000000
1028.033698,0.738839,447447.000000,81640.000000
1031.782118,0.739097,447066.000000,81522.000000
1035.526408,0.738776,446139.000000,81413.000000
1039.266567,0.736178,445335.000000,81754.000000
1043.002596,0.734904,443993.000000,81747.000000
1046.734495,0.735766,441985.000000,81216.000000
1050.462263,0.733390,439703.000000,81240.000000
1055.426196,0.734582,438747.000000,80841.000000
1059.144327,0.734887,437920.000000,80632.000000
1062.858328,0.735681,436828.000000,80284.000000
1066.568198,0.738196,436218.000000,79709.000000
1070.273938,0.738095,437019.000000,79874.000000
1073.975548,0.737121,437923.000000,80219.000000
1077.673027,0.738599,438436.000000,80040.000000
1081.366376,0.739782,439593.000000,80033.000000
1085.055595,0.739861,441201.000000,80311.000000
1089.968128,0.740512,442941.000000,80507.000000
1093.647709,0.743056,445537.000000,80506.000000
1097.323160,0.741562,448116.000000,81251.000000
1100.994481,0.740331,449422.000000,81719.000000
1104.661671,0.740266,451109.000000,82038.000000
1108.324731,0.740126,453992.000000,82589.000000
1111.983661,0.738724,457203.000000,83442.000000
1115.638460,0.739191,459746.000000,83816.000000
1119.289129,0.738380,461686.000000,84327.000000
1124.150263,0.737715,463762.000000,84836.000000
1127.791294,0.738088,465594.000000,85098.000000
1131.428195,0.736677,467340.000000,85695.000000
1135.060966,0.737360,468769.000000,85822.000000
1138.689607,0.735910,470277.000000,86386.000000
1142.314117,0.738717,471885.000000,86123.000000
1145.934497,0.740637,474025.000000,86132.000000
1149.550746,0.741146,475849.000000,86362.000000
1153.162866,0.743914,477793.000000,86164.000000
1156.770855,0.746391,479500.000000,85980.000000
1161.575081,0.752095,482364.000000,85365.000000
1165.173433,0.753411,485131.000000,85595.000000
1168.767654,0.756061,488511.000000,85667.000000
1172.357745,0.761460,491250.000000,85083.000000
1175.943705,0.764770,494537.000000,85002.000000
1179.525536,0.769047,498615.000000,84863.000000
1183.103235,0.772180,504468.000000,85242.000000
1186.676805,0.778500,510422.000000,85002.000000
1190.246244,0.785092,516637.000000,84741.000000
1194.999071,0.790409,526142.000000,85250.000000
1198.558873,0.795363,533671.000000,85489.000000
1202.114544,0.799459,540939.000000,85840.000000
1205.666086,0.801672,548916.000000,86663.000000
1209.213496,0.804295,558110.000000,87584.000000
1212.756777,0.805574,566953.000000,88710.000000
1216.295927,0.808486,575650.000000,89469.000000
1219.830947,0.806136,584869.000000,91395.000000
1223.361836,0.804125,595021.000000,93413.000000
1226.888595,0.803058,604954.000000,95206.000000
1231.584516,0.797908,617050.000000,98268.000000
1235.101637,0.794697,626559.000000,100523.000000
1238.614629,0.793276,636932.000000,102522.000000
1242.123490,0.790497,647247.000000,104851.000000
1245.628220,0.786682,655372.000000,107104.000000
1249.128821,0.787162,664642.000000,108499.000000
1252.625291,0.784556,674555.000000,110780.000000
1256.117630,0.784428,684692.000000,112478.000000
1259.605840,0.783183,692978.000000,114166.000000
1264.250361,0.782067,706063.000000,116621.000000
1267.728933,0.782158,716021.000000,118241.000000
1271.203374,0.783155,725552.000000,119540.000000
1274.673686,0.782347,734127.000000,121178.000000
1278.139867,0.780468,742906.000000,123159.000000
1281.601917,0.779065,750480.000000,124817.000000
1285.059838,0.778630,757621.000000,126131.000000
1288.513627,0.778145,764167.000000,127363.000000
1291.963287,0.777418,771928.000000,128872.000000
1296.556408,0.774411,779372.000000,131019.000000
1299.996431,0.774089,783046.000000,131734.000000
1303.432322,0.771076,787236.000000,133361.000000
1306.864084,0.771039,792393.000000,134246.000000
1310.291715,0.770846,796376.000000,134981.000000
1313.715216,0.770324,798307.000000,135471.000000
1317.134587,0.769624,801175.000000,136177.000000
1320.549827,0.769444,804861.000000,136860.000000
1323.960937,0.770281,807833.000000,137101.000000
1327.367917,0.770225,809608.000000,137420.000000
1331.904131,0.772000,811327.000000,137150.000000
1335.301473,0.771699,812775.000000,137490.000000
1338.694685,0.773179,813544.000000,137152.000000
1342.083767,0.774678,812602.000000,136521.000000
1345.468718,0.778197,811826.000000,135290.000000
1348.849539,0.781792,811585.000000,134135.000000
1352.226229,0.783469,810158.000000,133383.000000
1355.598789,0.786330,807876.000000,132134.000000
1358.967219,0.790967,805252.000000,130306.000000
1363.452034,0.796970,804229.000000,128354.000000
1366.810826,0.802003,803029.000000,126686.000000
1370.165488,0.807387,801212.000000,124842.000000
1373.516020,0.809175,799981.000000,124138.000000
1376.862422,0.812593,798624.000000,122956.000000
1380.204693,0.815242,795747.000000,121768.000000
1383.542834,0.819914,792504.000000,119974.000000
1386.876844,0.822337,790222.000000,118963.000000
1390.206724,0.825321,788607.000000,117907.000000
1393.532474,0.829032,785518.000000,116446.000000
1397.960382,0.835366,779920.000000,113942.000000
1401.276494,0.840618,776342.000000,112056.000000
1404.588477,0.849141,773563.000000,109485.000000
1407.896328,0.855599,769684.000000,107328.000000
1411.200050,0.868444,765635.000000,103652.000000
1414.499641,0.880593,762767.000000,100415.000000
1417.795101,0.897501,760810.000000,96333.000000
1421.086432,0.914149,758503.000000,92429.000000
1424.373632,0.933499,755935.000000,88102.000000
1428.750140,0.962529,753840.000000,82177.000000
1432.027703,0.984833,752941.000000,77970.000000
1435.301135,1.003267,751451.000000,74582.000000
1438.570437,1.023266,750582.000000,71143.000000
1441.835609,1.041298,749740.000000,68173.000000
1445.096650,1.054178,748245.000000,66049.000000
1448.353561,1.066685,747231.000000,64087.000000
1451.606342,1.076891,746115.000000,62505.000000
1454.854992,1.085056,743794.000000,61150.000000
1459.180101,1.092930,741747.000000,59886.000000
1462.419114,1.099685,739561.000000,58788.000000
1465.653997,1.100045,736862.000000,58525.000000
1468.884749,1.104588,734038.000000,57694.000000
1472.111371,1.108393,730885.000000,56945.000000
1475.333862,1.109179,727271.000000,56561.000000
1478.552224,1.108846,723938.000000,56345.000000
1481.766455,1.106803,721040.000000,56384.000000
1484.976555,1.105093,717684.000000,56343.000000
1488.182525,1.104988,713601.000000,56036.000000
1492.450728,1.103661,708541.000000,55809.000000
1495.647060,1.100970,704632.000000,55846.000000
1498.839263,1.097817,700712.000000,55940.000000
1502.027335,1.098147,695967.000000,55519.000000
1505.211277,1.092883,691038.000000,55798.000000
1508.391088,1.091470,686052.000000,55576.000000
1511.566770,1.086894,680877.000000,55741.000000
1514.738321,1.086312,675427.000000,55369.000000
1517.905741,1.080536,670152.000000,55672.000000
1522.122544,1.078354,662097.000000,55280.000000
1525.280327,1.075326,656403.000000,55188.000000
1528.433979,1.069388,650810.000000,55471.000000
1531.583502,1.067790,644842.000000,55165.000000
1534.728894,1.065195,638224.000000,54926.000000
1537.870156,1.065936,631155.000000,54225.000000
1541.007287,1.063672,625001.000000,53977.000000
1544.140289,1.061535,618097.000000,53644.000000
1547.269159,1.062028,610689.000000,52941.000000
1550.393900,1.060241,602954.000000,52486.000000
1554.553796,1.059943,592300.000000,51594.000000
1557.668899,1.058347,584592.000000,51110.000000
1560.779871,1.056309,576368.000000,50628.000000
1563.886714,1.055319,568025.000000,50009.000000
1566.989426,1.054451,559352.000000,49344.000000
1570.088008,1.053030,550305.000000,48705.000000
1573.182459,1.054376,541598.000000,47786.000000
1576.272780,1.051231,532727.000000,47345.000000
1579.358971,1.051563,523890.000000,46524.000000
1583.467467,1.045957,510646.000000,45937.000000
1586.544020,1.041562,501212.000000,45547.000000
1589.616443,1.041877,492392.000000,44713.000000
1592.684736,1.040122,482586.000000,44000.000000
