Method:,Column 1,,
Host Date-Time:,21/4/16 @ 7:47:52,,
Header Version:,1,,
System Temp hundredths:,3553,,
Detector Temp hundredths:,3619,,
Humidity hundredths:,3698,,
Lamp PD:,3764,,
Shift Vector Coefficients:,-4.47974,0.0448891,-0.000109265,,
Pixel to Wavelength Coefficients:,1792.1,-0.928226,-0.000229463,,
Serial Number:,5490239,,
Scan Config Name:,Column 1,,
Scan Config Type:,2,,
Start wavelength in nm:,900,,
End wavelength in nm:,1700,,
Pattern Pixel Width:,6,,
Number of Measurement points:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time (s):,2,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
900.722897,1.000947,64701.000000,6456.000000
905.903443,0.917377,80807.000000,9774.000000
909.784033,0.870988,90252.000000,12147.000000
913.660493,0.837773,98832.000000,14359.000000
917.532823,0.821483,108214.000000,16323.000000
921.401023,0.827739,120081.000000,17854.000000
925.265092,0.843523,134618.000000,19301.000000
929.125031,0.847699,152080.000000,21596.000000
932.980840,0.850733,171754.000000,24220.000000
936.832518,0.847956,192235.000000,27282.000000
941.961664,0.839620,218303.000000,31582.000000
945.803705,0.827869,236285.000000,35121.000000
949.641615,0.810646,252581.000000,39062.000000
953.475395,0.807036,268843.000000,41924.000000
957.305045,0.797845,284409.000000,45300.000000
961.130565,0.792509,300415.000000,48441.000000
964.951954,0.793958,315812.000000,50754.000000
968.769213,0.792075,331706.000000,53540.000000
972.582341,0.792516,347597.000000,56048.000000
976.391340,0.793957,362603.000000,58274.000000
981.463579,0.794135,381663.000000,61312.000000
985.262940,0.795544,394207.000000,63122.000000
989.058170,0.795698,405268.000000,64870.000000
992.849270,0.793486,414919.000000,66754.000000
996.636240,0.794553,422744.000000,67846.000000
1000.419080,0.793466,429985.000000,69181.000000
1004.197789,0.794511,435731.000000,69937.000000
1007.972367,0.791238,439787.000000,71122.000000
1011.742816,0.790121,442999.000000,71826.000000
1016.763656,0.784534,446147.000000,73273.000000
1020.524467,0.785490,447570.000000,73345.000000
1024.281147,0.788302,448137.000000,72964.000000
1028.033698,0.783091,447447.000000,73731.000000
1031.782118,0.783382,447066.000000,73619.000000
1035.526408,0.782356,446139.000000,73640.000000
1039.266567,0.779995,445335.000000,73908.000000
1043.002596,0.778990,443993.000000,73856.000000
1046.734495,0.780375,441985.000000,73288.000000
1050.462263,0.776913,439703.000000,73493.000000
1055.426196,0.778986,438747.000000,72984.000000
1059.144327,0.774440,437920.000000,73613.000000
1062.858328,0.778227,436828.000000,72792.000000
1066.568198,0.776809,436218.000000,72928.000000
1070.273938,0.775728,437019.000000,73244.000000
1073.975548,0.779135,437923.000000,72822.000000
1077.673027,0.776488,438436.000000,73353.000000
1081.366376,0.775271,439593.000000,73753.000000
1085.055595,0.774982,441201.000000,74072.000000
1089.968128,0.775281,442941.000000,74313.000000
1093.647709,0.773400,445537.000000,75073.000000
1097.323160,0.772323,448116.000000,75695.000000
1100.994481,0.773232,449422.000000,75757.000000
1104.661671,0.772309,451109.000000,76203.000000
1108.324731,0.771274,453992.000000,76873.000000
