Method:,Column 1,,
Host Date-Time:,21/4/16 @ 7:21:18,,
Header Version:,1,,
System Temp hundredths:,3529,,
Detector Temp hundredths:,3611,,
Humidity hundredths:,3766,,
Lamp PD:,3763,,
Shift Vector Coefficients:,-4.47974,0.0448891,-0.000109265,,
Pixel to Wavelength Coefficients:,1792.1,-0.928226,-0.000229463,,
Serial Number:,5490239,,
Scan Config Name:,Column 1,,
Scan Config Type:,2,,
Start wavelength in nm:,900,,
End wavelength in nm:,1700,,
Pattern Pixel Width:,6,,
Number of Measurement points:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time (s):,2,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
900.722897,0.826384,64701.000000,9650.000000
905.903443,0.737951,80807.000000,14774.000000
909.784033,0.696245,90252.000000,18164.000000
913.660493,0.654910,98832.000000,21877.000000
917.532823,0.644604,108214.000000,24529.000000
921.401023,0.648754,120081.000000,26960.000000
925.265092,0.663661,134618.000000,29204.000000
929.125031,0.668775,152080.000000,32606.000000
932.980840,0.673949,171754.000000,36388.000000
936.832518,0.672832,192235.000000,40832.000000
941.961664,0.656094,218303.000000,48191.000000
945.803705,0.648015,236285.000000,53140.000000
949.641615,0.636546,252581.000000,58325.000000
953.475395,0.626021,268843.000000,63603.000000
957.305045,0.617246,284409.000000,68659.000000
961.130565,0.613965,300415.000000,73073.000000
964.951954,0.610093,315812.000000,77506.000000
968.769213,0.609862,331706.000000,81450.000000
972.582341,0.605700,347597.000000,86174.000000
976.391340,0.606203,362603.000000,89790.000000
981.463579,0.606529,381663.000000,94439.000000
985.262940,0.608125,394207.000000,97185.000000
989.058170,0.606671,405268.000000,100247.000000
992.849270,0.606879,414919.000000,102585.000000
996.636240,0.604996,422744.000000,104974.000000
1000.419080,0.602995,429985.000000,107265.000000
1004.197789,0.603425,435731.000000,108591.000000
1007.972367,0.601526,439787.000000,110082.000000
1011.742816,0.599990,442999.000000,111279.000000
1016.763656,0.599102,446147.000000,112299.000000
1020.524467,0.595494,447570.000000,113597.000000
1024.281147,0.594582,448137.000000,113980.000000
1028.033698,0.593186,447447.000000,114171.000000
1031.782118,0.594302,447066.000000,113781.000000
1035.526408,0.592127,446139.000000,114115.000000
1039.266567,0.592644,445335.000000,113774.000000
1043.002596,0.590498,443993.000000,113993.000000
1046.734495,0.588697,441985.000000,113949.000000
1050.462263,0.588267,439703.000000,113473.000000
1055.426196,0.588752,438747.000000,113100.000000
1059.144327,0.589656,437920.000000,112652.000000
1062.858328,0.588460,436828.000000,112681.000000
1066.568198,0.590106,436218.000000,112098.000000
1070.273938,0.589205,437019.000000,112537.000000
1073.975548,0.590744,437923.000000,112371.000000
1077.673027,0.589890,438436.000000,112724.000000
1081.366376,0.591613,439593.000000,112574.000000
1085.055595,0.590786,441201.000000,113201.000000
1089.968128,0.592381,442941.000000,113231.000000
1093.647709,0.590382,445537.000000,114420.000000
1097.323160,0.591948,448116.000000,114668.000000
1100.994481,0.591160,449422.000000,115211.000000
1104.661671,0.590172,451109.000000,115907.000000
1108.324731,0.588840,453992.000000,117006.000000
1111.983661,0.589569,457203.000000,117636.000000
1115.638460,0.588243,459746.000000,118652.000000
1119.289129,0.588847,461686.000000,118987.000000
1124.150263,0.586994,463762.000000,120033.000000
1127.791294,0.588013,465594.000000,120225.000000
1131.428195,0.588646,467340.000000,120500.000000
1135.060966,0.588802,468769.000000,120825.000000
1138.689607,0.589393,470277.000000,121049.000000
1142.314117,0.590484,471885.000000,121158.000000
1145.934497,0.591826,474025.000000,121332.000000
1149.550746,0.593931,475849.000000,121210.000000
1153.162866,0.596214,477793.000000,121067.000000
1156.770855,0.599211,479500.000000,120664.000000
1161.575081,0.601452,482364.000000,120760.000000
1165.173433,0.605218,485131.000000,120404.000000
1168.767654,0.608753,488511.000000,120260.000000
1172.357745,0.613629,491250.000000,119584.000000
1175.943705,0.616370,494537.000000,119627.000000
1179.525536,0.619022,498615.000000,119879.000000
1183.103235,0.623844,504468.000000,119947.000000
1186.676805,0.630594,510422.000000,119491.000000
1190.246244,0.634265,516637.000000,119928.000000
1194.999071,0.639291,526142.000000,120729.000000
1198.558873,0.644363,533671.000000,121035.000000
1202.114544,0.647398,540939.000000,121829.000000
1205.666086,0.650853,548916.000000,122646.000000
1209.213496,0.652941,558110.000000,124102.000000
1212.756777,0.655388,566953.000000,125360.000000
1216.295927,0.654914,575650.000000,127422.000000
1219.830947,0.653466,584869.000000,129895.000000
1223.361836,0.652077,595021.000000,132573.000000
1226.888595,0.649642,604954.000000,135544.000000
1231.584516,0.645812,617050.000000,139479.000000
1235.101637,0.642967,626559.000000,142559.000000
1238.614629,0.640502,636932.000000,145744.000000
1242.123490,0.638155,647247.000000,148907.000000
1245.628220,0.635316,655372.000000,151765.000000
1249.128821,0.634031,664642.000000,154368.000000
1252.625291,0.632035,674555.000000,157392.000000
1256.117630,0.632422,684692.000000,159615.000000
1259.605840,0.630032,692978.000000,162438.000000
1264.250361,0.630702,706063.000000,165250.000000
1267.728933,0.629358,716021.000000,168100.000000
1271.203374,0.628224,725552.000000,170783.000000
1274.673686,0.626675,734127.000000,173419.000000
1278.139867,0.625638,742906.000000,175912.000000
1281.601917,0.626199,750480.000000,177476.000000
1285.059838,0.624211,757621.000000,179987.000000
1288.513627,0.622542,764167.000000,182241.000000
1291.963287,0.623016,771928.000000,183891.000000
1296.556408,0.620431,779372.000000,186773.000000
1299.996431,0.620425,783046.000000,187656.000000
1303.432322,0.618409,787236.000000,189538.000000
1306.864084,0.618517,792393.000000,190732.000000
1310.291715,0.617641,796376.000000,192078.000000
1313.715216,0.617412,798307.000000,192645.000000
1317.134587,0.616394,801175.000000,193791.000000
1320.549827,0.616719,804861.000000,194537.000000
1323.960937,0.616622,807833.000000,195299.000000
1327.367917,0.616626,809608.000000,195726.000000
1331.904131,0.618189,811327.000000,195437.000000
1335.301473,0.618770,812775.000000,195524.000000
1338.694685,0.620870,813544.000000,194765.000000
1342.083767,0.621895,812602.000000,194081.000000
1345.468718,0.623586,811826.000000,193142.000000
1348.849539,0.626601,811585.000000,191749.000000
1352.226229,0.629882,810158.000000,189971.000000
1355.598789,0.632024,807876.000000,188504.000000
1358.967219,0.637237,805252.000000,185650.000000
1363.452034,0.643012,804229.000000,182965.000000
1366.810826,0.647377,803029.000000,180865.000000
1370.165488,0.651538,801212.000000,178735.000000
1373.516020,0.654606,799981.000000,177204.000000
1376.862422,0.658484,798624.000000,175331.000000
1380.204693,0.660438,795747.000000,173915.000000
1383.542834,0.663274,792504.000000,172079.000000
1386.876844,0.666246,790222.000000,170413.000000
1390.206724,0.670470,788607.000000,168419.000000
1393.532474,0.672502,785518.000000,166976.000000
1397.960382,0.677784,779920.000000,163782.000000
1401.276494,0.682790,776342.000000,161162.000000
1404.588477,0.691739,773563.000000,157310.000000
1407.896328,0.697961,769684.000000,154295.000000
1411.200050,0.707074,765635.000000,150296.000000
1414.499641,0.720153,762767.000000,145291.000000
1417.795101,0.735434,760810.000000,139908.000000
1421.086432,0.751438,758503.000000,134437.000000
1424.373632,0.769953,755935.000000,128390.000000
1428.750140,0.797480,753840.000000,120171.000000
1432.027703,0.815852,752941.000000,115056.000000
1435.301135,0.836035,751451.000000,109614.000000
1438.570437,0.853056,750582.000000,105279.000000
1441.835609,0.869872,749740.000000,101167.000000
1445.096650,0.883115,748245.000000,97933.000000
1448.353561,0.896514,747231.000000,94829.000000
1451.606342,0.905089,746115.000000,92836.000000
1454.854992,0.912664,743794.000000,90947.000000
1459.180101,0.919745,741747.000000,89230.000000
1462.419114,0.924788,739561.000000,87940.000000
1465.653997,0.927957,736862.000000,86982.000000
1468.884749,0.929325,734038.000000,86376.000000
1472.111371,0.933150,730885.000000,85251.000000
1475.333862,0.930885,727271.000000,85273.000000
1478.552224,0.932028,723938.000000,84659.000000
1481.766455,0.930610,721040.000000,84596.000000
1484.976555,0.929118,717684.000000,84492.000000
1488.182525,0.930160,713601.000000,83810.000000
1492.450728,0.925719,708541.000000,84071.000000
1495.647060,0.923926,704632.000000,83953.000000
1498.839263,0.922000,700712.000000,83857.000000
1502.027335,0.917839,695967.000000,84091.000000
1505.211277,0.916341,691038.000000,83784.000000
1508.391088,0.914182,686052.000000,83594.000000
1511.566770,0.911289,680877.000000,83518.000000
1514.738321,0.907440,675427.000000,83587.000000
1517.905741,0.902774,670152.000000,83830.000000
1522.122544,0.900736,662097.000000,83212.000000
1525.280327,0.898647,656403.000000,82894.000000
1528.433979,0.895639,650810.000000,82759.000000
1531.583502,0.892631,644842.000000,82570.000000
1534.728894,0.889215,638224.000000,82368.000000
1537.870156,0.889154,631155.000000,81467.000000
1541.007287,0.886646,625001.000000,81140.000000
1544.140289,0.884932,618097.000000,80561.000000
1547.269159,0.884852,610689.000000,79610.000000
1550.393900,0.882108,602954.000000,79100.000000
1554.553796,0.882015,592300.000000,77719.000000
1557.668899,0.880554,584592.000000,76966.000000
1560.779871,0.880504,576368.000000,75892.000000
1563.886714,0.881029,568025.000000,74703.000000
