Method:,Column 1,,
Host Date-Time:,21/4/16 @ 7:14:45,,
Header Version:,1,,
System Temp hundredths:,3526,,
Detector Temp hundredths:,3559,,
Humidity hundredths:,3804,,
Lamp PD:,3765,,
Shift Vector Coefficients:,-4.47974,0.0448891,-0.000109265,,
Pixel to Wavelength Coefficients:,1792.1,-0.928226,-0.000229463,,
Serial Number:,5490239,,
Scan Config Name:,Column 1,,
Scan Config Type:,2,,
Start wavelength in nm:,900,,
End wavelength in nm:,1700,,
Pattern Pixel Width:,6,,
Number of Measurement points:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time (s):,2,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
900.722897,0.715881,64701.000000,12446.000000
905.903443,0.616280,80807.000000,19551.000000
909.784033,0.569440,90252.000000,24323.000000
913.660493,0.546624,98832.000000,28072.000000
917.532823,0.535270,108214.000000,31551.000000
921.401023,0.538345,120081.000000,34764.000000
925.265092,0.552324,134618.000000,37738.000000
929.125031,0.554532,152080.000000,42417.000000
932.980840,0.564568,171754.000000,46810.000000
936.832518,0.568331,192235.000000,51940.000000
941.961664,0.556852,218303.000000,60563.000000
945.803705,0.549232,236285.000000,66712.000000
949.641615,0.538828,252581.000000,73042.000000
953.475395,0.532449,268843.000000,78895.000000
957.305045,0.526599,284409.000000,84595.000000
961.130565,0.524131,300415.000000,89865.000000
964.951954,0.523560,315812.000000,94595.000000
968.769213,0.520771,331706.000000,99996.000000
972.582341,0.524398,347597.000000,103915.000000
976.391340,0.524610,362603.000000,108348.000000
981.463579,0.525740,381663.000000,113747.000000
985.262940,0.524277,394207.000000,117882.000000
989.058170,0.522948,405268.000000,121561.000000
992.849270,0.524125,414919.000000,124119.000000
996.636240,0.523253,422744.000000,126714.000000
1000.419080,0.522894,429985.000000,128991.000000
1004.197789,0.521503,435731.000000,131134.000000
1007.972367,0.519384,439787.000000,133002.000000
1011.742816,0.519084,442999.000000,134066.000000
1016.763656,0.517385,446147.000000,135548.000000
1020.524467,0.516034,447570.000000,136404.000000
1024.281147,0.515055,448137.000000,136885.000000
1028.033698,0.513198,447447.000000,137260.000000
1031.782118,0.512530,447066.000000,137354.000000
1035.526408,0.511177,446139.000000,137497.000000
1039.266567,0.510321,445335.000000,137520.000000
1043.002596,0.510044,443993.000000,137193.000000
1046.734495,0.509036,441985.000000,136890.000000
1050.462263,0.509190,439703.000000,136135.000000
1055.426196,0.508091,438747.000000,136183.000000
1059.144327,0.508722,437920.000000,135729.000000
1062.858328,0.508663,436828.000000,135409.000000
1066.568198,0.509940,436218.000000,134823.000000
1070.273938,0.509761,437019.000000,135126.000000
1073.975548,0.510232,437923.000000,135259.000000
1077.673027,0.508521,438436.000000,135952.000000
1081.366376,0.509822,439593.000000,135903.000000
1085.055595,0.509068,441201.000000,136637.000000
1089.968128,0.508192,442941.000000,137453.000000
1093.647709,0.508891,445537.000000,138036.000000
1097.323160,0.507502,448116.000000,139280.000000
1100.994481,0.506170,449422.000000,140115.000000
1104.661671,0.505318,451109.000000,140917.000000
1108.324731,0.507109,453992.000000,141234.000000
1111.983661,0.503957,457203.000000,143269.000000
1115.638460,0.502764,459746.000000,144462.000000
1119.289129,0.501785,461686.000000,145399.000000
1124.150263,0.502061,463762.000000,145960.000000
1127.791294,0.500433,465594.000000,147087.000000
1131.428195,0.499002,467340.000000,148126.000000
1135.060966,0.498706,468769.000000,148680.000000
1138.689607,0.499121,470277.000000,149016.000000
1142.314117,0.499427,471885.000000,149420.000000
1145.934497,0.500794,474025.000000,149626.000000
1149.550746,0.502424,475849.000000,149639.000000
1153.162866,0.503427,477793.000000,149904.000000
1156.770855,0.506569,479500.000000,149355.000000
1161.575081,0.509827,482364.000000,149124.000000
1165.173433,0.512023,485131.000000,149223.000000
1168.767654,0.515889,488511.000000,148931.000000
1172.357745,0.519298,491250.000000,148595.000000
1175.943705,0.521637,494537.000000,148786.000000
1179.525536,0.525963,498615.000000,148526.000000
1183.103235,0.529729,504468.000000,148972.000000
1186.676805,0.535843,510422.000000,148623.000000
1190.246244,0.540656,516637.000000,148775.000000
1194.999071,0.546020,526142.000000,149652.000000
1198.558873,0.552000,533671.000000,149718.000000
1202.114544,0.555779,540939.000000,150442.000000
1205.666086,0.558698,548916.000000,151638.000000
1209.213496,0.561742,558110.000000,153101.000000
1212.756777,0.565618,566953.000000,154145.000000
1216.295927,0.567173,575650.000000,155950.000000
1219.830947,0.567827,584869.000000,158209.000000
1223.361836,0.565535,595021.000000,161807.000000
1226.888595,0.563699,604954.000000,165205.000000
1231.584516,0.558851,617050.000000,170400.000000
1235.101637,0.557575,626559.000000,173535.000000
1238.614629,0.553324,636932.000000,178143.000000
1242.123490,0.551144,647247.000000,181939.000000
1245.628220,0.549532,655372.000000,184908.000000
1249.128821,0.547246,664642.000000,188513.000000
1252.625291,0.545897,674555.000000,191920.000000
1256.117630,0.544795,684692.000000,195299.000000
1259.605840,0.543760,692978.000000,198134.000000
1264.250361,0.543079,706063.000000,202192.000000
1267.728933,0.543708,716021.000000,204747.000000
1271.203374,0.543215,725552.000000,207708.000000
1274.673686,0.540789,734127.000000,211340.000000
1278.139867,0.541168,742906.000000,213681.000000
1281.601917,0.540805,750480.000000,216040.000000
1285.059838,0.539669,757621.000000,218667.000000
1288.513627,0.538354,764167.000000,221225.000000
1291.963287,0.536233,771928.000000,224566.000000
1296.556408,0.535105,779372.000000,227321.000000
1299.996431,0.533999,783046.000000,228975.000000
1303.432322,0.533615,787236.000000,230404.000000
1306.864084,0.532654,792393.000000,232427.000000
1310.291715,0.531422,796376.000000,234259.000000
1313.715216,0.530816,798307.000000,235155.000000
1317.134587,0.531362,801175.000000,235703.000000
1320.549827,0.530568,804861.000000,237221.000000
1323.960937,0.530014,807833.000000,238401.000000
1327.367917,0.530417,809608.000000,238703.000000
1331.904131,0.530257,811327.000000,239298.000000
1335.301473,0.532092,812775.000000,238714.000000
1338.694685,0.531999,813544.000000,238991.000000
1342.083767,0.533222,812602.000000,238043.000000
1345.468718,0.535200,811826.000000,236735.000000
1348.849539,0.536763,811585.000000,235815.000000
1352.226229,0.538816,810158.000000,234290.000000
1355.598789,0.541881,807876.000000,231987.000000
1358.967219,0.545143,805252.000000,229503.000000
1363.452034,0.551996,804229.000000,225623.000000
1366.810826,0.556311,803029.000000,223059.000000
