Method:,Column 1,,
Host Date-Time:,21/4/16 @ 7:52:41,,
Header Version:,1,,
System Temp hundredths:,3539,,
Detector Temp hundredths:,3633,,
Humidity hundredths:,3688,,
Lamp PD:,3763,,
Shift Vector Coefficients:,-4.47974,0.0448891,-0.000109265,,
Pixel to Wavelength Coefficients:,1792.1,-0.928226,-0.000229463,,
Serial Number:,5490239,,
Scan Config Name:,Column 1,,
Scan Config Type:,2,,
Start wavelength in nm:,900,,
End wavelength in nm:,1700,,
Pattern Pixel Width:,6,,
Number of Measurement points:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time (s):,2,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
900.722897,0.525781,64701.000000,19281.000000
905.903443,0.443616,80807.000000,29096.000000
909.784033,0.404886,90252.000000,35528.000000
913.660493,0.377216,98832.000000,41465.000000
917.532823,0.363917,108214.000000,46813.000000
921.401023,0.367153,120081.000000,51561.000000
925.265092,0.376555,134618.000000,56565.000000
929.125031,0.381170,152080.000000,63227.000000
932.980840,0.385524,171754.000000,70694.000000
936.832518,0.382701,192235.000000,79640.000000
941.961664,0.367668,218303.000000,93625.000000
945.803705,0.354370,236285.000000,104488.000000
949.641615,0.339420,252581.000000,115606.000000
953.475395,0.330803,268843.000000,125515.000000
957.305045,0.321943,284409.000000,135519.000000
961.130565,0.316836,300415.000000,144839.000000
964.951954,0.312198,315812.000000,153897.000000
968.769213,0.310973,331706.000000,162099.000000
972.582341,0.309461,347597.000000,170457.000000
976.391340,0.307903,362603.000000,178455.000000
981.463579,0.308139,381663.000000,187733.000000
985.262940,0.308252,394207.000000,193853.000000
989.058170,0.306257,405268.000000,200210.000000
992.849270,0.306072,414919.000000,205065.000000
996.636240,0.304827,422744.000000,209532.000000
1000.419080,0.303891,429985.000000,213581.000000
1004.197789,0.302009,435731.000000,217375.000000
1007.972367,0.300423,439787.000000,220201.000000
1011.742816,0.298308,442999.000000,222892.000000
1016.763656,0.296434,446147.000000,225447.000000
1020.524467,0.295105,447570.000000,226859.000000
1024.281147,0.294261,448137.000000,227588.000000
1028.033698,0.293800,447447.000000,227479.000000
1031.782118,0.292263,447066.000000,228091.000000
1035.526408,0.290943,446139.000000,228311.000000
1039.266567,0.290786,445335.000000,227982.000000
1043.002596,0.289207,443993.000000,228123.000000
1046.734495,0.288911,441985.000000,227246.000000
1050.462263,0.287783,439703.000000,226661.000000
1055.426196,0.287232,438747.000000,226455.000000
1059.144327,0.287919,437920.000000,225671.000000
1062.858328,0.288505,436828.000000,224805.000000
1066.568198,0.289273,436218.000000,224094.000000
1070.273938,0.288368,437019.000000,224974.000000
1073.975548,0.288772,437923.000000,225230.000000
1077.673027,0.289446,438436.000000,225144.000000
1081.366376,0.290901,439593.000000,224983.000000
1085.055595,0.290123,441201.000000,226211.000000
1089.968128,0.290184,442941.000000,227071.000000
1093.647709,0.290055,445537.000000,228470.000000
1097.323160,0.290604,448116.000000,229502.000000
1100.994481,0.290887,449422.000000,230021.000000
1104.661671,0.290098,451109.000000,231304.000000
1108.324731,0.290024,453992.000000,232822.000000
1111.983661,0.290637,457203.000000,234138.000000
1115.638460,0.289542,459746.000000,236035.000000
1119.289129,0.289877,461686.000000,236848.000000
1124.150263,0.289224,463762.000000,238271.000000
1127.791294,0.290111,465594.000000,238724.000000
1131.428195,0.291435,467340.000000,238890.000000
1135.060966,0.291561,468769.000000,239551.000000
1138.689607,0.293282,470277.000000,239371.000000
1142.314117,0.296579,471885.000000,238373.000000
1145.934497,0.299060,474025.000000,238090.000000
1149.550746,0.302362,475849.000000,237196.000000
1153.162866,0.307913,477793.000000,235140.000000
1156.770855,0.312706,479500.000000,233390.000000
1161.575081,0.320006,482364.000000,230871.000000
1165.173433,0.325881,485131.000000,229075.000000
1168.767654,0.331504,488511.000000,227704.000000
1172.357745,0.338042,491250.000000,225559.000000
1175.943705,0.344426,494537.000000,223755.000000
1179.525536,0.349928,498615.000000,222760.000000
1183.103235,0.355951,504468.000000,222271.000000
1186.676805,0.363396,510422.000000,221072.000000
1190.246244,0.371925,516637.000000,219412.000000
1194.999071,0.381137,526142.000000,218759.000000
1198.558873,0.388739,533671.000000,218039.000000
1202.114544,0.394413,540939.000000,218140.000000
1205.666086,0.400279,548916.000000,218387.000000
1209.213496,0.404657,558110.000000,219818.000000
1212.756777,0.408371,566953.000000,221399.000000
1216.295927,0.408503,575650.000000,224727.000000
1219.830947,0.407157,584869.000000,229035.000000
1223.361836,0.402243,595021.000000,235662.000000
1226.888595,0.395839,604954.000000,243155.000000
1231.584516,0.384954,617050.000000,254312.000000
1235.101637,0.376229,626559.000000,263471.000000
1238.614629,0.368319,636932.000000,272756.000000
1242.123490,0.362144,647247.000000,281142.000000
1245.628220,0.357043,655372.000000,288035.000000
1249.128821,0.352080,664642.000000,295466.000000
1252.625291,0.348783,674555.000000,302158.000000
1256.117630,0.346460,684692.000000,308344.000000
1259.605840,0.344499,692978.000000,313488.000000
1264.250361,0.342501,706063.000000,320880.000000
1267.728933,0.341174,716021.000000,326401.000000
1271.203374,0.340273,725552.000000,331433.000000
1274.673686,0.338535,734127.000000,336695.000000
1278.139867,0.337167,742906.000000,341796.000000
1281.601917,0.335834,750480.000000,346342.000000
1285.059838,0.334287,757621.000000,350885.000000
1288.513627,0.333070,764167.000000,354910.000000
1291.963287,0.331537,771928.000000,359782.000000
1296.556408,0.329973,779372.000000,364562.000000
1299.996431,0.328327,783046.000000,367672.000000
1303.432322,0.327365,787236.000000,370459.000000
1306.864084,0.326031,792393.000000,374033.000000
1310.291715,0.325299,796376.000000,376547.000000
1313.715216,0.324746,798307.000000,377941.000000
1317.134587,0.324238,801175.000000,379743.000000
1320.549827,0.324279,804861.000000,381454.000000
1323.960937,0.324722,807833.000000,382472.000000
