Method:,Column 1,,
Host Date-Time:,21/4/16 @ 7:25:13,,
Header Version:,1,,
System Temp hundredths:,3533,,
Detector Temp hundredths:,3624,,
Humidity hundredths:,3757,,
Lamp PD:,3764,,
Shift Vector Coefficients:,-4.47974,0.0448891,-0.000109265,,
Pixel to Wavelength Coefficients:,1792.1,-0.928226,-0.000229463,,
Serial Number:,5490239,,
Scan Config Name:,Column 1,,
Scan Config Type:,2,,
Start wavelength in nm:,900,,
End wavelength in nm:,1700,,
Pattern Pixel Width:,6,,
Number of Measurement points:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time (s):,2,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
900.722897,0.438717,64701.000000,23561.000000
905.903443,0.359121,80807.000000,35345.000000
909.784033,0.314131,90252.000000,43785.000000
913.660493,0.283875,98832.000000,51407.000000
917.532823,0.280984,108214.000000,56663.000000
921.401023,0.281618,120081.000000,62785.000000
925.265092,0.290833,134618.000000,68908.000000
929.125031,0.296564,152080.000000,76826.000000
932.980840,0.300383,171754.000000,86005.000000
936.832518,0.297791,192235.000000,96837.000000
941.961664,0.282166,218303.000000,113997.000000
945.803705,0.272521,236285.000000,126158.000000
949.641615,0.259239,252581.000000,139047.000000
953.475395,0.249915,268843.000000,151211.000000
957.305045,0.243323,284409.000000,162413.000000
961.130565,0.238743,300415.000000,173372.000000
964.951954,0.236250,315812.000000,183307.000000
968.769213,0.232952,331706.000000,194000.000000
972.582341,0.233514,347597.000000,203031.000000
976.391340,0.231978,362603.000000,212546.000000
981.463579,0.231836,381663.000000,223792.000000
985.262940,0.230470,394207.000000,231875.000000
989.058170,0.229713,405268.000000,238797.000000
992.849270,0.229395,414919.000000,244663.000000
996.636240,0.228577,422744.000000,249747.000000
1000.419080,0.226588,429985.000000,255191.000000
1004.197789,0.225237,435731.000000,259407.000000
1007.972367,0.223176,439787.000000,263067.000000
1011.742816,0.221312,442999.000000,266128.000000
1016.763656,0.219889,446147.000000,268899.000000
1020.524467,0.218803,447570.000000,270432.000000
1024.281147,0.217979,448137.000000,271289.000000
1028.033698,0.216684,447447.000000,271680.000000
1031.782118,0.217098,447066.000000,271190.000000
1035.526408,0.215491,446139.000000,271631.000000
1039.266567,0.214536,445335.000000,271738.000000
1043.002596,0.214554,443993.000000,270908.000000
1046.734495,0.213996,441985.000000,270030.000000
1050.462263,0.212647,439703.000000,269471.000000
1055.426196,0.214019,438747.000000,268037.000000
