Method:,Column 1,,
1104.661671,0.592222,451109.000000,115361.000000
1108.324731,0.594775,453992.000000,115418.000000
1111.983661,0.593601,457203.000000,116549.000000
1115.638460,0.592990,459746.000000,117362.000000
1119.289129,0.593976,461686.000000,117590.000000
1124.150263,0.596235,463762.000000,117506.000000
1127.791294,0.598336,465594.000000,117401.000000
1131.428195,0.598702,467340.000000,117742.000000
1135.060966,0.600607,468769.000000,117585.000000
1138.689607,0.607739,470277.000000,116042.000000
1142.314117,0.612418,471885.000000,115191.000000
1145.934497,0.618645,474025.000000,114066.000000
1149.550746,0.624333,475849.000000,113015.000000
1153.162866,0.634974,477793.000000,110730.000000
1156.770855,0.645351,479500.000000,108502.000000
1161.575081,0.658360,482364.000000,105929.000000
1165.173433,0.670156,485131.000000,103682.000000
1168.767654,0.678697,488511.000000,102371.000000
1172.357745,0.691250,491250.000000,100012.000000
1175.943705,0.699011,494537.000000,98898.000000
1179.525536,0.709487,498615.000000,97337.000000
1183.103235,0.721029,504468.000000,95897.000000
1186.676805,0.732341,510422.000000,94534.000000
1190.246244,0.742276,516637.000000,93521.000000
1194.999071,0.757070,526142.000000,92052.000000
1198.558873,0.766166,533671.000000,91434.000000
1202.114544,0.774054,540939.000000,91011.000000
1205.666086,0.782023,548916.000000,90674.000000
1209.213496,0.789448,558110.000000,90630.000000
1212.756777,0.789632,566953.000000,92027.000000
1216.295927,0.789928,575650.000000,93375.000000
1219.830947,0.787556,584869.000000,95390.000000
1223.361836,0.776099,595021.000000,99640.000000
1226.888595,0.765851,604954.000000,103722.000000
1231.584516,0.749544,617050.000000,109844.000000
1235.101637,0.736994,626559.000000,114807.000000
1238.614629,0.724142,636932.000000,120213.000000
1242.123490,0.713959,647247.000000,125058.000000
1245.628220,0.705232,655372.000000,129198.000000
1249.128821,0.698071,664642.000000,133204.000000
1252.625291,0.693538,674555.000000,136609.000000
1256.117630,0.687701,684692.000000,140538.000000
1259.605840,0.683048,692978.000000,143771.000000
1264.250361,0.680461,706063.000000,147361.000000
1267.728933,0.677744,716021.000000,150377.000000
1271.203374,0.676494,725552.000000,152818.000000
1274.673686,0.672789,734127.000000,155949.000000
1278.139867,0.671006,742906.000000,158463.000000
1281.601917,0.668060,750480.000000,161168.000000
1285.059838,0.665541,757621.000000,163648.000000
1288.513627,0.662693,764167.000000,166148.000000
1291.963287,0.660518,771928.000000,168678.000000
1296.556408,0.658358,779372.000000,171154.000000
1299.996431,0.656437,783046.000000,172723.000000
1303.432322,0.654975,787236.000000,174233.000000
1306.864084,0.652501,792393.000000,176376.000000
1310.291715,0.652135,796376.000000,177412.000000
1313.715216,0.651306,798307.000000,178182.000000
1317.134587,0.650503,801175.000000,179153.000000
1320.549827,0.650951,804861.000000,179792.000000
1323.960937,0.650666,807833.000000,180574.000000
1327.367917,0.652778,809608.000000,180093.000000
1331.904131,0.655504,811327.000000,179346.000000
1335.301473,0.657129,812775.000000,178995.000000
1338.694685,0.661525,813544.000000,177360.000000
1342.083767,0.666731,812602.000000,175044.000000
1345.468718,0.671374,811826.000000,173017.000000
1348.849539,0.678916,811585.000000,169988.000000
1352.226229,0.686869,810158.000000,166610.000000
1355.598789,0.693415,807876.000000,163655.000000
1358.967219,0.703414,805252.000000,159411.000000
1363.452034,0.715968,804229.000000,154672.000000
1366.810826,0.724342,803029.000000,151492.000000
1370.165488,0.733659,801212.000000,147941.000000
1373.516020,0.742863,799981.000000,144616.000000
1376.862422,0.751457,798624.000000,141542.000000
1380.204693,0.757395,795747.000000,139117.000000
1383.542834,0.767280,792504.000000,135432.000000
1386.876844,0.772561,790222.000000,133410.000000
1390.206724,0.781283,788607.000000,130490.000000
1393.532474,0.790512,785518.000000,127246.000000
1397.960382,0.801623,779920.000000,123148.000000
1401.276494,0.812395,776342.000000,119580.000000
1404.588477,0.824259,773563.000000,115941.000000
1407.896328,0.838695,769684.000000,111588.000000
1411.200050,0.855654,765635.000000,106750.000000
1414.499641,0.875678,762767.000000,101558.000000
1417.795101,0.899584,760810.000000,95872.000000
1421.086432,0.925898,758503.000000,89962.000000
1424.373632,0.952147,755935.000000,84399.000000
1428.750140,0.990546,753840.000000,77043.000000
1432.027703,1.016836,752941.000000,72431.000000
1435.301135,1.040166,751451.000000,68507.000000
1438.570437,1.064971,750582.000000,64629.000000
1441.835609,1.077962,749740.000000,62654.000000
1445.096650,1.088821,748245.000000,60985.000000
1448.353561,1.099369,747231.000000,59441.000000
1451.606342,1.106333,746115.000000,58408.000000
1454.854992,1.110751,743794.000000,57637.000000
1459.180101,1.110905,741747.000000,57458.000000
1462.419114,1.114771,739561.000000,56781.000000
1465.653997,1.118648,736862.000000,56071.000000
1468.884749,1.118136,734038.000000,55922.000000
1472.111371,1.120308,730885.000000,55404.000000
1475.333862,1.123598,727271.000000,54714.000000
1478.552224,1.121024,723938.000000,54787.000000
1481.766455,1.117526,721040.000000,55009.000000
1484.976555,1.117462,717684.000000,54761.000000
1488.182525,1.112753,713601.000000,55043.000000
1492.450728,1.110888,708541.000000,54888.000000
1495.647060,1.111550,704632.000000,54502.000000
1498.839263,1.111060,700712.000000,54260.000000
1502.027335,1.102265,695967.000000,54995.000000
1505.211277,1.102986,691038.000000,54515.000000
1508.391088,1.101773,686052.000000,54273.000000
1511.566770,1.098669,680877.000000,54250.000000
1514.738321,1.092370,675427.000000,54602.000000
1517.905741,1.088861,670152.000000,54615.000000
1522.122544,1.085211,662097.000000,54414.000000
1525.280327,1.081659,656403.000000,54389.000000
1528.433979,1.080257,650810.000000,54100.000000
1531.583502,1.077671,644842.000000,53924.000000
1534.728894,1.072089,638224.000000,54061.000000
1537.870156,1.070987,631155.000000,53598.000000
1541.007287,1.070410,625001.000000,53146.000000
1544.140289,1.068546,618097.000000,52785.000000
1547.269159,1.070101,610689.000000,51966.000000
1550.393900,1.065988,602954.000000,51796.000000
1554.553796,1.062077,592300.000000,51341.000000
1557.668899,1.058891,584592.000000,51046.000000
1560.779871,1.058020,576368.000000,50429.000000
1563.886714,1.057077,568025.000000,49807.000000
1566.989426,1.059933,559352.000000,48725.000000
1570.088008,1.058323,550305.000000,48115.000000
1573.182459,1.057716,541598.000000,47420.000000
1576.272780,1.051827,532727.000000,47280.000000
1579.358971,1.050286,523890.000000,46661.000000
1583.467467,1.046544,510646.000000,45875.000000
1586.544020,1.044077,501212.000000,45284.000000
1589.616443,1.040461,492392.000000,44859.000000
1592.684736,1.036211,482586.000000,44398.000000
1595.748898,1.031267,472996.000000,44014.000000
1598.808930,1.022364,462978.000000,43974.000000
1601.864832,1.016111,453381.000000,43687.000000
1604.916603,1.008468,443779.000000,43521.000000
1607.964244,1.003770,433789.000000,43004.000000
1612.021341,0.992049,420216.000000,42798.000000
1615.059344,0.986403,409971.000000,42301.000000
1618.093218,0.975563,400631.000000,42382.000000
1621.122961,0.970756,390490.000000,41769.000000
1624.148573,0.962723,380379.000000,41447.000000
1627.170055,0.953755,370204.000000,41180.000000
1630.187407,0.947049,360433.000000,40717.000000
1633.200629,0.938098,350418.000000,40410.000000
1636.209720,0.939709,340597.000000,39132.000000
1639.214681,0.928889,330782.000000,38963.000000
1643.214871,0.917365,317788.000000,38439.000000
1646.210195,0.909630,307687.000000,37886.000000
1649.201388,0.905021,297078.000000,36970.000000
1652.188451,0.899654,287199.000000,36185.000000
1655.171383,0.889626,276866.000000,35698.000000
1658.150185,0.881066,265166.000000,34870.000000
1661.124857,0.872324,252362.000000,33861.000000
1664.095399,0.863757,238503.000000,32639.000000
1667.061810,0.850377,222332.000000,31378.000000
1671.010600,0.835505,197141.000000,28792.000000
1673.967374,0.817941,175847.000000,26742.000000
1676.920017,0.792106,154167.000000,24882.000000
1679.868531,0.773350,132946.000000,22404.000000
1682.812913,0.765391,113053.000000,19404.000000
1685.753166,0.747780,95698.000000,17105.000000
1688.689288,0.752367,80645.000000,14263.000000
1691.621280,0.752458,68011.000000,12026.000000
1694.549141,0.771965,57785.000000,9769.000000
1697.472873,0.781934,49231.000000,8134.000000
1701.364756,0.817978,40194.000000,6112.000000
