Method:,Column 1,,
Host Date-Time:,21/4/16 @ 7:23:28,,
Header Version:,1,,
System Temp hundredths:,3526,,
Detector Temp hundredths:,3636,,
Humidity hundredths:,3790,,
Lamp PD:,3764,,
Shift Vector Coefficients:,-4.47974,0.0448891,-0.000109265,,
Pixel to Wavelength Coefficients:,1792.1,-0.928226,-0.000229463,,
Serial Number:,5490239,,
Scan Config Name:,Column 1,,
Scan Config Type:,2,,
Start wavelength in nm:,900,,
End wavelength in nm:,1700,,
Pattern Pixel Width:,6,,
Number of Measurement points:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time (s):,2,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
900.722897,0.604976,64701.000000,16067.000000
905.903443,0.537825,80807.000000,23422.000000
909.784033,0.498833,90252.000000,28617.000000
913.660493,0.477042,98832.000000,32950.000000
917.532823,0.470067,108214.000000,36662.000000
921.401023,0.472287,120081.000000,40475.000000
925.265092,0.476586,134618.000000,44928.000000
929.125031,0.475926,152080.000000,50833.000000
932.980840,0.473550,171754.000000,57724.000000
936.832518,0.468354,192235.000000,65385.000000
941.961664,0.449562,218303.000000,77535.000000
945.803705,0.432288,236285.000000,87327.000000
949.641615,0.419257,252581.000000,96193.000000
953.475395,0.407913,268843.000000,105096.000000
957.305045,0.398282,284409.000000,113674.000000
961.130565,0.389873,300415.000000,122419.000000
964.951954,0.382569,315812.000000,130876.000000
968.769213,0.378946,331706.000000,138614.000000
972.582341,0.376783,347597.000000,145980.000000
976.391340,0.372585,362603.000000,153761.000000
981.463579,0.370594,381663.000000,162587.000000
985.262940,0.368074,394207.000000,168908.000000
989.058170,0.366400,405268.000000,174318.000000
992.849270,0.365011,414919.000000,179041.000000
996.636240,0.363816,422744.000000,182920.000000
1000.419080,0.361863,429985.000000,186892.000000
1004.197789,0.360332,435731.000000,190058.000000
1007.972367,0.359423,439787.000000,192229.000000
1011.742816,0.357048,442999.000000,194695.000000
1016.763656,0.356199,446147.000000,196462.000000
1020.524467,0.354128,447570.000000,198031.000000
1024.281147,0.354798,448137.000000,197976.000000
1028.033698,0.353397,447447.000000,198310.000000
1031.782118,0.351986,447066.000000,198786.000000
1035.526408,0.351946,446139.000000,198392.000000
1039.266567,0.352096,445335.000000,197966.000000
1043.002596,0.351317,443993.000000,197724.000000
1046.734495,0.349847,441985.000000,197497.000000
1050.462263,0.350514,439703.000000,196176.000000
1055.426196,0.351741,438747.000000,195197.000000
1059.144327,0.350939,437920.000000,195189.000000
1062.858328,0.353380,436828.000000,193611.000000
1066.568198,0.353202,436218.000000,193420.000000
1070.273938,0.355164,437019.000000,192902.000000
1073.975548,0.356234,437923.000000,192825.000000
1077.673027,0.356633,438436.000000,192874.000000
1081.366376,0.358726,439593.000000,192453.000000
1085.055595,0.359928,441201.000000,192623.000000
1089.968128,0.361038,442941.000000,192889.000000
1093.647709,0.362299,445537.000000,193457.000000
1097.323160,0.363799,448116.000000,193906.000000
1100.994481,0.363844,449422.000000,194451.000000
1104.661671,0.365136,451109.000000,194601.000000
1108.324731,0.365462,453992.000000,195698.000000
1111.983661,0.366786,457203.000000,196482.000000
1115.638460,0.365960,459746.000000,197951.000000
1119.289129,0.367853,461686.000000,197922.000000
1124.150263,0.368390,463762.000000,198566.000000
1127.791294,0.368770,465594.000000,199176.000000
1131.428195,0.370472,467340.000000,199141.000000
1135.060966,0.371179,468769.000000,199425.000000
1138.689607,0.373376,470277.000000,199057.000000
1142.314117,0.376715,471885.000000,198208.000000
1145.934497,0.379338,474025.000000,197908.000000
1149.550746,0.383457,475849.000000,196794.000000
1153.162866,0.387787,477793.000000,195638.000000
1156.770855,0.393794,479500.000000,193640.000000
1161.575081,0.400746,482364.000000,191703.000000
1165.173433,0.406532,485131.000000,190251.000000
1168.767654,0.414169,488511.000000,188237.000000
1172.357745,0.419712,491250.000000,186892.000000
1175.943705,0.424193,494537.000000,186211.000000
1179.525536,0.429407,498615.000000,185506.000000
1183.103235,0.435186,504468.000000,185203.000000
1186.676805,0.443454,510422.000000,183855.000000
1190.246244,0.451079,516637.000000,182855.000000
1194.999071,0.460119,526142.000000,182383.000000
1198.558873,0.467030,533671.000000,182072.000000
1202.114544,0.472519,540939.000000,182234.000000
1205.666086,0.476815,548916.000000,183101.000000
1209.213496,0.480436,558110.000000,184622.000000
1212.756777,0.482999,566953.000000,186444.000000
1216.295927,0.482451,575650.000000,189543.000000
1219.830947,0.479342,584869.000000,193962.000000
1223.361836,0.473428,595021.000000,200034.000000
1226.888595,0.465048,604954.000000,207336.000000
1231.584516,0.451764,617050.000000,218050.000000
1235.101637,0.442600,626559.000000,226132.000000
1238.614629,0.434603,636932.000000,234148.000000
1242.123490,0.428038,647247.000000,241564.000000
1245.628220,0.422735,655372.000000,247601.000000
1249.128821,0.417122,664642.000000,254370.000000
1252.625291,0.413300,674555.000000,260446.000000
1256.117630,0.410734,684692.000000,265926.000000
1259.605840,0.408512,692978.000000,270525.000000
1264.250361,0.406880,706063.000000,276671.000000
1267.728933,0.404498,716021.000000,282116.000000
1271.203374,0.402989,725552.000000,286866.000000
1274.673686,0.400967,734127.000000,291611.000000
1278.139867,0.400100,742906.000000,295688.000000
1281.601917,0.398858,750480.000000,299558.000000
1285.059838,0.396787,757621.000000,303854.000000
1288.513627,0.395054,764167.000000,307705.000000
1291.963287,0.394299,771928.000000,311371.000000
1296.556408,0.392862,779372.000000,315415.000000
1299.996431,0.391243,783046.000000,318086.000000
1303.432322,0.390324,787236.000000,320465.000000
1306.864084,0.389328,792393.000000,323305.000000
1310.291715,0.388571,796376.000000,325497.000000
1313.715216,0.388655,798307.000000,326223.000000
1317.134587,0.388129,801175.000000,327792.000000
1320.549827,0.388173,804861.000000,329267.000000
1323.960937,0.388424,807833.000000,330292.000000
1327.367917,0.388927,809608.000000,330634.000000
1331.904131,0.390341,811327.000000,330259.000000
1335.301473,0.391075,812775.000000,330290.000000
1338.694685,0.393581,813544.000000,328700.000000
1342.083767,0.395327,812602.000000,327002.000000
1345.468718,0.398342,811826.000000,324430.000000
1348.849539,0.401956,811585.000000,321646.000000
1352.226229,0.405805,810158.000000,318247.000000
1355.598789,0.410488,807876.000000,313947.000000
1358.967219,0.416031,805252.000000,308959.000000
1363.452034,0.424231,804229.000000,302795.000000
1366.810826,0.429634,803029.000000,298605.000000
1370.165488,0.434779,801212.000000,294421.000000
1373.516020,0.441307,799981.000000,289583.000000
1376.862422,0.446090,798624.000000,285925.000000
1380.204693,0.450874,795747.000000,281774.000000
