Method:,Column 1,,
Host Date-Time:,21/4/16 @ 7:36:4,,
Header Version:,1,,
System Temp hundredths:,3556,,
Detector Temp hundredths:,3687,,
Humidity hundredths:,3629,,
Lamp PD:,3764,,
Shift Vector Coefficients:,-4.47974,0.0448891,-0.000109265,,
Pixel to Wavelength Coefficients:,1792.1,-0.928226,-0.000229463,,
Serial Number:,5490239,,
Scan Config Name:,Column 1,,
Scan Config Type:,2,,
Start wavelength in nm:,900,,
End wavelength in nm:,1700,,
Pattern Pixel Width:,6,,
Number of Measurement points:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time (s):,2,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
900.722897,0.565596,64701.000000,17592.000000
905.903443,0.483025,80807.000000,26572.000000
909.784033,0.438829,90252.000000,32857.000000
913.660493,0.405149,98832.000000,38882.000000
917.532823,0.396114,108214.000000,43468.000000
921.401023,0.403943,120081.000000,47373.000000
925.265092,0.409614,134618.000000,52419.000000
929.125031,0.417485,152080.000000,58155.000000
932.980840,0.423325,171754.000000,64801.000000
936.832518,0.418740,192235.000000,73298.000000
941.961664,0.408319,218303.000000,85259.000000
945.803705,0.392783,236285.000000,95643.000000
949.641615,0.382715,252581.000000,104637.000000
953.475395,0.372381,268843.000000,114056.000000
957.305045,0.367470,284409.000000,122032.000000
961.130565,0.363024,300415.000000,130226.000000
964.951954,0.360895,315812.000000,137573.000000
968.769213,0.360234,331706.000000,144717.000000
972.582341,0.360268,347597.000000,151638.000000
976.391340,0.360736,362603.000000,158014.000000
981.463579,0.361507,381663.000000,166025.000000
985.262940,0.362749,394207.000000,170992.000000
989.058170,0.363421,405268.000000,175518.000000
992.849270,0.362795,414919.000000,179957.000000
996.636240,0.361992,422744.000000,183690.000000
1000.419080,0.361018,429985.000000,187256.000000
1004.197789,0.359659,435731.000000,190353.000000
1007.972367,0.359024,439787.000000,192406.000000
1011.742816,0.358024,442999.000000,194258.000000
1016.763656,0.356336,446147.000000,196400.000000
1020.524467,0.354701,447570.000000,197770.000000
1024.281147,0.353650,448137.000000,198500.000000
