Method:,Column 1,,
Host Date-Time:,21/4/16 @ 7:31:37,,
Header Version:,1,,
System Temp hundredths:,3533,,
Detector Temp hundredths:,3620,,
Humidity hundredths:,3742,,
Lamp PD:,3764,,
Shift Vector Coefficients:,-4.47974,0.0448891,-0.000109265,,
Pixel to Wavelength Coefficients:,1792.1,-0.928226,-0.000229463,,
Serial Number:,5490239,,
Scan Config Name:,Column 1,,
Scan Config Type:,2,,
Start wavelength in nm:,900,,
End wavelength in nm:,1700,,
Pattern Pixel Width:,6,,
Number of Measurement points:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time (s):,2,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
900.722897,0.619125,64701.000000,15552.000000
905.903443,0.534979,80807.000000,23576.000000
909.784033,0.493448,90252.000000,28974.000000
913.660493,0.465211,98832.000000,33860.000000
917.532823,0.455037,108214.000000,37953.000000
921.401023,0.454502,120081.000000,42167.000000
925.265092,0.466553,134618.000000,45978.000000
929.125031,0.470813,152080.000000,51435.000000
932.980840,0.473919,171754.000000,57675.000000
936.832518,0.472271,192235.000000,64798.000000
941.961664,0.456091,218303.000000,76378.000000
945.803705,0.440739,236285.000000,85644.000000
949.641615,0.429324,252581.000000,93989.000000
953.475395,0.417776,268843.000000,102736.000000
957.305045,0.409666,284409.000000,110733.000000
961.130565,0.404579,300415.000000,118343.000000
964.951954,0.398552,315812.000000,126147.000000
968.769213,0.397124,331706.000000,132932.000000
972.582341,0.395429,347597.000000,139845.000000
976.391340,0.393259,362603.000000,146613.000000
981.463579,0.393784,381663.000000,154133.000000
985.262940,0.393280,394207.000000,159384.000000
989.058170,0.392541,405268.000000,164135.000000
992.849270,0.391565,414919.000000,168422.000000
996.636240,0.391436,422744.000000,171649.000000
1000.419080,0.389954,429985.000000,175186.000000
1004.197789,0.388772,435731.000000,178011.000000
1007.972367,0.387059,439787.000000,180378.000000
1011.742816,0.385454,442999.000000,182368.000000
1016.763656,0.383011,446147.000000,184700.000000
1020.524467,0.382761,447570.000000,185396.000000
1024.281147,0.381461,448137.000000,186187.000000
1028.033698,0.380242,447447.000000,186423.000000
1031.782118,0.378953,447066.000000,186818.000000
1035.526408,0.377531,446139.000000,187042.000000
1039.266567,0.376748,445335.000000,187042.000000
1043.002596,0.375590,443993.000000,186976.000000
1046.734495,0.374899,441985.000000,186427.000000
1050.462263,0.373035,439703.000000,186262.000000
1055.426196,0.372764,438747.000000,185973.000000
1059.144327,0.372291,437920.000000,185825.000000
1062.858328,0.373352,436828.000000,184909.000000
1066.568198,0.372588,436218.000000,184976.000000
1070.273938,0.373000,437019.000000,185140.000000
1073.975548,0.373405,437923.000000,185350.000000
1077.673027,0.373214,438436.000000,185649.000000
1081.366376,0.373986,439593.000000,185808.000000
1085.055595,0.374109,441201.000000,186435.000000
1089.968128,0.373067,442941.000000,187620.000000
1093.647709,0.372371,445537.000000,189022.000000
1097.323160,0.373046,448116.000000,189821.000000
1100.994481,0.373729,449422.000000,190075.000000
1104.661671,0.372837,451109.000000,191181.000000
1108.324731,0.373103,453992.000000,192285.000000
1111.983661,0.373464,457203.000000,193484.000000
1115.638460,0.372882,459746.000000,194821.000000
1119.289129,0.372856,461686.000000,195655.000000
1124.150263,0.373337,463762.000000,196317.000000
1127.791294,0.374053,465594.000000,196768.000000
1131.428195,0.374931,467340.000000,197107.000000
1135.060966,0.375962,468769.000000,197241.000000
1138.689607,0.379894,470277.000000,196092.000000
1142.314117,0.382254,471885.000000,195696.000000
1145.934497,0.386786,474025.000000,194543.000000
1149.550746,0.390479,475849.000000,193638.000000
1153.162866,0.397675,477793.000000,191234.000000
1156.770855,0.402710,479500.000000,189705.000000
1161.575081,0.410881,482364.000000,187281.000000
1165.173433,0.418622,485131.000000,185028.000000
1168.767654,0.426646,488511.000000,182906.000000
1172.357745,0.432993,491250.000000,181263.000000
1175.943705,0.440115,494537.000000,179508.000000
1179.525536,0.447048,498615.000000,178122.000000
1183.103235,0.453792,504468.000000,177436.000000
1186.676805,0.461212,510422.000000,176489.000000
1190.246244,0.469723,516637.000000,175171.000000
1194.999071,0.481949,526142.000000,173442.000000
1198.558873,0.488590,533671.000000,173254.000000
1202.114544,0.495979,540939.000000,172651.000000
1205.666086,0.500422,548916.000000,173414.000000
1209.213496,0.505702,558110.000000,174188.000000
1212.756777,0.509141,566953.000000,175552.000000
1216.295927,0.510449,575650.000000,177709.000000
1219.830947,0.507943,584869.000000,181600.000000
1223.361836,0.503309,595021.000000,186734.000000
1226.888595,0.495596,604954.000000,193253.000000
1231.584516,0.482347,617050.000000,203223.000000
1235.101637,0.473108,626559.000000,210792.000000
1238.614629,0.464546,636932.000000,218548.000000
