Method:,Column 1,,
Host Date-Time:,21/4/16 @ 7:50:38,,
Header Version:,1,,
System Temp hundredths:,3541,,
Detector Temp hundredths:,3633,,
Humidity hundredths:,3708,,
Lamp PD:,3764,,
Shift Vector Coefficients:,-4.47974,0.0448891,-0.000109265,,
Pixel to Wavelength Coefficients:,1792.1,-0.928226,-0.000229463,,
Serial Number:,5490239,,
Scan Config Name:,Column 1,,
Scan Config Type:,2,,
Start wavelength in nm:,900,,
End wavelength in nm:,1700,,
Pattern Pixel Width:,6,,
Number of Measurement points:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time (s):,2,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
900.722897,0.477605,64701.000000,21543.000000
905.903443,0.387962,80807.000000,33074.000000
909.784033,0.342408,90252.000000,41025.000000
913.660493,0.316698,98832.000000,47665.000000
917.532823,0.304843,108214.000000,53634.000000
921.401023,0.308166,120081.000000,59062.000000
925.265092,0.315055,134618.000000,65170.000000
929.125031,0.321890,152080.000000,72474.000000
932.980840,0.326068,171754.000000,81066.000000
936.832518,0.322554,192235.000000,91470.000000
941.961664,0.307260,218303.000000,107597.000000
945.803705,0.295208,236285.000000,119737.000000
949.641615,0.282031,252581.000000,131938.000000
953.475395,0.273941,268843.000000,143073.000000
957.305045,0.265248,284409.000000,154417.000000
961.130565,0.261060,300415.000000,164688.000000
964.951954,0.258849,315812.000000,174012.000000
968.769213,0.255848,331706.000000,184037.000000
972.582341,0.255931,347597.000000,192817.000000
976.391340,0.256283,362603.000000,200978.000000
981.463579,0.256261,381663.000000,211553.000000
985.262940,0.255913,394207.000000,218681.000000
989.058170,0.255763,405268.000000,224895.000000
992.849270,0.254475,414919.000000,230934.000000
996.636240,0.253552,422744.000000,235790.000000
1000.419080,0.252309,429985.000000,240516.000000
1004.197789,0.251036,435731.000000,244446.000000
1007.972367,0.248968,439787.000000,247899.000000
1011.742816,0.247193,442999.000000,250732.000000
1016.763656,0.245029,446147.000000,253775.000000
1020.524467,0.244062,447570.000000,255152.000000
1024.281147,0.242742,448137.000000,256253.000000
1028.033698,0.241612,447447.000000,256525.000000
1031.782118,0.240707,447066.000000,256841.000000
1035.526408,0.239674,446139.000000,256919.000000
1039.266567,0.238646,445335.000000,257064.000000
1043.002596,0.237271,443993.000000,257102.000000
1046.734495,0.236307,441985.000000,256508.000000
1050.462263,0.235954,439703.000000,255391.000000
1055.426196,0.235427,438747.000000,255145.000000
1059.144327,0.235328,437920.000000,254722.000000
1062.858328,0.236319,436828.000000,253508.000000
1066.568198,0.236576,436218.000000,253004.000000
1070.273938,0.236778,437019.000000,253351.000000
1073.975548,0.237137,437923.000000,253665.000000
1077.673027,0.236779,438436.000000,254172.000000
1081.366376,0.236768,439593.000000,254849.000000
1085.055595,0.237038,441201.000000,255622.000000
1089.968128,0.237066,442941.000000,256614.000000
1093.647709,0.236138,445537.000000,258670.000000
1097.323160,0.236320,448116.000000,260058.000000
1100.994481,0.236420,449422.000000,260756.000000
1104.661671,0.235970,451109.000000,262006.000000
1108.324731,0.235670,453992.000000,263863.000000
1111.983661,0.234948,457203.000000,266171.000000
1115.638460,0.233566,459746.000000,268505.000000
1119.289129,0.233709,461686.000000,269549.000000
1124.150263,0.233198,463762.000000,271080.000000
1127.791294,0.232639,465594.000000,272501.000000
1131.428195,0.233491,467340.000000,272987.000000
1135.060966,0.233357,468769.000000,273906.000000
1138.689607,0.235158,470277.000000,273650.000000
1142.314117,0.237537,471885.000000,273086.000000
1145.934497,0.239330,474025.000000,273194.000000
1149.550746,0.243127,475849.000000,271858.000000
1153.162866,0.246914,477793.000000,270599.000000
1156.770855,0.250920,479500.000000,269072.000000
1161.575081,0.257700,482364.000000,266486.000000
1165.173433,0.262261,485131.000000,265215.000000
1168.767654,0.268278,488511.000000,263388.000000
1172.357745,0.274029,491250.000000,261381.000000
1175.943705,0.278960,494537.000000,260159.000000
1179.525536,0.284129,498615.000000,259201.000000
1183.103235,0.290168,504468.000000,258622.000000
1186.676805,0.296823,510422.000000,257695.000000
1190.246244,0.303425,516637.000000,256898.000000
1194.999071,0.313719,526142.000000,255496.000000
1198.558873,0.319740,533671.000000,255584.000000
1202.114544,0.325429,540939.000000,255693.000000
1205.666086,0.331466,548916.000000,255882.000000
1209.213496,0.335434,558110.000000,257802.000000
1212.756777,0.338779,566953.000000,259877.000000
1216.295927,0.340039,575650.000000,263099.000000
1219.830947,0.339240,584869.000000,267805.000000
1223.361836,0.334162,595021.000000,275658.000000
1226.888595,0.328143,604954.000000,284171.000000
1231.584516,0.319106,617050.000000,295947.000000
1235.101637,0.311878,626559.000000,305551.000000
1238.614629,0.305635,636932.000000,315107.000000
1242.123490,0.299577,647247.000000,324708.000000
1245.628220,0.295214,655372.000000,332104.000000
1249.128821,0.291003,664642.000000,340083.000000
1252.625291,0.288066,674555.000000,347497.000000
1256.117630,0.285786,684692.000000,354576.000000
1259.605840,0.283980,692978.000000,360362.000000
1264.250361,0.282389,706063.000000,368514.000000
1267.728933,0.281511,716021.000000,374468.000000
1271.203374,0.279988,725552.000000,380786.000000
1274.673686,0.278613,734127.000000,386508.000000
1278.139867,0.277202,742906.000000,392403.000000
1281.601917,0.276033,750480.000000,397472.000000
1285.059838,0.274215,757621.000000,402937.000000
1288.513627,0.272960,764167.000000,407594.000000
1291.963287,0.271478,771928.000000,413141.000000
1296.556408,0.268749,779372.000000,419755.000000
1299.996431,0.268225,783046.000000,422243.000000
1303.432322,0.266966,787236.000000,425735.000000
1306.864084,0.265506,792393.000000,429967.000000
1310.291715,0.264898,796376.000000,432733.000000
1313.715216,0.264093,798307.000000,434587.000000
1317.134587,0.263791,801175.000000,436452.000000
1320.549827,0.263388,804861.000000,438867.000000
1323.960937,0.263232,807833.000000,440646.000000
1327.367917,0.263628,809608.000000,441211.000000
1331.904131,0.265171,811327.000000,440580.000000
1335.301473,0.266435,812775.000000,440084.000000
1338.694685,0.267805,813544.000000,439113.000000
1342.083767,0.269798,812602.000000,436596.000000
1345.468718,0.272717,811826.000000,433257.000000
1348.849539,0.276070,811585.000000,429798.000000
1352.226229,0.279903,810158.000000,425272.000000
1355.598789,0.284661,807876.000000,419453.000000
1358.967219,0.289932,805252.000000,413047.000000
1363.452034,0.298197,804229.000000,404746.000000
1366.810826,0.303628,803029.000000,399120.000000
1370.165488,0.309773,801212.000000,392622.000000
1373.516020,0.315343,799981.000000,387023.000000
1376.862422,0.320177,798624.000000,382090.000000
1380.204693,0.324709,795747.000000,376761.000000
1383.542834,0.329079,792504.000000,371469.000000
1386.876844,0.334524,790222.000000,365784.000000
1390.206724,0.340509,788607.000000,360041.000000
1393.532474,0.345498,785518.000000,354534.000000
1397.960382,0.352332,779920.000000,346512.000000
1401.276494,0.359148,776342.000000,339551.000000
1404.588477,0.366094,773563.000000,332967.000000
1407.896328,0.374794,769684.000000,324727.000000
1411.200050,0.385758,765635.000000,314966.000000
1414.499641,0.400123,762767.000000,303577.000000
1417.795101,0.416735,760810.000000,291435.000000
1421.086432,0.435525,758503.000000,278248.000000
1424.373632,0.456133,755935.000000,264455.000000
1428.750140,0.484285,753840.000000,247169.000000
1432.027703,0.504403,752941.000000,235699.000000
1435.301135,0.525046,751451.000000,224313.000000
1438.570437,0.542161,750582.000000,215396.000000
1441.835609,0.557976,749740.000000,207460.000000
1445.096650,0.568837,748245.000000,201933.000000
1448.353561,0.579401,747231.000000,196813.000000
1451.606342,0.586403,746115.000000,193376.000000
1454.854992,0.590829,743794.000000,190820.000000
1459.180101,0.595982,741747.000000,188050.000000
1462.419114,0.599095,739561.000000,186157.000000
1465.653997,0.599733,736862.000000,185205.000000
1468.884749,0.600733,734038.000000,184071.000000
1472.111371,0.599875,730885.000000,183643.000000
1475.333862,0.599618,727271.000000,182843.000000
1478.552224,0.598791,723938.000000,182352.000000
1481.766455,0.597883,721040.000000,182002.000000
1484.976555,0.596425,717684.000000,181764.000000
1488.182525,0.594120,713601.000000,181692.000000
1492.450728,0.592202,708541.000000,181202.000000
1495.647060,0.589725,704632.000000,181233.000000
1498.839263,0.587902,700712.000000,180983.000000
1502.027335,0.584912,695967.000000,180999.000000
1505.211277,0.581049,691038.000000,181323.000000
1508.391088,0.579178,686052.000000,180792.000000
1511.566770,0.576375,680877.000000,180590.000000
1514.738321,0.573046,675427.000000,180523.000000
1517.905741,0.569913,670152.000000,180410.000000
1522.122544,0.566952,662097.000000,179461.000000
1525.280327,0.563762,656403.000000,179229.000000
1528.433979,0.560376,650810.000000,179093.000000
1531.583502,0.558253,644842.000000,178320.000000
1534.728894,0.557668,638224.000000,176728.000000
1537.870156,0.555535,631155.000000,175631.000000
1541.007287,0.554055,625001.000000,174512.000000
1544.140289,0.552506,618097.000000,173201.000000
1547.269159,0.551642,610689.000000,171466.000000
1550.393900,0.549633,602954.000000,170079.000000
1554.553796,0.549222,592300.000000,167232.000000
1557.668899,0.547979,584592.000000,165529.000000
1560.779871,0.547182,576368.000000,163500.000000
1563.886714,0.545714,568025.000000,161679.000000
1566.989426,0.545960,559352.000000,159120.000000
1570.088008,0.545401,550305.000000,156748.000000
1573.182459,0.544063,541598.000000,154744.000000
1576.272780,0.543189,532727.000000,152516.000000
1579.358971,0.541349,523890.000000,150623.000000
1583.467467,0.540312,510646.000000,147166.000000
1586.544020,0.536332,501212.000000,145777.000000
1589.616443,0.534247,492392.000000,143901.000000
1592.684736,0.531280,482586.000000,142002.000000
1595.748898,0.526196,472996.000000,140819.000000
1598.808930,0.524186,462978.000000,138476.000000
1601.864832,0.518916,453381.000000,137261.000000
1604.916603,0.514050,443779.000000,135868.000000
1607.964244,0.509840,433789.000000,134103.000000
1612.021341,0.503350,420216.000000,131863.000000
1615.059344,0.498286,409971.000000,130157.000000
1618.093218,0.493923,400631.000000,128476.000000
1621.122961,0.489176,390490.000000,126600.000000
1624.148573,0.485899,380379.000000,124256.000000
1627.170055,0.480582,370204.000000,122422.000000
1630.187407,0.476718,360433.000000,120256.000000
1633.200629,0.472414,350418.000000,118079.000000
1636.209720,0.467536,340597.000000,116066.000000
1639.214681,0.465124,330782.000000,113349.000000
1643.214871,0.459570,317788.000000,110298.000000
1646.210195,0.455345,307687.000000,107836.000000
1649.201388,0.451218,297078.000000,105112.000000
1652.188451,0.446253,287199.000000,102785.000000
1655.171383,0.440787,276866.000000,100342.000000
1658.150185,0.437396,265166.000000,96855.000000
1661.124857,0.428499,252362.000000,94086.000000
1664.095399,0.420054,238503.000000,90665.000000
1667.061810,0.406580,222332.000000,87181.000000
1671.010600,0.384991,197141.000000,81243.000000
1673.967374,0.365775,175847.000000,75746.000000
1676.920017,0.342106,154167.000000,70127.000000
1679.868531,0.315329,132946.000000,64320.000000
1682.812913,0.292249,113053.000000,57681.000000
1685.753166,0.277500,95698.000000,50513.000000
1688.689288,0.277351,80645.000000,42582.000000
1691.621280,0.277872,68011.000000,35868.000000
1694.549141,0.283321,57785.000000,30095.000000
1697.472873,0.302028,49231.000000,24559.000000
1701.364756,0.330975,40194.000000,18758.000000
