Method:,Column 1,,
Host Date-Time:,21/4/16 @ 7:34:32,,
Header Version:,1,,
System Temp hundredths:,3628,,
Detector Temp hundredths:,3739,,
Humidity hundredths:,3442,,
Lamp PD:,3767,,
Shift Vector Coefficients:,-4.47974,0.0448891,-0.000109265,,
Pixel to Wavelength Coefficients:,1792.1,-0.928226,-0.000229463,,
Serial Number:,5490239,,
Scan Config Name:,Column 1,,
Scan Config Type:,2,,
Start wavelength in nm:,900,,
End wavelength in nm:,1700,,
Pattern Pixel Width:,6,,
Number of Measurement points:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time (s):,2,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
900.722897,0.663142,64701.000000,14053.000000
905.903443,0.573538,80807.000000,21573.000000
909.784033,0.529092,90252.000000,26691.000000
913.660493,0.502053,98832.000000,31106.000000
917.532823,0.487223,108214.000000,35242.000000
921.401023,0.491337,120081.000000,38738.000000
925.265092,0.496241,134618.000000,42940.000000
929.125031,0.505415,152080.000000,47496.000000
932.980840,0.514062,171754.000000,52583.000000
936.832518,0.510046,192235.000000,59400.000000
941.961664,0.498508,218303.000000,69271.000000
945.803705,0.485656,236285.000000,77229.000000
949.641615,0.473258,252581.000000,84946.000000
953.475395,0.463338,268843.000000,92504.000000
957.305045,0.456242,284409.000000,99472.000000
961.130565,0.454584,300415.000000,105472.000000
964.951954,0.451383,315812.000000,111698.000000
968.769213,0.451159,331706.000000,117380.000000
972.582341,0.452352,347597.000000,122666.000000
976.391340,0.453064,362603.000000,127752.000000
981.463579,0.456661,381663.000000,133358.000000
985.262940,0.456522,394207.000000,137785.000000
989.058170,0.459380,405268.000000,140722.000000
992.849270,0.460226,414919.000000,143793.000000
996.636240,0.458220,422744.000000,147183.000000
1000.419080,0.456512,429985.000000,150294.000000
1004.197789,0.455647,435731.000000,152606.000000
1007.972367,0.455877,439787.000000,153945.000000
1011.742816,0.452460,442999.000000,156294.000000
1016.763656,0.451379,446147.000000,157797.000000
1020.524467,0.450328,447570.000000,158684.000000
1024.281147,0.449844,448137.000000,159062.000000
1028.033698,0.447594,447447.000000,159642.000000
1031.782118,0.448030,447066.000000,159346.000000
1035.526408,0.445595,446139.000000,159910.000000
1039.266567,0.444675,445335.000000,159960.000000
1043.002596,0.443452,443993.000000,159928.000000
1046.734495,0.441630,441985.000000,159874.000000
1050.462263,0.441814,439703.000000,158981.000000
1055.426196,0.440473,438747.000000,159126.000000
1059.144327,0.440815,437920.000000,158701.000000
1062.858328,0.442099,436828.000000,157838.000000
1066.568198,0.439874,436218.000000,158427.000000
1070.273938,0.440668,437019.000000,158428.000000
1073.975548,0.440711,437923.000000,158740.000000
1077.673027,0.439186,438436.000000,159485.000000
1081.366376,0.440639,439593.000000,159372.000000
1085.055595,0.440688,441201.000000,159937.000000
1089.968128,0.439820,442941.000000,160889.000000
1093.647709,0.439377,445537.000000,161997.000000
1097.323160,0.437798,448116.000000,163528.000000
1100.994481,0.436795,449422.000000,164384.000000
1104.661671,0.435612,451109.000000,165451.000000
1108.324731,0.435404,453992.000000,166588.000000
1111.983661,0.433324,457203.000000,168572.000000
1115.638460,0.432580,459746.000000,169800.000000
1119.289129,0.431813,461686.000000,170818.000000
1124.150263,0.431196,463762.000000,171830.000000
1127.791294,0.429710,465594.000000,173100.000000
1131.428195,0.430404,467340.000000,173472.000000
1135.060966,0.430859,468769.000000,173820.000000
1138.689607,0.431448,470277.000000,174143.000000
1142.314117,0.434329,471885.000000,173583.000000
1145.934497,0.437013,474025.000000,173296.000000
1149.550746,0.440086,475849.000000,172736.000000
1153.162866,0.443999,477793.000000,171886.000000
1156.770855,0.448738,479500.000000,170628.000000
1161.575081,0.456023,482364.000000,168792.000000
1165.173433,0.461163,485131.000000,167763.000000
1168.767654,0.469167,488511.000000,165847.000000
1172.357745,0.476096,491250.000000,164137.000000
1175.943705,0.481787,494537.000000,163084.000000
1179.525536,0.487701,498615.000000,162205.000000
1183.103235,0.494301,504468.000000,161634.000000
1186.676805,0.501184,510422.000000,160970.000000
1190.246244,0.509405,516637.000000,159875.000000
1194.999071,0.521403,526142.000000,158380.000000
1198.558873,0.527793,533671.000000,158300.000000
1202.114544,0.536185,540939.000000,157385.000000
1205.666086,0.541644,548916.000000,157711.000000
1209.213496,0.546548,558110.000000,158552.000000
1212.756777,0.550332,566953.000000,159667.000000
1216.295927,0.552486,575650.000000,161314.000000
1219.830947,0.551442,584869.000000,164292.000000
1223.361836,0.547703,595021.000000,168589.000000
1226.888595,0.541058,604954.000000,174046.000000
1231.584516,0.530712,617050.000000,181806.000000
1235.101637,0.522737,626559.000000,188029.000000
1238.614629,0.513691,636932.000000,195165.000000
1242.123490,0.507382,647247.000000,201228.000000
1245.628220,0.501980,655372.000000,206304.000000
1249.128821,0.499131,664642.000000,210599.000000
1252.625291,0.494875,674555.000000,215845.000000
1256.117630,0.491811,684692.000000,220640.000000
1259.605840,0.489948,692978.000000,224270.000000
1264.250361,0.488953,706063.000000,229029.000000
1267.728933,0.488505,716021.000000,232499.000000
1271.203374,0.486560,725552.000000,236651.000000
1274.673686,0.485926,734127.000000,239798.000000
1278.139867,0.483500,742906.000000,244025.000000
1281.601917,0.482110,750480.000000,247303.000000
1285.059838,0.480936,757621.000000,250332.000000
1288.513627,0.479003,764167.000000,253621.000000
1291.963287,0.478151,771928.000000,256700.000000
1296.556408,0.476224,779372.000000,260328.000000
1299.996431,0.474140,783046.000000,262813.000000
1303.432322,0.472790,787236.000000,265042.000000
1306.864084,0.471937,792393.000000,267303.000000
1310.291715,0.470656,796376.000000,269440.000000
1313.715216,0.470330,798307.000000,270296.000000
1317.134587,0.469472,801175.000000,271804.000000
1320.549827,0.468846,804861.000000,273448.000000
1323.960937,0.469991,807833.000000,273735.000000
1327.367917,0.469774,809608.000000,274474.000000
1331.904131,0.471853,811327.000000,273743.000000
1335.301473,0.473553,812775.000000,273160.000000
1338.694685,0.475563,813544.000000,272156.000000
1342.083767,0.478006,812602.000000,270316.000000
1345.468718,0.481228,811826.000000,268062.000000
1348.849539,0.485973,811585.000000,265070.000000
1352.226229,0.490628,810158.000000,261783.000000
1355.598789,0.495745,807876.000000,257988.000000
1358.967219,0.501930,805252.000000,253514.000000
1363.452034,0.512013,804229.000000,247381.000000
1366.810826,0.518939,803029.000000,243104.000000
1370.165488,0.527077,801212.000000,238051.000000
1373.516020,0.533137,799981.000000,234392.000000
1376.862422,0.539035,798624.000000,230838.000000
1380.204693,0.545055,795747.000000,226840.000000
1383.542834,0.550377,792504.000000,223164.000000
1386.876844,0.556344,790222.000000,219485.000000
1390.206724,0.563776,788607.000000,215320.000000
1393.532474,0.570407,785518.000000,211227.000000
1397.960382,0.579862,779920.000000,205205.000000
1401.276494,0.586201,776342.000000,201304.000000
1404.588477,0.594811,773563.000000,196646.000000
1407.896328,0.604625,769684.000000,191288.000000
1411.200050,0.618070,765635.000000,184481.000000
1414.499641,0.634563,762767.000000,176941.000000
1417.795101,0.654563,760810.000000,168544.000000
1421.086432,0.676025,758503.000000,159931.000000
1424.373632,0.698826,755935.000000,151237.000000
1428.750140,0.733266,753840.000000,139320.000000
1432.027703,0.758086,752941.000000,131424.000000
1435.301135,0.782055,751451.000000,124121.000000
1438.570437,0.804995,750582.000000,117599.000000
1441.835609,0.828259,749740.000000,111340.000000
1445.096650,0.842304,748245.000000,107582.000000
1448.353561,0.854247,747231.000000,104522.000000
1451.606342,0.862769,746115.000000,102338.000000
1454.854992,0.867820,743794.000000,100840.000000
1459.180101,0.872236,741747.000000,99545.000000
1462.419114,0.875604,739561.000000,98485.000000
1465.653997,0.879153,736862.000000,97327.000000
1468.884749,0.878857,734038.000000,97020.000000
1472.111371,0.880033,730885.000000,96342.000000
1475.333862,0.881438,727271.000000,95556.000000
1478.552224,0.879925,723938.000000,95450.000000
1481.766455,0.878990,721040.000000,95273.000000
1484.976555,0.879570,717684.000000,94703.000000
1488.182525,0.879700,713601.000000,94136.000000
1492.450728,0.875568,708541.000000,94362.000000
1495.647060,0.874064,704632.000000,94167.000000
1498.839263,0.869667,700712.000000,94596.000000
1502.027335,0.869461,695967.000000,94000.000000
1505.211277,0.866374,691038.000000,94000.000000
1508.391088,0.863483,686052.000000,93945.000000
1511.566770,0.860389,680877.000000,93903.000000
1514.738321,0.855136,675427.000000,94285.000000
1517.905741,0.852210,670152.000000,94181.000000
1522.122544,0.847789,662097.000000,94001.000000
1525.280327,0.845723,656403.000000,93637.000000
1528.433979,0.843922,650810.000000,93225.000000
1531.583502,0.840905,644842.000000,93014.000000
1534.728894,0.837879,638224.000000,92703.000000
1537.870156,0.838250,631155.000000,91598.000000
1541.007287,0.835034,625001.000000,91379.000000
1544.140289,0.831348,618097.000000,91140.000000
1547.269159,0.831033,610689.000000,90113.000000
1550.393900,0.828277,602954.000000,89538.000000
1554.553796,0.828904,592300.000000,87829.000000
1557.668899,0.828849,584592.000000,86697.000000
1560.779871,0.828835,576368.000000,85480.000000
1563.886714,0.829030,568025.000000,84205.000000
1566.989426,0.824436,559352.000000,83801.000000
1570.088008,0.825948,550305.000000,82159.000000
