Method:,Column 1,,
Host Date-Time:,21/4/16 @ 7:43:45,,
Header Version:,1,,
System Temp hundredths:,3551,,
Detector Temp hundredths:,3610,,
Humidity hundredths:,3708,,
Lamp PD:,3763,,
Shift Vector Coefficients:,-4.47974,0.0448891,-0.000109265,,
Pixel to Wavelength Coefficients:,1792.1,-0.928226,-0.000229463,,
Serial Number:,5490239,,
Scan Config Name:,Column 1,,
Scan Config Type:,2,,
Start wavelength in nm:,900,,
End wavelength in nm:,1700,,
Pattern Pixel Width:,6,,
Number of Measurement points:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time (s):,2,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
900.722897,0.886322,64701.000000,8406.000000
905.903443,0.804467,80807.000000,12676.000000
909.784033,0.763838,90252.000000,15546.000000
913.660493,0.740277,98832.000000,17973.000000
917.532823,0.717642,108214.000000,20732.000000
921.401023,0.740560,120081.000000,21823.000000
925.265092,0.744266,134618.000000,24257.000000
929.125031,0.753646,152080.000000,26818.000000
932.980840,0.759992,171754.000000,29848.000000
936.832518,0.760685,192235.000000,33354.000000
941.961664,0.750945,218303.000000,38736.000000
945.803705,0.741070,236285.000000,42891.000000
949.641615,0.730562,252581.000000,46972.000000
953.475395,0.719491,268843.000000,51287.000000
957.305045,0.714070,284409.000000,54938.000000
961.130565,0.715553,300415.000000,57832.000000
964.951954,0.714013,315812.000000,61012.000000
968.769213,0.716416,331706.000000,63729.000000
972.582341,0.719582,347597.000000,66297.000000
976.391340,0.719620,362603.000000,69153.000000
981.463579,0.719692,381663.000000,72776.000000
985.262940,0.724402,394207.000000,74357.000000
989.058170,0.722370,405268.000000,76802.000000
992.849270,0.723365,414919.000000,78451.000000
996.636240,0.723982,422744.000000,79817.000000
1000.419080,0.721354,429985.000000,81677.000000
1004.197789,0.720104,435731.000000,83007.000000
1007.972367,0.719154,439787.000000,83963.000000
1011.742816,0.717158,442999.000000,84966.000000
1016.763656,0.714520,446147.000000,86091.000000
1020.524467,0.715984,447570.000000,86075.000000
1024.281147,0.711293,448137.000000,87120.000000
1028.033698,0.708535,447447.000000,87540.000000
1031.782118,0.708448,447066.000000,87483.000000
1035.526408,0.706070,446139.000000,87781.000000
1039.266567,0.705499,445335.000000,87738.000000
1043.002596,0.702889,443993.000000,88001.000000
1046.734495,0.704294,441985.000000,87320.000000
1050.462263,0.703540,439703.000000,87020.000000
1055.426196,0.702420,438747.000000,87055.000000
1059.144327,0.699873,437920.000000,87402.000000
1062.858328,0.700223,436828.000000,87114.000000
1066.568198,0.701825,436218.000000,86672.000000
1070.273938,0.700482,437019.000000,87100.000000
1073.975548,0.701444,437923.000000,87087.000000
1077.673027,0.702237,438436.000000,87030.000000
1081.366376,0.699987,439593.000000,87713.000000
1085.055595,0.701078,441201.000000,87813.000000
1089.968128,0.699079,442941.000000,88566.000000
1093.647709,0.700055,445537.000000,88885.000000
1097.323160,0.700233,448116.000000,89363.000000
1100.994481,0.699446,449422.000000,89786.000000
1104.661671,0.701300,451109.000000,89739.000000
1108.324731,0.698790,453992.000000,90836.000000
1111.983661,0.701316,457203.000000,90948.000000
1115.638460,0.699798,459746.000000,91774.000000
1119.289129,0.702053,461686.000000,91684.000000
1124.150263,0.702243,463762.000000,92056.000000
1127.791294,0.700352,465594.000000,92823.000000
1131.428195,0.702352,467340.000000,92743.000000
1135.060966,0.703608,468769.000000,92758.000000
1138.689607,0.707703,470277.000000,92183.000000
1142.314117,0.711751,471885.000000,91640.000000
1145.934497,0.717964,474025.000000,90748.000000
1149.550746,0.724043,475849.000000,89831.000000
1153.162866,0.730964,477793.000000,88772.000000
1156.770855,0.738929,479500.000000,87470.000000
1161.575081,0.751292,482364.000000,85523.000000
1165.173433,0.759326,485131.000000,84437.000000
1168.767654,0.766133,488511.000000,83703.000000
1172.357745,0.775233,491250.000000,82427.000000
1175.943705,0.782429,494537.000000,81615.000000
1179.525536,0.788386,498615.000000,81167.000000
1183.103235,0.794853,504468.000000,80906.000000
1186.676805,0.804877,510422.000000,79993.000000
