Method:,Column 1,,
Host Date-Time:,21/4/16 @ 7:37:3,,
Header Version:,1,,
System Temp hundredths:,3540,,
Detector Temp hundredths:,3663,,
Humidity hundredths:,3693,,
Lamp PD:,3764,,
Shift Vector Coefficients:,-4.47974,0.0448891,-0.000109265,,
Pixel to Wavelength Coefficients:,1792.1,-0.928226,-0.000229463,,
Serial Number:,5490239,,
Scan Config Name:,Column 1,,
Scan Config Type:,2,,
Start wavelength in nm:,900,,
End wavelength in nm:,1700,,
Pattern Pixel Width:,6,,
Number of Measurement points:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time (s):,2,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
900.722897,0.921049,64701.000000,7760.000000
905.903443,0.853066,80807.000000,11334.000000
909.784033,0.791312,90252.000000,14593.000000
913.660493,0.765549,98832.000000,16957.000000
917.532823,0.750214,108214.000000,19234.000000
921.401023,0.756325,120081.000000,21045.000000
925.265092,0.764552,134618.000000,23150.000000
929.125031,0.767433,152080.000000,25980.000000
932.980840,0.770045,171754.000000,29165.000000
936.832518,0.771815,192235.000000,32510.000000
941.961664,0.756769,218303.000000,38220.000000
945.803705,0.741445,236285.000000,42854.000000
949.641615,0.724192,252581.000000,47666.000000
953.475395,0.713930,268843.000000,51948.000000
957.305045,0.704741,284409.000000,56131.000000
961.130565,0.699201,300415.000000,60051.000000
964.951954,0.694948,315812.000000,63750.000000
968.769213,0.692803,331706.000000,67290.000000
972.582341,0.694436,347597.000000,70249.000000
976.391340,0.694576,362603.000000,73258.000000
981.463579,0.697928,381663.000000,76516.000000
985.262940,0.701990,394207.000000,78295.000000
989.058170,0.705049,405268.000000,79927.000000
992.849270,0.703668,414919.000000,82091.000000
996.636240,0.704823,422744.000000,83417.000000
1000.419080,0.701777,429985.000000,85443.000000
1004.197789,0.702775,435731.000000,86386.000000
1007.972367,0.701378,439787.000000,87471.000000
1011.742816,0.700447,442999.000000,88299.000000
1016.763656,0.698335,446147.000000,89360.000000
1020.524467,0.697024,447570.000000,89916.000000
1024.281147,0.695853,448137.000000,90273.000000
1028.033698,0.695424,447447.000000,90223.000000
1031.782118,0.695103,447066.000000,90213.000000
1035.526408,0.691925,446139.000000,90687.000000
1039.266567,0.692667,445335.000000,90369.000000
1043.002596,0.689381,443993.000000,90781.000000
1046.734495,0.688908,441985.000000,90469.000000
1050.462263,0.688386,439703.000000,90110.000000
1055.426196,0.684248,438747.000000,90775.000000
1059.144327,0.686598,437920.000000,90115.000000
1062.858328,0.685407,436828.000000,90137.000000
1066.568198,0.684738,436218.000000,90150.000000
1070.273938,0.683334,437019.000000,90608.000000
1073.975548,0.682113,437923.000000,91051.000000
1077.673027,0.683381,438436.000000,90892.000000
1081.366376,0.682437,439593.000000,91330.000000
1085.055595,0.681761,441201.000000,91807.000000
1089.968128,0.679697,442941.000000,92608.000000
1093.647709,0.680293,445537.000000,93023.000000
1097.323160,0.680013,448116.000000,93622.000000
1100.994481,0.678078,449422.000000,94314.000000
1104.661671,0.676261,451109.000000,95065.000000
1108.324731,0.677527,453992.000000,95394.000000
1111.983661,0.677426,457203.000000,96091.000000
1115.638460,0.676096,459746.000000,96922.000000
1119.289129,0.675525,461686.000000,97459.000000
1124.150263,0.676645,463762.000000,97645.000000
1127.791294,0.677886,465594.000000,97751.000000
1131.428195,0.678859,467340.000000,97898.000000
1135.060966,0.680727,468769.000000,97776.000000
1138.689607,0.684553,470277.000000,97230.000000
1142.314117,0.687929,471885.000000,96807.000000
1145.934497,0.695248,474025.000000,95621.000000
1149.550746,0.702276,475849.000000,94448.000000
1153.162866,0.709558,477793.000000,93257.000000
1156.770855,0.720147,479500.000000,91336.000000
1161.575081,0.734424,482364.000000,88910.000000
1165.173433,0.742454,485131.000000,87782.000000
1168.767654,0.754755,488511.000000,85925.000000
1172.357745,0.765460,491250.000000,84303.000000
1175.943705,0.774556,494537.000000,83108.000000
1179.525536,0.785868,498615.000000,81639.000000
1183.103235,0.795154,504468.000000,80850.000000
1186.676805,0.805932,510422.000000,79799.000000
1190.246244,0.817923,516637.000000,78571.000000
1194.999071,0.831141,526142.000000,77618.000000
1198.558873,0.843646,533671.000000,76494.000000
1202.114544,0.851729,540939.000000,76106.000000
1205.666086,0.858967,548916.000000,75952.000000
1209.213496,0.864463,558110.000000,76253.000000
1212.756777,0.870613,566953.000000,76372.000000
1216.295927,0.871732,575650.000000,77344.000000
1219.830947,0.869206,584869.000000,79041.000000
1223.361836,0.861402,595021.000000,81871.000000
1226.888595,0.850992,604954.000000,85257.000000
1231.584516,0.834835,617050.000000,90258.000000
1235.101637,0.822464,626559.000000,94297.000000
1238.614629,0.809029,636932.000000,98870.000000
1242.123490,0.800834,647247.000000,102385.000000
1245.628220,0.790515,655372.000000,106163.000000
1249.128821,0.784139,664642.000000,109257.000000
1252.625291,0.778417,674555.000000,112357.000000
1256.117630,0.774616,684692.000000,115048.000000
1259.605840,0.770320,692978.000000,117598.000000
1264.250361,0.766820,706063.000000,120788.000000
1267.728933,0.765851,716021.000000,122765.000000
1271.203374,0.764304,725552.000000,124843.000000
1274.673686,0.762693,734127.000000,126788.000000
1278.139867,0.761831,742906.000000,128559.000000
1281.601917,0.759067,750480.000000,130699.000000
1285.059838,0.756931,757621.000000,132593.000000
1288.513627,0.753469,764167.000000,134809.000000
1291.963287,0.752482,771928.000000,136488.000000
1296.556408,0.749002,779372.000000,138913.000000
1299.996431,0.747278,783046.000000,140123.000000
1303.432322,0.745815,787236.000000,141348.000000
1306.864084,0.742534,792393.000000,143353.000000
1310.291715,0.742044,796376.000000,144236.000000
1313.715216,0.740862,798307.000000,144980.000000
1317.134587,0.742485,801175.000000,144958.000000
1320.549827,0.742801,804861.000000,145519.000000
1323.960937,0.744414,807833.000000,145515.000000
1327.367917,0.743681,809608.000000,146081.000000
1331.904131,0.747283,811327.000000,145182.000000
1335.301473,0.750897,812775.000000,144236.000000
1338.694685,0.754966,813544.000000,143026.000000
1342.083767,0.760074,812602.000000,141190.000000
1345.468718,0.766523,811826.000000,138976.000000
1348.849539,0.773410,811585.000000,136749.000000
1352.226229,0.782117,810158.000000,133799.000000
1355.598789,0.791921,807876.000000,130444.000000
1358.967219,0.802974,805252.000000,126753.000000
1363.452034,0.816496,804229.000000,122711.000000
1366.810826,0.826448,803029.000000,119752.000000
1370.165488,0.838448,801212.000000,116225.000000
1373.516020,0.847071,799981.000000,113765.000000
1376.862422,0.856546,798624.000000,111121.000000
1380.204693,0.864685,795747.000000,108665.000000
1383.542834,0.873855,792504.000000,105961.000000
1386.876844,0.882729,790222.000000,103519.000000
1390.206724,0.891732,788607.000000,101188.000000
1393.532474,0.901209,785518.000000,98616.000000
1397.960382,0.914230,779920.000000,95021.000000
1401.276494,0.923114,776342.000000,92670.000000
1404.588477,0.935911,773563.000000,89657.000000
1407.896328,0.949889,769684.000000,86382.000000
1411.200050,0.967620,765635.000000,82490.000000
1414.499641,0.985183,762767.000000,78924.000000
1417.795101,1.011640,760810.000000,74069.000000
1421.086432,1.036121,758503.000000,69797.000000
1424.373632,1.065471,755935.000000,65015.000000
1428.750140,1.098802,753840.000000,60045.000000
1432.027703,1.125405,752941.000000,56410.000000
1435.301135,1.152223,751451.000000,52927.000000
1438.570437,1.176107,750582.000000,50037.000000
1441.835609,1.195483,749740.000000,47800.000000
1445.096650,1.209872,748245.000000,46150.000000
1448.353561,1.228180,747231.000000,44185.000000
1451.606342,1.235947,746115.000000,43337.000000
1454.854992,1.238328,743794.000000,42966.000000
1459.180101,1.248436,741747.000000,41862.000000
1462.419114,1.250204,739561.000000,41569.000000
1465.653997,1.252826,736862.000000,41168.000000
1468.884749,1.251454,734038.000000,41140.000000
1472.111371,1.255933,730885.000000,40543.000000
1475.333862,1.255369,727271.000000,40395.000000
1478.552224,1.255400,723938.000000,40207.000000
1481.766455,1.260253,721040.000000,39601.000000
1484.976555,1.253862,717684.000000,40001.000000
1488.182525,1.250008,713601.000000,40128.000000
1492.450728,1.248240,708541.000000,40006.000000
1495.647060,1.245805,704632.000000,40009.000000
1498.839263,1.241011,700712.000000,40228.000000
1502.027335,1.241137,695967.000000,39944.000000
1505.211277,1.235643,691038.000000,40166.000000
1508.391088,1.236518,686052.000000,39796.000000
1511.566770,1.228508,680877.000000,40231.000000
1514.738321,1.231445,675427.000000,39640.000000
1517.905741,1.225200,670152.000000,39900.000000
1522.122544,1.223775,662097.000000,39550.000000
1525.280327,1.218118,656403.000000,39724.000000
1528.433979,1.216165,650810.000000,39563.000000
1531.583502,1.217910,644842.000000,39043.000000
1534.728894,1.210570,638224.000000,39301.000000
1537.870156,1.209138,631155.000000,38994.000000
1541.007287,1.206792,625001.000000,38823.000000
1544.140289,1.206567,618097.000000,38414.000000
1547.269159,1.207422,610689.000000,37879.000000
1550.393900,1.201072,602954.000000,37950.000000
1554.553796,1.199078,592300.000000,37451.000000
1557.668899,1.199885,584592.000000,36895.000000
1560.779871,1.196484,576368.000000,36662.000000
1563.886714,1.201371,568025.000000,35727.000000
1566.989426,1.198841,559352.000000,35387.000000
1570.088008,1.199324,550305.000000,34776.000000
1573.182459,1.198104,541598.000000,34322.000000
1576.272780,1.195026,532727.000000,34000.000000
1579.358971,1.190259,523890.000000,33805.000000
1583.467467,1.194410,510646.000000,32637.000000
1586.544020,1.192976,501212.000000,32140.000000
1589.616443,1.186198,492392.000000,32071.000000
1592.684736,1.177828,482586.000000,32044.000000
1595.748898,1.174278,472996.000000,31665.000000
1598.808930,1.173191,462978.000000,31072.000000
1601.864832,1.164906,453381.000000,31014.000000
1604.916603,1.163665,443779.000000,30444.000000
1607.964244,1.150282,433789.000000,30690.000000
1612.021341,1.151888,420216.000000,29620.000000
1615.059344,1.140099,409971.000000,29693.000000
1618.093218,1.135507,400631.000000,29325.000000
1621.122961,1.122466,390490.000000,29454.000000
1624.148573,1.118163,380379.000000,28977.000000
1627.170055,1.114695,370204.000000,28428.000000
1630.187407,1.112499,360433.000000,27818.000000
1633.200629,1.107359,350418.000000,27367.000000
1636.209720,1.101344,340597.000000,26971.000000
1639.214681,1.092527,330782.000000,26731.000000
1643.214871,1.088989,317788.000000,25891.000000
1646.210195,1.086003,307687.000000,25241.000000
1649.201388,1.078734,297078.000000,24782.000000
1652.188451,1.080458,287199.000000,23863.000000
1655.171383,1.069634,276866.000000,23585.000000
1658.150185,1.060207,265166.000000,23084.000000
1661.124857,1.060649,252362.000000,21947.000000
1664.095399,1.043241,238503.000000,21590.000000
1667.061810,1.042145,222332.000000,20177.000000
1671.010600,1.013971,197141.000000,19090.000000
1673.967374,1.014252,175847.000000,17017.000000
1676.920017,0.970534,154167.000000,16499.000000
1679.868531,0.952417,132946.000000,14834.000000
1682.812913,0.948727,113053.000000,12722.000000
1685.753166,0.945393,95698.000000,10852.000000
1688.689288,0.918822,80645.000000,9722.000000
1691.621280,0.950112,68011.000000,7629.000000
1694.549141,0.971038,57785.000000,6177.000000
1697.472873,0.998512,49231.000000,4940.000000
1701.364756,1.003733,40194.000000,3985.000000
