Method:,Column 1,,
Host Date-Time:,21/4/16 @ 7:35:25,,
Header Version:,1,,
System Temp hundredths:,3604,,
Detector Temp hundredths:,3702,,
Humidity hundredths:,3544,,
Lamp PD:,3763,,
Shift Vector Coefficients:,-4.47974,0.0448891,-0.000109265,,
Pixel to Wavelength Coefficients:,1792.1,-0.928226,-0.000229463,,
Serial Number:,5490239,,
Scan Config Name:,Column 1,,
Scan Config Type:,2,,
Start wavelength in nm:,900,,
End wavelength in nm:,1700,,
Pattern Pixel Width:,6,,
Number of Measurement points:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time (s):,2,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
900.722897,0.833279,64701.000000,9498.000000
905.903443,0.754366,80807.000000,14226.000000
909.784033,0.707361,90252.000000,17705.000000
913.660493,0.671089,98832.000000,21077.000000
917.532823,0.666741,108214.000000,23310.000000
921.401023,0.672321,120081.000000,25536.000000
925.265092,0.679686,134618.000000,28146.000000
929.125031,0.687959,152080.000000,31197.000000
932.980840,0.698828,171754.000000,34362.000000
936.832518,0.696852,192235.000000,38635.000000
941.961664,0.685095,218303.000000,45078.000000
945.803705,0.669835,236285.000000,50536.000000
949.641615,0.659307,252581.000000,55347.000000
953.475395,0.647995,268843.000000,60465.000000
957.305045,0.640916,284409.000000,65017.000000
961.130565,0.638325,300415.000000,69087.000000
964.951954,0.636141,315812.000000,72994.000000
968.769213,0.633738,331706.000000,77093.000000
972.582341,0.633004,347597.000000,80923.000000
976.391340,0.635157,362603.000000,83999.000000
981.463579,0.637943,381663.000000,87849.000000
985.262940,0.639105,394207.000000,90494.000000
989.058170,0.639769,405268.000000,92891.000000
992.849270,0.638843,414919.000000,95306.000000
996.636240,0.640763,422744.000000,96675.000000
1000.419080,0.638345,429985.000000,98880.000000
1004.197789,0.636953,435731.000000,100523.000000
1007.972367,0.635845,439787.000000,101718.000000
1011.742816,0.634389,442999.000000,102805.000000
1016.763656,0.633808,446147.000000,103674.000000
1020.524467,0.632040,447570.000000,104429.000000
1024.281147,0.629911,448137.000000,105075.000000
1028.033698,0.627720,447447.000000,105444.000000
1031.782118,0.625714,447066.000000,105842.000000
1035.526408,0.623685,446139.000000,106117.000000
1039.266567,0.625504,445335.000000,105483.000000
1043.002596,0.623737,443993.000000,105594.000000
1046.734495,0.622254,441985.000000,105476.000000
1050.462263,0.620109,439703.000000,105451.000000
1055.426196,0.620719,438747.000000,105074.000000
1059.144327,0.618888,437920.000000,105319.000000
1062.858328,0.619788,436828.000000,104839.000000
1066.568198,0.619902,436218.000000,104665.000000
1070.273938,0.617709,437019.000000,105388.000000
1073.975548,0.619324,437923.000000,105214.000000
1077.673027,0.616785,438436.000000,105955.000000
1081.366376,0.616714,439593.000000,106252.000000
1085.055595,0.618761,441201.000000,106139.000000
1089.968128,0.617950,442941.000000,106757.000000
1093.647709,0.616201,445537.000000,107816.000000
1097.323160,0.615913,448116.000000,108512.000000
1100.994481,0.614002,449422.000000,109308.000000
1104.661671,0.611564,451109.000000,110336.000000
1108.324731,0.611741,453992.000000,110996.000000
1111.983661,0.611947,457203.000000,111728.000000
1115.638460,0.611443,459746.000000,112480.000000
1119.289129,0.610178,461686.000000,113284.000000
1124.150263,0.610046,463762.000000,113828.000000
1127.791294,0.611484,465594.000000,113900.000000
1131.428195,0.610934,467340.000000,114472.000000
1135.060966,0.611475,468769.000000,114679.000000
1138.689607,0.614920,470277.000000,114139.000000
1142.314117,0.619250,471885.000000,113393.000000
1145.934497,0.620484,474025.000000,113584.000000
1149.550746,0.625414,475849.000000,112734.000000
1153.162866,0.631043,477793.000000,111737.000000
1156.770855,0.637926,479500.000000,110373.000000
1161.575081,0.647137,482364.000000,108702.000000
1165.173433,0.653603,485131.000000,107710.000000
1168.767654,0.664730,488511.000000,105717.000000
1172.357745,0.671410,491250.000000,104687.000000
1175.943705,0.678785,494537.000000,103613.000000
1179.525536,0.687436,498615.000000,102407.000000
1183.103235,0.694238,504468.000000,101999.000000
1186.676805,0.702208,510422.000000,101326.000000
1190.246244,0.712352,516637.000000,100192.000000
1194.999071,0.725635,526142.000000,98962.000000
1198.558873,0.733934,533671.000000,98478.000000
1202.114544,0.741125,540939.000000,98180.000000
1205.666086,0.747660,548916.000000,98140.000000
1209.213496,0.751032,558110.000000,99012.000000
1212.756777,0.756432,566953.000000,99338.000000
1216.295927,0.758524,575650.000000,100377.000000
1219.830947,0.759422,584869.000000,101774.000000
1223.361836,0.753720,595021.000000,104909.000000
1226.888595,0.747792,604954.000000,108126.000000
1231.584516,0.733366,617050.000000,114013.000000
1235.101637,0.724624,626559.000000,118124.000000
1238.614629,0.714806,636932.000000,122825.000000
1242.123490,0.707838,647247.000000,126833.000000
1245.628220,0.701593,655372.000000,130285.000000
1249.128821,0.697136,664642.000000,133491.000000
1252.625291,0.693084,674555.000000,136752.000000
1256.117630,0.690131,684692.000000,139754.000000
1259.605840,0.688180,692978.000000,142082.000000
1264.250361,0.683712,706063.000000,146262.000000
1267.728933,0.683313,716021.000000,148461.000000
1271.203374,0.682365,725552.000000,150766.000000
1274.673686,0.680028,734127.000000,153371.000000
1278.139867,0.678085,742906.000000,155901.000000
1281.601917,0.675757,750480.000000,158337.000000
1285.059838,0.675185,757621.000000,160054.000000
1288.513627,0.673756,764167.000000,161969.000000
1291.963287,0.670820,771928.000000,164724.000000
1296.556408,0.669190,779372.000000,166938.000000
1299.996431,0.667757,783046.000000,168279.000000
1303.432322,0.666124,787236.000000,169817.000000
1306.864084,0.665696,792393.000000,171098.000000
1310.291715,0.663828,796376.000000,172699.000000
1313.715216,0.662845,798307.000000,173510.000000
1317.134587,0.663395,801175.000000,173913.000000
1320.549827,0.663028,804861.000000,174861.000000
1323.960937,0.663136,807833.000000,175463.000000
1327.367917,0.663261,809608.000000,175798.000000
1331.904131,0.665719,811327.000000,175177.000000
1335.301473,0.668770,812775.000000,174261.000000
1338.694685,0.671633,813544.000000,173280.000000
1342.083767,0.672988,812602.000000,172540.000000
1345.468718,0.677823,811826.000000,170467.000000
1348.849539,0.683412,811585.000000,168237.000000
1352.226229,0.688558,810158.000000,165963.000000
1355.598789,0.694095,807876.000000,163399.000000
1358.967219,0.701267,805252.000000,160201.000000
1363.452034,0.712361,804229.000000,155962.000000
1366.810826,0.721775,803029.000000,152390.000000
1370.165488,0.727627,801212.000000,150010.000000
1373.516020,0.735943,799981.000000,146939.000000
1376.862422,0.743025,798624.000000,144317.000000
1380.204693,0.747570,795747.000000,142300.000000
1383.542834,0.753727,792504.000000,139725.000000
1386.876844,0.762155,790222.000000,136645.000000
1390.206724,0.768290,788607.000000,134453.000000
1393.532474,0.776597,785518.000000,131389.000000
1397.960382,0.785597,779920.000000,127777.000000
1401.276494,0.793042,776342.000000,125029.000000
1404.588477,0.801488,773563.000000,122182.000000
1407.896328,0.811613,769684.000000,118768.000000
1411.200050,0.823929,765635.000000,114840.000000
1414.499641,0.841299,762767.000000,109924.000000
1417.795101,0.859835,760810.000000,105061.000000
1421.086432,0.878925,758503.000000,100238.000000
1424.373632,0.904019,755935.000000,94290.000000
1428.750140,0.931486,753840.000000,88266.000000
1432.027703,0.958212,752941.000000,82899.000000
1435.301135,0.984018,751451.000000,77962.000000
1438.570437,0.997894,750582.000000,75423.000000
1441.835609,1.016253,749740.000000,72220.000000
1445.096650,1.027886,748245.000000,70171.000000
1448.353561,1.038411,747231.000000,68398.000000
1451.606342,1.045896,746115.000000,67129.000000
1454.854992,1.054774,743794.000000,65566.000000
1459.180101,1.059815,741747.000000,64631.000000
1462.419114,1.060081,739561.000000,64401.000000
1465.653997,1.064667,736862.000000,63492.000000
1468.884749,1.066151,734038.000000,63033.000000
1472.111371,1.065495,730885.000000,62857.000000
1475.333862,1.067431,727271.000000,62268.000000
1478.552224,1.067604,723938.000000,61958.000000
1481.766455,1.068160,721040.000000,61631.000000
1484.976555,1.062213,717684.000000,62190.000000
1488.182525,1.060266,713601.000000,62114.000000
1492.450728,1.059025,708541.000000,61850.000000
1495.647060,1.059688,704632.000000,61415.000000
1498.839263,1.056834,700712.000000,61476.000000
1502.027335,1.051811,695967.000000,61770.000000
1505.211277,1.052162,691038.000000,61283.000000
1508.391088,1.051077,686052.000000,60993.000000
1511.566770,1.046076,680877.000000,61234.000000
1514.738321,1.044120,675427.000000,61018.000000
1517.905741,1.038614,670152.000000,61314.000000
1522.122544,1.033972,662097.000000,61228.000000
1525.280327,1.032946,656403.000000,60845.000000
1528.433979,1.030924,650810.000000,60608.000000
1531.583502,1.029633,644842.000000,60231.000000
1534.728894,1.025470,638224.000000,60187.000000
1537.870156,1.024038,631155.000000,59717.000000
1541.007287,1.020890,625001.000000,59565.000000
1544.140289,1.024569,618097.000000,58410.000000
1547.269159,1.018798,610689.000000,58482.000000
1550.393900,1.018725,602954.000000,57751.000000
1554.553796,1.017544,592300.000000,56885.000000
1557.668899,1.017457,584592.000000,56156.000000
1560.779871,1.018887,576368.000000,55184.000000
1563.886714,1.018178,568025.000000,54474.000000
1566.989426,1.014448,559352.000000,54105.000000
1570.088008,1.018529,550305.000000,52732.000000
1573.182459,1.018459,541598.000000,51906.000000
1576.272780,1.014571,532727.000000,51515.000000
1579.358971,1.013470,523890.000000,50789.000000
1583.467467,1.013313,510646.000000,49523.000000
1586.544020,1.009701,501212.000000,49014.000000
1589.616443,1.012356,492392.000000,47858.000000
1592.684736,1.006570,482586.000000,47534.000000
1595.748898,1.002861,472996.000000,46989.000000
1598.808930,0.998051,462978.000000,46506.000000
1601.864832,0.991897,453381.000000,46192.000000
1604.916603,0.990484,443779.000000,45361.000000
1607.964244,0.988665,433789.000000,44526.000000
1612.021341,0.979497,420216.000000,44053.000000
1615.059344,0.974374,409971.000000,43489.000000
1618.093218,0.970834,400631.000000,42846.000000
1621.122961,0.966689,390490.000000,42162.000000
1624.148573,0.964077,380379.000000,41318.000000
1627.170055,0.955001,370204.000000,41062.000000
1630.187407,0.954146,360433.000000,40057.000000
1633.200629,0.949840,350418.000000,39332.000000
1636.209720,0.949950,340597.000000,38220.000000
1639.214681,0.944400,330782.000000,37596.000000
1643.214871,0.932822,317788.000000,37095.000000
1646.210195,0.933765,307687.000000,35838.000000
1649.201388,0.929597,297078.000000,34936.000000
1652.188451,0.926640,287199.000000,34005.000000
1655.171383,0.916189,276866.000000,33580.000000
1658.150185,0.913899,265166.000000,32331.000000
1661.124857,0.910088,252362.000000,31041.000000
1664.095399,0.891333,238503.000000,30631.000000
1667.061810,0.892142,222332.000000,28501.000000
1671.010600,0.868819,197141.000000,26666.000000
1673.967374,0.852051,175847.000000,24722.000000
1676.920017,0.822728,154167.000000,23188.000000
1679.868531,0.809302,132946.000000,20624.000000
1682.812913,0.774871,113053.000000,18985.000000
1685.753166,0.770879,95698.000000,16219.000000
1688.689288,0.773294,80645.000000,13592.000000
1691.621280,0.759338,68011.000000,11837.000000
1694.549141,0.769041,57785.000000,9835.000000
1697.472873,0.797590,49231.000000,7846.000000
1701.364756,0.830667,40194.000000,5936.000000
