Method:,Column 1,,
Host Date-Time:,21/4/16 @ 7:32:58,,
Header Version:,1,,
System Temp hundredths:,3709,,
Detector Temp hundredths:,3598,,
Humidity hundredths:,3432,,
Lamp PD:,3763,,
Shift Vector Coefficients:,-4.47974,0.0448891,-0.000109265,,
Pixel to Wavelength Coefficients:,1792.1,-0.928226,-0.000229463,,
Serial Number:,5490239,,
Scan Config Name:,Column 1,,
Scan Config Type:,2,,
Start wavelength in nm:,900,,
End wavelength in nm:,1700,,
Pattern Pixel Width:,6,,
Number of Measurement points:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time (s):,2,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
900.722897,0.822709,64701.000000,9732.000000
905.903443,0.774645,80807.000000,13577.000000
909.784033,0.728342,90252.000000,16870.000000
913.660493,0.707858,98832.000000,19366.000000
917.532823,0.695727,108214.000000,21805.000000
921.401023,0.691266,120081.000000,24446.000000
925.265092,0.694614,134618.000000,27195.000000
929.125031,0.703809,152080.000000,30079.000000
932.980840,0.703594,171754.000000,33987.000000
936.832518,0.693704,192235.000000,38916.000000
941.961664,0.672102,218303.000000,46447.000000
945.803705,0.653368,236285.000000,52489.000000
949.641615,0.637956,252581.000000,58136.000000
953.475395,0.624385,268843.000000,63843.000000
957.305045,0.611565,284409.000000,69563.000000
961.130565,0.601908,300415.000000,75130.000000
964.951954,0.594097,315812.000000,80414.000000
968.769213,0.590049,331706.000000,85252.000000
972.582341,0.586959,347597.000000,89974.000000
976.391340,0.582591,362603.000000,94807.000000
981.463579,0.580947,381663.000000,100169.000000
985.262940,0.580855,394207.000000,103483.000000
989.058170,0.580580,405268.000000,106454.000000
992.849270,0.581011,414919.000000,108881.000000
996.636240,0.578394,422744.000000,111605.000000
1000.419080,0.577792,429985.000000,113674.000000
1004.197789,0.574989,435731.000000,115939.000000
1007.972367,0.574622,439787.000000,117117.000000
1011.742816,0.571243,442999.000000,118894.000000
1016.763656,0.570510,446147.000000,119941.000000
1020.524467,0.568880,447570.000000,120776.000000
1024.281147,0.566367,448137.000000,121631.000000
1028.033698,0.566087,447447.000000,121522.000000
1031.782118,0.564617,447066.000000,121830.000000
1035.526408,0.563716,446139.000000,121830.000000
1039.266567,0.561832,445335.000000,122139.000000
1043.002596,0.560461,443993.000000,122156.000000
1046.734495,0.560206,441985.000000,121675.000000
1050.462263,0.560008,439703.000000,121102.000000
1055.426196,0.559307,438747.000000,121034.000000
1059.144327,0.557692,437920.000000,121256.000000
1062.858328,0.558531,436828.000000,120720.000000
1066.568198,0.558104,436218.000000,120670.000000
1070.273938,0.558764,437019.000000,120708.000000
1073.975548,0.558979,437923.000000,120898.000000
1077.673027,0.558128,438436.000000,121277.000000
1081.366376,0.562118,439593.000000,120485.000000
1085.055595,0.559910,441201.000000,121542.000000
1089.968128,0.560795,442941.000000,121773.000000
1093.647709,0.561244,445537.000000,122360.000000
1097.323160,0.563063,448116.000000,122554.000000
1100.994481,0.562382,449422.000000,123104.000000
1104.661671,0.561929,451109.000000,123695.000000
1108.324731,0.561994,453992.000000,124467.000000
1111.983661,0.564549,457203.000000,124612.000000
1115.638460,0.564179,459746.000000,125412.000000
1119.289129,0.565613,461686.000000,125526.000000
1124.150263,0.566090,463762.000000,125952.000000
1127.791294,0.566291,465594.000000,126391.000000
1131.428195,0.569511,467340.000000,125928.000000
1135.060966,0.571942,468769.000000,125608.000000
1138.689607,0.574815,470277.000000,125181.000000
1142.314117,0.580187,471885.000000,124065.000000
1145.934497,0.586564,474025.000000,122811.000000
1149.550746,0.593175,475849.000000,121421.000000
1153.162866,0.601030,477793.000000,119732.000000
1156.770855,0.609938,479500.000000,117720.000000
1161.575081,0.620703,482364.000000,115524.000000
1165.173433,0.630106,485131.000000,113698.000000
1168.767654,0.641257,488511.000000,111588.000000
1172.357745,0.649799,491250.000000,110028.000000
1175.943705,0.658653,494537.000000,108529.000000
1179.525536,0.667344,498615.000000,107256.000000
1183.103235,0.676738,504468.000000,106193.000000
1186.676805,0.685732,510422.000000,105244.000000
1190.246244,0.697679,516637.000000,103635.000000
1194.999071,0.712324,526142.000000,102042.000000
1198.558873,0.720089,533671.000000,101668.000000
1202.114544,0.728719,540939.000000,101025.000000
