Method:,Column 1,,
Host Date-Time:,21/4/16 @ 7:12:49,,
Header Version:,1,,
System Temp hundredths:,3477,,
Detector Temp hundredths:,3528,,
Humidity hundredths:,3906,,
Lamp PD:,3767,,
Shift Vector Coefficients:,-4.47974,0.0448891,-0.000109265,,
Pixel to Wavelength Coefficients:,1792.1,-0.928226,-0.000229463,,
Serial Number:,5490239,,
Scan Config Name:,Column 1,,
Scan Config Type:,2,,
Start wavelength in nm:,900,,
End wavelength in nm:,1700,,
Pattern Pixel Width:,6,,
Number of Measurement points:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time (s):,2,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
900.722897,0.839496,64701.000000,9363.000000
905.903443,0.765717,80807.000000,13859.000000
909.784033,0.710908,90252.000000,17561.000000
913.660493,0.684013,98832.000000,20459.000000
917.532823,0.664585,108214.000000,23426.000000
921.401023,0.673053,120081.000000,25493.000000
925.265092,0.678685,134618.000000,28211.000000
929.125031,0.689521,152080.000000,31085.000000
932.980840,0.701224,171754.000000,34173.000000
936.832518,0.695034,192235.000000,38797.000000
941.961664,0.682549,218303.000000,45343.000000
945.803705,0.673529,236285.000000,50108.000000
949.641615,0.664421,252581.000000,54699.000000
953.475395,0.653998,268843.000000,59635.000000
957.305045,0.647682,284409.000000,64012.000000
961.130565,0.644504,300415.000000,68111.000000
964.951954,0.639492,315812.000000,72433.000000
968.769213,0.642806,331706.000000,75500.000000
972.582341,0.642932,347597.000000,79094.000000
976.391340,0.642557,362603.000000,82580.000000
981.463579,0.645669,381663.000000,86300.000000
985.262940,0.644533,394207.000000,89370.000000
989.058170,0.643766,405268.000000,92040.000000
992.849270,0.644780,414919.000000,94012.000000
996.636240,0.643056,422744.000000,96166.000000
1000.419080,0.643390,429985.000000,97738.000000
1004.197789,0.644242,435731.000000,98850.000000
1007.972367,0.640916,439787.000000,100537.000000
1011.742816,0.637033,442999.000000,102181.000000
1016.763656,0.636000,446147.000000,103152.000000
1020.524467,0.636883,447570.000000,103271.000000
1024.281147,0.634611,448137.000000,103944.000000
1028.033698,0.632686,447447.000000,104245.000000
1031.782118,0.632871,447066.000000,104112.000000
1035.526408,0.632525,446139.000000,103979.000000
1039.266567,0.629350,445335.000000,104553.000000
1043.002596,0.630506,443993.000000,103961.000000
1046.734495,0.629089,441985.000000,103829.000000
1050.462263,0.628156,439703.000000,103515.000000
1055.426196,0.627458,438747.000000,103456.000000
1059.144327,0.628060,437920.000000,103118.000000
1062.858328,0.629752,436828.000000,102461.000000
1066.568198,0.628709,436218.000000,102564.000000
1070.273938,0.630141,437019.000000,102414.000000
1073.975548,0.628923,437923.000000,102914.000000
1077.673027,0.630175,438436.000000,102738.000000
1081.366376,0.629708,439593.000000,103120.000000
1085.055595,0.629961,441201.000000,103437.000000
1089.968128,0.628983,442941.000000,104079.000000
1093.647709,0.628858,445537.000000,104719.000000
1097.323160,0.629614,448116.000000,105142.000000
1100.994481,0.627959,449422.000000,105851.000000
1104.661671,0.627756,451109.000000,106298.000000
1108.324731,0.627036,453992.000000,107155.000000
1111.983661,0.626524,457203.000000,108040.000000
1115.638460,0.626688,459746.000000,108600.000000
1119.289129,0.624655,461686.000000,109570.000000
1124.150263,0.622383,463762.000000,110640.000000
1127.791294,0.625030,465594.000000,110402.000000
1131.428195,0.623352,467340.000000,111245.000000
1135.060966,0.623018,468769.000000,111671.000000
1138.689607,0.624888,470277.000000,111549.000000
1142.314117,0.624731,471885.000000,111971.000000
1145.934497,0.627033,474025.000000,111884.000000
1149.550746,0.628779,475849.000000,111864.000000
1153.162866,0.631735,477793.000000,111559.000000
1156.770855,0.633537,479500.000000,111494.000000
1161.575081,0.635757,482364.000000,111588.000000
1165.173433,0.638908,485131.000000,111417.000000
1168.767654,0.644613,488511.000000,110729.000000
1172.357745,0.645909,491250.000000,111018.000000
1175.943705,0.650876,494537.000000,110490.000000
1179.525536,0.653916,498615.000000,110624.000000
1183.103235,0.657589,504468.000000,110980.000000
1186.676805,0.662458,510422.000000,111038.000000
1190.246244,0.667964,516637.000000,110974.000000
1194.999071,0.674713,526142.000000,111273.000000
1198.558873,0.679131,533671.000000,111723.000000
1202.114544,0.683264,540939.000000,112172.000000
1205.666086,0.687848,548916.000000,112631.000000
1209.213496,0.690215,558110.000000,113895.000000
1212.756777,0.689812,566953.000000,115807.000000
1216.295927,0.691020,575650.000000,117257.000000
1219.830947,0.690509,584869.000000,119275.000000
1223.361836,0.690224,595021.000000,121425.000000
1226.888595,0.688819,604954.000000,123852.000000
1231.584516,0.685107,617050.000000,127413.000000
1235.101637,0.683366,626559.000000,129896.000000
1238.614629,0.677819,636932.000000,133744.000000
1242.123490,0.676332,647247.000000,136376.000000
1245.628220,0.675198,655372.000000,138449.000000
1249.128821,0.673172,664642.000000,141064.000000
1252.625291,0.672989,674555.000000,143228.000000
1256.117630,0.671991,684692.000000,145715.000000
1259.605840,0.669300,692978.000000,148395.000000
1264.250361,0.672370,706063.000000,150132.000000
1267.728933,0.670802,716021.000000,152800.000000
1271.203374,0.670379,725552.000000,154985.000000
1274.673686,0.669667,734127.000000,157074.000000
1278.139867,0.667637,742906.000000,159697.000000
1281.601917,0.666226,750480.000000,161850.000000
1285.059838,0.665908,757621.000000,163510.000000
1288.513627,0.664705,764167.000000,165380.000000
1291.963287,0.663635,771928.000000,167472.000000
1296.556408,0.662565,779372.000000,169504.000000
1299.996431,0.661078,783046.000000,170887.000000
1303.432322,0.660910,787236.000000,171868.000000
1306.864084,0.658331,792393.000000,174024.000000
1310.291715,0.658279,796376.000000,174920.000000
1313.715216,0.658205,798307.000000,175374.000000
1317.134587,0.657566,801175.000000,176263.000000
1320.549827,0.658352,804861.000000,176754.000000
1323.960937,0.657554,807833.000000,177733.000000
1327.367917,0.657979,809608.000000,177949.000000
1331.904131,0.659281,811327.000000,177793.000000
1335.301473,0.659236,812775.000000,178129.000000
1338.694685,0.660132,813544.000000,177930.000000
1342.083767,0.661934,812602.000000,176988.000000
1345.468718,0.663625,811826.000000,176132.000000
1348.849539,0.666880,811585.000000,174765.000000
1352.226229,0.670499,810158.000000,173010.000000
1355.598789,0.673765,807876.000000,171230.000000
1358.967219,0.678168,805252.000000,168952.000000
1363.452034,0.685319,804229.000000,165982.000000
1366.810826,0.690086,803029.000000,163925.000000
1370.165488,0.693702,801212.000000,162198.000000
1373.516020,0.697745,799981.000000,160448.000000
1376.862422,0.700902,798624.000000,159016.000000
1380.204693,0.703106,795747.000000,157641.000000
1383.542834,0.706724,792504.000000,155696.000000
1386.876844,0.709369,790222.000000,154305.000000
1390.206724,0.712334,788607.000000,152942.000000
1393.532474,0.717008,785518.000000,150712.000000
1397.960382,0.721656,779920.000000,148045.000000
1401.276494,0.725795,776342.000000,145968.000000
1404.588477,0.732398,773563.000000,143251.000000
1407.896328,0.739713,769684.000000,140152.000000
1411.200050,0.749873,765635.000000,136191.000000
1414.499641,0.762045,762767.000000,131931.000000
1417.795101,0.778212,760810.000000,126784.000000
1421.086432,0.793135,758503.000000,122130.000000
1424.373632,0.812882,755935.000000,116306.000000
1428.750140,0.838087,753840.000000,109444.000000
1432.027703,0.861242,752941.000000,103638.000000
1435.301135,0.879315,751451.000000,99217.000000
1438.570437,0.899314,750582.000000,94642.000000
1441.835609,0.917083,749740.000000,90746.000000
1445.096650,0.931738,748245.000000,87560.000000
1448.353561,0.941789,747231.000000,85441.000000
1451.606342,0.953670,746115.000000,83011.000000
1454.854992,0.961287,743794.000000,81314.000000
1459.180101,0.971065,741747.000000,79285.000000
1462.419114,0.974032,739561.000000,78513.000000
1465.653997,0.978729,736862.000000,77385.000000
1468.884749,0.982006,734038.000000,76509.000000
1472.111371,0.983853,730885.000000,75857.000000
1475.333862,0.983652,727271.000000,75517.000000
1478.552224,0.982301,723938.000000,75405.000000
1481.766455,0.982614,721040.000000,75049.000000
1484.976555,0.984028,717684.000000,74457.000000
1488.182525,0.980926,713601.000000,74564.000000
1492.450728,0.979809,708541.000000,74226.000000
1495.647060,0.977734,704632.000000,74170.000000
1498.839263,0.974849,700712.000000,74249.000000
1502.027335,0.972460,695967.000000,74153.000000
1505.211277,0.971446,691038.000000,73800.000000
1508.391088,0.969114,686052.000000,73662.000000
1511.566770,0.963943,680877.000000,73982.000000
1514.738321,0.962482,675427.000000,73637.000000
1517.905741,0.960673,670152.000000,73367.000000
1522.122544,0.957771,662097.000000,72971.000000
1525.280327,0.953497,656403.000000,73059.000000
1528.433979,0.950405,650810.000000,72954.000000
1531.583502,0.947823,644842.000000,72716.000000
1534.728894,0.947249,638224.000000,72065.000000
1537.870156,0.944102,631155.000000,71785.000000
1541.007287,0.945357,625001.000000,70880.000000
1544.140289,0.943089,618097.000000,70464.000000
1547.269159,0.944248,610689.000000,69434.000000
1550.393900,0.940128,602954.000000,69208.000000
1554.553796,0.940506,592300.000000,67926.000000
1557.668899,0.940085,584592.000000,67107.000000
1560.779871,0.938885,576368.000000,66346.000000
1563.886714,0.937086,568025.000000,65657.000000
1566.989426,0.941207,559352.000000,64044.000000
1570.088008,0.939983,550305.000000,63186.000000
1573.182459,0.940425,541598.000000,62123.000000
1576.272780,0.940584,532727.000000,61083.000000
1579.358971,0.937908,523890.000000,60441.000000
1583.467467,0.933100,510646.000000,59569.000000
1586.544020,0.931939,501212.000000,58625.000000
1589.616443,0.935561,492392.000000,57115.000000
1592.684736,0.928447,482586.000000,56902.000000
1595.748898,0.928465,472996.000000,55769.000000
1598.808930,0.924559,462978.000000,55081.000000
1601.864832,0.920258,453381.000000,54476.000000
1604.916603,0.918643,443779.000000,53521.000000
1607.964244,0.913905,433789.000000,52890.000000
1612.021341,0.908038,420216.000000,51932.000000
1615.059344,0.904613,409971.000000,51067.000000
1618.093218,0.898980,400631.000000,50555.000000
1621.122961,0.894677,390490.000000,49766.000000
1624.148573,0.888675,380379.000000,49152.000000
1627.170055,0.886811,370204.000000,48043.000000
1630.187407,0.882542,360433.000000,47237.000000
1633.200629,0.879832,350418.000000,46212.000000
1636.209720,0.878315,340597.000000,45074.000000
1639.214681,0.873481,330782.000000,44265.000000
1643.214871,0.866563,317788.000000,43209.000000
1646.210195,0.864612,307687.000000,42024.000000
1649.201388,0.861657,297078.000000,40852.000000
1652.188451,0.860740,287199.000000,39577.000000
1655.171383,0.851584,276866.000000,38966.000000
1658.150185,0.850252,265166.000000,37434.000000
1661.124857,0.842992,252362.000000,36227.000000
1664.095399,0.827314,238503.000000,35496.000000
1667.061810,0.823620,222332.000000,33372.000000
1671.010600,0.800066,197141.000000,31240.000000
1673.967374,0.781974,175847.000000,29051.000000
1676.920017,0.756129,154167.000000,27031.000000
1679.868531,0.737016,132946.000000,24359.000000
1682.812913,0.713215,113053.000000,21881.000000
1685.753166,0.708643,95698.000000,18718.000000
1688.689288,0.684277,80645.000000,16684.000000
1691.621280,0.697415,68011.000000,13651.000000
1694.549141,0.721134,57785.000000,10982.000000
1697.472873,0.718464,49231.000000,9414.000000
1701.364756,0.695033,40194.000000,8112.000000
