Method:,Column 1,,
Host Date-Time:,21/4/16 @ 7:51:21,,
Header Version:,1,,
System Temp hundredths:,3539,,
Detector Temp hundredths:,3630,,
Humidity hundredths:,3703,,
Lamp PD:,3763,,
Shift Vector Coefficients:,-4.47974,0.0448891,-0.000109265,,
Pixel to Wavelength Coefficients:,1792.1,-0.928226,-0.000229463,,
Serial Number:,5490239,,
Scan Config Name:,Column 1,,
Scan Config Type:,2,,
Start wavelength in nm:,900,,
End wavelength in nm:,1700,,
Pattern Pixel Width:,6,,
Number of Measurement points:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time (s):,2,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
900.722897,0.517770,64701.000000,19640.000000
905.903443,0.440997,80807.000000,29272.000000
909.784033,0.391264,90252.000000,36660.000000
913.660493,0.365101,98832.000000,42638.000000
917.532823,0.353884,108214.000000,47907.000000
921.401023,0.357796,120081.000000,52684.000000
925.265092,0.367160,134618.000000,57802.000000
929.125031,0.374774,152080.000000,64165.000000
932.980840,0.378613,171754.000000,71828.000000
936.832518,0.373897,192235.000000,81271.000000
941.961664,0.358543,218303.000000,95613.000000
945.803705,0.347704,236285.000000,106104.000000
949.641615,0.332089,252581.000000,117574.000000
953.475395,0.324118,268843.000000,127462.000000
957.305045,0.317223,284409.000000,137000.000000
961.130565,0.311197,300415.000000,146732.000000
964.951954,0.308512,315812.000000,155209.000000
968.769213,0.307807,331706.000000,163285.000000
972.582341,0.306731,347597.000000,171532.000000
976.391340,0.306370,362603.000000,179086.000000
981.463579,0.307485,381663.000000,188016.000000
985.262940,0.307216,394207.000000,194316.000000
989.058170,0.306671,405268.000000,200019.000000
992.849270,0.306315,414919.000000,204950.000000
996.636240,0.305057,422744.000000,209421.000000
1000.419080,0.303240,429985.000000,213901.000000
1004.197789,0.301262,435731.000000,217749.000000
1007.972367,0.300632,439787.000000,220095.000000
1011.742816,0.298112,442999.000000,222993.000000
1016.763656,0.296798,446147.000000,225258.000000
1020.524467,0.295567,447570.000000,226618.000000
1024.281147,0.294546,448137.000000,227439.000000
1028.033698,0.292919,447447.000000,227941.000000
1031.782118,0.292212,447066.000000,228118.000000
1035.526408,0.291242,446139.000000,228154.000000
1039.266567,0.290584,445335.000000,228088.000000
1043.002596,0.289310,443993.000000,228069.000000
1046.734495,0.289190,441985.000000,227100.000000
1050.462263,0.288166,439703.000000,226461.000000
1055.426196,0.287831,438747.000000,226143.000000
1059.144327,0.288088,437920.000000,225583.000000
1062.858328,0.289313,436828.000000,224387.000000
1066.568198,0.288733,436218.000000,224373.000000
1070.273938,0.289532,437019.000000,224372.000000
1073.975548,0.289437,437923.000000,224885.000000
1077.673027,0.289637,438436.000000,225045.000000
1081.366376,0.290872,439593.000000,224998.000000
1085.055595,0.290336,441201.000000,226100.000000
1089.968128,0.290860,442941.000000,226718.000000
1093.647709,0.291197,445537.000000,227870.000000
1097.323160,0.290559,448116.000000,229526.000000
1100.994481,0.290296,449422.000000,230334.000000
1104.661671,0.290984,451109.000000,230833.000000
1108.324731,0.290306,453992.000000,232671.000000
1111.983661,0.289998,457203.000000,234483.000000
1115.638460,0.289247,459746.000000,236195.000000
1119.289129,0.289168,461686.000000,237235.000000
1124.150263,0.289076,463762.000000,238352.000000
1127.791294,0.289081,465594.000000,239291.000000
1131.428195,0.289735,467340.000000,239827.000000
1135.060966,0.290672,468769.000000,240042.000000
1138.689607,0.292137,470277.000000,240003.000000
1142.314117,0.294661,471885.000000,239428.000000
1145.934497,0.297334,474025.000000,239038.000000
1149.550746,0.300712,475849.000000,238099.000000
1153.162866,0.304878,477793.000000,236789.000000
1156.770855,0.310429,479500.000000,234617.000000
1161.575081,0.316993,482364.000000,232478.000000
1165.173433,0.322540,485131.000000,230844.000000
1168.767654,0.329155,488511.000000,228939.000000
1172.357745,0.335001,491250.000000,227144.000000
1175.943705,0.340708,494537.000000,225679.000000
1179.525536,0.346903,498615.000000,224317.000000
1183.103235,0.353525,504468.000000,223516.000000
1186.676805,0.360394,510422.000000,222605.000000
1190.246244,0.369342,516637.000000,220721.000000
1194.999071,0.377952,526142.000000,220369.000000
1198.558873,0.384904,533671.000000,219973.000000
1202.114544,0.391609,540939.000000,219553.000000
1205.666086,0.397496,548916.000000,219791.000000
1209.213496,0.401374,558110.000000,221486.000000
1212.756777,0.405599,566953.000000,222817.000000
1216.295927,0.406754,575650.000000,225634.000000
1219.830947,0.405442,584869.000000,229941.000000
1223.361836,0.401784,595021.000000,235911.000000
1226.888595,0.395066,604954.000000,243588.000000
1231.584516,0.384100,617050.000000,254812.000000
1235.101637,0.376815,626559.000000,263116.000000
1238.614629,0.369235,636932.000000,272181.000000
1242.123490,0.362695,647247.000000,280786.000000
1245.628220,0.358095,655372.000000,287338.000000
1249.128821,0.353899,664642.000000,294231.000000
1252.625291,0.350481,674555.000000,300979.000000
1256.117630,0.348463,684692.000000,306925.000000
1259.605840,0.346006,692978.000000,312402.000000
1264.250361,0.344566,706063.000000,319358.000000
1267.728933,0.343576,716021.000000,324601.000000
1271.203374,0.341938,725552.000000,330165.000000
1274.673686,0.340531,734127.000000,335151.000000
1278.139867,0.339422,742906.000000,340026.000000
1281.601917,0.337708,750480.000000,344851.000000
1285.059838,0.336268,757621.000000,349288.000000
1288.513627,0.335086,764167.000000,353266.000000
1291.963287,0.332953,771928.000000,358611.000000
1296.556408,0.331460,779372.000000,363316.000000
1299.996431,0.329677,783046.000000,366531.000000
1303.432322,0.328287,787236.000000,369673.000000
1306.864084,0.327642,792393.000000,372648.000000
1310.291715,0.326069,796376.000000,375880.000000
1313.715216,0.325800,798307.000000,377025.000000
1317.134587,0.325413,801175.000000,378717.000000
1320.549827,0.324945,804861.000000,380869.000000
1323.960937,0.324608,807833.000000,382572.000000
1327.367917,0.325237,809608.000000,382858.000000
1331.904131,0.326313,811327.000000,382722.000000
1335.301473,0.328118,812775.000000,381814.000000
1338.694685,0.329854,813544.000000,380651.000000
1342.083767,0.332022,812602.000000,378317.000000
1345.468718,0.334968,811826.000000,375401.000000
1348.849539,0.339296,811585.000000,371568.000000
1352.226229,0.343083,810158.000000,367694.000000
1355.598789,0.347962,807876.000000,362562.000000
1358.967219,0.353948,805252.000000,356438.000000
1363.452034,0.362751,804229.000000,348842.000000
1366.810826,0.369090,803029.000000,343274.000000
1370.165488,0.374975,801212.000000,337888.000000
1373.516020,0.381073,799981.000000,332665.000000
1376.862422,0.385873,798624.000000,328450.000000
1380.204693,0.390575,795747.000000,323743.000000
1383.542834,0.395525,792504.000000,318769.000000
1386.876844,0.400612,790222.000000,314150.000000
1390.206724,0.407040,788607.000000,308902.000000
1393.532474,0.413020,785518.000000,303484.000000
1397.960382,0.420185,779920.000000,296391.000000
1401.276494,0.426774,776342.000000,290589.000000
1404.588477,0.434710,773563.000000,284306.000000
1407.896328,0.443477,769684.000000,277227.000000
1411.200050,0.456138,765635.000000,267845.000000
1414.499641,0.471524,762767.000000,257554.000000
1417.795101,0.490405,760810.000000,245964.000000
1421.086432,0.510727,758503.000000,234008.000000
1424.373632,0.533172,755935.000000,221469.000000
1428.750140,0.564252,753840.000000,205602.000000
1432.027703,0.587812,752941.000000,194513.000000
1435.301135,0.609006,751451.000000,184882.000000
1438.570437,0.628280,750582.000000,176652.000000
1441.835609,0.641455,749740.000000,171181.000000
1445.096650,0.652416,748245.000000,166582.000000
1448.353561,0.661417,747231.000000,162944.000000
1451.606342,0.667044,746115.000000,160606.000000
1454.854992,0.671067,743794.000000,158630.000000
1459.180101,0.675464,741747.000000,156600.000000
1462.419114,0.678127,739561.000000,155184.000000
1465.653997,0.679908,736862.000000,153985.000000
1468.884749,0.680199,734038.000000,153292.000000
1472.111371,0.681038,730885.000000,152339.000000
1475.333862,0.683067,727271.000000,150879.000000
1478.552224,0.681660,723938.000000,150675.000000
1481.766455,0.680764,721040.000000,150382.000000
1484.976555,0.678434,717684.000000,150487.000000
1488.182525,0.677790,713601.000000,149853.000000
1492.450728,0.675056,708541.000000,149730.000000
1495.647060,0.672262,704632.000000,149865.000000
1498.839263,0.671416,700712.000000,149322.000000
1502.027335,0.667088,695967.000000,149796.000000
1505.211277,0.665128,691038.000000,149408.000000
1508.391088,0.662629,686052.000000,149186.000000
1511.566770,0.659466,680877.000000,149143.000000
1514.738321,0.657270,675427.000000,148699.000000
1517.905741,0.654421,670152.000000,148509.000000
1522.122544,0.651565,662097.000000,147692.000000
1525.280327,0.647864,656403.000000,147675.000000
1528.433979,0.645142,650810.000000,147337.000000
1531.583502,0.642213,644842.000000,146974.000000
1534.728894,0.639690,638224.000000,146313.000000
1537.870156,0.637312,631155.000000,145487.000000
1541.007287,0.635878,625001.000000,144545.000000
1544.140289,0.634665,618097.000000,143348.000000
1547.269159,0.634340,610689.000000,141736.000000
1550.393900,0.632892,602954.000000,140408.000000
1554.553796,0.631776,592300.000000,138282.000000
1557.668899,0.630799,584592.000000,136790.000000
1560.779871,0.629781,576368.000000,135182.000000
1563.886714,0.629994,568025.000000,133160.000000
1566.989426,0.628829,559352.000000,131479.000000
1570.088008,0.627757,550305.000000,129672.000000
1573.182459,0.628975,541598.000000,127263.000000
1576.272780,0.626179,532727.000000,125987.000000
1579.358971,0.625248,523890.000000,124163.000000
1583.467467,0.622765,510646.000000,121718.000000
1586.544020,0.620374,501212.000000,120129.000000
1589.616443,0.617502,492392.000000,118798.000000
1592.684736,0.614358,482586.000000,117278.000000
1595.748898,0.610737,472996.000000,115910.000000
1598.808930,0.605755,462978.000000,114764.000000
1601.864832,0.600859,453381.000000,113659.000000
1604.916603,0.594800,443779.000000,112815.000000
1607.964244,0.589825,433789.000000,111546.000000
1612.021341,0.584968,420216.000000,109271.000000
1615.059344,0.577980,409971.000000,108336.000000
1618.093218,0.571591,400631.000000,107437.000000
1621.122961,0.568106,390490.000000,105561.000000
1624.148573,0.563735,380379.000000,103868.000000
1627.170055,0.556689,370204.000000,102743.000000
1630.187407,0.553088,360433.000000,100864.000000
1633.200629,0.547305,350418.000000,99376.000000
1636.209720,0.544677,340597.000000,97177.000000
1639.214681,0.537610,330782.000000,95925.000000
1643.214871,0.532009,317788.000000,93353.000000
1646.210195,0.529540,307687.000000,90901.000000
1649.201388,0.524110,297078.000000,88871.000000
1652.188451,0.519848,287199.000000,86763.000000
1655.171383,0.514366,276866.000000,84704.000000
1658.150185,0.509085,265166.000000,82117.000000
1661.124857,0.502389,252362.000000,79366.000000
1664.095399,0.490851,238503.000000,77027.000000
1667.061810,0.482467,222332.000000,73204.000000
1671.010600,0.459880,197141.000000,68375.000000
1673.967374,0.436580,175847.000000,64351.000000
1676.920017,0.413029,154167.000000,59561.000000
1679.868531,0.388548,132946.000000,54341.000000
1682.812913,0.371860,113053.000000,48020.000000
1685.753166,0.359384,95698.000000,41833.000000
1688.689288,0.352488,80645.000000,35817.000000
1691.621280,0.354764,68011.000000,30048.000000
1694.549141,0.363701,57785.000000,25010.000000
1697.472873,0.385749,49231.000000,20253.000000
1701.364756,0.405284,40194.000000,15808.000000
