Method:,Column 1,,
Host Date-Time:,21/4/16 @ 7:33:10,,
Header Version:,1,,
System Temp hundredths:,3740,,
Detector Temp hundredths:,3626,,
Humidity hundredths:,3370,,
Lamp PD:,3762,,
Shift Vector Coefficients:,-4.47974,0.0448891,-0.000109265,,
Pixel to Wavelength Coefficients:,1792.1,-0.928226,-0.000229463,,
Serial Number:,5490239,,
Scan Config Name:,Column 1,,
Scan Config Type:,2,,
Start wavelength in nm:,900,,
End wavelength in nm:,1700,,
Pattern Pixel Width:,6,,
Number of Measurement points:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time (s):,2,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
900.722897,0.594138,64701.000000,16473.000000
905.903443,0.513821,80807.000000,24753.000000
909.784033,0.468248,90252.000000,30705.000000
913.660493,0.450420,98832.000000,35033.000000
917.532823,0.439306,108214.000000,39353.000000
921.401023,0.440885,120081.000000,43510.000000
925.265092,0.445237,134618.000000,48291.000000
929.125031,0.451677,152080.000000,53752.000000
932.980840,0.453784,171754.000000,60412.000000
936.832518,0.449456,192235.000000,68293.000000
941.961664,0.432811,218303.000000,80584.000000
945.803705,0.418432,236285.000000,90158.000000
949.641615,0.404181,252581.000000,99591.000000
953.475395,0.392606,268843.000000,108866.000000
957.305045,0.383865,284409.000000,117511.000000
961.130565,0.379009,300415.000000,125520.000000
964.951954,0.374097,315812.000000,133454.000000
968.769213,0.369923,331706.000000,141524.000000
972.582341,0.367540,347597.000000,149120.000000
976.391340,0.366733,362603.000000,155847.000000
981.463579,0.366183,381663.000000,164247.000000
985.262940,0.365927,394207.000000,169745.000000
989.058170,0.365201,405268.000000,174800.000000
992.849270,0.363887,414919.000000,179505.000000
996.636240,0.362581,422744.000000,183441.000000
1000.419080,0.361008,429985.000000,187260.000000
1004.197789,0.359572,435731.000000,190391.000000
1007.972367,0.358032,439787.000000,192846.000000
1011.742816,0.356361,442999.000000,195003.000000
1016.763656,0.353742,446147.000000,197577.000000
1020.524467,0.352823,447570.000000,198627.000000
1024.281147,0.351644,448137.000000,199419.000000
1028.033698,0.349542,447447.000000,200078.000000
1031.782118,0.349114,447066.000000,200105.000000
1035.526408,0.347776,446139.000000,200306.000000
1039.266567,0.347351,445335.000000,200141.000000
1043.002596,0.346466,443993.000000,199945.000000
1046.734495,0.346042,441985.000000,199235.000000
1050.462263,0.344695,439703.000000,198822.000000
1055.426196,0.344587,438747.000000,198439.000000
1059.144327,0.345423,437920.000000,197684.000000
1062.858328,0.344917,436828.000000,197421.000000
1066.568198,0.345603,436218.000000,196834.000000
1070.273938,0.346091,437019.000000,196974.000000
1073.975548,0.346923,437923.000000,197004.000000
1077.673027,0.346088,438436.000000,197614.000000
1081.366376,0.345730,439593.000000,198299.000000
1085.055595,0.347421,441201.000000,198251.000000
1089.968128,0.346377,442941.000000,199512.000000
1093.647709,0.346163,445537.000000,200780.000000
1097.323160,0.345779,448116.000000,202121.000000
1100.994481,0.346762,449422.000000,202252.000000
1104.661671,0.346341,451109.000000,203208.000000
1108.324731,0.345595,453992.000000,204858.000000
1111.983661,0.345463,457203.000000,206370.000000
1115.638460,0.344718,459746.000000,207874.000000
1119.289129,0.346037,461686.000000,208118.000000
1124.150263,0.345449,463762.000000,209337.000000
1127.791294,0.345664,465594.000000,210060.000000
1131.428195,0.346290,467340.000000,210544.000000
1135.060966,0.345546,468769.000000,211550.000000
1138.689607,0.349040,470277.000000,210530.000000
1142.314117,0.351166,471885.000000,210218.000000
1145.934497,0.355009,474025.000000,209311.000000
1149.550746,0.359352,475849.000000,208026.000000
1153.162866,0.363925,477793.000000,206688.000000
1156.770855,0.369206,479500.000000,204919.000000
1161.575081,0.376684,482364.000000,202624.000000
1165.173433,0.383617,485131.000000,200559.000000
1168.767654,0.389764,488511.000000,199118.000000
1172.357745,0.398073,491250.000000,196440.000000
1175.943705,0.403806,494537.000000,195161.000000
1179.525536,0.409413,498615.000000,194246.000000
1183.103235,0.417108,504468.000000,193075.000000
1186.676805,0.423681,510422.000000,192419.000000
1190.246244,0.433108,516637.000000,190580.000000
1194.999071,0.444037,526142.000000,189263.000000
1198.558873,0.452103,533671.000000,188439.000000
1202.114544,0.458330,540939.000000,188286.000000
1205.666086,0.463904,548916.000000,188626.000000
1209.213496,0.468135,558110.000000,189926.000000
1212.756777,0.473103,566953.000000,190741.000000
1216.295927,0.473208,575650.000000,193620.000000
1219.830947,0.470501,584869.000000,197951.000000
1223.361836,0.464415,595021.000000,204229.000000
1226.888595,0.456642,604954.000000,211388.000000
1231.584516,0.443092,617050.000000,222448.000000
1235.101637,0.432465,626559.000000,231471.000000
1238.614629,0.424530,636932.000000,239642.000000
1242.123490,0.417134,647247.000000,247706.000000
1245.628220,0.411157,655372.000000,254291.000000
1249.128821,0.405779,664642.000000,261101.000000
