Method:,Column 1,,
Host Date-Time:,21/4/16 @ 7:12:44,,
Header Version:,1,,
System Temp hundredths:,3481,,
Detector Temp hundredths:,3508,,
Humidity hundredths:,3896,,
Lamp PD:,3768,,
Shift Vector Coefficients:,-4.47974,0.0448891,-0.000109265,,
Pixel to Wavelength Coefficients:,1792.1,-0.928226,-0.000229463,,
Serial Number:,5490239,,
Scan Config Name:,Column 1,,
Scan Config Type:,2,,
Start wavelength in nm:,900,,
End wavelength in nm:,1700,,
Pattern Pixel Width:,6,,
Number of Measurement points:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time (s):,2,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
900.722897,0.805387,64701.000000,10128.000000
905.903443,0.708572,80807.000000,15808.000000
909.784033,0.665623,90252.000000,19491.000000
913.660493,0.630365,98832.000000,23149.000000
917.532823,0.613355,108214.000000,26359.000000
921.401023,0.617796,120081.000000,28952.000000
925.265092,0.627743,134618.000000,31722.000000
929.125031,0.631954,152080.000000,35491.000000
932.980840,0.632283,171754.000000,40052.000000
936.832518,0.633408,192235.000000,44712.000000
941.961664,0.618619,218303.000000,52534.000000
945.803705,0.605828,236285.000000,58561.000000
949.641615,0.595516,252581.000000,64104.000000
953.475395,0.584165,268843.000000,70038.000000
957.305045,0.580855,284409.000000,74660.000000
961.130565,0.574686,300415.000000,79990.000000
964.951954,0.573400,315812.000000,84339.000000
968.769213,0.571515,331706.000000,88969.000000
972.582341,0.570450,347597.000000,93460.000000
976.391340,0.570850,362603.000000,97405.000000
981.463579,0.569024,381663.000000,102957.000000
985.262940,0.567576,394207.000000,106696.000000
989.058170,0.567666,405268.000000,109667.000000
992.849270,0.568063,414919.000000,112176.000000
996.636240,0.566234,422744.000000,114774.000000
1000.419080,0.565331,429985.000000,116983.000000
1004.197789,0.565119,435731.000000,118604.000000
1007.972367,0.563848,439787.000000,120059.000000
1011.742816,0.562281,442999.000000,121373.000000
1016.763656,0.559781,446147.000000,122941.000000
1020.524467,0.558783,447570.000000,123617.000000
1024.281147,0.557279,448137.000000,124203.000000
1028.033698,0.555872,447447.000000,124414.000000
1031.782118,0.556103,447066.000000,124242.000000
1035.526408,0.555814,446139.000000,124067.000000
1039.266567,0.554859,445335.000000,124116.000000
1043.002596,0.553506,443993.000000,124128.000000
1046.734495,0.553755,441985.000000,123496.000000
1050.462263,0.553735,439703.000000,122864.000000
1055.426196,0.554745,438747.000000,122312.000000
1059.144327,0.554434,437920.000000,122169.000000
1062.858328,0.554521,436828.000000,121840.000000
1066.568198,0.555692,436218.000000,121342.000000
1070.273938,0.555745,437019.000000,121550.000000
1073.975548,0.558042,437923.000000,121159.000000
1077.673027,0.555564,438436.000000,121995.000000
1081.366376,0.555976,439593.000000,122201.000000
1085.055595,0.558216,441201.000000,122017.000000
1089.968128,0.558047,442941.000000,122546.000000
1093.647709,0.558453,445537.000000,123149.000000
1097.323160,0.558772,448116.000000,123771.000000
1100.994481,0.557705,449422.000000,124437.000000
1104.661671,0.557021,451109.000000,125101.000000
1108.324731,0.558640,453992.000000,125432.000000
1111.983661,0.557590,457203.000000,126625.000000
1115.638460,0.556722,459746.000000,127584.000000
1119.289129,0.553851,461686.000000,128972.000000
1124.150263,0.555450,463762.000000,129076.000000
1127.791294,0.554211,465594.000000,129956.000000
1131.428195,0.554649,467340.000000,130312.000000
1135.060966,0.553943,468769.000000,130923.000000
1138.689607,0.556334,470277.000000,130623.000000
1142.314117,0.556028,471885.000000,131162.000000
1145.934497,0.557146,474025.000000,131418.000000
1149.550746,0.559324,475849.000000,131264.000000
1153.162866,0.559301,477793.000000,131807.000000
1156.770855,0.562015,479500.000000,131454.000000
1161.575081,0.565838,482364.000000,131080.000000
1165.173433,0.567270,485131.000000,131398.000000
1168.767654,0.571086,488511.000000,131156.000000
1172.357745,0.573226,491250.000000,131243.000000
1175.943705,0.577814,494537.000000,130733.000000
1179.525536,0.580272,498615.000000,131067.000000
1183.103235,0.584708,504468.000000,131258.000000
1186.676805,0.587744,510422.000000,131882.000000
1190.246244,0.591245,516637.000000,132416.000000
1194.999071,0.599563,526142.000000,132294.000000
1198.558873,0.601867,533671.000000,133477.000000
1202.114544,0.606219,540939.000000,133946.000000
1205.666086,0.607810,548916.000000,135424.000000
1209.213496,0.609214,558110.000000,137248.000000
1212.756777,0.611934,566953.000000,138552.000000
1216.295927,0.612705,575650.000000,140428.000000
1219.830947,0.611756,584869.000000,142989.000000
1223.361836,0.610891,595021.000000,145761.000000
1226.888595,0.607482,604954.000000,149362.000000
1231.584516,0.604858,617050.000000,153272.000000
1235.101637,0.600507,626559.000000,157201.000000
1238.614629,0.599808,636932.000000,160061.000000
1242.123490,0.597523,647247.000000,163511.000000
1245.628220,0.595371,655372.000000,166386.000000
1249.128821,0.593582,664642.000000,169436.000000
1252.625291,0.592818,674555.000000,172266.000000
1256.117630,0.590447,684692.000000,175812.000000
1259.605840,0.591648,692978.000000,177448.000000
1264.250361,0.591019,706063.000000,181061.000000
1267.728933,0.590474,716021.000000,183845.000000
1271.203374,0.590209,725552.000000,186406.000000
1274.673686,0.589330,734127.000000,188991.000000
1278.139867,0.588382,742906.000000,191669.000000
1281.601917,0.586471,750480.000000,194477.000000
1285.059838,0.585780,757621.000000,196640.000000
1288.513627,0.584966,764167.000000,198711.000000
1291.963287,0.584139,771928.000000,201112.000000
1296.556408,0.582924,779372.000000,203620.000000
1299.996431,0.581741,783046.000000,205138.000000
1303.432322,0.581454,787236.000000,206372.000000
1306.864084,0.580166,792393.000000,208341.000000
1310.291715,0.579186,796376.000000,209861.000000
1313.715216,0.579174,798307.000000,210376.000000
1317.134587,0.578427,801175.000000,211495.000000
1320.549827,0.579139,804861.000000,212120.000000
1323.960937,0.578302,807833.000000,213314.000000
1327.367917,0.578584,809608.000000,213644.000000
1331.904131,0.579215,811327.000000,213787.000000
1335.301473,0.579863,812775.000000,213849.000000
1338.694685,0.580884,813544.000000,213549.000000
1342.083767,0.582249,812602.000000,212632.000000
1345.468718,0.584757,811826.000000,211206.000000
1348.849539,0.587257,811585.000000,209931.000000
1352.226229,0.589091,810158.000000,208679.000000
1355.598789,0.592374,807876.000000,206524.000000
1358.967219,0.596423,805252.000000,203943.000000
1363.452034,0.601247,804229.000000,201434.000000
1366.810826,0.606418,803029.000000,198753.000000
1370.165488,0.609797,801212.000000,196766.000000
1373.516020,0.613270,799981.000000,194899.000000
1376.862422,0.616524,798624.000000,193116.000000
1380.204693,0.617978,795747.000000,191777.000000
1383.542834,0.620898,792504.000000,189716.000000
1386.876844,0.623143,790222.000000,188194.000000
1390.206724,0.625719,788607.000000,186699.000000
1393.532474,0.630157,785518.000000,184077.000000
1397.960382,0.633511,779920.000000,181359.000000
1401.276494,0.638230,776342.000000,178576.000000
1404.588477,0.643220,773563.000000,175904.000000
1407.896328,0.650037,769684.000000,172296.000000
1411.200050,0.659758,765635.000000,167596.000000
1414.499641,0.670940,762767.000000,162724.000000
1417.795101,0.685283,760810.000000,157034.000000
1421.086432,0.701182,758503.000000,150930.000000
1424.373632,0.718298,755935.000000,144606.000000
1428.750140,0.743996,753840.000000,135920.000000
1432.027703,0.763155,752941.000000,129899.000000
1435.301135,0.781216,751451.000000,124361.000000
1438.570437,0.797427,750582.000000,119666.000000
1441.835609,0.815798,749740.000000,114581.000000
1445.096650,0.828275,748245.000000,111114.000000
1448.353561,0.838341,747231.000000,108421.000000
1451.606342,0.849706,746115.000000,105463.000000
1454.854992,0.856420,743794.000000,103522.000000
1459.180101,0.864994,741747.000000,101219.000000
1462.419114,0.868809,739561.000000,100038.000000
1465.653997,0.872238,736862.000000,98889.000000
1468.884749,0.874373,734038.000000,98027.000000
1472.111371,0.874470,730885.000000,97584.000000
1475.333862,0.875090,727271.000000,96963.000000
1478.552224,0.876382,723938.000000,96232.000000
1481.766455,0.875715,721040.000000,95994.000000
1484.976555,0.875562,717684.000000,95581.000000
1488.182525,0.874025,713601.000000,95374.000000
1492.450728,0.870525,708541.000000,95464.000000
1495.647060,0.870724,704632.000000,94894.000000
1498.839263,0.868273,700712.000000,94900.000000
1502.027335,0.866028,695967.000000,94746.000000
1505.211277,0.860669,691038.000000,95243.000000
1508.391088,0.857706,686052.000000,95203.000000
1511.566770,0.857297,680877.000000,94574.000000
1514.738321,0.855048,675427.000000,94304.000000
1517.905741,0.851220,670152.000000,94396.000000
1522.122544,0.847300,662097.000000,94107.000000
1525.280327,0.845491,656403.000000,93687.000000
1528.433979,0.841529,650810.000000,93740.000000
1531.583502,0.838688,644842.000000,93490.000000
1534.728894,0.839724,638224.000000,92310.000000
1537.870156,0.834953,631155.000000,92296.000000
1541.007287,0.834992,625001.000000,91388.000000
1544.140289,0.833967,618097.000000,90592.000000
1547.269159,0.830999,610689.000000,90120.000000
1550.393900,0.828286,602954.000000,89536.000000
1554.553796,0.829463,592300.000000,87716.000000
1557.668899,0.828894,584592.000000,86688.000000
1560.779871,0.828642,576368.000000,85518.000000
1563.886714,0.827799,568025.000000,84444.000000
1566.989426,0.826420,559352.000000,83419.000000
1570.088008,0.824560,550305.000000,82422.000000
1573.182459,0.823656,541598.000000,81287.000000
1576.272780,0.824453,532727.000000,79809.000000
1579.358971,0.821360,523890.000000,79046.000000
1583.467467,0.819514,510646.000000,77376.000000
1586.544020,0.816105,501212.000000,76545.000000
1589.616443,0.812819,492392.000000,75769.000000
1592.684736,0.811319,482586.000000,74517.000000
1595.748898,0.805426,472996.000000,74034.000000
1598.808930,0.802333,462978.000000,72984.000000
1601.864832,0.799813,453381.000000,71887.000000
1604.916603,0.793462,443779.000000,71401.000000
1607.964244,0.790404,433789.000000,70287.000000
1612.021341,0.785033,420216.000000,68935.000000
1615.059344,0.779504,409971.000000,68116.000000
1618.093218,0.777117,400631.000000,66931.000000
1621.122961,0.768501,390490.000000,66544.000000
1624.148573,0.767003,380379.000000,65045.000000
1627.170055,0.762424,370204.000000,63976.000000
1630.187407,0.755284,360433.000000,63320.000000
1633.200629,0.753570,350418.000000,61804.000000
1636.209720,0.750478,340597.000000,60501.000000
1639.214681,0.744609,330782.000000,59557.000000
1643.214871,0.738425,317788.000000,58038.000000
1646.210195,0.735001,307687.000000,56638.000000
1649.201388,0.727522,297078.000000,55635.000000
1652.188451,0.724657,287199.000000,54141.000000
1655.171383,0.717773,276866.000000,53027.000000
1658.150185,0.714180,265166.000000,51208.000000
1661.124857,0.703958,252362.000000,49896.000000
1664.095399,0.695051,238503.000000,48133.000000
1667.061810,0.682962,222332.000000,46136.000000
1671.010600,0.663222,197141.000000,42811.000000
1673.967374,0.640520,175847.000000,40236.000000
1676.920017,0.616923,154167.000000,37245.000000
1679.868531,0.592286,132946.000000,33993.000000
1682.812913,0.568470,113053.000000,30536.000000
1685.753166,0.560172,95698.000000,26347.000000
1688.689288,0.549253,80645.000000,22768.000000
1691.621280,0.548464,68011.000000,19236.000000
1694.549141,0.540192,57785.000000,16658.000000
1697.472873,0.566790,49231.000000,13349.000000
1701.364756,0.580251,40194.000000,10566.000000
