Method:,Column 1,,
Host Date-Time:,21/4/16 @ 7:47:49,,
Header Version:,1,,
System Temp hundredths:,3546,,
Detector Temp hundredths:,3619,,
Humidity hundredths:,3703,,
Lamp PD:,3764,,
Shift Vector Coefficients:,-4.47974,0.0448891,-0.000109265,,
Pixel to Wavelength Coefficients:,1792.1,-0.928226,-0.000229463,,
Serial Number:,5490239,,
Scan Config Name:,Column 1,,
Scan Config Type:,2,,
Start wavelength in nm:,900,,
End wavelength in nm:,1700,,
Pattern Pixel Width:,6,,
Number of Measurement points:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time (s):,2,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
900.722897,0.913174,64701.000000,7902.000000
905.903443,0.829137,80807.000000,11976.000000
909.784033,0.774214,90252.000000,15179.000000
913.660493,0.753949,98832.000000,17416.000000
917.532823,0.728954,108214.000000,20199.000000
921.401023,0.740162,120081.000000,21843.000000
925.265092,0.755750,134618.000000,23624.000000
929.125031,0.755512,152080.000000,26703.000000
932.980840,0.764305,171754.000000,29553.000000
936.832518,0.766122,192235.000000,32939.000000
941.961664,0.755057,218303.000000,38371.000000
945.803705,0.744057,236285.000000,42597.000000
949.641615,0.726943,252581.000000,47365.000000
953.475395,0.719060,268843.000000,51338.000000
957.305045,0.712965,284409.000000,55078.000000
961.130565,0.708145,300415.000000,58827.000000
964.951954,0.702203,315812.000000,62694.000000
968.769213,0.703810,331706.000000,65606.000000
972.582341,0.703374,347597.000000,68818.000000
976.391340,0.707788,362603.000000,71063.000000
981.463579,0.707929,381663.000000,74774.000000
985.262940,0.708918,394207.000000,77056.000000
989.058170,0.708529,405268.000000,79289.000000
992.849270,0.709961,414919.000000,80910.000000
996.636240,0.708892,422744.000000,82639.000000
1000.419080,0.705544,429985.000000,84705.000000
1004.197789,0.704543,435731.000000,86035.000000
1007.972367,0.704278,439787.000000,86889.000000
1011.742816,0.705011,442999.000000,87376.000000
1016.763656,0.702368,446147.000000,88534.000000
1020.524467,0.700686,447570.000000,89161.000000
1024.281147,0.697994,448137.000000,89829.000000
1028.033698,0.700080,447447.000000,89261.000000
1031.782118,0.697594,447066.000000,89697.000000
1035.526408,0.694663,446139.000000,90117.000000
1039.266567,0.695381,445335.000000,89806.000000
1043.002596,0.691011,443993.000000,90441.000000
1046.734495,0.692199,441985.000000,89786.000000
1050.462263,0.691802,439703.000000,89404.000000
1055.426196,0.691528,438747.000000,89266.000000
1059.144327,0.691225,437920.000000,89160.000000
1062.858328,0.688881,436828.000000,89419.000000
1066.568198,0.692089,436218.000000,88637.000000
1070.273938,0.692043,437019.000000,88809.000000
1073.975548,0.691330,437923.000000,89139.000000
1077.673027,0.690117,438436.000000,89493.000000
1081.366376,0.690268,439593.000000,89698.000000
1085.055595,0.691481,441201.000000,89775.000000
1089.968128,0.691505,442941.000000,90124.000000
1093.647709,0.690559,445537.000000,90850.000000
1097.323160,0.689912,448116.000000,91512.000000
1100.994481,0.688909,449422.000000,91991.000000
1104.661671,0.689640,451109.000000,92181.000000
1108.324731,0.687357,453992.000000,93259.000000
1111.983661,0.688954,457203.000000,93574.000000
1115.638460,0.686732,459746.000000,94577.000000
1119.289129,0.688759,461686.000000,94534.000000
1124.150263,0.685188,463762.000000,95743.000000
1127.791294,0.686211,465594.000000,95895.000000
1131.428195,0.686946,467340.000000,96092.000000
1135.060966,0.688538,468769.000000,96033.000000
1138.689607,0.688146,470277.000000,96429.000000
1142.314117,0.691321,471885.000000,96054.000000
1145.934497,0.694046,474025.000000,95886.000000
1149.550746,0.696308,475849.000000,95755.000000
1153.162866,0.702065,477793.000000,94880.000000
1156.770855,0.707287,479500.000000,94081.000000
1161.575081,0.713600,482364.000000,93277.000000
1165.173433,0.718456,485131.000000,92769.000000
1168.767654,0.726060,488511.000000,91794.000000
1172.357745,0.733308,491250.000000,90781.000000
1175.943705,0.738227,494537.000000,90359.000000
1179.525536,0.743595,498615.000000,89985.000000
1183.103235,0.750613,504468.000000,89582.000000
1186.676805,0.761915,510422.000000,88311.000000
1190.246244,0.766120,516637.000000,88525.000000
1194.999071,0.777050,526142.000000,87913.000000
1198.558873,0.783359,533671.000000,87885.000000
1202.114544,0.789768,540939.000000,87777.000000
1205.666086,0.794821,548916.000000,88041.000000
1209.213496,0.801424,558110.000000,88165.000000
1212.756777,0.804748,566953.000000,88879.000000
1216.295927,0.806466,575650.000000,89886.000000
1219.830947,0.807402,584869.000000,91129.000000
1223.361836,0.803767,595021.000000,93490.000000
1226.888595,0.796395,604954.000000,96678.000000
1231.584516,0.784445,617050.000000,101362.000000
1235.101637,0.778703,626559.000000,104294.000000
1238.614629,0.770786,636932.000000,107971.000000
1242.123490,0.764934,647247.000000,111208.000000
1245.628220,0.760059,655372.000000,113875.000000
1249.128821,0.756336,664642.000000,116480.000000
1252.625291,0.752635,674555.000000,119229.000000
1256.117630,0.751005,684692.000000,121476.000000
1259.605840,0.748610,692978.000000,123626.000000
1264.250361,0.747671,706063.000000,126233.000000
1267.728933,0.746635,716021.000000,128319.000000
1271.203374,0.744403,725552.000000,130697.000000
