Method:,Column 1,,
Host Date-Time:,21/4/16 @ 7:51:25,,
Header Version:,1,,
System Temp hundredths:,3549,,
Detector Temp hundredths:,3627,,
Humidity hundredths:,3698,,
Lamp PD:,3762,,
Shift Vector Coefficients:,-4.47974,0.0448891,-0.000109265,,
Pixel to Wavelength Coefficients:,1792.1,-0.928226,-0.000229463,,
Serial Number:,5490239,,
Scan Config Name:,Column 1,,
Scan Config Type:,2,,
Start wavelength in nm:,900,,
End wavelength in nm:,1700,,
Pattern Pixel Width:,6,,
Number of Measurement points:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time (s):,2,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
900.722897,0.598830,64701.000000,16296.000000
905.903443,0.512035,80807.000000,24855.000000
909.784033,0.464053,90252.000000,31003.000000
913.660493,0.434357,98832.000000,36353.000000
917.532823,0.422719,108214.000000,40885.000000
921.401023,0.424932,120081.000000,45138.000000
925.265092,0.434077,134618.000000,49548.000000
929.125031,0.436654,152080.000000,55644.000000
932.980840,0.437854,171754.000000,62669.000000
936.832518,0.437966,192235.000000,70124.000000
941.961664,0.422122,218303.000000,82592.000000
945.803705,0.408075,236285.000000,92334.000000
949.641615,0.397254,252581.000000,101192.000000
953.475395,0.386034,268843.000000,110526.000000
957.305045,0.377023,284409.000000,119377.000000
961.130565,0.372620,300415.000000,127380.000000
964.951954,0.370222,315812.000000,134650.000000
968.769213,0.367231,331706.000000,142404.000000
972.582341,0.367103,347597.000000,149270.000000
976.391340,0.366351,362603.000000,155984.000000
981.463579,0.366966,381663.000000,163951.000000
985.262940,0.366680,394207.000000,169451.000000
989.058170,0.366363,405268.000000,174333.000000
992.849270,0.365477,414919.000000,178849.000000
996.636240,0.363489,422744.000000,183058.000000
1000.419080,0.362330,429985.000000,186691.000000
1004.197789,0.361057,435731.000000,189741.000000
1007.972367,0.358924,439787.000000,192450.000000
1011.742816,0.357704,442999.000000,194401.000000
1016.763656,0.356164,446147.000000,196478.000000
1020.524467,0.355406,447570.000000,197449.000000
1024.281147,0.354101,448137.000000,198294.000000
1028.033698,0.352843,447447.000000,198563.000000
1031.782118,0.351383,447066.000000,199062.000000
1035.526408,0.350011,446139.000000,199278.000000
1039.266567,0.348994,445335.000000,199385.000000
1043.002596,0.348287,443993.000000,199108.000000
1046.734495,0.347634,441985.000000,198506.000000
1050.462263,0.346227,439703.000000,198122.000000
1055.426196,0.346067,438747.000000,197764.000000
1059.144327,0.346845,437920.000000,197038.000000
1062.858328,0.346228,436828.000000,196826.000000
1066.568198,0.347210,436218.000000,196107.000000
1070.273938,0.347465,437019.000000,196352.000000
1073.975548,0.347421,437923.000000,196778.000000
1077.673027,0.347559,438436.000000,196946.000000
1081.366376,0.346932,439593.000000,197751.000000
1085.055595,0.348026,441201.000000,197975.000000
1089.968128,0.346847,442941.000000,199296.000000
1093.647709,0.347190,445537.000000,200306.000000
1097.323160,0.347212,448116.000000,201455.000000
1100.994481,0.347135,449422.000000,202078.000000
1104.661671,0.345348,451109.000000,203673.000000
1108.324731,0.345135,453992.000000,205075.000000
1111.983661,0.345938,457203.000000,206144.000000
1115.638460,0.345263,459746.000000,207613.000000
1119.289129,0.344234,461686.000000,208984.000000
1124.150263,0.343875,463762.000000,210097.000000
1127.791294,0.344052,465594.000000,210841.000000
1131.428195,0.344680,467340.000000,211326.000000
1135.060966,0.345591,468769.000000,211528.000000
1138.689607,0.346276,470277.000000,211874.000000
1142.314117,0.348532,471885.000000,211497.000000
1145.934497,0.351657,474025.000000,210933.000000
1149.550746,0.355025,475849.000000,210109.000000
1153.162866,0.359474,477793.000000,208817.000000
1156.770855,0.364252,479500.000000,207270.000000
1161.575081,0.371314,482364.000000,205145.000000
1165.173433,0.376472,485131.000000,203886.000000
1168.767654,0.382711,488511.000000,202378.000000
1172.357745,0.388548,491250.000000,200796.000000
1175.943705,0.393249,494537.000000,199963.000000
1179.525536,0.399679,498615.000000,198649.000000
1183.103235,0.405430,504468.000000,198337.000000
1186.676805,0.411352,510422.000000,197960.000000
1190.246244,0.419441,516637.000000,196673.000000
1194.999071,0.429823,526142.000000,195560.000000
1198.558873,0.437573,533671.000000,194850.000000
1202.114544,0.443236,540939.000000,194945.000000
1205.666086,0.448190,548916.000000,195576.000000
1209.213496,0.452582,558110.000000,196851.000000
1212.756777,0.455253,566953.000000,198744.000000
1216.295927,0.456069,575650.000000,201414.000000
1219.830947,0.454879,584869.000000,205201.000000
1223.361836,0.450845,595021.000000,210711.000000
1226.888595,0.444373,604954.000000,217445.000000
1231.584516,0.433711,617050.000000,227305.000000
1235.101637,0.425711,626559.000000,235099.000000
1238.614629,0.417425,636932.000000,243595.000000
1242.123490,0.410891,647247.000000,251292.000000
1245.628220,0.406170,655372.000000,257228.000000
1249.128821,0.402137,664642.000000,263300.000000
1252.625291,0.398404,674555.000000,269534.000000
1256.117630,0.395957,684692.000000,275130.000000
1259.605840,0.393810,692978.000000,279840.000000
1264.250361,0.391795,706063.000000,286450.000000
1267.728933,0.390219,716021.000000,291546.000000
1271.203374,0.388742,725552.000000,296433.000000
1274.673686,0.386611,734127.000000,301412.000000
1278.139867,0.385046,742906.000000,306117.000000
1281.601917,0.383667,750480.000000,310222.000000
1285.059838,0.381710,757621.000000,314588.000000
1288.513627,0.379994,764167.000000,318562.000000
1291.963287,0.378261,771928.000000,323084.000000
1296.556408,0.376268,779372.000000,327700.000000
1299.996431,0.374799,783046.000000,330361.000000
1303.432322,0.372892,787236.000000,333590.000000
1306.864084,0.371992,792393.000000,336472.000000
1310.291715,0.370829,796376.000000,339070.000000
1313.715216,0.370179,798307.000000,340401.000000
1317.134587,0.369752,801175.000000,341960.000000
1320.549827,0.369257,804861.000000,343925.000000
1323.960937,0.369311,807833.000000,345152.000000
1327.367917,0.369397,809608.000000,345842.000000
1331.904131,0.371053,811327.000000,345257.000000
1335.301473,0.372121,812775.000000,345024.000000
1338.694685,0.373391,813544.000000,344342.000000
1342.083767,0.375882,812602.000000,341976.000000
1345.468718,0.378979,811826.000000,339222.000000
1348.849539,0.383094,811585.000000,335923.000000
1352.226229,0.387450,810158.000000,331986.000000
1355.598789,0.392790,807876.000000,327005.000000
1358.967219,0.398355,805252.000000,321793.000000
1363.452034,0.406984,804229.000000,315062.000000
1366.810826,0.413484,803029.000000,309918.000000
1370.165488,0.420587,801212.000000,304201.000000
1373.516020,0.426113,799981.000000,299893.000000
1376.862422,0.431400,798624.000000,295762.000000
1380.204693,0.436828,795747.000000,291036.000000
1383.542834,0.441106,792504.000000,287009.000000
1386.876844,0.446224,790222.000000,282830.000000
1390.206724,0.452597,788607.000000,278140.000000
1393.532474,0.458672,785518.000000,273202.000000
1397.960382,0.466170,779920.000000,266612.000000
1401.276494,0.472545,776342.000000,261522.000000
1404.588477,0.480510,773563.000000,255850.000000
1407.896328,0.489407,769684.000000,249405.000000
1411.200050,0.502223,765635.000000,240879.000000
1414.499641,0.517322,762767.000000,231777.000000
1417.795101,0.535797,760810.000000,221554.000000
1421.086432,0.556652,758503.000000,210526.000000
1424.373632,0.578380,755935.000000,199574.000000
1428.750140,0.610138,753840.000000,184987.000000
1432.027703,0.632835,752941.000000,175358.000000
1435.301135,0.654210,751451.000000,166606.000000
1438.570437,0.672776,750582.000000,159449.000000
