Method:,Column 1,,
Host Date-Time:,21/4/16 @ 7:27:17,,
Header Version:,1,,
System Temp hundredths:,3516,,
Detector Temp hundredths:,3617,,
Humidity hundredths:,3824,,
Lamp PD:,3766,,
Shift Vector Coefficients:,-4.47974,0.0448891,-0.000109265,,
Pixel to Wavelength Coefficients:,1792.1,-0.928226,-0.000229463,,
Serial Number:,5490239,,
Scan Config Name:,Column 1,,
Scan Config Type:,2,,
Start wavelength in nm:,900,,
End wavelength in nm:,1700,,
Pattern Pixel Width:,6,,
Number of Measurement points:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time (s):,2,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
900.722897,0.556629,64701.000000,17959.000000
905.903443,0.467943,80807.000000,27511.000000
909.784033,0.420657,90252.000000,34261.000000
913.660493,0.395233,98832.000000,39780.000000
917.532823,0.385972,108214.000000,44495.000000
921.401023,0.389464,120081.000000,48979.000000
925.265092,0.396099,134618.000000,54076.000000
929.125031,0.406942,152080.000000,59584.000000
932.980840,0.410456,171754.000000,66750.000000
936.832518,0.408875,192235.000000,74982.000000
941.961664,0.393114,218303.000000,88297.000000
945.803705,0.382316,236285.000000,97976.000000
949.641615,0.371020,252581.000000,107493.000000
953.475395,0.360964,268843.000000,117094.000000
957.305045,0.354743,284409.000000,125661.000000
961.130565,0.351980,300415.000000,133580.000000
964.951954,0.350394,315812.000000,140940.000000
968.769213,0.349419,331706.000000,148366.000000
972.582341,0.348433,347597.000000,155827.000000
976.391340,0.349097,362603.000000,162306.000000
981.463579,0.349961,381663.000000,170498.000000
985.262940,0.350869,394207.000000,175734.000000
989.058170,0.351342,405268.000000,180468.000000
992.849270,0.351670,414919.000000,184626.000000
996.636240,0.350616,422744.000000,188565.000000
1000.419080,0.348948,429985.000000,192533.000000
1004.197789,0.348937,435731.000000,195111.000000
1007.972367,0.347915,439787.000000,197391.000000
1011.742816,0.345742,442999.000000,199830.000000
1016.763656,0.345056,446147.000000,201568.000000
1020.524467,0.343662,447570.000000,202861.000000
1024.281147,0.342691,448137.000000,203573.000000
1028.033698,0.340809,447447.000000,204142.000000
1031.782118,0.340471,447066.000000,204127.000000
1035.526408,0.338994,446139.000000,204398.000000
1039.266567,0.339172,445335.000000,203946.000000
1043.002596,0.337772,443993.000000,203988.000000
1046.734495,0.337717,441985.000000,203091.000000
1050.462263,0.337099,439703.000000,202330.000000
1055.426196,0.336753,438747.000000,202051.000000
1059.144327,0.337131,437920.000000,201495.000000
1062.858328,0.336743,436828.000000,201172.000000
1066.568198,0.336795,436218.000000,200867.000000
1070.273938,0.337021,437019.000000,201131.000000
1073.975548,0.337554,437923.000000,201300.000000
1077.673027,0.337472,438436.000000,201574.000000
1081.366376,0.337809,439593.000000,201949.000000
1085.055595,0.337836,441201.000000,202675.000000
1089.968128,0.336490,442941.000000,204106.000000
1093.647709,0.337993,445537.000000,204593.000000
1097.323160,0.337108,448116.000000,206197.000000
1100.994481,0.337459,449422.000000,206631.000000
1104.661671,0.337203,451109.000000,207529.000000
1108.324731,0.335976,453992.000000,209446.000000
1111.983661,0.335487,457203.000000,211165.000000
1115.638460,0.335380,459746.000000,212392.000000
1119.289129,0.334870,461686.000000,213539.000000
1124.150263,0.332814,463762.000000,215517.000000
1127.791294,0.333853,465594.000000,215851.000000
1131.428195,0.334087,467340.000000,216544.000000
1135.060966,0.334303,468769.000000,217098.000000
1138.689607,0.335700,470277.000000,217097.000000
1142.314117,0.337893,471885.000000,216742.000000
1145.934497,0.341563,474025.000000,215893.000000
1149.550746,0.344248,475849.000000,215388.000000
1153.162866,0.349208,477793.000000,213812.000000
1156.770855,0.354010,479500.000000,212216.000000
1161.575081,0.361042,482364.000000,210055.000000
1165.173433,0.367940,485131.000000,207931.000000
1168.767654,0.373919,488511.000000,206517.000000
1172.357745,0.380565,491250.000000,204521.000000
1175.943705,0.386237,494537.000000,203218.000000
1179.525536,0.392109,498615.000000,202142.000000
1183.103235,0.398453,504468.000000,201549.000000
