Method:,Column 1,,
Host Date-Time:,21/4/16 @ 7:19:32,,
Header Version:,1,,
System Temp hundredths:,3517,,
Detector Temp hundredths:,3584,,
Humidity hundredths:,3804,,
Lamp PD:,3765,,
Shift Vector Coefficients:,-4.47974,0.0448891,-0.000109265,,
Pixel to Wavelength Coefficients:,1792.1,-0.928226,-0.000229463,,
Serial Number:,5490239,,
Scan Config Name:,Column 1,,
Scan Config Type:,2,,
Start wavelength in nm:,900,,
End wavelength in nm:,1700,,
Pattern Pixel Width:,6,,
Number of Measurement points:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time (s):,2,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
900.722897,0.995134,64701.000000,6543.000000
905.903443,0.935061,80807.000000,9384.000000
909.784033,0.875878,90252.000000,12011.000000
913.660493,0.850074,98832.000000,13958.000000
917.532823,0.847977,108214.000000,15357.000000
921.401023,0.845971,120081.000000,17120.000000
925.265092,0.859964,134618.000000,18584.000000
929.125031,0.854591,152080.000000,21256.000000
932.980840,0.872048,171754.000000,23060.000000
936.832518,0.871036,192235.000000,25870.000000
941.961664,0.854148,218303.000000,30543.000000
945.803705,0.837712,236285.000000,34334.000000
949.641615,0.827791,252581.000000,37550.000000
953.475395,0.825965,268843.000000,40136.000000
957.305045,0.810797,284409.000000,43969.000000
961.130565,0.805633,300415.000000,46999.000000
964.951954,0.804140,315812.000000,49578.000000
968.769213,0.804500,331706.000000,52030.000000
972.582341,0.800634,347597.000000,55010.000000
976.391340,0.802096,362603.000000,57192.000000
981.463579,0.805764,381663.000000,59692.000000
985.262940,0.804961,394207.000000,61768.000000
989.058170,0.807032,405268.000000,63199.000000
992.849270,0.804249,414919.000000,65120.000000
996.636240,0.803053,422744.000000,66531.000000
1000.419080,0.800542,429985.000000,68063.000000
1004.197789,0.799879,435731.000000,69078.000000
1007.972367,0.799325,439787.000000,69810.000000
1011.742816,0.796369,442999.000000,70800.000000
1016.763656,0.796498,446147.000000,71282.000000
1020.524467,0.794628,447570.000000,71818.000000
1024.281147,0.793759,448137.000000,72053.000000
1028.033698,0.795198,447447.000000,71704.000000
1031.782118,0.794792,447066.000000,71710.000000
1035.526408,0.790404,446139.000000,72288.000000
1039.266567,0.792865,445335.000000,71750.000000
1043.002596,0.790847,443993.000000,71867.000000
1046.734495,0.790325,441985.000000,71628.000000
1050.462263,0.789078,439703.000000,71463.000000
1055.426196,0.790693,438747.000000,71043.000000
1059.144327,0.790155,437920.000000,70997.000000
1062.858328,0.791211,436828.000000,70648.000000
1066.568198,0.792335,436218.000000,70367.000000
1070.273938,0.791973,437019.000000,70555.000000
1073.975548,0.791733,437923.000000,70740.000000
