Method:,Column 1,,
Host Date-Time:,21/4/16 @ 7:30:26,,
Header Version:,1,,
System Temp hundredths:,3512,,
Detector Temp hundredths:,3608,,
Humidity hundredths:,3790,,
Lamp PD:,3768,,
Shift Vector Coefficients:,-4.47974,0.0448891,-0.000109265,,
Pixel to Wavelength Coefficients:,1792.1,-0.928226,-0.000229463,,
Serial Number:,5490239,,
Scan Config Name:,Column 1,,
Scan Config Type:,2,,
Start wavelength in nm:,900,,
End wavelength in nm:,1700,,
Pattern Pixel Width:,6,,
Number of Measurement points:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time (s):,2,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
900.722897,0.557888,64701.000000,17907.000000
905.903443,0.475474,80807.000000,27038.000000
909.784033,0.431984,90252.000000,33379.000000
913.660493,0.399082,98832.000000,39429.000000
917.532823,0.388272,108214.000000,44260.000000
921.401023,0.390050,120081.000000,48913.000000
925.265092,0.399744,134618.000000,53624.000000
929.125031,0.405698,152080.000000,59755.000000
932.980840,0.414975,171754.000000,66059.000000
936.832518,0.411385,192235.000000,74550.000000
941.961664,0.398050,218303.000000,87299.000000
945.803705,0.388985,236285.000000,96483.000000
949.641615,0.373935,252581.000000,106774.000000
953.475395,0.368054,268843.000000,115198.000000
957.305045,0.361503,284409.000000,123720.000000
961.130565,0.357576,300415.000000,131870.000000
964.951954,0.356370,315812.000000,139014.000000
968.769213,0.355283,331706.000000,146376.000000
972.582341,0.357123,347597.000000,152740.000000
976.391340,0.357728,362603.000000,159112.000000
981.463579,0.361054,381663.000000,166198.000000
985.262940,0.362391,394207.000000,171133.000000
989.058170,0.362896,405268.000000,175730.000000
992.849270,0.363717,414919.000000,179575.000000
996.636240,0.362034,422744.000000,183672.000000
1000.419080,0.361805,429985.000000,186917.000000
1004.197789,0.360689,435731.000000,189902.000000
1007.972367,0.359222,439787.000000,192318.000000
1011.742816,0.357865,442999.000000,194329.000000
1016.763656,0.356321,446147.000000,196407.000000
1020.524467,0.355283,447570.000000,197505.000000
1024.281147,0.354480,448137.000000,198121.000000
1028.033698,0.352872,447447.000000,198550.000000
1031.782118,0.351973,447066.000000,198792.000000
1035.526408,0.350763,446139.000000,198933.000000
1039.266567,0.349249,445335.000000,199268.000000
1043.002596,0.349338,443993.000000,198627.000000
1046.734495,0.348490,441985.000000,198115.000000
1050.462263,0.347089,439703.000000,197729.000000
1055.426196,0.347772,438747.000000,196989.000000
1059.144327,0.347551,437920.000000,196718.000000
1062.858328,0.347014,436828.000000,196470.000000
1066.568198,0.347474,436218.000000,195988.000000
1070.273938,0.347905,437019.000000,196153.000000
1073.975548,0.347757,437923.000000,196626.000000
1077.673027,0.347466,438436.000000,196988.000000
1081.366376,0.347754,439593.000000,197377.000000
1085.055595,0.348408,441201.000000,197801.000000
1089.968128,0.346575,442941.000000,199421.000000
1093.647709,0.346436,445537.000000,200654.000000
1097.323160,0.345053,448116.000000,202459.000000
1100.994481,0.345111,449422.000000,203022.000000
1104.661671,0.343620,451109.000000,204485.000000
1108.324731,0.343040,453992.000000,206067.000000
1111.983661,0.341895,457203.000000,208072.000000
1115.638460,0.340706,459746.000000,209803.000000
1119.289129,0.341039,461686.000000,210527.000000
1124.150263,0.339290,463762.000000,212327.000000
1127.791294,0.338616,465594.000000,213497.000000
1131.428195,0.338086,467340.000000,214559.000000
1135.060966,0.339410,468769.000000,214560.000000
1138.689607,0.340287,470277.000000,214816.000000
1142.314117,0.341871,471885.000000,214766.000000
1145.934497,0.345000,474025.000000,214191.000000
1149.550746,0.348092,475849.000000,213490.000000
1153.162866,0.353181,477793.000000,211865.000000
1156.770855,0.357557,479500.000000,210490.000000
1161.575081,0.364748,482364.000000,208270.000000
1165.173433,0.370952,485131.000000,206494.000000
1168.767654,0.376822,488511.000000,205141.000000
1172.357745,0.383772,491250.000000,203016.000000
1175.943705,0.390208,494537.000000,201368.000000
1179.525536,0.396089,498615.000000,200298.000000
1183.103235,0.402364,504468.000000,199742.000000
1186.676805,0.411069,510422.000000,198089.000000
1190.246244,0.419947,516637.000000,196444.000000
1194.999071,0.430247,526142.000000,195369.000000
1198.558873,0.438555,533671.000000,194410.000000
1202.114544,0.446319,540939.000000,193566.000000
1205.666086,0.452457,548916.000000,193664.000000
1209.213496,0.458793,558110.000000,194056.000000
1212.756777,0.462611,566953.000000,195405.000000
1216.295927,0.464418,575650.000000,197579.000000
