Method:,Column 1,,
Host Date-Time:,21/4/16 @ 7:35:11,,
Header Version:,1,,
System Temp hundredths:,3599,,
Detector Temp hundredths:,3718,,
Humidity hundredths:,3539,,
Lamp PD:,3763,,
Shift Vector Coefficients:,-4.47974,0.0448891,-0.000109265,,
Pixel to Wavelength Coefficients:,1792.1,-0.928226,-0.000229463,,
Serial Number:,5490239,,
Scan Config Name:,Column 1,,
Scan Config Type:,2,,
Start wavelength in nm:,900,,
End wavelength in nm:,1700,,
Pattern Pixel Width:,6,,
Number of Measurement points:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time (s):,2,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
900.722897,0.609350,64701.000000,15906.000000
905.903443,0.536825,80807.000000,23476.000000
909.784033,0.503134,90252.000000,28335.000000
913.660493,0.475950,98832.000000,33033.000000
917.532823,0.470601,108214.000000,36617.000000
921.401023,0.472330,120081.000000,40471.000000
925.265092,0.478660,134618.000000,44714.000000
929.125031,0.484355,152080.000000,49856.000000
932.980840,0.488865,171754.000000,55724.000000
936.832518,0.480703,192235.000000,63552.000000
941.961664,0.468398,218303.000000,74244.000000
945.803705,0.453141,236285.000000,83233.000000
949.641615,0.441683,252581.000000,91352.000000
953.475395,0.430029,268843.000000,99878.000000
957.305045,0.422365,284409.000000,107542.000000
961.130565,0.415904,300415.000000,115297.000000
964.951954,0.410343,315812.000000,122768.000000
968.769213,0.408467,331706.000000,129505.000000
972.582341,0.405972,347597.000000,136491.000000
976.391340,0.405638,362603.000000,142493.000000
981.463579,0.404926,381663.000000,150229.000000
985.262940,0.404287,394207.000000,155395.000000
989.058170,0.402950,405268.000000,160248.000000
992.849270,0.402701,414919.000000,164158.000000
996.636240,0.399539,422744.000000,168476.000000
1000.419080,0.399326,429985.000000,171446.000000
1004.197789,0.396799,435731.000000,174751.000000
1007.972367,0.396562,439787.000000,176474.000000
1011.742816,0.395339,442999.000000,178264.000000
1016.763656,0.393788,446147.000000,180173.000000
1020.524467,0.391855,447570.000000,181554.000000
1024.281147,0.391137,448137.000000,182085.000000
1028.033698,0.390830,447447.000000,181933.000000
1031.782118,0.389995,447066.000000,182128.000000
1035.526408,0.389413,446139.000000,181994.000000
1039.266567,0.388398,445335.000000,182091.000000
1043.002596,0.387367,443993.000000,181974.000000
1046.734495,0.386557,441985.000000,181489.000000
1050.462263,0.386880,439703.000000,180418.000000
1055.426196,0.387086,438747.000000,179940.000000
1059.144327,0.386617,437920.000000,179795.000000
1062.858328,0.388621,436828.000000,178521.000000
1066.568198,0.388988,436218.000000,178121.000000
1070.273938,0.388621,437019.000000,178599.000000
1073.975548,0.389864,437923.000000,178457.000000
1077.673027,0.390380,438436.000000,178454.000000
1081.366376,0.390620,439593.000000,178826.000000
1085.055595,0.391669,441201.000000,179047.000000
1089.968128,0.392042,442941.000000,179599.000000
1093.647709,0.392517,445537.000000,180454.000000
1097.323160,0.393081,448116.000000,181263.000000
1100.994481,0.393199,449422.000000,181742.000000
1104.661671,0.393483,451109.000000,182305.000000
1108.324731,0.393043,453992.000000,183656.000000
1111.983661,0.393600,457203.000000,184718.000000
1115.638460,0.393374,459746.000000,185842.000000
1119.289129,0.394365,461686.000000,186201.000000
1124.150263,0.393938,463762.000000,187222.000000
1127.791294,0.394707,465594.000000,187629.000000
1131.428195,0.393801,467340.000000,188726.000000
1135.060966,0.395608,468769.000000,188517.000000
1138.689607,0.398097,470277.000000,188043.000000
1142.314117,0.400844,471885.000000,187496.000000
1145.934497,0.403537,474025.000000,187182.000000
1149.550746,0.407413,475849.000000,186233.000000
1153.162866,0.412568,477793.000000,184787.000000
1156.770855,0.417586,479500.000000,183317.000000
1161.575081,0.425728,482364.000000,180987.000000
1165.173433,0.431410,485131.000000,179659.000000
1168.767654,0.437879,488511.000000,178236.000000
1172.357745,0.444979,491250.000000,176329.000000
1175.943705,0.450125,494537.000000,175418.000000
1179.525536,0.456306,498615.000000,174365.000000
1183.103235,0.462242,504468.000000,174017.000000
1186.676805,0.469891,510422.000000,172997.000000
1190.246244,0.477220,516637.000000,172173.000000
1194.999071,0.489807,526142.000000,170332.000000
1198.558873,0.496595,533671.000000,170090.000000
1202.114544,0.502046,540939.000000,170256.000000
1205.666086,0.507313,548916.000000,170684.000000
1209.213496,0.512076,558110.000000,171650.000000
1212.756777,0.515273,566953.000000,173091.000000
1216.295927,0.516233,575650.000000,175358.000000
1219.830947,0.513721,584869.000000,179200.000000
1223.361836,0.508724,595021.000000,184420.000000
1226.888595,0.501429,604954.000000,190675.000000
1231.584516,0.489697,617050.000000,199813.000000
1235.101637,0.481065,626559.000000,206965.000000
1238.614629,0.472654,636932.000000,214506.000000
1242.123490,0.465130,647247.000000,221789.000000
1245.628220,0.460588,655372.000000,226934.000000
1249.128821,0.455681,664642.000000,232759.000000
1252.625291,0.451460,674555.000000,238538.000000
1256.117630,0.449578,684692.000000,243174.000000
1259.605840,0.447365,692978.000000,247374.000000
1264.250361,0.445392,706063.000000,253193.000000
1267.728933,0.443141,716021.000000,258098.000000
1271.203374,0.442318,725552.000000,262030.000000
1274.673686,0.441525,734127.000000,265611.000000
1278.139867,0.439618,742906.000000,269970.000000
1281.601917,0.438533,750480.000000,273405.000000
1285.059838,0.436305,757621.000000,277426.000000
1288.513627,0.435303,764167.000000,280469.000000
1291.963287,0.433704,771928.000000,284363.000000
1296.556408,0.432324,779372.000000,288019.000000
1299.996431,0.431208,783046.000000,290121.000000
1303.432322,0.430004,787236.000000,292483.000000
1306.864084,0.428132,792393.000000,295671.000000
1310.291715,0.427903,796376.000000,297314.000000
1313.715216,0.427588,798307.000000,298251.000000
1317.134587,0.427304,801175.000000,299518.000000
1320.549827,0.427706,804861.000000,300618.000000
1323.960937,0.427853,807833.000000,301626.000000
1327.367917,0.428107,809608.000000,302112.000000
1331.904131,0.429468,811327.000000,301806.000000
1335.301473,0.431817,812775.000000,300714.000000
1338.694685,0.433736,813544.000000,299671.000000
1342.083767,0.436176,812602.000000,297647.000000
1345.468718,0.439510,811826.000000,295089.000000
1348.849539,0.443440,811585.000000,292344.000000
1352.226229,0.447941,810158.000000,288821.000000
1355.598789,0.452864,807876.000000,284761.000000
1358.967219,0.459227,805252.000000,279708.000000
1363.452034,0.468294,804229.000000,273581.000000
1366.810826,0.474100,803029.000000,269545.000000
1370.165488,0.481241,801212.000000,264549.000000
1373.516020,0.486737,799981.000000,260821.000000
1376.862422,0.492810,798624.000000,256763.000000
1380.204693,0.497368,795747.000000,253167.000000
1383.542834,0.503577,792504.000000,248556.000000
1386.876844,0.509080,790222.000000,244720.000000
1390.206724,0.516073,788607.000000,240319.000000
1393.532474,0.522739,785518.000000,235731.000000
1397.960382,0.530088,779920.000000,230124.000000
1401.276494,0.536618,776342.000000,225650.000000
1404.588477,0.545728,773563.000000,220175.000000
1407.896328,0.555193,769684.000000,214348.000000
1411.200050,0.567043,765635.000000,207481.000000
1414.499641,0.584120,762767.000000,198734.000000
1417.795101,0.602676,760810.000000,189933.000000
1421.086432,0.621778,758503.000000,181209.000000
1424.373632,0.643145,755935.000000,171925.000000
1428.750140,0.673567,753840.000000,159850.000000
1432.027703,0.695346,752941.000000,151850.000000
1435.301135,0.715459,751451.000000,144691.000000
1438.570437,0.733225,750582.000000,138731.000000
1441.835609,0.749703,749740.000000,133416.000000
1445.096650,0.760903,748245.000000,129760.000000
1448.353561,0.769333,747231.000000,127093.000000
1451.606342,0.775413,746115.000000,125139.000000
1454.854992,0.780169,743794.000000,123391.000000
1459.180101,0.785394,741747.000000,121580.000000
1462.419114,0.788225,739561.000000,120434.000000
1465.653997,0.787413,736862.000000,120219.000000
1468.884749,0.788445,734038.000000,119474.000000
1472.111371,0.788393,730885.000000,118975.000000
1475.333862,0.789388,727271.000000,118116.000000
1478.552224,0.789021,723938.000000,117674.000000
1481.766455,0.787423,721040.000000,117635.000000
1484.976555,0.786051,717684.000000,117458.000000
1488.182525,0.784165,713601.000000,117298.000000
1492.450728,0.782487,708541.000000,116917.000000
1495.647060,0.779190,704632.000000,117158.000000
1498.839263,0.778346,700712.000000,116733.000000
1502.027335,0.775615,695967.000000,116674.000000
1505.211277,0.772074,691038.000000,116796.000000
1508.391088,0.769651,686052.000000,116602.000000
1511.566770,0.766258,680877.000000,116630.000000
1514.738321,0.762444,675427.000000,116717.000000
1517.905741,0.758991,670152.000000,116730.000000
1522.122544,0.756486,662097.000000,115994.000000
1525.280327,0.752103,656403.000000,116163.000000
1528.433979,0.749296,650810.000000,115920.000000
1531.583502,0.746947,644842.000000,115480.000000
1534.728894,0.746813,638224.000000,114330.000000
1537.870156,0.742900,631155.000000,114087.000000
1541.007287,0.741275,625001.000000,113398.000000
1544.140289,0.738848,618097.000000,112774.000000
1547.269159,0.737293,610689.000000,111822.000000
1550.393900,0.736863,602954.000000,110515.000000
1554.553796,0.735414,592300.000000,108925.000000
1557.668899,0.732818,584592.000000,108152.000000
1560.779871,0.731081,576368.000000,107058.000000
1563.886714,0.731519,568025.000000,105402.000000
1566.989426,0.729784,559352.000000,104208.000000
1570.088008,0.727164,550305.000000,103143.000000
1573.182459,0.724821,541598.000000,102060.000000
1576.272780,0.724058,532727.000000,100565.000000
1579.358971,0.720201,523890.000000,99779.000000
1583.467467,0.717155,510646.000000,97941.000000
1586.544020,0.713321,501212.000000,96984.000000
1589.616443,0.708996,492392.000000,96231.000000
1592.684736,0.706524,482586.000000,94853.000000
1595.748898,0.701240,472996.000000,94106.000000
1598.808930,0.694911,462978.000000,93465.000000
1601.864832,0.688976,453381.000000,92787.000000
1604.916603,0.683379,443779.000000,92000.000000
1607.964244,0.676732,433789.000000,91316.000000
1612.021341,0.669124,420216.000000,90022.000000
1615.059344,0.662374,409971.000000,89203.000000
1618.093218,0.657719,400631.000000,88110.000000
1621.122961,0.648838,390490.000000,87654.000000
1624.148573,0.644321,380379.000000,86277.000000
1627.170055,0.638068,370204.000000,85187.000000
1630.187407,0.634125,360433.000000,83695.000000
1633.200629,0.626289,350418.000000,82851.000000
1636.209720,0.620019,340597.000000,81700.000000
1639.214681,0.617256,330782.000000,79852.000000
1643.214871,0.610238,317788.000000,77965.000000
1646.210195,0.603756,307687.000000,76622.000000
1649.201388,0.599283,297078.000000,74746.000000
1652.188451,0.592422,287199.000000,73411.000000
1655.171383,0.589357,276866.000000,71271.000000
1658.150185,0.578699,265166.000000,69955.000000
1661.124857,0.573119,252362.000000,67438.000000
1664.095399,0.564961,238503.000000,64943.000000
1667.061810,0.551456,222332.000000,62452.000000
1671.010600,0.529399,197141.000000,58261.000000
1673.967374,0.509464,175847.000000,54409.000000
1676.920017,0.485526,154167.000000,50404.000000
1679.868531,0.457036,132946.000000,46413.000000
1682.812913,0.442367,113053.000000,40824.000000
1685.753166,0.431961,95698.000000,35395.000000
1688.689288,0.427017,80645.000000,30169.000000
1691.621280,0.425613,68011.000000,25525.000000
1694.549141,0.443856,57785.000000,20795.000000
1697.472873,0.465046,49231.000000,16873.000000
1701.364756,0.481323,40194.000000,13269.000000
