Method:,Column 1,,
Host Date-Time:,21/4/16 @ 7:21:21,,
Header Version:,1,,
System Temp hundredths:,3531,,
Detector Temp hundredths:,3609,,
Humidity hundredths:,3766,,
Lamp PD:,3764,,
Shift Vector Coefficients:,-4.47974,0.0448891,-0.000109265,,
Pixel to Wavelength Coefficients:,1792.1,-0.928226,-0.000229463,,
Serial Number:,5490239,,
Scan Config Name:,Column 1,,
Scan Config Type:,2,,
Start wavelength in nm:,900,,
End wavelength in nm:,1700,,
Pattern Pixel Width:,6,,
Number of Measurement points:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time (s):,2,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
900.722897,0.788235,64701.000000,10536.000000
905.903443,0.709535,80807.000000,15773.000000
909.784033,0.671026,90252.000000,19250.000000
913.660493,0.634342,98832.000000,22938.000000
917.532823,0.626128,108214.000000,25595.000000
921.401023,0.629164,120081.000000,28204.000000
925.265092,0.633809,134618.000000,31282.000000
929.125031,0.641705,152080.000000,34703.000000
932.980840,0.641432,171754.000000,39217.000000
936.832518,0.645783,192235.000000,43456.000000
941.961664,0.626494,218303.000000,51590.000000
945.803705,0.613436,236285.000000,57544.000000
949.641615,0.605556,252581.000000,62639.000000
953.475395,0.595053,268843.000000,68304.000000
957.305045,0.587083,284409.000000,73597.000000
961.130565,0.582343,300415.000000,78592.000000
964.951954,0.581802,315812.000000,82723.000000
968.769213,0.578944,331706.000000,87460.000000
972.582341,0.576609,347597.000000,92144.000000
976.391340,0.575692,362603.000000,96325.000000
981.463579,0.576169,381663.000000,101277.000000
985.262940,0.576139,394207.000000,104613.000000
989.058170,0.574174,405268.000000,108036.000000
992.849270,0.575486,414919.000000,110275.000000
996.636240,0.572922,422744.000000,113020.000000
1000.419080,0.572401,429985.000000,115094.000000
1004.197789,0.571010,435731.000000,117006.000000
1007.972367,0.569290,439787.000000,118564.000000
1011.742816,0.567652,442999.000000,119881.000000
1016.763656,0.565614,446147.000000,121301.000000
1020.524467,0.565492,447570.000000,121722.000000
1024.281147,0.563672,448137.000000,122388.000000
1028.033698,0.561204,447447.000000,122896.000000
1031.782118,0.561403,447066.000000,122735.000000
1035.526408,0.559307,446139.000000,123073.000000
1039.266567,0.559817,445335.000000,122707.000000
1043.002596,0.557941,443993.000000,122867.000000
1046.734495,0.558134,441985.000000,122257.000000
1050.462263,0.557206,439703.000000,121886.000000
1055.426196,0.555904,438747.000000,121986.000000
1059.144327,0.556465,437920.000000,121599.000000
1062.858328,0.557274,436828.000000,121070.000000
1066.568198,0.557144,436218.000000,120937.000000
1070.273938,0.558351,437019.000000,120823.000000
1073.975548,0.557433,437923.000000,121329.000000
1077.673027,0.559577,438436.000000,120873.000000
1081.366376,0.560186,439593.000000,121022.000000
1085.055595,0.559178,441201.000000,121747.000000
1089.968128,0.558880,442941.000000,122311.000000
1093.647709,0.558580,445537.000000,123113.000000
1097.323160,0.559822,448116.000000,123472.000000
1100.994481,0.559899,449422.000000,123810.000000
1104.661671,0.560251,451109.000000,124174.000000
1108.324731,0.559007,453992.000000,125326.000000
1111.983661,0.559094,457203.000000,126187.000000
1115.638460,0.560191,459746.000000,126569.000000
1119.289129,0.559450,461686.000000,127320.000000
1124.150263,0.558746,463762.000000,128100.000000
1127.791294,0.560204,465594.000000,128175.000000
1131.428195,0.560936,467340.000000,128439.000000
1135.060966,0.561306,468769.000000,128722.000000
1138.689607,0.561475,470277.000000,129086.000000
1142.314117,0.562547,471885.000000,129208.000000
1145.934497,0.564999,474025.000000,129063.000000
1149.550746,0.568066,475849.000000,128648.000000
1153.162866,0.569702,477793.000000,128688.000000
1156.770855,0.572227,479500.000000,128399.000000
1161.575081,0.576243,482364.000000,127977.000000
1165.173433,0.579342,485131.000000,127796.000000
1168.767654,0.582143,488511.000000,127859.000000
1172.357745,0.583984,491250.000000,128032.000000
1175.943705,0.590600,494537.000000,126940.000000
1179.525536,0.593500,498615.000000,127135.000000
1183.103235,0.597862,504468.000000,127342.000000
1186.676805,0.602201,510422.000000,127564.000000
1190.246244,0.607379,516637.000000,127587.000000
1194.999071,0.612775,526142.000000,128330.000000
1198.558873,0.617536,533671.000000,128747.000000
1202.114544,0.621392,540939.000000,129347.000000
1205.666086,0.623839,548916.000000,130517.000000
1209.213496,0.625410,558110.000000,132224.000000
1212.756777,0.625898,566953.000000,134168.000000
1216.295927,0.626556,575650.000000,136020.000000
1219.830947,0.626488,584869.000000,138220.000000
1223.361836,0.624111,595021.000000,141391.000000
1226.888595,0.621485,604954.000000,144623.000000
1231.584516,0.617977,617050.000000,148711.000000
1235.101637,0.616065,626559.000000,151669.000000
1238.614629,0.612365,636932.000000,155499.000000
1242.123490,0.610641,647247.000000,158646.000000
1245.628220,0.608399,655372.000000,161469.000000
1249.128821,0.605699,664642.000000,164774.000000
1252.625291,0.605560,674555.000000,167285.000000
1256.117630,0.603717,684692.000000,170521.000000
1259.605840,0.602786,692978.000000,172955.000000
1264.250361,0.602286,706063.000000,176424.000000
1267.728933,0.601597,716021.000000,179196.000000
1271.203374,0.601876,725552.000000,181465.000000
1274.673686,0.600736,734127.000000,184092.000000
1278.139867,0.600931,742906.000000,186210.000000
1281.601917,0.599050,750480.000000,188925.000000
1285.059838,0.597594,757621.000000,191363.000000
1288.513627,0.597341,764167.000000,193129.000000
1291.963287,0.596177,771928.000000,195614.000000
1296.556408,0.594713,779372.000000,198167.000000
1299.996431,0.594470,783046.000000,199213.000000
1303.432322,0.592734,787236.000000,201081.000000
1306.864084,0.591306,792393.000000,203065.000000
1310.291715,0.591439,796376.000000,204023.000000
1313.715216,0.590834,798307.000000,204803.000000
1317.134587,0.591520,801175.000000,205214.000000
1320.549827,0.589843,804861.000000,206956.000000
1323.960937,0.590898,807833.000000,207216.000000
1327.367917,0.591877,809608.000000,207204.000000
1331.904131,0.593561,811327.000000,206840.000000
1335.301473,0.594661,812775.000000,206685.000000
1338.694685,0.595114,813544.000000,206665.000000
1342.083767,0.596956,812602.000000,205552.000000
1345.468718,0.598241,811826.000000,204749.000000
1348.849539,0.601521,811585.000000,203148.000000
1352.226229,0.603896,810158.000000,201685.000000
1355.598789,0.607293,807876.000000,199550.000000
1358.967219,0.611530,805252.000000,196971.000000
1363.452034,0.618091,804229.000000,193771.000000
1366.810826,0.621803,803029.000000,191835.000000
1370.165488,0.625795,801212.000000,189650.000000
1373.516020,0.629340,799981.000000,187819.000000
1376.862422,0.632846,798624.000000,185993.000000
1380.204693,0.636094,795747.000000,183942.000000
1383.542834,0.637382,792504.000000,182650.000000
1386.876844,0.641327,790222.000000,180477.000000
1390.206724,0.643855,788607.000000,179063.000000
1393.532474,0.647750,785518.000000,176769.000000
1397.960382,0.653725,779920.000000,173111.000000
1401.276494,0.658550,776342.000000,170413.000000
1404.588477,0.666190,773563.000000,166842.000000
1407.896328,0.673933,769684.000000,163072.000000
1411.200050,0.683680,765635.000000,158614.000000
1414.499641,0.695842,762767.000000,153656.000000
1417.795101,0.712475,760810.000000,147503.000000
1421.086432,0.729324,758503.000000,141460.000000
1424.373632,0.747649,755935.000000,135156.000000
1428.750140,0.775065,753840.000000,126536.000000
1432.027703,0.795367,752941.000000,120613.000000
1435.301135,0.814441,751451.000000,115202.000000
1438.570437,0.831172,750582.000000,110720.000000
1441.835609,0.849597,749740.000000,106002.000000
1445.096650,0.863303,748245.000000,102504.000000
1448.353561,0.873359,747231.000000,100022.000000
1451.606342,0.883712,746115.000000,97520.000000
1454.854992,0.889032,743794.000000,96033.000000
1459.180101,0.898021,741747.000000,93807.000000
1462.419114,0.901201,739561.000000,92848.000000
1465.653997,0.902787,736862.000000,92172.000000
1468.884749,0.905648,734038.000000,91216.000000
1472.111371,0.907950,730885.000000,90344.000000
1475.333862,0.909078,727271.000000,89664.000000
1478.552224,0.907539,723938.000000,89570.000000
1481.766455,0.908750,721040.000000,88963.000000
1484.976555,0.907559,717684.000000,88792.000000
1488.182525,0.907087,713601.000000,88383.000000
1492.450728,0.904557,708541.000000,88269.000000
1495.647060,0.901805,704632.000000,88340.000000
1498.839263,0.900953,700712.000000,88021.000000
1502.027335,0.896259,695967.000000,88375.000000
1505.211277,0.893723,691038.000000,88263.000000
1508.391088,0.892279,686052.000000,87918.000000
1511.566770,0.888468,680877.000000,88024.000000
1514.738321,0.885916,675427.000000,87834.000000
1517.905741,0.885060,670152.000000,87320.000000
1522.122544,0.879554,662097.000000,87371.000000
1525.280327,0.876330,656403.000000,87265.000000
1528.433979,0.872749,650810.000000,87238.000000
1531.583502,0.871715,644842.000000,86644.000000
1534.728894,0.870465,638224.000000,86002.000000
1537.870156,0.869014,631155.000000,85334.000000
1541.007287,0.868608,625001.000000,84581.000000
1544.140289,0.866834,618097.000000,83989.000000
1547.269159,0.865478,610689.000000,83242.000000
1550.393900,0.865412,602954.000000,82200.000000
1554.553796,0.864223,592300.000000,80969.000000
1557.668899,0.864110,584592.000000,79936.000000
1560.779871,0.864780,576368.000000,78690.000000
1563.886714,0.864187,568025.000000,77657.000000
1566.989426,0.863456,559352.000000,76600.000000
1570.088008,0.863618,550305.000000,75333.000000
1573.182459,0.861311,541598.000000,74536.000000
1576.272780,0.859674,532727.000000,73592.000000
1579.358971,0.861178,523890.000000,72121.000000
1583.467467,0.855445,510646.000000,71232.000000
1586.544020,0.856870,501212.000000,69687.000000
1589.616443,0.852940,492392.000000,69083.000000
1592.684736,0.850485,482586.000000,68091.000000
1595.748898,0.846952,472996.000000,67283.000000
1598.808930,0.846747,462978.000000,65889.000000
1601.864832,0.838680,453381.000000,65733.000000
1604.916603,0.835451,443779.000000,64821.000000
1607.964244,0.832390,433789.000000,63810.000000
1612.021341,0.826697,420216.000000,62629.000000
1615.059344,0.821842,409971.000000,61789.000000
1618.093218,0.817408,400631.000000,61001.000000
1621.122961,0.812526,390490.000000,60129.000000
1624.148573,0.807609,380379.000000,59239.000000
