Method:,Column 1,,
Host Date-Time:,21/4/16 @ 7:28:48,,
Header Version:,1,,
System Temp hundredths:,3540,,
Detector Temp hundredths:,3609,,
Humidity hundredths:,3762,,
Lamp PD:,3764,,
Shift Vector Coefficients:,-4.47974,0.0448891,-0.000109265,,
Pixel to Wavelength Coefficients:,1792.1,-0.928226,-0.000229463,,
Serial Number:,5490239,,
Scan Config Name:,Column 1,,
Scan Config Type:,2,,
Start wavelength in nm:,900,,
End wavelength in nm:,1700,,
Pattern Pixel Width:,6,,
Number of Measurement points:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time (s):,2,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
900.722897,0.469734,64701.000000,21937.000000
905.903443,0.396998,80807.000000,32393.000000
909.784033,0.356371,90252.000000,39727.000000
913.660493,0.326735,98832.000000,46576.000000
917.532823,0.315566,108214.000000,52326.000000
921.401023,0.321744,120081.000000,57244.000000
925.265092,0.329963,134618.000000,62971.000000
929.125031,0.338671,152080.000000,69727.000000
932.980840,0.343911,171754.000000,77803.000000
936.832518,0.336742,192235.000000,88530.000000
941.961664,0.322988,218303.000000,103770.000000
945.803705,0.310850,236285.000000,115501.000000
949.641615,0.299288,252581.000000,126798.000000
953.475395,0.287450,268843.000000,138691.000000
957.305045,0.280638,284409.000000,149041.000000
961.130565,0.275629,300415.000000,159255.000000
964.951954,0.272429,315812.000000,168655.000000
968.769213,0.271195,331706.000000,177647.000000
972.582341,0.269904,347597.000000,186712.000000
976.391340,0.268665,362603.000000,195329.000000
981.463579,0.269183,381663.000000,205351.000000
985.262940,0.269733,394207.000000,211832.000000
989.058170,0.269633,405268.000000,217826.000000
992.849270,0.268756,414919.000000,223464.000000
996.636240,0.267435,422744.000000,228372.000000
1000.419080,0.265805,429985.000000,233157.000000
1004.197789,0.265294,435731.000000,236551.000000
1007.972367,0.263884,439787.000000,239529.000000
1011.742816,0.262152,442999.000000,242243.000000
1016.763656,0.260167,446147.000000,245082.000000
1020.524467,0.259323,447570.000000,246342.000000
1024.281147,0.258587,448137.000000,247072.000000
1028.033698,0.256446,447447.000000,247911.000000
1031.782118,0.256067,447066.000000,247916.000000
1035.526408,0.255553,446139.000000,247695.000000
1039.266567,0.254503,445335.000000,247847.000000
1043.002596,0.253466,443993.000000,247691.000000
1046.734495,0.252656,441985.000000,247031.000000
1050.462263,0.251781,439703.000000,246251.000000
1055.426196,0.251774,438747.000000,245720.000000
1059.144327,0.251703,437920.000000,245297.000000
1062.858328,0.251712,436828.000000,244680.000000
1066.568198,0.252244,436218.000000,244039.000000
1070.273938,0.252129,437019.000000,244552.000000
1073.975548,0.253597,437923.000000,244231.000000
1077.673027,0.253038,438436.000000,244832.000000
1081.366376,0.254248,439593.000000,244795.000000
1085.055595,0.253950,441201.000000,245859.000000
1089.968128,0.254157,442941.000000,246711.000000
1093.647709,0.253547,445537.000000,248506.000000
1097.323160,0.254449,448116.000000,249426.000000
1100.994481,0.253536,449422.000000,250679.000000
1104.661671,0.253238,451109.000000,251793.000000
1108.324731,0.253456,453992.000000,253275.000000
1111.983661,0.253072,457203.000000,255292.000000
1115.638460,0.252789,459746.000000,256879.000000
1119.289129,0.252182,461686.000000,258324.000000
1124.150263,0.252824,463762.000000,259102.000000
1127.791294,0.251850,465594.000000,260710.000000
1131.428195,0.252366,467340.000000,261377.000000
1135.060966,0.253770,468769.000000,261330.000000
1138.689607,0.255544,470277.000000,261102.000000
1142.314117,0.257374,471885.000000,260893.000000
1145.934497,0.261346,474025.000000,259690.000000
1149.550746,0.264792,475849.000000,258629.000000
1153.162866,0.269560,477793.000000,256850.000000
1156.770855,0.275820,479500.000000,254079.000000
1161.575081,0.282455,482364.000000,251721.000000
1165.173433,0.289022,485131.000000,249366.000000
1168.767654,0.295431,488511.000000,247425.000000
1172.357745,0.301025,491250.000000,245628.000000
1175.943705,0.307429,494537.000000,243652.000000
1179.525536,0.313573,498615.000000,242210.000000
1183.103235,0.320327,504468.000000,241272.000000
1186.676805,0.327114,510422.000000,240334.000000
1190.246244,0.335300,516637.000000,238718.000000
1194.999071,0.345800,526142.000000,237303.000000
1198.558873,0.352696,533671.000000,236907.000000
1202.114544,0.359108,540939.000000,236614.000000
1205.666086,0.364879,548916.000000,236934.000000
1209.213496,0.369649,558110.000000,238271.000000
1212.756777,0.372336,566953.000000,240553.000000
1216.295927,0.373915,575650.000000,243357.000000
1219.830947,0.372094,584869.000000,248293.000000
1223.361836,0.367555,595021.000000,255257.000000
1226.888595,0.360446,604954.000000,263801.000000
1231.584516,0.349413,617050.000000,275999.000000
1235.101637,0.340933,626559.000000,285778.000000
1238.614629,0.334454,636932.000000,294876.000000
1242.123490,0.328005,647247.000000,304134.000000
1245.628220,0.322817,655372.000000,311653.000000
1249.128821,0.318250,664642.000000,319402.000000
1252.625291,0.315335,674555.000000,326349.000000
1256.117630,0.312173,684692.000000,333674.000000
1259.605840,0.310666,692978.000000,338886.000000
1264.250361,0.308789,706063.000000,346780.000000
1267.728933,0.307090,716021.000000,353050.000000
1271.203374,0.306136,725552.000000,358536.000000
1274.673686,0.304587,734127.000000,364069.000000
1278.139867,0.302813,742906.000000,369931.000000
1281.601917,0.301782,750480.000000,374591.000000
1285.059838,0.299604,757621.000000,380056.000000
1288.513627,0.298761,764167.000000,384085.000000
1291.963287,0.297058,771928.000000,389510.000000
1296.556408,0.295082,779372.000000,395060.000000
1299.996431,0.293537,783046.000000,398337.000000
1303.432322,0.292451,787236.000000,401471.000000
1306.864084,0.291801,792393.000000,404706.000000
1310.291715,0.290649,796376.000000,407821.000000
1313.715216,0.290367,798307.000000,409075.000000
1317.134587,0.289858,801175.000000,411026.000000
1320.549827,0.290024,804861.000000,412759.000000
1323.960937,0.290354,807833.000000,413969.000000
1327.367917,0.291484,809608.000000,413800.000000
1331.904131,0.292622,811327.000000,413594.000000
1335.301473,0.293706,812775.000000,413299.000000
1338.694685,0.296032,813544.000000,411480.000000
1342.083767,0.299099,812602.000000,408112.000000
1345.468718,0.302353,811826.000000,404678.000000
1348.849539,0.306334,811585.000000,400867.000000
1352.226229,0.310557,810158.000000,396290.000000
1355.598789,0.315739,807876.000000,390486.000000
1358.967219,0.321728,805252.000000,383887.000000
1363.452034,0.330276,804229.000000,375927.000000
1366.810826,0.337365,803029.000000,369289.000000
1370.165488,0.343408,801212.000000,363362.000000
1373.516020,0.349426,799981.000000,357811.000000
1376.862422,0.355112,798624.000000,352558.000000
1380.204693,0.360365,795747.000000,347064.000000
1383.542834,0.366213,792504.000000,341027.000000
1386.876844,0.371630,790222.000000,335830.000000
1390.206724,0.377846,788607.000000,330381.000000
1393.532474,0.384426,785518.000000,324138.000000
1397.960382,0.393191,779920.000000,315398.000000
1401.276494,0.400486,776342.000000,308722.000000
1404.588477,0.409283,773563.000000,301448.000000
1407.896328,0.420458,769684.000000,292317.000000
1411.200050,0.432784,765635.000000,282643.000000
1414.499641,0.449088,762767.000000,271209.000000
1417.795101,0.468121,760810.000000,258914.000000
1421.086432,0.488241,758503.000000,246443.000000
1424.373632,0.510103,755935.000000,233551.000000
1428.750140,0.539908,753840.000000,217456.000000
1432.027703,0.563930,752941.000000,205509.000000
1435.301135,0.585514,751451.000000,195158.000000
1438.570437,0.604738,750582.000000,186492.000000
1441.835609,0.621592,749740.000000,179192.000000
1445.096650,0.632619,748245.000000,174351.000000
1448.353561,0.641369,747231.000000,170642.000000
1451.606342,0.647996,746115.000000,167807.000000
1454.854992,0.652290,743794.000000,165639.000000
1459.180101,0.657280,741747.000000,163296.000000
1462.419114,0.660020,739561.000000,161791.000000
1465.653997,0.661195,736862.000000,160765.000000
1468.884749,0.661878,734038.000000,159897.000000
1472.111371,0.662848,730885.000000,158855.000000
1475.333862,0.661771,727271.000000,158462.000000
1478.552224,0.661553,723938.000000,157815.000000
1481.766455,0.661115,721040.000000,157342.000000
1484.976555,0.660884,717684.000000,156693.000000
1488.182525,0.658614,713601.000000,156618.000000
1492.450728,0.655462,708541.000000,156640.000000
1495.647060,0.653529,704632.000000,156471.000000
1498.839263,0.649864,700712.000000,156919.000000
1502.027335,0.648505,695967.000000,156345.000000
1505.211277,0.643660,691038.000000,156979.000000
1508.391088,0.642276,686052.000000,156344.000000
1511.566770,0.637944,680877.000000,156720.000000
1514.738321,0.636231,675427.000000,156080.000000
1517.905741,0.632242,670152.000000,156290.000000
1522.122544,0.629627,662097.000000,155344.000000
1525.280327,0.625809,656403.000000,155368.000000
1528.433979,0.623880,650810.000000,154730.000000
1531.583502,0.621042,644842.000000,154316.000000
1534.728894,0.618316,638224.000000,153694.000000
1537.870156,0.615042,631155.000000,153142.000000
1541.007287,0.614955,625001.000000,151679.000000
1544.140289,0.612834,618097.000000,150738.000000
1547.269159,0.611949,610689.000000,149235.000000
1550.393900,0.611207,602954.000000,147597.000000
1554.553796,0.609017,592300.000000,145722.000000
1557.668899,0.608141,584592.000000,144116.000000
1560.779871,0.606288,576368.000000,142696.000000
1563.886714,0.605817,568025.000000,140783.000000
1566.989426,0.605552,559352.000000,138718.000000
1570.088008,0.604873,550305.000000,136688.000000
1573.182459,0.604316,541598.000000,134698.000000
1576.272780,0.603264,532727.000000,132813.000000
1579.358971,0.600952,523890.000000,131307.000000
1583.467467,0.598268,510646.000000,128781.000000
1586.544020,0.595029,501212.000000,127348.000000
1589.616443,0.591076,492392.000000,126251.000000
1592.684736,0.587465,482586.000000,124770.000000
1595.748898,0.585048,472996.000000,122973.000000
1598.808930,0.580077,462978.000000,121754.000000
1601.864832,0.573402,453381.000000,121077.000000
1604.916603,0.569388,443779.000000,119613.000000
1607.964244,0.563373,433789.000000,118551.000000
1612.021341,0.556145,420216.000000,116769.000000
1615.059344,0.549285,409971.000000,115736.000000
1618.093218,0.542629,400631.000000,114846.000000
1621.122961,0.538328,390490.000000,113053.000000
1624.148573,0.533405,380379.000000,111381.000000
1627.170055,0.527914,370204.000000,109781.000000
1630.187407,0.522589,360433.000000,108202.000000
1633.200629,0.518257,350418.000000,106250.000000
1636.209720,0.512514,340597.000000,104647.000000
1639.214681,0.509560,330782.000000,102325.000000
1643.214871,0.499656,317788.000000,100573.000000
1646.210195,0.496281,307687.000000,98136.000000
1649.201388,0.494060,297078.000000,95238.000000
1652.188451,0.488325,287199.000000,93295.000000
1655.171383,0.482222,276866.000000,91211.000000
1658.150185,0.477208,265166.000000,88371.000000
1661.124857,0.468000,252362.000000,85906.000000
1664.095399,0.459301,238503.000000,82831.000000
1667.061810,0.448244,222332.000000,79206.000000
1671.010600,0.424906,197141.000000,74109.000000
1673.967374,0.409089,175847.000000,68556.000000
1676.920017,0.381154,154167.000000,64097.000000
1679.868531,0.361740,132946.000000,57801.000000
1682.812913,0.341779,113053.000000,51464.000000
1685.753166,0.329964,95698.000000,44765.000000
1688.689288,0.328087,80645.000000,37887.000000
1691.621280,0.330726,68011.000000,31758.000000
1694.549141,0.338553,57785.000000,26501.000000
1697.472873,0.354700,49231.000000,21754.000000
1701.364756,0.384472,40194.000000,16584.000000
