Method:,Column 1,,
Host Date-Time:,21/4/16 @ 7:52:11,,
Header Version:,1,,
System Temp hundredths:,3549,,
Detector Temp hundredths:,3635,,
Humidity hundredths:,3688,,
Lamp PD:,3763,,
Shift Vector Coefficients:,-4.47974,0.0448891,-0.000109265,,
Pixel to Wavelength Coefficients:,1792.1,-0.928226,-0.000229463,,
Serial Number:,5490239,,
Scan Config Name:,Column 1,,
Scan Config Type:,2,,
Start wavelength in nm:,900,,
End wavelength in nm:,1700,,
Pattern Pixel Width:,6,,
Number of Measurement points:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time (s):,2,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
900.722897,0.440120,64701.000000,23485.000000
905.903443,0.364201,80807.000000,34934.000000
909.784033,0.314151,90252.000000,43783.000000
913.660493,0.282871,98832.000000,51526.000000
917.532823,0.274397,108214.000000,57529.000000
921.401023,0.277180,120081.000000,63430.000000
925.265092,0.287525,134618.000000,69435.000000
929.125031,0.293966,152080.000000,77287.000000
932.980840,0.299299,171754.000000,86220.000000
936.832518,0.297760,192235.000000,96844.000000
941.961664,0.282982,218303.000000,113783.000000
945.803705,0.269927,236285.000000,126914.000000
949.641615,0.258032,252581.000000,139434.000000
953.475395,0.247090,268843.000000,152198.000000
957.305045,0.240798,284409.000000,163360.000000
961.130565,0.235993,300415.000000,174473.000000
964.951954,0.233835,315812.000000,184329.000000
968.769213,0.232066,331706.000000,194396.000000
972.582341,0.231887,347597.000000,203793.000000
976.391340,0.231637,362603.000000,212713.000000
981.463579,0.231614,381663.000000,223906.000000
985.262940,0.231216,394207.000000,231477.000000
989.058170,0.230524,405268.000000,238352.000000
992.849270,0.230333,414919.000000,244135.000000
996.636240,0.229348,422744.000000,249304.000000
1000.419080,0.228030,429985.000000,254345.000000
1004.197789,0.226286,435731.000000,258781.000000
1007.972367,0.225069,439787.000000,261923.000000
1011.742816,0.222611,442999.000000,265333.000000
1016.763656,0.220809,446147.000000,268330.000000
1020.524467,0.219510,447570.000000,269992.000000
1024.281147,0.218379,448137.000000,271039.000000
1028.033698,0.217409,447447.000000,271227.000000
1031.782118,0.216965,447066.000000,271273.000000
1035.526408,0.215843,446139.000000,271411.000000
1039.266567,0.215034,445335.000000,271427.000000
1043.002596,0.213044,443993.000000,271852.000000
1046.734495,0.212887,441985.000000,270720.000000
1050.462263,0.211680,439703.000000,270072.000000
1055.426196,0.210852,438747.000000,269999.000000
1059.144327,0.211337,437920.000000,269189.000000
1062.858328,0.212041,436828.000000,268083.000000
1066.568198,0.212601,436218.000000,267364.000000
1070.273938,0.213004,437019.000000,267606.000000
1073.975548,0.213803,437923.000000,267667.000000
1077.673027,0.212828,438436.000000,268583.000000
1081.366376,0.212997,439593.000000,269187.000000
1085.055595,0.213822,441201.000000,269659.000000
1089.968128,0.213043,442941.000000,271208.000000
1093.647709,0.212475,445537.000000,273155.000000
1097.323160,0.212100,448116.000000,274973.000000
1100.994481,0.212605,449422.000000,275454.000000
1104.661671,0.210911,451109.000000,277569.000000
1108.324731,0.211267,453992.000000,279114.000000
1111.983661,0.211186,457203.000000,281140.000000
1115.638460,0.210124,459746.000000,283396.000000
1119.289129,0.209642,461686.000000,284908.000000
1124.150263,0.209453,463762.000000,286314.000000
1127.791294,0.209169,465594.000000,287633.000000
1131.428195,0.209290,467340.000000,288631.000000
1135.060966,0.210235,468769.000000,288884.000000
1138.689607,0.211475,470277.000000,288987.000000
1142.314117,0.213695,471885.000000,288497.000000
1145.934497,0.216152,474025.000000,288170.000000
1149.550746,0.219437,475849.000000,287099.000000
1153.162866,0.223254,477793.000000,285750.000000
1156.770855,0.227427,479500.000000,284028.000000
1161.575081,0.234690,482364.000000,280986.000000
1165.173433,0.240060,485131.000000,279125.000000
1168.767654,0.245356,488511.000000,277663.000000
1172.357745,0.250845,491250.000000,275713.000000
1175.943705,0.256596,494537.000000,273907.000000
1179.525536,0.261794,498615.000000,272880.000000
1183.103235,0.268421,504468.000000,271902.000000
1186.676805,0.275390,510422.000000,270732.000000
1190.246244,0.282543,516637.000000,269552.000000
1194.999071,0.292461,526142.000000,268313.000000
1198.558873,0.299231,533671.000000,267943.000000
1202.114544,0.305813,540939.000000,267507.000000
1205.666086,0.311178,548916.000000,268119.000000
1209.213496,0.315850,558110.000000,269693.000000
1212.756777,0.319037,566953.000000,271963.000000
1216.295927,0.321479,575650.000000,274587.000000
1219.830947,0.319164,584869.000000,280475.000000
1223.361836,0.316008,595021.000000,287425.000000
1226.888595,0.309654,604954.000000,296530.000000
1231.584516,0.299111,617050.000000,309891.000000
1235.101637,0.292181,626559.000000,319728.000000
1238.614629,0.284522,636932.000000,330804.000000
1242.123490,0.278134,647247.000000,341143.000000
1245.628220,0.273634,655372.000000,349023.000000
1249.128821,0.270120,664642.000000,356835.000000
1252.625291,0.265910,674555.000000,365685.000000
1256.117630,0.264135,684692.000000,372701.000000
1259.605840,0.262044,692978.000000,379032.000000
1264.250361,0.260941,706063.000000,387171.000000
1267.728933,0.259399,716021.000000,394028.000000
1271.203374,0.258113,725552.000000,400457.000000
1274.673686,0.256784,734127.000000,406431.000000
1278.139867,0.254930,742906.000000,413051.000000
1281.601917,0.253611,750480.000000,418531.000000
1285.059838,0.252349,757621.000000,423743.000000
1288.513627,0.250343,764167.000000,429383.000000
1291.963287,0.249250,771928.000000,434837.000000
1296.556408,0.247026,779372.000000,441285.000000
1299.996431,0.245796,783046.000000,444622.000000
1303.432322,0.244509,787236.000000,448328.000000
1306.864084,0.243488,792393.000000,452327.000000
1310.291715,0.242320,796376.000000,455825.000000
1313.715216,0.241580,798307.000000,457710.000000
1317.134587,0.241199,801175.000000,459757.000000
1320.549827,0.240799,804861.000000,462298.000000
1323.960937,0.240739,807833.000000,464069.000000
1327.367917,0.240953,809608.000000,464860.000000
1331.904131,0.242520,811327.000000,464169.000000
1335.301473,0.243687,812775.000000,463749.000000
1338.694685,0.245159,813544.000000,462617.000000
1342.083767,0.247238,812602.000000,459875.000000
1345.468718,0.250322,811826.000000,456185.000000
1348.849539,0.253951,811585.000000,452255.000000
1352.226229,0.258033,810158.000000,447236.000000
1355.598789,0.262603,807876.000000,441308.000000
1358.967219,0.268139,805252.000000,434303.000000
1363.452034,0.276603,804229.000000,425380.000000
1366.810826,0.282636,803029.000000,418885.000000
1370.165488,0.288997,801212.000000,411861.000000
1373.516020,0.294446,799981.000000,406101.000000
1376.862422,0.300124,798624.000000,400146.000000
1380.204693,0.304492,795747.000000,394714.000000
1383.542834,0.309927,792504.000000,388217.000000
1386.876844,0.315178,790222.000000,382447.000000
1390.206724,0.321512,788607.000000,376139.000000
1393.532474,0.326960,785518.000000,369995.000000
1397.960382,0.334231,779920.000000,361259.000000
1401.276494,0.341293,776342.000000,353802.000000
1404.588477,0.348950,773563.000000,346374.000000
1407.896328,0.358411,769684.000000,337211.000000
1411.200050,0.370603,765635.000000,326151.000000
1414.499641,0.385722,762767.000000,313812.000000
1417.795101,0.404020,760810.000000,300093.000000
1421.086432,0.423951,758503.000000,285763.000000
1424.373632,0.445475,755935.000000,271025.000000
1428.750140,0.475501,753840.000000,252219.000000
1432.027703,0.497093,752941.000000,239700.000000
1435.301135,0.518498,751451.000000,227721.000000
1438.570437,0.537251,750582.000000,217845.000000
1441.835609,0.553996,749740.000000,209370.000000
1445.096650,0.566154,748245.000000,203184.000000
1448.353561,0.575710,747231.000000,198493.000000
1451.606342,0.582938,746115.000000,194925.000000
1454.854992,0.588298,743794.000000,191935.000000
1459.180101,0.594001,741747.000000,188910.000000
1462.419114,0.596211,739561.000000,187397.000000
1465.653997,0.596999,736862.000000,186375.000000
1468.884749,0.597070,734038.000000,185630.000000
1472.111371,0.596776,730885.000000,184958.000000
1475.333862,0.596709,727271.000000,184072.000000
1478.552224,0.595094,723938.000000,183911.000000
1481.766455,0.593496,721040.000000,183850.000000
1484.976555,0.592719,717684.000000,183322.000000
1488.182525,0.590959,713601.000000,183019.000000
1492.450728,0.587378,708541.000000,183226.000000
1495.647060,0.585008,704632.000000,183212.000000
1498.839263,0.583032,700712.000000,183024.000000
1502.027335,0.579798,695967.000000,183143.000000
1505.211277,0.576373,691038.000000,183286.000000
1508.391088,0.573171,686052.000000,183310.000000
1511.566770,0.569558,680877.000000,183447.000000
1514.738321,0.566399,675427.000000,183307.000000
1517.905741,0.563661,670152.000000,183026.000000
1522.122544,0.559407,662097.000000,182606.000000
1525.280327,0.556622,656403.000000,182200.000000
1528.433979,0.553509,650810.000000,181947.000000
1531.583502,0.551636,644842.000000,181058.000000
1534.728894,0.549604,638224.000000,180040.000000
1537.870156,0.547312,631155.000000,178988.000000
1541.007287,0.545724,625001.000000,177892.000000
1544.140289,0.543891,618097.000000,176671.000000
1547.269159,0.542132,610689.000000,175262.000000
1550.393900,0.542233,602954.000000,173002.000000
1554.553796,0.540499,592300.000000,170625.000000
1557.668899,0.539686,584592.000000,168720.000000
1560.779871,0.538587,576368.000000,166768.000000
1563.886714,0.538305,568025.000000,164461.000000
1566.989426,0.538261,559352.000000,161966.000000
1570.088008,0.536139,550305.000000,160127.000000
1573.182459,0.536278,541598.000000,157543.000000
1576.272780,0.534317,532727.000000,155664.000000
1579.358971,0.532702,523890.000000,153652.000000
1583.467467,0.530431,510646.000000,150553.000000
1586.544020,0.527673,501212.000000,148713.000000
1589.616443,0.523790,492392.000000,147408.000000
1592.684736,0.520345,482586.000000,145623.000000
1595.748898,0.516899,472996.000000,143866.000000
1598.808930,0.513067,462978.000000,142067.000000
1601.864832,0.508883,453381.000000,140469.000000
