Method:,Column 1,,
Host Date-Time:,21/4/16 @ 7:32:21,,
Header Version:,1,,
System Temp hundredths:,3644,,
Detector Temp hundredths:,3571,,
Humidity hundredths:,3576,,
Lamp PD:,3764,,
Shift Vector Coefficients:,-4.47974,0.0448891,-0.000109265,,
Pixel to Wavelength Coefficients:,1792.1,-0.928226,-0.000229463,,
Serial Number:,5490239,,
Scan Config Name:,Column 1,,
Scan Config Type:,2,,
Start wavelength in nm:,900,,
End wavelength in nm:,1700,,
Pattern Pixel Width:,6,,
Number of Measurement points:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time (s):,2,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
900.722897,0.501451,64701.000000,20392.000000
905.903443,0.426709,80807.000000,30251.000000
909.784033,0.380778,90252.000000,37556.000000
913.660493,0.349869,98832.000000,44160.000000
917.532823,0.343644,108214.000000,49050.000000
921.401023,0.345924,120081.000000,54144.000000
925.265092,0.354127,134618.000000,59563.000000
929.125031,0.364996,152080.000000,65626.000000
932.980840,0.369471,171754.000000,73356.000000
936.832518,0.364435,192235.000000,83061.000000
941.961664,0.353539,218303.000000,96721.000000
945.803705,0.338443,236285.000000,108391.000000
949.641615,0.326602,252581.000000,119069.000000
953.475395,0.317018,268843.000000,129563.000000
957.305045,0.310516,284409.000000,139132.000000
961.130565,0.305636,300415.000000,148623.000000
964.951954,0.302532,315812.000000,157361.000000
968.769213,0.300318,331706.000000,166125.000000
972.582341,0.300692,347597.000000,173934.000000
976.391340,0.300653,362603.000000,181459.000000
981.463579,0.301881,381663.000000,190458.000000
985.262940,0.302373,394207.000000,196495.000000
989.058170,0.302524,405268.000000,201938.000000
992.849270,0.302484,414919.000000,206766.000000
996.636240,0.301875,422744.000000,210961.000000
1000.419080,0.299847,429985.000000,215579.000000
1004.197789,0.299918,435731.000000,218424.000000
1007.972367,0.298102,439787.000000,221381.000000
1011.742816,0.296069,442999.000000,224044.000000
1016.763656,0.295066,446147.000000,226158.000000
1020.524467,0.294606,447570.000000,227120.000000
1024.281147,0.293588,448137.000000,227941.000000
1028.033698,0.292123,447447.000000,228359.000000
1031.782118,0.290954,447066.000000,228780.000000
1035.526408,0.290468,446139.000000,228561.000000
1039.266567,0.290059,445335.000000,228364.000000
1043.002596,0.288456,443993.000000,228518.000000
1046.734495,0.287652,441985.000000,227906.000000
1050.462263,0.287155,439703.000000,226989.000000
1055.426196,0.286883,438747.000000,226637.000000
1059.144327,0.287286,437920.000000,226000.000000
1062.858328,0.286823,436828.000000,225677.000000
1066.568198,0.287544,436218.000000,224988.000000
1070.273938,0.287718,437019.000000,225311.000000
1073.975548,0.288097,437923.000000,225580.000000
1077.673027,0.287640,438436.000000,226082.000000
1081.366376,0.289219,439593.000000,225856.000000
1085.055595,0.288266,441201.000000,227180.000000
1089.968128,0.287943,442941.000000,228246.000000
1093.647709,0.288273,445537.000000,229409.000000
1097.323160,0.288644,448116.000000,230540.000000
1100.994481,0.287635,449422.000000,231750.000000
1104.661671,0.286883,451109.000000,233023.000000
1108.324731,0.286920,453992.000000,234492.000000
1111.983661,0.286780,457203.000000,236227.000000
1115.638460,0.286224,459746.000000,237845.000000
1119.289129,0.285424,461686.000000,239289.000000
1124.150263,0.285910,463762.000000,240096.000000
1127.791294,0.285990,465594.000000,241000.000000
1131.428195,0.286067,467340.000000,241861.000000
1135.060966,0.287004,468769.000000,242078.000000
