Method:,Column 1,,
Host Date-Time:,21/4/16 @ 7:28:1,,
Header Version:,1,,
System Temp hundredths:,3526,,
Detector Temp hundredths:,3627,,
Humidity hundredths:,3775,,
Lamp PD:,3764,,
Shift Vector Coefficients:,-4.47974,0.0448891,-0.000109265,,
Pixel to Wavelength Coefficients:,1792.1,-0.928226,-0.000229463,,
Serial Number:,5490239,,
Scan Config Name:,Column 1,,
Scan Config Type:,2,,
Start wavelength in nm:,900,,
End wavelength in nm:,1700,,
Pattern Pixel Width:,6,,
Number of Measurement points:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time (s):,2,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
900.722897,0.484637,64701.000000,21197.000000
905.903443,0.409221,80807.000000,31494.000000
909.784033,0.366502,90252.000000,38811.000000
913.660493,0.339750,98832.000000,45201.000000
917.532823,0.325115,108214.000000,51188.000000
921.401023,0.330264,120081.000000,56132.000000
925.265092,0.338037,134618.000000,61811.000000
929.125031,0.346813,152080.000000,68432.000000
932.980840,0.351859,171754.000000,76392.000000
936.832518,0.346836,192235.000000,86496.000000
941.961664,0.332722,218303.000000,101470.000000
945.803705,0.321539,236285.000000,112693.000000
949.641615,0.307814,252581.000000,124333.000000
953.475395,0.297963,268843.000000,135374.000000
957.305045,0.289861,284409.000000,145909.000000
961.130565,0.284397,300415.000000,156072.000000
964.951954,0.282311,315812.000000,164861.000000
968.769213,0.280354,331706.000000,173940.000000
972.582341,0.279475,347597.000000,182642.000000
976.391340,0.279297,362603.000000,190605.000000
981.463579,0.280596,381663.000000,200025.000000
985.262940,0.280138,394207.000000,206817.000000
989.058170,0.279124,405268.000000,213117.000000
992.849270,0.279527,414919.000000,217990.000000
996.636240,0.277718,422744.000000,223028.000000
1000.419080,0.277561,429985.000000,226930.000000
1004.197789,0.274910,435731.000000,231371.000000
1007.972367,0.274281,439787.000000,233863.000000
1011.742816,0.273485,442999.000000,236003.000000
1016.763656,0.271307,446147.000000,238875.000000
1020.524467,0.269372,447570.000000,240707.000000
1024.281147,0.269088,448137.000000,241170.000000
1028.033698,0.267460,447447.000000,241703.000000
1031.782118,0.267226,447066.000000,241627.000000
1035.526408,0.265843,446139.000000,241895.000000
1039.266567,0.265189,445335.000000,241823.000000
1043.002596,0.263457,443993.000000,242058.000000
1046.734495,0.262458,441985.000000,241518.000000
1050.462263,0.261568,439703.000000,240764.000000
1055.426196,0.261936,438747.000000,240037.000000
1059.144327,0.261883,437920.000000,239614.000000
1062.858328,0.262467,436828.000000,238695.000000
1066.568198,0.262663,436218.000000,238254.000000
1070.273938,0.262435,437019.000000,238817.000000
1073.975548,0.263383,437923.000000,238789.000000
1077.673027,0.263614,438436.000000,238942.000000
1081.366376,0.263247,439593.000000,239775.000000
1085.055595,0.263189,441201.000000,240684.000000
1089.968128,0.263134,442941.000000,241664.000000
1093.647709,0.262881,445537.000000,243222.000000
1097.323160,0.264100,448116.000000,243944.000000
1100.994481,0.263109,449422.000000,245214.000000
1104.661671,0.263096,451109.000000,246142.000000
1108.324731,0.263038,453992.000000,247748.000000
1111.983661,0.262847,457203.000000,249610.000000
1115.638460,0.261661,459746.000000,251685.000000
1119.289129,0.261680,461686.000000,252736.000000
1124.150263,0.261674,463762.000000,253876.000000
1127.791294,0.262306,465594.000000,254508.000000
1131.428195,0.263522,467340.000000,254748.000000
1135.060966,0.262697,468769.000000,256013.000000
1138.689607,0.265004,470277.000000,255476.000000
1142.314117,0.267777,471885.000000,254718.000000
1145.934497,0.272029,474025.000000,253380.000000
1149.550746,0.276182,475849.000000,251934.000000
1153.162866,0.281196,477793.000000,250060.000000
1156.770855,0.286029,479500.000000,248176.000000
1161.575081,0.294599,482364.000000,244780.000000
1165.173433,0.300779,485131.000000,242706.000000
1168.767654,0.306737,488511.000000,241067.000000
1172.357745,0.314210,491250.000000,238283.000000
1175.943705,0.320162,494537.000000,236612.000000
1179.525536,0.325679,498615.000000,235552.000000
1183.103235,0.332865,504468.000000,234406.000000
1186.676805,0.340065,510422.000000,233273.000000
1190.246244,0.348364,516637.000000,231644.000000
1194.999071,0.358321,526142.000000,230559.000000
1198.558873,0.366264,533671.000000,229620.000000
1202.114544,0.372782,540939.000000,229280.000000
1205.666086,0.377661,548916.000000,230062.000000
1209.213496,0.381932,558110.000000,231626.000000
1212.756777,0.384805,566953.000000,233745.000000
1216.295927,0.385507,575650.000000,236947.000000
1219.830947,0.384568,584869.000000,241263.000000
1223.361836,0.379605,595021.000000,248272.000000
1226.888595,0.372388,604954.000000,256646.000000
1231.584516,0.360833,617050.000000,268836.000000
1235.101637,0.352421,626559.000000,278318.000000
1238.614629,0.344247,636932.000000,288301.000000
1242.123490,0.338014,647247.000000,297205.000000
1245.628220,0.332959,655372.000000,304459.000000
1249.128821,0.328809,664642.000000,311730.000000
1252.625291,0.325135,674555.000000,319067.000000
1256.117630,0.322152,684692.000000,326094.000000
1259.605840,0.320203,692978.000000,331525.000000
1264.250361,0.318022,706063.000000,339486.000000
1267.728933,0.317007,716021.000000,345079.000000
1271.203374,0.315587,725552.000000,350818.000000
1274.673686,0.314359,734127.000000,355969.000000
1278.139867,0.312467,742906.000000,361799.000000
1281.601917,0.310025,750480.000000,367548.000000
1285.059838,0.309309,757621.000000,371658.000000
1288.513627,0.307405,764167.000000,376516.000000
1291.963287,0.306138,771928.000000,381451.000000
1296.556408,0.303580,779372.000000,387405.000000
1299.996431,0.302835,783046.000000,389899.000000
1303.432322,0.301170,787236.000000,393491.000000
1306.864084,0.300454,792393.000000,396722.000000
1310.291715,0.299165,796376.000000,399902.000000
1313.715216,0.299040,798307.000000,400987.000000
1317.134587,0.297920,801175.000000,403466.000000
1320.549827,0.298540,804861.000000,404744.000000
1323.960937,0.298671,807833.000000,406116.000000
1327.367917,0.299755,809608.000000,405994.000000
1331.904131,0.301197,811327.000000,405508.000000
1335.301473,0.302902,812775.000000,404640.000000
1338.694685,0.305653,813544.000000,402465.000000
1342.083767,0.307852,812602.000000,399969.000000
1345.468718,0.311070,811826.000000,396637.000000
1348.849539,0.315417,811585.000000,392570.000000
1352.226229,0.320593,810158.000000,387237.000000
1355.598789,0.325276,807876.000000,382005.000000
1358.967219,0.331957,805252.000000,374951.000000
1363.452034,0.341201,804229.000000,366588.000000
1366.810826,0.347531,803029.000000,360745.000000
1370.165488,0.354850,801212.000000,353914.000000
1373.516020,0.360754,799981.000000,348599.000000
1376.862422,0.366701,798624.000000,343274.000000
1380.204693,0.371675,795747.000000,338143.000000
1383.542834,0.377794,792504.000000,332053.000000
1386.876844,0.383526,790222.000000,326756.000000
1390.206724,0.390034,788607.000000,321238.000000
1393.532474,0.396898,785518.000000,314962.000000
1397.960382,0.405451,779920.000000,306619.000000
1401.276494,0.412479,776342.000000,300313.000000
1404.588477,0.421984,773563.000000,292760.000000
1407.896328,0.432010,769684.000000,284644.000000
1411.200050,0.445171,765635.000000,274695.000000
1414.499641,0.460921,762767.000000,263919.000000
1417.795101,0.479376,760810.000000,252290.000000
1421.086432,0.499251,758503.000000,240274.000000
1424.373632,0.521291,755935.000000,227611.000000
1428.750140,0.550777,753840.000000,212081.000000
1432.027703,0.572027,752941.000000,201713.000000
1435.301135,0.592713,751451.000000,191950.000000
1438.570437,0.612546,750582.000000,183169.000000
1441.835609,0.628392,749740.000000,176408.000000
1445.096650,0.640013,748245.000000,171408.000000
1448.353561,0.651282,747231.000000,166791.000000
1451.606342,0.656629,746115.000000,164504.000000
1454.854992,0.661838,743794.000000,162037.000000
1459.180101,0.666918,741747.000000,159712.000000
1462.419114,0.668340,739561.000000,158721.000000
1465.653997,0.668149,736862.000000,158211.000000
1468.884749,0.669805,734038.000000,157005.000000
1472.111371,0.671114,730885.000000,155860.000000
1475.333862,0.669734,727271.000000,155583.000000
1478.552224,0.670085,723938.000000,154745.000000
