Method:,Column 1,,
Host Date-Time:,18/4/16 @ 16:49:34,,
Header Version:,1,,
System Temp hundredths:,3297,,
Detector Temp hundredths:,3083,,
Humidity hundredths:,1302,,
Lamp PD:,3767,,
Shift Vector Coefficients:,-4.47974,0.0448891,-0.000109265,,
Pixel to Wavelength Coefficients:,1792.1,-0.928226,-0.000229463,,
Serial Number:,5490239,,
Scan Config Name:,Column 1,,
Scan Config Type:,2,,
Start wavelength in nm:,900,,
End wavelength in nm:,1700,,
Pattern Pixel Width:,6,,
Number of Measurement points:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time (s):,2,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
900.722897,0.225371,64701.000000,38507.000000
905.903443,0.148363,80807.000000,57423.000000
909.784033,0.100271,90252.000000,71645.000000
913.660493,0.069864,98832.000000,84146.000000
917.532823,0.061576,108214.000000,93909.000000
921.401023,0.061723,120081.000000,104172.000000
925.265092,0.069218,134618.000000,114785.000000
929.125031,0.075997,152080.000000,127666.000000
932.980840,0.078461,171754.000000,143366.000000
936.832518,0.075630,192235.000000,161511.000000
941.961664,0.061843,218303.000000,189329.000000
945.803705,0.051207,236285.000000,210005.000000
949.641615,0.040175,252581.000000,230264.000000
953.475395,0.031941,268843.000000,249780.000000
957.305045,0.026605,284409.000000,267509.000000
961.130565,0.022542,300415.000000,285220.000000
964.951954,0.021125,315812.000000,300818.000000
968.769213,0.019931,331706.000000,316827.000000
972.582341,0.019048,347597.000000,332681.000000
976.391340,0.017792,362603.000000,348048.000000
981.463579,0.017177,381663.000000,366862.000000
985.262940,0.016308,394207.000000,379679.000000
989.058170,0.014809,405268.000000,391682.000000
992.849270,0.013188,414919.000000,402509.000000
996.636240,0.011757,422744.000000,411453.000000
1000.419080,0.010481,429985.000000,419732.000000
1004.197789,0.008569,435731.000000,427218.000000
1007.972367,0.006585,439787.000000,433169.000000
1011.742816,0.004451,442999.000000,438482.000000
1016.763656,0.002967,446147.000000,443109.000000
1020.524467,0.001778,447570.000000,445741.000000
1024.281147,0.000538,448137.000000,447582.000000
1028.033698,-0.000767,447447.000000,448238.000000
1031.782118,-0.001353,447066.000000,448461.000000
1035.526408,-0.001850,446139.000000,448044.000000
1039.266567,-0.003395,445335.000000,448830.000000
