Method:,Column 1,,
Host Date-Time:,18/4/16 @ 16:46:34,,
Header Version:,1,,
System Temp hundredths:,3241,,
Detector Temp hundredths:,3006,,
Humidity hundredths:,1360,,
Lamp PD:,3768,,
Shift Vector Coefficients:,-4.47974,0.0448891,-0.000109265,,
Pixel to Wavelength Coefficients:,1792.1,-0.928226,-0.000229463,,
Serial Number:,5490239,,
Scan Config Name:,Column 1,,
Scan Config Type:,2,,
Start wavelength in nm:,900,,
End wavelength in nm:,1700,,
Pattern Pixel Width:,6,,
Number of Measurement points:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time (s):,2,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
900.722897,0.650052,64701.000000,14483.000000
905.903443,0.556136,80807.000000,22455.000000
909.784033,0.501634,90252.000000,28433.000000
913.660493,0.469127,98832.000000,33556.000000
917.532823,0.463250,108214.000000,37242.000000
921.401023,0.466616,120081.000000,41007.000000
925.265092,0.472535,134618.000000,45349.000000
929.125031,0.483467,152080.000000,49958.000000
932.980840,0.490082,171754.000000,55568.000000
936.832518,0.487265,192235.000000,62599.000000
941.961664,0.478279,218303.000000,72574.000000
945.803705,0.468629,236285.000000,80317.000000
949.641615,0.459902,252581.000000,87599.000000
953.475395,0.454702,268843.000000,94362.000000
957.305045,0.452404,284409.000000,100355.000000
961.130565,0.452485,300415.000000,105983.000000
964.951954,0.455937,315812.000000,110533.000000
968.769213,0.459901,331706.000000,115041.000000
972.582341,0.464705,347597.000000,119226.000000
976.391340,0.468898,362603.000000,123178.000000
981.463579,0.475102,381663.000000,127814.000000
985.262940,0.477205,394207.000000,131377.000000
989.058170,0.480592,405268.000000,134014.000000
992.849270,0.484029,414919.000000,136124.000000
996.636240,0.482931,422744.000000,139042.000000
1000.419080,0.482387,429985.000000,141601.000000
1004.197789,0.481173,435731.000000,143895.000000
1007.972367,0.480651,439787.000000,145409.000000
1011.742816,0.478386,442999.000000,147237.000000
1016.763656,0.476190,446147.000000,149035.000000
1020.524467,0.475361,447570.000000,149796.000000
1024.281147,0.474247,448137.000000,150371.000000
1028.033698,0.471132,447447.000000,151220.000000
1031.782118,0.471214,447066.000000,151063.000000
1035.526408,0.468410,446139.000000,151726.000000
1039.266567,0.466175,445335.000000,152234.000000
1043.002596,0.464850,443993.000000,152239.000000
1046.734495,0.462716,441985.000000,152297.000000
1050.462263,0.460662,439703.000000,152229.000000
1055.426196,0.460448,438747.000000,151973.000000
1059.144327,0.459126,437920.000000,152149.000000
1062.858328,0.458024,436828.000000,152155.000000
1066.568198,0.458429,436218.000000,151801.000000
1070.273938,0.457778,437019.000000,152308.000000
1073.975548,0.457587,437923.000000,152690.000000
1077.673027,0.456441,438436.000000,153273.000000
1081.366376,0.456210,439593.000000,153759.000000
1085.055595,0.455191,441201.000000,154684.000000
1089.968128,0.453876,442941.000000,155765.000000
1093.647709,0.452619,445537.000000,157132.000000
1097.323160,0.451893,448116.000000,158306.000000
1100.994481,0.452776,449422.000000,158445.000000
1104.661671,0.451115,451109.000000,159649.000000
1108.324731,0.450123,453992.000000,161037.000000
1111.983661,0.448319,457203.000000,162851.000000
1115.638460,0.447926,459746.000000,163905.000000
1119.289129,0.446913,461686.000000,164981.000000
1124.150263,0.444967,463762.000000,166467.000000
1127.791294,0.445767,465594.000000,166817.000000
1131.428195,0.445740,467340.000000,167453.000000
1135.060966,0.447235,468769.000000,167388.000000
1138.689607,0.449879,470277.000000,166907.000000
1142.314117,0.453786,471885.000000,165978.000000
1145.934497,0.459514,474025.000000,164546.000000
1149.550746,0.463962,475849.000000,163496.000000
1153.162866,0.472986,477793.000000,160788.000000
1156.770855,0.480652,479500.000000,158539.000000
1161.575081,0.494070,482364.000000,154634.000000
1165.173433,0.501406,485131.000000,152916.000000
1168.767654,0.510911,488511.000000,150648.000000
1172.357745,0.518723,491250.000000,148792.000000
1175.943705,0.527328,494537.000000,146849.000000
1179.525536,0.534861,498615.000000,145514.000000
1183.103235,0.542257,504468.000000,144736.000000
1186.676805,0.552502,510422.000000,143030.000000
1190.246244,0.559017,516637.000000,142616.000000
1194.999071,0.569387,526142.000000,141813.000000
1198.558873,0.577916,533671.000000,141045.000000
1202.114544,0.582585,540939.000000,141437.000000
1205.666086,0.589382,548916.000000,141294.000000
1209.213496,0.591587,558110.000000,142933.000000
1212.756777,0.593667,566953.000000,144504.000000
1216.295927,0.594887,575650.000000,146309.000000
1219.830947,0.593162,584869.000000,149244.000000
1223.361836,0.591325,595021.000000,152478.000000
1226.888595,0.587055,604954.000000,156555.000000
1231.584516,0.580184,617050.000000,162232.000000
1235.101637,0.574576,626559.000000,166873.000000
1238.614629,0.569778,636932.000000,171520.000000
1242.123490,0.565276,647247.000000,176114.000000
1245.628220,0.561102,655372.000000,180047.000000
1249.128821,0.558696,664642.000000,183608.000000
1252.625291,0.556654,674555.000000,187225.000000
1256.117630,0.555555,684692.000000,190520.000000
1259.605840,0.554072,692978.000000,193485.000000
1264.250361,0.554893,706063.000000,196766.000000
1267.728933,0.553963,716021.000000,199969.000000
1271.203374,0.552593,725552.000000,203271.000000
1274.673686,0.551786,734127.000000,206056.000000
1278.139867,0.550835,742906.000000,208977.000000
1281.601917,0.550676,750480.000000,211185.000000
1285.059838,0.549219,757621.000000,213911.000000
1288.513627,0.547584,764167.000000,216573.000000
1291.963287,0.545931,771928.000000,219607.000000
1296.556408,0.545766,779372.000000,221809.000000
1299.996431,0.544261,783046.000000,223628.000000
1303.432322,0.544129,787236.000000,224893.000000
1306.864084,0.543185,792393.000000,226859.000000
1310.291715,0.543020,796376.000000,228086.000000
1313.715216,0.543577,798307.000000,228346.000000
1317.134587,0.545398,801175.000000,228207.000000
1320.549827,0.547617,804861.000000,228089.000000
1323.960937,0.550441,807833.000000,227447.000000
1327.367917,0.553170,809608.000000,226519.000000
1331.904131,0.559994,811327.000000,223461.000000
1335.301473,0.564140,812775.000000,221733.000000
1338.694685,0.569638,813544.000000,219151.000000
1342.083767,0.576685,812602.000000,215374.000000
1345.468718,0.584391,811826.000000,211384.000000
1348.849539,0.592251,811585.000000,207531.000000
1352.226229,0.598861,810158.000000,204037.000000
1355.598789,0.607526,807876.000000,199443.000000
1358.967219,0.615476,805252.000000,195189.000000
1363.452034,0.627942,804229.000000,189425.000000
1366.810826,0.636322,803029.000000,185528.000000
1370.165488,0.646340,801212.000000,180887.000000
1373.516020,0.654288,799981.000000,177334.000000
1376.862422,0.662395,798624.000000,173759.000000
1380.204693,0.670704,795747.000000,169852.000000
1383.542834,0.680584,792504.000000,165355.000000
1386.876844,0.690532,790222.000000,161145.000000
1390.206724,0.702044,788607.000000,156609.000000
1393.532474,0.717455,785518.000000,150557.000000
1397.960382,0.739312,779920.000000,142147.000000
1401.276494,0.758617,776342.000000,135343.000000
1404.588477,0.783572,773563.000000,127328.000000
1407.896328,0.810207,769684.000000,119153.000000
1411.200050,0.838233,765635.000000,111119.000000
1414.499641,0.869656,762767.000000,102976.000000
1417.795101,0.901769,760810.000000,95391.000000
1421.086432,0.934272,758503.000000,88244.000000
1424.373632,0.966512,755935.000000,81653.000000
1428.750140,1.009435,753840.000000,73764.000000
1432.027703,1.036774,752941.000000,69181.000000
1435.301135,1.062961,751451.000000,65004.000000
1438.570437,1.084761,750582.000000,61750.000000
1441.835609,1.105851,749740.000000,58757.000000
1445.096650,1.119581,748245.000000,56815.000000
1448.353561,1.135730,747231.000000,54667.000000
1451.606342,1.146698,746115.000000,53224.000000
1454.854992,1.157106,743794.000000,51802.000000
1459.180101,1.158162,741747.000000,51534.000000
1462.419114,1.163016,739561.000000,50811.000000
1465.653997,1.168859,736862.000000,49949.000000
1468.884749,1.171596,734038.000000,49445.000000
1472.111371,1.171946,730885.000000,49193.000000
1475.333862,1.174819,727271.000000,48627.000000
1478.552224,1.172458,723938.000000,48668.000000
1481.766455,1.173069,721040.000000,48405.000000
1484.976555,1.168788,717684.000000,48657.000000
1488.182525,1.172948,713601.000000,47919.000000
1492.450728,1.167570,708541.000000,48172.000000
1495.647060,1.160942,704632.000000,48643.000000
1498.839263,1.159959,700712.000000,48482.000000
1502.027335,1.155051,695967.000000,48701.000000
1505.211277,1.150486,691038.000000,48867.000000
1508.391088,1.145373,686052.000000,49089.000000
1511.566770,1.142111,680877.000000,49086.000000
1514.738321,1.135351,675427.000000,49457.000000
1517.905741,1.131981,670152.000000,49453.000000
1522.122544,1.129752,662097.000000,49110.000000
1525.280327,1.125197,656403.000000,49201.000000
1528.433979,1.121816,650810.000000,49163.000000
1531.583502,1.115199,644842.000000,49460.000000
1534.728894,1.113158,638224.000000,49183.000000
1537.870156,1.109922,631155.000000,49002.000000
1541.007287,1.109370,625001.000000,48586.000000
1544.140289,1.106741,618097.000000,48341.000000
1547.269159,1.104226,610689.000000,48039.000000
1550.393900,1.102349,602954.000000,47636.000000
1554.553796,1.096031,592300.000000,47480.000000
1557.668899,1.095939,584592.000000,46872.000000
1560.779871,1.093527,576368.000000,46470.000000
1563.886714,1.093417,568025.000000,45809.000000
1566.989426,1.089750,559352.000000,45492.000000
1570.088008,1.089112,550305.000000,44822.000000
1573.182459,1.092282,541598.000000,43792.000000
1576.272780,1.092794,532727.000000,43024.000000
1579.358971,1.084773,523890.000000,43099.000000
1583.467467,1.085005,510646.000000,41987.000000
1586.544020,1.083861,501212.000000,41320.000000
1589.616443,1.081236,492392.000000,40839.000000
1592.684736,1.079543,482586.000000,40182.000000
1595.748898,1.071334,472996.000000,40135.000000
1598.808930,1.068590,462978.000000,39534.000000
1601.864832,1.063732,453381.000000,39150.000000
1604.916603,1.059377,443779.000000,38707.000000
1607.964244,1.056707,433789.000000,38069.000000
1612.021341,1.048678,420216.000000,37566.000000
1615.059344,1.043977,409971.000000,37049.000000
1618.093218,1.038635,400631.000000,36653.000000
1621.122961,1.031464,390490.000000,36320.000000
1624.148573,1.018674,380379.000000,36437.000000
1627.170055,1.014522,370204.000000,35803.000000
1630.187407,1.016846,360433.000000,34672.000000
1633.200629,1.008799,350418.000000,34339.000000
1636.209720,1.001798,340597.000000,33919.000000
1639.214681,0.997476,330782.000000,33271.000000
1643.214871,0.994133,317788.000000,32211.000000
1646.210195,0.989192,307687.000000,31544.000000
1649.201388,0.980529,297078.000000,31070.000000
1652.188451,0.982163,287199.000000,29924.000000
1655.171383,0.973908,276866.000000,29401.000000
1658.150185,0.971609,265166.000000,28308.000000
1661.124857,0.966005,252362.000000,27291.000000
1664.095399,0.955200,238503.000000,26442.000000
1667.061810,0.951082,222332.000000,24884.000000
1671.010600,0.925710,197141.000000,23392.000000
1673.967374,0.910963,175847.000000,21586.000000
1676.920017,0.882232,154167.000000,20219.000000
1679.868531,0.872938,132946.000000,17813.000000
1682.812913,0.861831,113053.000000,15540.000000
1685.753166,0.863366,95698.000000,13108.000000
1688.689288,0.858369,80645.000000,11174.000000
1691.621280,0.870494,68011.000000,9164.000000
1694.549141,0.875889,57785.000000,7690.000000
1697.472873,0.885855,49231.000000,6403.000000
1701.364756,0.896336,40194.000000,5103.000000
