Method:,Column 1,,
Host Date-Time:,18/4/16 @ 16:33:55,,
Header Version:,1,,
System Temp hundredths:,2820,,
Detector Temp hundredths:,2648,,
Humidity hundredths:,2164,,
Lamp PD:,3775,,
Shift Vector Coefficients:,-4.47974,0.0448891,-0.000109265,,
Pixel to Wavelength Coefficients:,1792.1,-0.928226,-0.000229463,,
Serial Number:,5490239,,
Scan Config Name:,Column 1,,
Scan Config Type:,2,,
Start wavelength in nm:,900,,
End wavelength in nm:,1700,,
Pattern Pixel Width:,6,,
Number of Measurement points:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time (s):,2,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
900.722897,0.672356,64701.000000,13758.000000
905.903443,0.584073,80807.000000,21056.000000
909.784033,0.535551,90252.000000,26297.000000
913.660493,0.503172,98832.000000,31026.000000
917.532823,0.493616,108214.000000,34727.000000
921.401023,0.493518,120081.000000,38544.000000
925.265092,0.502506,134618.000000,42325.000000
929.125031,0.509042,152080.000000,47101.000000
932.980840,0.509167,171754.000000,53179.000000
936.832518,0.506565,192235.000000,59878.000000
941.961664,0.493571,218303.000000,70063.000000
945.803705,0.481631,236285.000000,77948.000000
949.641615,0.474379,252581.000000,84727.000000
953.475395,0.467627,268843.000000,91595.000000
957.305045,0.462957,284409.000000,97946.000000
961.130565,0.463609,300415.000000,103303.000000
964.951954,0.465776,315812.000000,108057.000000
968.769213,0.467268,331706.000000,113106.000000
972.582341,0.467482,347597.000000,118466.000000
976.391340,0.470782,362603.000000,122645.000000
981.463579,0.472010,381663.000000,128727.000000
985.262940,0.473712,394207.000000,132438.000000
989.058170,0.475278,405268.000000,135664.000000
992.849270,0.476686,414919.000000,138445.000000
996.636240,0.475189,422744.000000,141543.000000
1000.419080,0.474645,429985.000000,144148.000000
1004.197789,0.474022,435731.000000,146284.000000
1007.972367,0.472966,439787.000000,148005.000000
1011.742816,0.471378,442999.000000,149632.000000
1016.763656,0.469849,446147.000000,151227.000000
1020.524467,0.468757,447570.000000,152091.000000
1024.281147,0.466663,448137.000000,153020.000000
1028.033698,0.467170,447447.000000,152606.000000
1031.782118,0.465672,447066.000000,153003.000000
1035.526408,0.463602,446139.000000,153415.000000
1039.266567,0.462511,445335.000000,153524.000000
1043.002596,0.461607,443993.000000,153380.000000
1046.734495,0.460041,441985.000000,153238.000000
1050.462263,0.458042,439703.000000,153150.000000
1055.426196,0.456661,438747.000000,153304.000000
1059.144327,0.457707,437920.000000,152647.000000
1062.858328,0.456420,436828.000000,152718.000000
1066.568198,0.455919,436218.000000,152681.000000
1070.273938,0.456320,437019.000000,152820.000000
1073.975548,0.454975,437923.000000,153611.000000
1077.673027,0.455094,438436.000000,153749.000000
1081.366376,0.454285,439593.000000,154442.000000
1085.055595,0.454408,441201.000000,154963.000000
1089.968128,0.452668,442941.000000,156199.000000
1093.647709,0.453452,445537.000000,156831.000000
1097.323160,0.452978,448116.000000,157911.000000
1100.994481,0.452537,449422.000000,158532.000000
1104.661671,0.451861,451109.000000,159375.000000
1108.324731,0.452692,453992.000000,160087.000000
1111.983661,0.452084,457203.000000,161445.000000
1115.638460,0.451162,459746.000000,162688.000000
1119.289129,0.450083,461686.000000,163781.000000
1124.150263,0.450679,463762.000000,164292.000000
1127.791294,0.450987,465594.000000,164824.000000
1131.428195,0.452210,467340.000000,164977.000000
1135.060966,0.453849,468769.000000,164858.000000
1138.689607,0.457264,470277.000000,164093.000000
1142.314117,0.460672,471885.000000,163367.000000
