Method:,Column 1,,
1671.010600,0.129298,197141.000000,146379.000000
1673.967374,0.121979,175847.000000,132787.000000
1676.920017,0.113332,154167.000000,118757.000000
1679.868531,0.106613,132946.000000,104007.000000
1682.812913,0.101003,113053.000000,89594.000000
1685.753166,0.098646,95698.000000,76253.000000
1688.689288,0.099503,80645.000000,64132.000000
1691.621280,0.099575,68011.000000,54076.000000
1694.549141,0.106590,57785.000000,45209.000000
1697.472873,0.112569,49231.000000,37990.000000
1701.364756,0.120488,40194.000000,30456.000000
