Method:,Column 1,,
Host Date-Time:,18/4/16 @ 16:39:31,,
Header Version:,1,,
System Temp hundredths:,3107,,
Detector Temp hundredths:,2878,,
Humidity hundredths:,1611,,
Lamp PD:,3770,,
Shift Vector Coefficients:,-4.47974,0.0448891,-0.000109265,,
Pixel to Wavelength Coefficients:,1792.1,-0.928226,-0.000229463,,
Serial Number:,5490239,,
Scan Config Name:,Column 1,,
Scan Config Type:,2,,
Start wavelength in nm:,900,,
End wavelength in nm:,1700,,
Pattern Pixel Width:,6,,
Number of Measurement points:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time (s):,2,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
900.722897,0.584620,64701.000000,16838.000000
905.903443,0.500994,80807.000000,25495.000000
909.784033,0.450646,90252.000000,31975.000000
913.660493,0.414395,98832.000000,38063.000000
917.532823,0.408272,108214.000000,42268.000000
921.401023,0.411303,120081.000000,46577.000000
925.265092,0.418199,134618.000000,51393.000000
929.125031,0.422080,152080.000000,57543.000000
932.980840,0.428734,171754.000000,63999.000000
936.832518,0.422519,192235.000000,72663.000000
941.961664,0.413315,218303.000000,84284.000000
945.803705,0.402987,236285.000000,93422.000000
949.641615,0.393201,252581.000000,102141.000000
953.475395,0.388552,268843.000000,109887.000000
957.305045,0.386162,284409.000000,116891.000000
961.130565,0.385454,300415.000000,123671.000000
964.951954,0.385302,315812.000000,130055.000000
968.769213,0.386752,331706.000000,136145.000000
972.582341,0.388121,347597.000000,142218.000000
976.391340,0.390292,362603.000000,147618.000000
981.463579,0.393463,381663.000000,154247.000000
985.262940,0.395038,394207.000000,158740.000000
989.058170,0.394953,405268.000000,163226.000000
992.849270,0.396429,414919.000000,166546.000000
996.636240,0.396155,422744.000000,169794.000000
1000.419080,0.395646,429985.000000,172905.000000
1004.197789,0.393960,435731.000000,175897.000000
1007.972367,0.393145,439787.000000,177868.000000
1011.742816,0.391657,442999.000000,179782.000000
1016.763656,0.390350,446147.000000,181605.000000
1020.524467,0.389565,447570.000000,182514.000000
1024.281147,0.388075,448137.000000,183373.000000
1028.033698,0.386127,447447.000000,183914.000000
1031.782118,0.384910,447066.000000,184273.000000
1035.526408,0.384089,446139.000000,184239.000000
1039.266567,0.382274,445335.000000,184677.000000
1043.002596,0.379958,443993.000000,185105.000000
1046.734495,0.379454,441985.000000,184482.000000
1050.462263,0.377806,439703.000000,184227.000000
1055.426196,0.377885,438747.000000,183793.000000
1059.144327,0.376072,437920.000000,184214.000000
1062.858328,0.377122,436828.000000,183311.000000
1066.568198,0.376049,436218.000000,183508.000000
1070.273938,0.375107,437019.000000,184244.000000
1073.975548,0.375340,437923.000000,184526.000000
1077.673027,0.373766,438436.000000,185413.000000
1081.366376,0.374707,439593.000000,185500.000000
1085.055595,0.373595,441201.000000,186656.000000
1089.968128,0.372812,442941.000000,187730.000000
1093.647709,0.372730,445537.000000,188866.000000
1097.323160,0.372344,448116.000000,190128.000000
1100.994481,0.373054,449422.000000,190371.000000
1104.661671,0.371306,451109.000000,191856.000000
1108.324731,0.371309,453992.000000,193081.000000
1111.983661,0.371435,457203.000000,194390.000000
1115.638460,0.371553,459746.000000,195418.000000
1119.289129,0.372326,461686.000000,195894.000000
1124.150263,0.371375,463762.000000,197206.000000
1127.791294,0.372467,465594.000000,197488.000000
1131.428195,0.373328,467340.000000,197836.000000
1135.060966,0.375051,468769.000000,197655.000000
1138.689607,0.379111,470277.000000,196446.000000
1142.314117,0.384937,471885.000000,194491.000000
1145.934497,0.390122,474025.000000,193054.000000
1149.550746,0.397034,475849.000000,190737.000000
1153.162866,0.405244,477793.000000,187930.000000
1156.770855,0.412960,479500.000000,185280.000000
1161.575081,0.424144,482364.000000,181648.000000
1165.173433,0.431364,485131.000000,179678.000000
1168.767654,0.440648,488511.000000,177103.000000
1172.357745,0.449980,491250.000000,174310.000000
1175.943705,0.457546,494537.000000,172446.000000
1179.525536,0.464797,498615.000000,170989.000000
1183.103235,0.472638,504468.000000,169901.000000
1186.676805,0.480405,510422.000000,168859.000000
1190.246244,0.488308,516637.000000,167833.000000
1194.999071,0.497952,526142.000000,167167.000000
1198.558873,0.502342,533671.000000,167854.000000
1202.114544,0.507165,540939.000000,168261.000000
1205.666086,0.510698,548916.000000,169359.000000
1209.213496,0.510538,558110.000000,172259.000000
1212.756777,0.510529,566953.000000,174992.000000
1216.295927,0.511234,575650.000000,177388.000000
1219.830947,0.510134,584869.000000,180686.000000
1223.361836,0.505629,595021.000000,185739.000000
1226.888595,0.501212,604954.000000,190770.000000
1231.584516,0.494015,617050.000000,197836.000000
1235.101637,0.489297,626559.000000,203079.000000
1238.614629,0.483737,636932.000000,209101.000000
1242.123490,0.479661,647247.000000,214491.000000
1245.628220,0.477138,655372.000000,218449.000000
1249.128821,0.474223,664642.000000,223031.000000
1252.625291,0.470881,674555.000000,228106.000000
1256.117630,0.468622,684692.000000,232741.000000
1259.605840,0.467454,692978.000000,236192.000000
1264.250361,0.466599,706063.000000,241126.000000
1267.728933,0.466539,716021.000000,244561.000000
1271.203374,0.466184,725552.000000,248019.000000
1274.673686,0.464142,734127.000000,252133.000000
1278.139867,0.463638,742906.000000,255444.000000
1281.601917,0.462425,750480.000000,258770.000000
1285.059838,0.462750,757621.000000,261037.000000
1288.513627,0.461394,764167.000000,264116.000000
1291.963287,0.460055,771928.000000,267622.000000
1296.556408,0.458510,779372.000000,271166.000000
1299.996431,0.458086,783046.000000,272710.000000
1303.432322,0.457034,787236.000000,274834.000000
1306.864084,0.456339,792393.000000,277078.000000
1310.291715,0.457095,796376.000000,277986.000000
1313.715216,0.458599,798307.000000,277697.000000
1317.134587,0.459481,801175.000000,278129.000000
1320.549827,0.460451,804861.000000,278785.000000
1323.960937,0.463019,807833.000000,278165.000000
1327.367917,0.466434,809608.000000,276593.000000
1331.904131,0.471697,811327.000000,273841.000000
1335.301473,0.475339,812775.000000,272039.000000
1338.694685,0.480679,813544.000000,268969.000000
1342.083767,0.485864,812602.000000,265469.000000
1345.468718,0.492889,811826.000000,260960.000000
1348.849539,0.498611,811585.000000,257468.000000
1352.226229,0.505891,810158.000000,252743.000000
1355.598789,0.512427,807876.000000,248266.000000
1358.967219,0.520240,805252.000000,243048.000000
1363.452034,0.530851,804229.000000,236880.000000
1366.810826,0.538600,803029.000000,232344.000000
1370.165488,0.545304,801212.000000,228267.000000
1373.516020,0.553897,799981.000000,223451.000000
1376.862422,0.561928,798624.000000,218985.000000
1380.204693,0.568286,795747.000000,215025.000000
1383.542834,0.575908,792504.000000,210423.000000
1386.876844,0.584124,790222.000000,205885.000000
1390.206724,0.594796,788607.000000,200477.000000
1393.532474,0.608688,785518.000000,193405.000000
1397.960382,0.627636,779920.000000,183829.000000
1401.276494,0.644178,776342.000000,176147.000000
1404.588477,0.661679,773563.000000,168584.000000
1407.896328,0.682926,769684.000000,159730.000000
1411.200050,0.704976,765635.000000,151024.000000
1414.499641,0.728041,762767.000000,142676.000000
1417.795101,0.752509,760810.000000,134514.000000
1421.086432,0.776602,758503.000000,126869.000000
1424.373632,0.798764,755935.000000,120149.000000
1428.750140,0.829385,753840.000000,111659.000000
1432.027703,0.850698,752941.000000,106185.000000
1435.301135,0.868776,751451.000000,101654.000000
1438.570437,0.884225,750582.000000,97988.000000
1441.835609,0.902134,749740.000000,93924.000000
1445.096650,0.912039,748245.000000,91623.000000
1448.353561,0.921734,747231.000000,89479.000000
1451.606342,0.928067,746115.000000,88052.000000
1454.854992,0.935447,743794.000000,86299.000000
1459.180101,0.943271,741747.000000,84525.000000
1462.419114,0.945321,739561.000000,83879.000000
1465.653997,0.950354,736862.000000,82610.000000
1468.884749,0.951439,734038.000000,82088.000000
1472.111371,0.952915,730885.000000,81458.000000
1475.333862,0.954441,727271.000000,80771.000000
1478.552224,0.953819,723938.000000,80516.000000
1481.766455,0.954105,721040.000000,80141.000000
1484.976555,0.952480,717684.000000,80067.000000
1488.182525,0.954034,713601.000000,79327.000000
1492.450728,0.951717,708541.000000,79186.000000
1495.647060,0.949643,704632.000000,79126.000000
1498.839263,0.949184,700712.000000,78769.000000
1502.027335,0.946752,695967.000000,78675.000000
1505.211277,0.945003,691038.000000,78433.000000
1508.391088,0.943084,686052.000000,78212.000000
1511.566770,0.941130,680877.000000,77972.000000
1514.738321,0.937857,675427.000000,77933.000000
1517.905741,0.935216,670152.000000,77796.000000
1522.122544,0.932158,662097.000000,77404.000000
1525.280327,0.931109,656403.000000,76924.000000
1528.433979,0.929486,650810.000000,76554.000000
1531.583502,0.924698,644842.000000,76693.000000
1534.728894,0.920739,638224.000000,76601.000000
1537.870156,0.919763,631155.000000,75923.000000
1541.007287,0.915559,625001.000000,75914.000000
1544.140289,0.916001,618097.000000,74999.000000
1547.269159,0.911669,610689.000000,74843.000000
1550.393900,0.912193,602954.000000,73806.000000
1554.553796,0.908137,592300.000000,73182.000000
1557.668899,0.907030,584592.000000,72414.000000
1560.779871,0.906382,576368.000000,71502.000000
1563.886714,0.903409,568025.000000,70951.000000
1566.989426,0.903569,559352.000000,69842.000000
1570.088008,0.904159,550305.000000,68619.000000
1573.182459,0.899199,541598.000000,68309.000000
1576.272780,0.898051,532727.000000,67368.000000
1579.358971,0.899374,523890.000000,66049.000000
1583.467467,0.894486,510646.000000,65108.000000
1586.544020,0.895575,501212.000000,63745.000000
1589.616443,0.891711,492392.000000,63183.000000
1592.684736,0.888766,482586.000000,62346.000000
1595.748898,0.887794,472996.000000,61244.000000
1598.808930,0.883389,462978.000000,60558.000000
1601.864832,0.878689,453381.000000,59948.000000
1604.916603,0.876440,443779.000000,58983.000000
