Method:,Column 1,,
Host Date-Time:,18/4/16 @ 16:33:6,,
Header Version:,1,,
System Temp hundredths:,2723,,
Detector Temp hundredths:,2610,,
Humidity hundredths:,2393,,
Lamp PD:,3780,,
Shift Vector Coefficients:,-4.47974,0.0448891,-0.000109265,,
Pixel to Wavelength Coefficients:,1792.1,-0.928226,-0.000229463,,
Serial Number:,5490239,,
Scan Config Name:,Column 1,,
Scan Config Type:,2,,
Start wavelength in nm:,900,,
End wavelength in nm:,1700,,
Pattern Pixel Width:,6,,
Number of Measurement points:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time (s):,2,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
900.722897,0.702278,64701.000000,12842.000000
905.903443,0.617414,80807.000000,19500.000000
909.784033,0.573873,90252.000000,24076.000000
913.660493,0.537970,98832.000000,28637.000000
917.532823,0.529935,108214.000000,31941.000000
921.401023,0.529466,120081.000000,35482.000000
925.265092,0.532517,134618.000000,39499.000000
929.125031,0.532358,152080.000000,44639.000000
932.980840,0.534593,171754.000000,50155.000000
936.832518,0.528118,192235.000000,56979.000000
941.961664,0.513173,218303.000000,66971.000000
945.803705,0.503190,236285.000000,74173.000000
949.641615,0.491787,252581.000000,81398.000000
953.475395,0.484908,268843.000000,88022.000000
957.305045,0.476746,284409.000000,94885.000000
961.130565,0.472301,300415.000000,101256.000000
964.951954,0.471692,315812.000000,106595.000000
968.769213,0.469724,331706.000000,112468.000000
972.582341,0.469128,347597.000000,118018.000000
976.391340,0.470959,362603.000000,122595.000000
981.463579,0.470643,381663.000000,129133.000000
985.262940,0.472036,394207.000000,132950.000000
989.058170,0.469831,405268.000000,137376.000000
992.849270,0.470287,414919.000000,140500.000000
996.636240,0.468717,422744.000000,143668.000000
1000.419080,0.469577,429985.000000,145840.000000
1004.197789,0.467039,435731.000000,148655.000000
1007.972367,0.465484,439787.000000,150577.000000
1011.742816,0.464351,442999.000000,152073.000000
1016.763656,0.463330,446147.000000,153514.000000
1020.524467,0.463888,447570.000000,153806.000000
1024.281147,0.461160,448137.000000,154971.000000
1028.033698,0.459386,447447.000000,155366.000000
1031.782118,0.458136,447066.000000,155681.000000
1035.526408,0.457489,446139.000000,155590.000000
1039.266567,0.455966,445335.000000,155855.000000
1043.002596,0.453592,443993.000000,156237.000000
1046.734495,0.452904,441985.000000,155777.000000
1050.462263,0.452287,439703.000000,155193.000000
1055.426196,0.452045,438747.000000,154942.000000
1059.144327,0.451638,437920.000000,154795.000000
1062.858328,0.451211,436828.000000,154561.000000
1066.568198,0.450710,436218.000000,154523.000000
1070.273938,0.451504,437019.000000,154524.000000
1073.975548,0.451733,437923.000000,154762.000000
1077.673027,0.451692,438436.000000,154958.000000
1081.366376,0.452484,439593.000000,155084.000000
1085.055595,0.452850,441201.000000,155520.000000
1089.968128,0.453088,442941.000000,156048.000000
1093.647709,0.454120,445537.000000,156590.000000
1097.323160,0.454342,448116.000000,157416.000000
1100.994481,0.455492,449422.000000,157457.000000
1104.661671,0.455297,451109.000000,158119.000000
1108.324731,0.456770,453992.000000,158591.000000
1111.983661,0.457403,457203.000000,159480.000000
1115.638460,0.457950,459746.000000,160165.000000
1119.289129,0.459392,461686.000000,160308.000000
1124.150263,0.460341,463762.000000,160677.000000
1127.791294,0.462589,465594.000000,160479.000000
1131.428195,0.465136,467340.000000,160139.000000
1135.060966,0.466934,468769.000000,159965.000000
1138.689607,0.472253,470277.000000,158526.000000
1142.314117,0.478551,471885.000000,156778.000000
1145.934497,0.484454,474025.000000,155363.000000
1149.550746,0.491151,475849.000000,153574.000000
1153.162866,0.499355,477793.000000,151316.000000
1156.770855,0.506357,479500.000000,149428.000000
1161.575081,0.517377,482364.000000,146554.000000
1165.173433,0.523507,485131.000000,145329.000000
1168.767654,0.531690,488511.000000,143610.000000
1172.357745,0.538815,491250.000000,142065.000000
1175.943705,0.545587,494537.000000,140803.000000
1179.525536,0.552454,498615.000000,139737.000000
1183.103235,0.558845,504468.000000,139312.000000
1186.676805,0.564271,510422.000000,139206.000000
1190.246244,0.570978,516637.000000,138742.000000
1194.999071,0.579525,526142.000000,138541.000000
1198.558873,0.583132,533671.000000,139361.000000
1202.114544,0.585345,540939.000000,140541.000000
1205.666086,0.587123,548916.000000,142031.000000
1209.213496,0.589000,558110.000000,143787.000000
1212.756777,0.590067,566953.000000,145707.000000
1216.295927,0.589143,575650.000000,148257.000000
1219.830947,0.585701,584869.000000,151830.000000
1223.361836,0.581372,595021.000000,156013.000000
1226.888595,0.576080,604954.000000,160562.000000
1231.584516,0.567973,617050.000000,166858.000000
1235.101637,0.563938,626559.000000,171011.000000
1238.614629,0.557659,636932.000000,176374.000000
1242.123490,0.552067,647247.000000,181553.000000
1245.628220,0.548957,655372.000000,185153.000000
1249.128821,0.544390,664642.000000,189757.000000
1252.625291,0.541657,674555.000000,193803.000000
1256.117630,0.539838,684692.000000,197541.000000
1259.605840,0.537394,692978.000000,201060.000000
1264.250361,0.537128,706063.000000,204982.000000
1267.728933,0.535672,716021.000000,208571.000000
1271.203374,0.534431,725552.000000,211952.000000
1274.673686,0.533319,734127.000000,215007.000000
1278.139867,0.532589,742906.000000,217944.000000
1281.601917,0.531521,750480.000000,220708.000000
1285.059838,0.530307,757621.000000,223432.000000
1288.513627,0.528851,764167.000000,226119.000000
1291.963287,0.528335,771928.000000,228687.000000
1296.556408,0.526972,779372.000000,231618.000000
1299.996431,0.526422,783046.000000,233005.000000
1303.432322,0.525285,787236.000000,234866.000000
1306.864084,0.525106,792393.000000,236502.000000
1310.291715,0.524981,796376.000000,237759.000000
1313.715216,0.526086,798307.000000,237730.000000
1317.134587,0.527220,801175.000000,237962.000000
1320.549827,0.528478,804861.000000,238365.000000
1323.960937,0.530263,807833.000000,238264.000000
1327.367917,0.533477,809608.000000,237027.000000
1331.904131,0.537342,811327.000000,235426.000000
1335.301473,0.540808,812775.000000,233971.000000
1338.694685,0.544818,813544.000000,232040.000000
1342.083767,0.549726,812602.000000,229167.000000
1345.468718,0.555224,811826.000000,226068.000000
1348.849539,0.560210,811585.000000,223421.000000
1352.226229,0.564895,810158.000000,220635.000000
1355.598789,0.571123,807876.000000,216881.000000
1358.967219,0.577921,805252.000000,212819.000000
1363.452034,0.585233,804229.000000,209000.000000
1366.810826,0.591719,803029.000000,205595.000000
1370.165488,0.597155,801212.000000,202578.000000
1373.516020,0.602232,799981.000000,199916.000000
1376.862422,0.609599,798624.000000,196220.000000
