Method:,Column 1,,
Host Date-Time:,18/4/16 @ 16:53:48,,
Header Version:,1,,
System Temp hundredths:,3327,,
Detector Temp hundredths:,3143,,
Humidity hundredths:,1234,,
Lamp PD:,3764,,
Shift Vector Coefficients:,-4.47974,0.0448891,-0.000109265,,
Pixel to Wavelength Coefficients:,1792.1,-0.928226,-0.000229463,,
Serial Number:,5490239,,
Scan Config Name:,Column 1,,
Scan Config Type:,2,,
Start wavelength in nm:,900,,
End wavelength in nm:,1700,,
Pattern Pixel Width:,6,,
Number of Measurement points:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time (s):,2,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
900.722897,0.569688,64701.000000,17427.000000
905.903443,0.486652,80807.000000,26351.000000
909.784033,0.454603,90252.000000,31685.000000
913.660493,0.428649,98832.000000,36834.000000
917.532823,0.415702,108214.000000,41551.000000
921.401023,0.420329,120081.000000,45619.000000
925.265092,0.427440,134618.000000,50311.000000
929.125031,0.431371,152080.000000,56325.000000
932.980840,0.430727,171754.000000,63706.000000
936.832518,0.423081,192235.000000,72569.000000
941.961664,0.408656,218303.000000,85193.000000
945.803705,0.399104,236285.000000,94261.000000
949.641615,0.386283,252581.000000,103781.000000
953.475395,0.379065,268843.000000,112314.000000
957.305045,0.373458,284409.000000,120361.000000
961.130565,0.370535,300415.000000,127993.000000
964.951954,0.367015,315812.000000,135648.000000
968.769213,0.366025,331706.000000,142800.000000
972.582341,0.365819,347597.000000,149712.000000
976.391340,0.365495,362603.000000,156292.000000
981.463579,0.363983,381663.000000,165081.000000
985.262940,0.365196,394207.000000,170031.000000
989.058170,0.362281,405268.000000,175979.000000
992.849270,0.362814,414919.000000,179949.000000
996.636240,0.360936,422744.000000,184137.000000
1000.419080,0.359853,429985.000000,187759.000000
1004.197789,0.357542,435731.000000,191283.000000
1007.972367,0.354978,439787.000000,194207.000000
1011.742816,0.353003,442999.000000,196517.000000
1016.763656,0.352423,446147.000000,198178.000000
1020.524467,0.351042,447570.000000,199443.000000
1024.281147,0.349459,448137.000000,200425.000000
1028.033698,0.348870,447447.000000,200388.000000
1031.782118,0.346927,447066.000000,201115.000000
1035.526408,0.346041,446139.000000,201108.000000
1039.266567,0.345078,445335.000000,201191.000000
1043.002596,0.344496,443993.000000,200854.000000
1046.734495,0.343898,441985.000000,200221.000000
1050.462263,0.343158,439703.000000,199527.000000
1055.426196,0.343265,438747.000000,199044.000000
1059.144327,0.343140,437920.000000,198726.000000
1062.858328,0.344078,436828.000000,197803.000000
1066.568198,0.344513,436218.000000,197329.000000
1070.273938,0.344880,437019.000000,197524.000000
1073.975548,0.346317,437923.000000,197279.000000
1077.673027,0.345796,438436.000000,197747.000000
1081.366376,0.345682,439593.000000,198321.000000
1085.055595,0.346222,441201.000000,198799.000000
1089.968128,0.346982,442941.000000,199234.000000
1093.647709,0.346551,445537.000000,200601.000000
1097.323160,0.347836,448116.000000,201166.000000
1100.994481,0.346991,449422.000000,202145.000000
1104.661671,0.347648,451109.000000,202597.000000
1108.324731,0.347365,453992.000000,204025.000000
1111.983661,0.347236,457203.000000,205529.000000
1115.638460,0.347299,459746.000000,206642.000000
1119.289129,0.348649,461686.000000,206870.000000
1124.150263,0.347973,463762.000000,208124.000000
1127.791294,0.348289,465594.000000,208794.000000
1131.428195,0.349156,467340.000000,209159.000000
1135.060966,0.350657,468769.000000,209075.000000
1138.689607,0.354501,470277.000000,207899.000000
1142.314117,0.357782,471885.000000,207040.000000
1145.934497,0.362061,474025.000000,205940.000000
1149.550746,0.367511,475849.000000,204154.000000
1153.162866,0.373259,477793.000000,202293.000000
1156.770855,0.379119,479500.000000,200295.000000
1161.575081,0.388607,482364.000000,197137.000000
1165.173433,0.393029,485131.000000,196259.000000
1168.767654,0.399841,488511.000000,194551.000000
1172.357745,0.407140,491250.000000,192381.000000
1175.943705,0.413143,494537.000000,191010.000000
1179.525536,0.418254,498615.000000,190332.000000
1183.103235,0.425144,504468.000000,189535.000000
1186.676805,0.431769,510422.000000,188869.000000
1190.246244,0.437027,516637.000000,188868.000000
1194.999071,0.444409,526142.000000,189101.000000
1198.558873,0.448024,533671.000000,190217.000000
1202.114544,0.451526,540939.000000,191259.000000
1205.666086,0.453780,548916.000000,193075.000000
1209.213496,0.455431,558110.000000,195564.000000
1212.756777,0.456895,566953.000000,197994.000000
1216.295927,0.457086,575650.000000,200943.000000
1219.830947,0.454981,584869.000000,205153.000000
1223.361836,0.452803,595021.000000,209763.000000
1226.888595,0.449567,604954.000000,214860.000000
1231.584516,0.443799,617050.000000,222086.000000
1235.101637,0.438264,626559.000000,228401.000000
1238.614629,0.435132,636932.000000,233863.000000
1242.123490,0.433067,647247.000000,238783.000000
1245.628220,0.430217,655372.000000,243372.000000
1249.128821,0.426884,664642.000000,248716.000000
1252.625291,0.424654,674555.000000,253725.000000
1256.117630,0.423265,684692.000000,258363.000000
1259.605840,0.422115,692978.000000,262183.000000
1264.250361,0.421570,706063.000000,267469.000000
1267.728933,0.420721,716021.000000,271772.000000
1271.203374,0.420463,725552.000000,275553.000000
1274.673686,0.419276,734127.000000,279573.000000
1278.139867,0.419261,742906.000000,282926.000000
1281.601917,0.417849,750480.000000,286741.000000
1285.059838,0.417451,757621.000000,289735.000000
1288.513627,0.416267,764167.000000,293036.000000
1291.963287,0.414945,771928.000000,296915.000000
1296.556408,0.414263,779372.000000,300249.000000
1299.996431,0.413642,783046.000000,302096.000000
1303.432322,0.412837,787236.000000,304276.000000
1306.864084,0.412784,792393.000000,306307.000000
1310.291715,0.413467,796376.000000,307363.000000
1313.715216,0.414257,798307.000000,307548.000000
1317.134587,0.414785,801175.000000,308278.000000
1320.549827,0.415810,804861.000000,308966.000000
1323.960937,0.418590,807833.000000,308128.000000
1327.367917,0.421608,809608.000000,306667.000000
1331.904131,0.425201,811327.000000,304786.000000
1335.301473,0.428641,812775.000000,302921.000000
1338.694685,0.432519,813544.000000,300512.000000
1342.083767,0.437414,812602.000000,296800.000000
1345.468718,0.442591,811826.000000,293003.000000
1348.849539,0.447197,811585.000000,289826.000000
1352.226229,0.452132,810158.000000,286047.000000
1355.598789,0.457831,807876.000000,281523.000000
1358.967219,0.464196,805252.000000,276526.000000
1363.452034,0.472779,804229.000000,270770.000000
1366.810826,0.478246,803029.000000,266984.000000
1370.165488,0.483962,801212.000000,262897.000000
1373.516020,0.490616,799981.000000,258502.000000
1376.862422,0.495852,798624.000000,254971.000000
1380.204693,0.500869,795747.000000,251134.000000
1383.542834,0.507081,792504.000000,246559.000000
1386.876844,0.513826,790222.000000,242060.000000
1390.206724,0.522661,788607.000000,236701.000000
1393.532474,0.532985,785518.000000,230235.000000
1397.960382,0.549140,779920.000000,220247.000000
1401.276494,0.562768,776342.000000,212464.000000
1404.588477,0.578042,773563.000000,204387.000000
1407.896328,0.594675,769684.000000,195721.000000
1411.200050,0.611918,765635.000000,187113.000000
1414.499641,0.631687,762767.000000,178117.000000
1417.795101,0.651246,760810.000000,169836.000000
1421.086432,0.671100,758503.000000,161755.000000
1424.373632,0.688077,755935.000000,155027.000000
1428.750140,0.711958,753840.000000,146326.000000
1432.027703,0.726312,752941.000000,141400.000000
1435.301135,0.739837,751451.000000,136793.000000
1438.570437,0.751178,750582.000000,133113.000000
