Method:,Column 1,,
1576.272780,0.483616,532727.000000,174940.000000
1579.358971,0.483041,523890.000000,172266.000000
1583.467467,0.482637,510646.000000,168067.000000
1586.544020,0.479832,501212.000000,166031.000000
1589.616443,0.479759,492392.000000,163137.000000
1592.684736,0.476716,482586.000000,161012.000000
1595.748898,0.476407,472996.000000,157925.000000
1598.808930,0.475125,462978.000000,155037.000000
1601.864832,0.473513,453381.000000,152388.000000
1604.916603,0.472476,443779.000000,149517.000000
1607.964244,0.469793,433789.000000,147057.000000
1612.021341,0.467305,420216.000000,143274.000000
1615.059344,0.467168,409971.000000,139825.000000
1618.093218,0.465210,400631.000000,137257.000000
1621.122961,0.464152,390490.000000,134109.000000
1624.148573,0.463131,380379.000000,130944.000000
1627.170055,0.462335,370204.000000,127675.000000
1630.187407,0.459147,360433.000000,125221.000000
1633.200629,0.459910,350418.000000,121528.000000
1636.209720,0.459649,340597.000000,118193.000000
1639.214681,0.458361,330782.000000,115128.000000
1643.214871,0.458202,317788.000000,110646.000000
1646.210195,0.458328,307687.000000,107098.000000
1649.201388,0.455716,297078.000000,104029.000000
1652.188451,0.455490,287199.000000,100622.000000
1655.171383,0.451549,276866.000000,97886.000000
1658.150185,0.450413,265166.000000,93995.000000
1661.124857,0.445620,252362.000000,90449.000000
1664.095399,0.444761,238503.000000,85651.000000
1667.061810,0.439134,222332.000000,80885.000000
1671.010600,0.423905,197141.000000,74280.000000
1673.967374,0.412141,175847.000000,68076.000000
1676.920017,0.394487,154167.000000,62159.000000
1679.868531,0.379414,132946.000000,55496.000000
1682.812913,0.366860,113053.000000,48576.000000
1685.753166,0.361027,95698.000000,41675.000000
1688.689288,0.362634,80645.000000,34990.000000
1691.621280,0.364527,68011.000000,29380.000000
1694.549141,0.376352,57785.000000,24292.000000
1697.472873,0.386050,49231.000000,20239.000000
1701.364756,0.402382,40194.000000,15914.000000
