Method:,Column 1,,
Host Date-Time:,18/4/16 @ 16:42:44,,
Header Version:,1,,
System Temp hundredths:,3133,,
Detector Temp hundredths:,2950,,
Humidity hundredths:,1533,,
Lamp PD:,3774,,
Shift Vector Coefficients:,-4.47974,0.0448891,-0.000109265,,
Pixel to Wavelength Coefficients:,1792.1,-0.928226,-0.000229463,,
Serial Number:,5490239,,
Scan Config Name:,Column 1,,
Scan Config Type:,2,,
Start wavelength in nm:,900,,
End wavelength in nm:,1700,,
Pattern Pixel Width:,6,,
Number of Measurement points:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time (s):,2,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
900.722897,0.459927,64701.000000,22438.000000
905.903443,0.377903,80807.000000,33849.000000
909.784033,0.332777,90252.000000,41945.000000
913.660493,0.306807,98832.000000,48763.000000
917.532823,0.296058,108214.000000,54730.000000
921.401023,0.299186,120081.000000,60296.000000
925.265092,0.306138,134618.000000,66522.000000
929.125031,0.309164,152080.000000,74629.000000
932.980840,0.313319,171754.000000,83481.000000
936.832518,0.307125,192235.000000,94778.000000
941.961664,0.294583,218303.000000,110784.000000
945.803705,0.283471,236285.000000,123017.000000
949.641615,0.272263,252581.000000,134939.000000
953.475395,0.265205,268843.000000,145980.000000
957.305045,0.258741,284409.000000,156748.000000
961.130565,0.256000,300415.000000,166618.000000
964.951954,0.254410,315812.000000,175800.000000
968.769213,0.253427,331706.000000,185066.000000
972.582341,0.251293,347597.000000,194887.000000
976.391340,0.251362,362603.000000,203268.000000
981.463579,0.250010,381663.000000,214620.000000
985.262940,0.248863,394207.000000,222260.000000
989.058170,0.248750,405268.000000,228556.000000
992.849270,0.246927,414919.000000,234983.000000
996.636240,0.245235,422744.000000,240349.000000
1000.419080,0.242797,429985.000000,245842.000000
1004.197789,0.242005,435731.000000,249582.000000
1007.972367,0.239640,439787.000000,253281.000000
1011.742816,0.237985,442999.000000,256105.000000
1016.763656,0.236386,446147.000000,258876.000000
1020.524467,0.235337,447570.000000,260330.000000
1024.281147,0.233562,448137.000000,261727.000000
1028.033698,0.232160,447447.000000,262169.000000
1031.782118,0.232054,447066.000000,262010.000000
1035.526408,0.230501,446139.000000,262403.000000
1039.266567,0.229559,445335.000000,262499.000000
1043.002596,0.228906,443993.000000,262102.000000
1046.734495,0.227843,441985.000000,261556.000000
1050.462263,0.227363,439703.000000,260493.000000
1055.426196,0.227485,438747.000000,259854.000000
1059.144327,0.227510,437920.000000,259349.000000
1062.858328,0.227942,436828.000000,258445.000000
1066.568198,0.228502,436218.000000,257752.000000
1070.273938,0.228884,437019.000000,257998.000000
1073.975548,0.229608,437923.000000,258101.000000
1077.673027,0.229274,438436.000000,258602.000000
1081.366376,0.229642,439593.000000,259065.000000
1085.055595,0.229962,441201.000000,259821.000000
1089.968128,0.229782,442941.000000,260954.000000
1093.647709,0.229462,445537.000000,262677.000000
