Method:,Column 1,,
Host Date-Time:,18/4/16 @ 16:49:10,,
Header Version:,1,,
System Temp hundredths:,3292,,
Detector Temp hundredths:,3060,,
Humidity hundredths:,1288,,
Lamp PD:,3765,,
Shift Vector Coefficients:,-4.47974,0.0448891,-0.000109265,,
Pixel to Wavelength Coefficients:,1792.1,-0.928226,-0.000229463,,
Serial Number:,5490239,,
Scan Config Name:,Column 1,,
Scan Config Type:,2,,
Start wavelength in nm:,900,,
End wavelength in nm:,1700,,
Pattern Pixel Width:,6,,
Number of Measurement points:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time (s):,2,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
900.722897,0.238737,64701.000000,37340.000000
905.903443,0.161648,80807.000000,55693.000000
909.784033,0.113753,90252.000000,69455.000000
913.660493,0.083713,98832.000000,81505.000000
917.532823,0.074027,108214.000000,91255.000000
921.401023,0.077075,120081.000000,100554.000000
925.265092,0.083475,134618.000000,111078.000000
929.125031,0.088717,152080.000000,123981.000000
932.980840,0.091627,171754.000000,139085.000000
936.832518,0.088193,192235.000000,156906.000000
941.961664,0.074825,218303.000000,183753.000000
945.803705,0.063623,236285.000000,204086.000000
949.641615,0.052834,252581.000000,223649.000000
953.475395,0.045154,268843.000000,242295.000000
957.305045,0.038481,284409.000000,260293.000000
961.130565,0.036011,300415.000000,276510.000000
964.951954,0.033310,315812.000000,292495.000000
968.769213,0.031318,331706.000000,308628.000000
972.582341,0.030389,347597.000000,324106.000000
976.391340,0.029991,362603.000000,338408.000000
981.463579,0.029176,381663.000000,356865.000000
985.262940,0.027698,394207.000000,369851.000000
989.058170,0.025977,405268.000000,381738.000000
992.849270,0.024684,414919.000000,391994.000000
996.636240,0.023150,422744.000000,400800.000000
1000.419080,0.021507,429985.000000,409210.000000
1004.197789,0.020009,435731.000000,416111.000000
1007.972367,0.017900,439787.000000,422029.000000
1011.742816,0.015896,442999.000000,427078.000000
1016.763656,0.014017,446147.000000,431977.000000
1020.524467,0.013813,447570.000000,433559.000000
1024.281147,0.012512,448137.000000,435410.000000
1028.033698,0.010942,447447.000000,436314.000000
1031.782118,0.010013,447066.000000,436876.000000
1035.526408,0.009053,446139.000000,436935.000000
1039.266567,0.008645,445335.000000,436558.000000
1043.002596,0.007348,443993.000000,436544.000000
1046.734495,0.007196,441985.000000,434722.000000
1050.462263,0.006022,439703.000000,433648.000000
1055.426196,0.006374,438747.000000,432355.000000
1059.144327,0.006482,437920.000000,431432.000000
1062.858328,0.007153,436828.000000,429692.000000
1066.568198,0.007426,436218.000000,428823.000000
1070.273938,0.007612,437019.000000,429426.000000
1073.975548,0.008487,437923.000000,429448.000000
1077.673027,0.008296,438436.000000,430140.000000
1081.366376,0.008700,439593.000000,430874.000000
1085.055595,0.009340,441201.000000,431814.000000
1089.968128,0.009140,442941.000000,433716.000000
1093.647709,0.009307,445537.000000,436091.000000
1097.323160,0.009626,448116.000000,438293.000000
1100.994481,0.009465,449422.000000,439733.000000
1104.661671,0.009210,451109.000000,441643.000000
1108.324731,0.009240,453992.000000,444435.000000
1111.983661,0.008836,457203.000000,447995.000000
1115.638460,0.008445,459746.000000,450892.000000
1119.289129,0.008313,461686.000000,452933.000000
1124.150263,0.008228,463762.000000,455058.000000
1127.791294,0.008392,465594.000000,456684.000000
1131.428195,0.008812,467340.000000,457953.000000
1135.060966,0.008637,468769.000000,459539.000000
1138.689607,0.010589,470277.000000,458949.000000
1142.314117,0.012025,471885.000000,458998.000000
1145.934497,0.014914,474025.000000,458023.000000
1149.550746,0.016901,475849.000000,457687.000000
1153.162866,0.019875,477793.000000,456420.000000
1156.770855,0.023337,479500.000000,454414.000000
1161.575081,0.027429,482364.000000,452841.000000
1165.173433,0.030324,485131.000000,452413.000000
1168.767654,0.033941,488511.000000,451787.000000
1172.357745,0.037460,491250.000000,450653.000000
1175.943705,0.040703,494537.000000,450294.000000
1179.525536,0.043496,498615.000000,451096.000000
1183.103235,0.046526,504468.000000,453218.000000
1186.676805,0.050443,510422.000000,454450.000000
1190.246244,0.054716,516637.000000,455480.000000
1194.999071,0.059659,526142.000000,458611.000000
1198.558873,0.062276,533671.000000,462379.000000
1202.114544,0.065235,540939.000000,465493.000000
1205.666086,0.067390,548916.000000,470019.000000
1209.213496,0.069334,558110.000000,475758.000000
1212.756777,0.071411,566953.000000,480990.000000
1216.295927,0.071860,575650.000000,487864.000000
1219.830947,0.071481,584869.000000,496110.000000
1223.361836,0.069709,595021.000000,506784.000000
1226.888595,0.067249,604954.000000,518171.000000
1231.584516,0.062132,617050.000000,534796.000000
1235.101637,0.058227,626559.000000,547943.000000
1238.614629,0.054948,636932.000000,561235.000000
1242.123490,0.052165,647247.000000,573991.000000
1245.628220,0.049683,655372.000000,584527.000000
1249.128821,0.047670,664642.000000,595550.000000
1252.625291,0.046072,674555.000000,606660.000000
1256.117630,0.044454,684692.000000,618075.000000
1259.605840,0.043454,692978.000000,626997.000000
1264.250361,0.043180,706063.000000,639239.000000
1267.728933,0.042832,716021.000000,648774.000000
1271.203374,0.041970,725552.000000,658716.000000
1274.673686,0.040787,734127.000000,668319.000000
1278.139867,0.040486,742906.000000,676781.000000
1281.601917,0.039634,750480.000000,685023.000000
1285.059838,0.038735,757621.000000,692974.000000
1288.513627,0.037852,764167.000000,700384.000000
1291.963287,0.036927,771928.000000,709006.000000
1296.556408,0.036226,779372.000000,717000.000000
1299.996431,0.035662,783046.000000,721316.000000
1303.432322,0.034992,787236.000000,726294.000000
1306.864084,0.034612,792393.000000,731692.000000
1310.291715,0.034490,796376.000000,735577.000000
1313.715216,0.034276,798307.000000,737724.000000
