Method:,Column 1,,
Host Date-Time:,18/4/16 @ 16:45:42,,
Header Version:,1,,
System Temp hundredths:,3219,,
Detector Temp hundredths:,2975,,
Humidity hundredths:,1389,,
Lamp PD:,3765,,
Shift Vector Coefficients:,-4.47974,0.0448891,-0.000109265,,
Pixel to Wavelength Coefficients:,1792.1,-0.928226,-0.000229463,,
Serial Number:,5490239,,
Scan Config Name:,Column 1,,
Scan Config Type:,2,,
Start wavelength in nm:,900,,
End wavelength in nm:,1700,,
Pattern Pixel Width:,6,,
Number of Measurement points:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time (s):,2,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
900.722897,0.855656,64701.000000,9021.000000
905.903443,0.778501,80807.000000,13457.000000
909.784033,0.735610,90252.000000,16590.000000
913.660493,0.709588,98832.000000,19289.000000
917.532823,0.694177,108214.000000,21883.000000
921.401023,0.699335,120081.000000,23996.000000
925.265092,0.710818,134618.000000,26199.000000
929.125031,0.711147,152080.000000,29575.000000
932.980840,0.721183,171754.000000,32638.000000
936.832518,0.720280,192235.000000,36606.000000
941.961664,0.705137,218303.000000,43045.000000
945.803705,0.692856,236285.000000,47927.000000
949.641615,0.687242,252581.000000,51899.000000
953.475395,0.677935,268843.000000,56437.000000
957.305045,0.671027,284409.000000,60662.000000
961.130565,0.671514,300415.000000,64004.000000
964.951954,0.672383,315812.000000,67150.000000
968.769213,0.672540,331706.000000,70504.000000
972.582341,0.674688,347597.000000,73517.000000
976.391340,0.677722,362603.000000,76157.000000
981.463579,0.681040,381663.000000,79550.000000
985.262940,0.683773,394207.000000,81649.000000
989.058170,0.688016,405268.000000,83124.000000
992.849270,0.688427,414919.000000,85023.000000
996.636240,0.687893,422744.000000,86733.000000
1000.419080,0.691733,429985.000000,87442.000000
1004.197789,0.687798,435731.000000,89417.000000
1007.972367,0.684707,439787.000000,90894.000000
1011.742816,0.686289,442999.000000,91225.000000
1016.763656,0.682469,446147.000000,92685.000000
1020.524467,0.682976,447570.000000,92872.000000
1024.281147,0.680674,448137.000000,93484.000000
1028.033698,0.679480,447447.000000,93597.000000
1031.782118,0.675386,447066.000000,94403.000000
1035.526408,0.675954,446139.000000,94084.000000
1039.266567,0.671988,445335.000000,94776.000000
1043.002596,0.671049,443993.000000,94695.000000
1046.734495,0.670178,441985.000000,94456.000000
1050.462263,0.667944,439703.000000,94453.000000
1055.426196,0.666149,438747.000000,94638.000000
1059.144327,0.665931,437920.000000,94507.000000
1062.858328,0.666232,436828.000000,94206.000000
1066.568198,0.664111,436218.000000,94535.000000
1070.273938,0.664995,437019.000000,94516.000000
1073.975548,0.665351,437923.000000,94634.000000
1077.673027,0.663452,438436.000000,95160.000000
1081.366376,0.663530,439593.000000,95394.000000
1085.055595,0.662795,441201.000000,95905.000000
1089.968128,0.662774,442941.000000,96288.000000
1093.647709,0.663952,445537.000000,96590.000000
1097.323160,0.662635,448116.000000,97444.000000
1100.994481,0.663347,449422.000000,97568.000000
1104.661671,0.662581,451109.000000,98107.000000
1108.324731,0.662269,453992.000000,98805.000000
1111.983661,0.662116,457203.000000,99539.000000
