Method:,Column 1,,
Host Date-Time:,18/4/16 @ 16:46:4,,
Header Version:,1,,
System Temp hundredths:,3234,,
Detector Temp hundredths:,3012,,
Humidity hundredths:,1389,,
Lamp PD:,3773,,
Shift Vector Coefficients:,-4.47974,0.0448891,-0.000109265,,
Pixel to Wavelength Coefficients:,1792.1,-0.928226,-0.000229463,,
Serial Number:,5490239,,
Scan Config Name:,Column 1,,
Scan Config Type:,2,,
Start wavelength in nm:,900,,
End wavelength in nm:,1700,,
Pattern Pixel Width:,6,,
Number of Measurement points:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time (s):,2,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
900.722897,0.821817,64701.000000,9752.000000
905.903443,0.741760,80807.000000,14645.000000
909.784033,0.693599,90252.000000,18275.000000
913.660493,0.669546,98832.000000,21152.000000
917.532823,0.653313,108214.000000,24042.000000
921.401023,0.654462,120081.000000,26608.000000
925.265092,0.660195,134618.000000,29438.000000
929.125031,0.668908,152080.000000,32596.000000
932.980840,0.670643,171754.000000,36666.000000
936.832518,0.664071,192235.000000,41664.000000
941.961664,0.652236,218303.000000,48621.000000
945.803705,0.642589,236285.000000,53808.000000
949.641615,0.630791,252581.000000,59103.000000
953.475395,0.626212,268843.000000,63575.000000
957.305045,0.622227,284409.000000,67876.000000
961.130565,0.617719,300415.000000,72444.000000
964.951954,0.621602,315812.000000,75479.000000
968.769213,0.622676,331706.000000,79082.000000
972.582341,0.624028,347597.000000,82613.000000
976.391340,0.627831,362603.000000,85428.000000
981.463579,0.633028,381663.000000,88849.000000
985.262940,0.635658,394207.000000,91215.000000
989.058170,0.638354,405268.000000,93194.000000
992.849270,0.639997,414919.000000,95053.000000
996.636240,0.641114,422744.000000,96597.000000
1000.419080,0.641187,429985.000000,98235.000000
1004.197789,0.640441,435731.000000,99719.000000
1007.972367,0.639011,439787.000000,100979.000000
1011.742816,0.637658,442999.000000,102034.000000
1016.763656,0.635575,446147.000000,103253.000000
1020.524467,0.634358,447570.000000,103873.000000
1024.281147,0.632207,448137.000000,104521.000000
1028.033698,0.630177,447447.000000,104849.000000
1031.782118,0.630703,447066.000000,104633.000000
1035.526408,0.628575,446139.000000,104929.000000
1039.266567,0.627059,445335.000000,105106.000000
1043.002596,0.625311,443993.000000,105212.000000
1046.734495,0.623516,441985.000000,105170.000000
1050.462263,0.622198,439703.000000,104945.000000
1055.426196,0.621513,438747.000000,104882.000000
1059.144327,0.622017,437920.000000,104563.000000
1062.858328,0.621136,436828.000000,104514.000000
1066.568198,0.620691,436218.000000,104475.000000
1070.273938,0.620948,437019.000000,104605.000000
1073.975548,0.619803,437923.000000,105098.000000
1077.673027,0.620502,438436.000000,105052.000000
1081.366376,0.621027,439593.000000,105202.000000
1085.055595,0.620829,441201.000000,105635.000000
1089.968128,0.620811,442941.000000,106056.000000
1093.647709,0.621037,445537.000000,106622.000000
1097.323160,0.621783,448116.000000,107055.000000
1100.994481,0.620539,449422.000000,107675.000000
1104.661671,0.621671,451109.000000,107798.000000
1108.324731,0.623323,453992.000000,108075.000000
1111.983661,0.621835,457203.000000,109213.000000
1115.638460,0.622066,459746.000000,109762.000000
1119.289129,0.621909,461686.000000,110265.000000
1124.150263,0.623157,463762.000000,110443.000000
1127.791294,0.624095,465594.000000,110640.000000
1131.428195,0.625540,467340.000000,110686.000000
1135.060966,0.626996,468769.000000,110653.000000
1138.689607,0.631664,470277.000000,109822.000000
1142.314117,0.636625,471885.000000,108946.000000
1145.934497,0.646129,474025.000000,107071.000000
1149.550746,0.651549,475849.000000,106150.000000
1153.162866,0.659285,477793.000000,104702.000000
1156.770855,0.670226,479500.000000,102462.000000
1161.575081,0.685831,482364.000000,99436.000000
1165.173433,0.690983,485131.000000,98827.000000
1168.767654,0.702721,488511.000000,96862.000000
1172.357745,0.710581,491250.000000,95658.000000
1175.943705,0.722538,494537.000000,93683.000000
1179.525536,0.731098,498615.000000,92612.000000
1183.103235,0.739528,504468.000000,91898.000000
1186.676805,0.746689,510422.000000,91462.000000
1190.246244,0.754230,516637.000000,90982.000000
1194.999071,0.766219,526142.000000,90133.000000
1198.558873,0.771331,533671.000000,90353.000000
1202.114544,0.778091,540939.000000,90169.000000
1205.666086,0.783289,548916.000000,90410.000000
1209.213496,0.783348,558110.000000,91912.000000
1212.756777,0.786420,566953.000000,92710.000000
1216.295927,0.784277,575650.000000,94598.000000
1219.830947,0.783045,584869.000000,96386.000000
1223.361836,0.777570,595021.000000,99303.000000
1226.888595,0.771126,604954.000000,102470.000000
1231.584516,0.763089,617050.000000,106471.000000
1235.101637,0.757100,626559.000000,109613.000000
1238.614629,0.751284,636932.000000,112930.000000
1242.123490,0.746724,647247.000000,115970.000000
1245.628220,0.742147,655372.000000,118670.000000
1249.128821,0.738230,664642.000000,121439.000000
1252.625291,0.736563,674555.000000,123724.000000
1256.117630,0.736637,684692.000000,125562.000000
1259.605840,0.733482,692978.000000,128008.000000
1264.250361,0.732199,706063.000000,130811.000000
1267.728933,0.732212,716021.000000,132652.000000
1271.203374,0.731607,725552.000000,134605.000000
1274.673686,0.730025,734127.000000,136693.000000
1278.139867,0.729798,742906.000000,138400.000000
1281.601917,0.728452,750480.000000,140245.000000
1285.059838,0.727084,757621.000000,142026.000000
1288.513627,0.725732,764167.000000,143700.000000
1291.963287,0.725063,771928.000000,145383.000000
1296.556408,0.723737,779372.000000,147234.000000
1299.996431,0.723153,783046.000000,148127.000000
1303.432322,0.723094,787236.000000,148940.000000
1306.864084,0.722100,792393.000000,150259.000000
1310.291715,0.723250,796376.000000,150615.000000
1313.715216,0.724336,798307.000000,150603.000000
1317.134587,0.725528,801175.000000,150730.000000
1320.549827,0.727723,804861.000000,150660.000000
1323.960937,0.730747,807833.000000,150167.000000
1327.367917,0.735316,809608.000000,148922.000000
1331.904131,0.741211,811327.000000,147226.000000
1335.301473,0.747782,812775.000000,145274.000000
1338.694685,0.753811,813544.000000,143407.000000
1342.083767,0.762106,812602.000000,140531.000000
1345.468718,0.769647,811826.000000,137980.000000
1348.849539,0.777754,811585.000000,135388.000000
1352.226229,0.786357,810158.000000,132499.000000
1355.598789,0.794783,807876.000000,129587.000000
1358.967219,0.804800,805252.000000,126221.000000
1363.452034,0.816896,804229.000000,122598.000000
1366.810826,0.825709,803029.000000,119956.000000
1370.165488,0.833045,801212.000000,117680.000000
1373.516020,0.844976,799981.000000,114315.000000
1376.862422,0.853384,798624.000000,111933.000000
1380.204693,0.861778,795747.000000,109395.000000
1383.542834,0.870406,792504.000000,106806.000000
1386.876844,0.881338,790222.000000,103851.000000
1390.206724,0.894444,788607.000000,100558.000000
1393.532474,0.906789,785518.000000,97357.000000
1397.960382,0.929103,779920.000000,91822.000000
