Method:,Column 1,,
Host Date-Time:,18/4/16 @ 16:47:53,,
Header Version:,1,,
System Temp hundredths:,3279,,
Detector Temp hundredths:,3055,,
Humidity hundredths:,1331,,
Lamp PD:,3768,,
Shift Vector Coefficients:,-4.47974,0.0448891,-0.000109265,,
Pixel to Wavelength Coefficients:,1792.1,-0.928226,-0.000229463,,
Serial Number:,5490239,,
Scan Config Name:,Column 1,,
Scan Config Type:,2,,
Start wavelength in nm:,900,,
End wavelength in nm:,1700,,
Pattern Pixel Width:,6,,
Number of Measurement points:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time (s):,2,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
900.722897,0.344622,64701.000000,29261.000000
905.903443,0.264283,80807.000000,43971.000000
909.784033,0.218973,90252.000000,54511.000000
913.660493,0.187146,98832.000000,64232.000000
917.532823,0.176854,108214.000000,72016.000000
921.401023,0.177074,120081.000000,79873.000000
925.265092,0.181517,134618.000000,88631.000000
929.125031,0.188429,152080.000000,98547.000000
932.980840,0.190645,171754.000000,110729.000000
936.832518,0.186488,192235.000000,125125.000000
941.961664,0.171982,218303.000000,146919.000000
945.803705,0.160415,236285.000000,163313.000000
949.641615,0.148290,252581.000000,179519.000000
953.475395,0.140264,268843.000000,194641.000000
957.305045,0.132784,284409.000000,209488.000000
961.130565,0.128753,300415.000000,223341.000000
964.951954,0.125333,315812.000000,236644.000000
968.769213,0.123474,331706.000000,249620.000000
972.582341,0.121585,347597.000000,262719.000000
976.391340,0.118922,362603.000000,275746.000000
981.463579,0.116632,381663.000000,291775.000000
985.262940,0.114824,394207.000000,302622.000000
989.058170,0.112198,405268.000000,313000.000000
992.849270,0.110950,414919.000000,321376.000000
996.636240,0.108516,422744.000000,329277.000000
1000.419080,0.106129,429985.000000,336763.000000
1004.197789,0.103942,435731.000000,342986.000000
1007.972367,0.101576,439787.000000,348070.000000
1011.742816,0.099938,442999.000000,351937.000000
1016.763656,0.097617,446147.000000,356337.000000
1020.524467,0.095740,447570.000000,359022.000000
1024.281147,0.094731,448137.000000,360313.000000
1028.033698,0.093206,447447.000000,361024.000000
1031.782118,0.092226,447066.000000,361531.000000
1035.526408,0.091496,446139.000000,361388.000000
1039.266567,0.090760,445335.000000,361349.000000
1043.002596,0.088807,443993.000000,361884.000000
1046.734495,0.088086,441985.000000,360846.000000
1050.462263,0.087673,439703.000000,359324.000000
1055.426196,0.087156,438747.000000,358970.000000
1059.144327,0.087052,437920.000000,358379.000000
1062.858328,0.087583,436828.000000,357049.000000
1066.568198,0.087448,436218.000000,356661.000000
1070.273938,0.087734,437019.000000,357081.000000
1073.975548,0.087506,437923.000000,358007.000000
1077.673027,0.088477,438436.000000,357626.000000
1081.366376,0.087847,439593.000000,359090.000000
1085.055595,0.087965,441201.000000,360306.000000
1089.968128,0.088615,442941.000000,361186.000000
1093.647709,0.087661,445537.000000,364102.000000
1097.323160,0.087556,448116.000000,366298.000000
1100.994481,0.087696,449422.000000,367247.000000
1104.661671,0.087694,451109.000000,368627.000000
1108.324731,0.087392,453992.000000,371241.000000
1111.983661,0.087361,457203.000000,373894.000000
1115.638460,0.087119,459746.000000,376183.000000
1119.289129,0.087228,461686.000000,377675.000000
1124.150263,0.087297,463762.000000,379313.000000
1127.791294,0.087196,465594.000000,380900.000000
1131.428195,0.087674,467340.000000,381908.000000
1135.060966,0.088459,468769.000000,382384.000000
1138.689607,0.089591,470277.000000,382616.000000
1142.314117,0.092065,471885.000000,381743.000000
1145.934497,0.093931,474025.000000,381830.000000
1149.550746,0.096466,475849.000000,381069.000000
1153.162866,0.099643,477793.000000,379837.000000
1156.770855,0.103018,479500.000000,378243.000000
1161.575081,0.108129,482364.000000,376050.000000
1165.173433,0.111891,485131.000000,374945.000000
1168.767654,0.116186,488511.000000,373842.000000
1172.357745,0.119794,491250.000000,372828.000000
1175.943705,0.123603,494537.000000,372045.000000
1179.525536,0.126036,498615.000000,373018.000000
1183.103235,0.129485,504468.000000,374411.000000
1186.676805,0.133711,510422.000000,375162.000000
1190.246244,0.138110,516637.000000,375903.000000
1194.999071,0.144024,526142.000000,377641.000000
1198.558873,0.148172,533671.000000,379404.000000
1202.114544,0.151326,540939.000000,381788.000000
1205.666086,0.155185,548916.000000,383991.000000
1209.213496,0.158435,558110.000000,387512.000000
1212.756777,0.161388,566953.000000,390984.000000
1216.295927,0.162566,575650.000000,395906.000000
1219.830947,0.161706,584869.000000,403044.000000
1223.361836,0.159521,595021.000000,412108.000000
1226.888595,0.155696,604954.000000,422694.000000
1231.584516,0.147999,617050.000000,438855.000000
1235.101637,0.142422,626559.000000,451378.000000
1238.614629,0.137134,636932.000000,464472.000000
1242.123490,0.132921,647247.000000,476594.000000
1245.628220,0.128874,655372.000000,487095.000000
1249.128821,0.126206,664642.000000,497029.000000
1252.625291,0.123018,674555.000000,508159.000000
1256.117630,0.121115,684692.000000,518060.000000
1259.605840,0.119269,692978.000000,526563.000000
1264.250361,0.118023,706063.000000,538047.000000
1267.728933,0.116650,716021.000000,547364.000000
1271.203374,0.115883,725552.000000,555630.000000
1274.673686,0.114088,734127.000000,564525.000000
1278.139867,0.112683,742906.000000,573127.000000
1281.601917,0.111383,750480.000000,580706.000000
1285.059838,0.110713,757621.000000,587136.000000
1288.513627,0.109551,764167.000000,593796.000000
1291.963287,0.108205,771928.000000,601689.000000
1296.556408,0.106711,779372.000000,609585.000000
1299.996431,0.106345,783046.000000,612975.000000
1303.432322,0.105003,787236.000000,618161.000000
1306.864084,0.104168,792393.000000,623409.000000
1310.291715,0.103848,796376.000000,627004.000000
1313.715216,0.103992,798307.000000,628316.000000
1317.134587,0.103682,801175.000000,631023.000000
1320.549827,0.103588,804861.000000,634063.000000
1323.960937,0.103813,807833.000000,636076.000000
1327.367917,0.104790,809608.000000,636041.000000
1331.904131,0.105862,811327.000000,635819.000000
1335.301473,0.106944,812775.000000,635369.000000
1338.694685,0.108437,813544.000000,633788.000000
1342.083767,0.110160,812602.000000,630548.000000
1345.468718,0.111990,811826.000000,627296.000000
1348.849539,0.114388,811585.000000,623658.000000
1352.226229,0.116233,810158.000000,619922.000000
1355.598789,0.118500,807876.000000,614957.000000
1358.967219,0.121379,805252.000000,608909.000000
1363.452034,0.126263,804229.000000,601336.000000
1366.810826,0.129503,803029.000000,595975.000000
1370.165488,0.133011,801212.000000,589843.000000
1373.516020,0.136516,799981.000000,584203.000000
1376.862422,0.140158,798624.000000,578341.000000
1380.204693,0.143913,795747.000000,571297.000000
1383.542834,0.147190,792504.000000,564692.000000
1386.876844,0.151570,790222.000000,557416.000000
1390.206724,0.156957,788607.000000,549419.000000
1393.532474,0.163025,785518.000000,539674.000000
1397.960382,0.170617,779920.000000,526542.000000
1401.276494,0.177212,776342.000000,516228.000000
