Method:,Column 1,,
Host Date-Time:,18/4/16 @ 16:49:15,,
Header Version:,1,,
System Temp hundredths:,3292,,
Detector Temp hundredths:,3070,,
Humidity hundredths:,1292,,
Lamp PD:,3768,,
Shift Vector Coefficients:,-4.47974,0.0448891,-0.000109265,,
Pixel to Wavelength Coefficients:,1792.1,-0.928226,-0.000229463,,
Serial Number:,5490239,,
Scan Config Name:,Column 1,,
Scan Config Type:,2,,
Start wavelength in nm:,900,,
End wavelength in nm:,1700,,
Pattern Pixel Width:,6,,
Number of Measurement points:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time (s):,2,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
900.722897,0.240753,64701.000000,37167.000000
905.903443,0.160815,80807.000000,55800.000000
909.784033,0.113710,90252.000000,69462.000000
913.660493,0.085962,98832.000000,81084.000000
917.532823,0.074722,108214.000000,91109.000000
921.401023,0.077187,120081.000000,100528.000000
925.265092,0.084932,134618.000000,110706.000000
929.125031,0.088966,152080.000000,123910.000000
932.980840,0.091817,171754.000000,139024.000000
936.832518,0.088071,192235.000000,156950.000000
941.961664,0.074816,218303.000000,183757.000000
945.803705,0.063783,236285.000000,204011.000000
949.641615,0.053296,252581.000000,223411.000000
953.475395,0.043901,268843.000000,242995.000000
957.305045,0.039130,284409.000000,259904.000000
961.130565,0.036196,300415.000000,276392.000000
964.951954,0.033132,315812.000000,292615.000000
968.769213,0.032064,331706.000000,308098.000000
972.582341,0.030921,347597.000000,323709.000000
976.391340,0.029983,362603.000000,338414.000000
981.463579,0.029272,381663.000000,356786.000000
985.262940,0.028632,394207.000000,369056.000000
989.058170,0.026833,405268.000000,380986.000000
992.849270,0.025825,414919.000000,390965.000000
996.636240,0.024242,422744.000000,399793.000000
1000.419080,0.022140,429985.000000,408614.000000
1004.197789,0.020824,435731.000000,415331.000000
1007.972367,0.019255,439787.000000,420714.000000
1011.742816,0.017462,442999.000000,425540.000000
1016.763656,0.015517,446147.000000,430488.000000
1020.524467,0.014721,447570.000000,432653.000000
1024.281147,0.013418,448137.000000,434503.000000
1028.033698,0.012188,447447.000000,435064.000000
1031.782118,0.011341,447066.000000,435543.000000
1035.526408,0.010283,446139.000000,435700.000000
1039.266567,0.009949,445335.000000,435249.000000
1043.002596,0.008951,443993.000000,434936.000000
1046.734495,0.007941,441985.000000,433977.000000
1050.462263,0.007163,439703.000000,432510.000000
1055.426196,0.007360,438747.000000,431374.000000
1059.144327,0.007222,437920.000000,430698.000000
1062.858328,0.007670,436828.000000,429181.000000
1066.568198,0.007501,436218.000000,428748.000000
1070.273938,0.008077,437019.000000,428966.000000
1073.975548,0.008197,437923.000000,429735.000000
1077.673027,0.008694,438436.000000,429746.000000
1081.366376,0.008533,439593.000000,431040.000000
1085.055595,0.008511,441201.000000,432639.000000
1089.968128,0.008678,442941.000000,434178.000000
1093.647709,0.008578,445537.000000,436823.000000
1097.323160,0.008922,448116.000000,439004.000000
1100.994481,0.008171,449422.000000,441045.000000
1104.661671,0.007881,451109.000000,442997.000000
1108.324731,0.007907,453992.000000,445801.000000
1111.983661,0.008013,457203.000000,448845.000000
1115.638460,0.007224,459746.000000,452162.000000
1119.289129,0.007025,461686.000000,454278.000000
1124.150263,0.006883,463762.000000,456470.000000
1127.791294,0.006485,465594.000000,458693.000000
1131.428195,0.006923,467340.000000,459949.000000
1135.060966,0.007354,468769.000000,460898.000000
1138.689607,0.008756,470277.000000,460890.000000
1142.314117,0.010429,471885.000000,460688.000000
1145.934497,0.012403,474025.000000,460679.000000
1149.550746,0.015324,475849.000000,459352.000000
1153.162866,0.018154,477793.000000,458232.000000
1156.770855,0.021283,479500.000000,456568.000000
1161.575081,0.025642,482364.000000,454708.000000
1165.173433,0.028686,485131.000000,454122.000000
1168.767654,0.032428,488511.000000,453363.000000
1172.357745,0.035558,491250.000000,452631.000000
1175.943705,0.038945,494537.000000,452120.000000
1179.525536,0.041879,498615.000000,452779.000000
1183.103235,0.045344,504468.000000,454454.000000
1186.676805,0.049392,510422.000000,455551.000000
1190.246244,0.053639,516637.000000,456611.000000
1194.999071,0.058423,526142.000000,459918.000000
1198.558873,0.061388,533671.000000,463325.000000
1202.114544,0.064332,540939.000000,466462.000000
1205.666086,0.066879,548916.000000,470573.000000
1209.213496,0.069427,558110.000000,475656.000000
1212.756777,0.071555,566953.000000,480831.000000
1216.295927,0.071872,575650.000000,487850.000000
1219.830947,0.071289,584869.000000,496329.000000
1223.361836,0.069816,595021.000000,506660.000000
1226.888595,0.066998,604954.000000,518471.000000
1231.584516,0.062293,617050.000000,534598.000000
1235.101637,0.058696,626559.000000,547351.000000
1238.614629,0.055390,636932.000000,560664.000000
1242.123490,0.052435,647247.000000,573634.000000
1245.628220,0.050157,655372.000000,583890.000000
1249.128821,0.048307,664642.000000,594677.000000
1252.625291,0.046344,674555.000000,606280.000000
1256.117630,0.045114,684692.000000,617136.000000
1259.605840,0.044514,692978.000000,625468.000000
1264.250361,0.044105,706063.000000,637879.000000
1267.728933,0.043514,716021.000000,647756.000000
1271.203374,0.042824,725552.000000,657423.000000
1274.673686,0.041948,734127.000000,666535.000000
1278.139867,0.041548,742906.000000,675127.000000
1281.601917,0.040484,750480.000000,683683.000000
1285.059838,0.039577,757621.000000,691632.000000
1288.513627,0.038990,764167.000000,698551.000000
1291.963287,0.038523,771928.000000,706405.000000
1296.556408,0.037467,779372.000000,714954.000000
1299.996431,0.036755,783046.000000,719503.000000
