Method:,Column 1,,
1445.096650,1.289057,748245.000000,38458.000000
1448.353561,1.294667,747231.000000,37913.000000
1451.606342,1.299053,746115.000000,37476.000000
1454.854992,1.298744,743794.000000,37386.000000
1459.180101,1.304278,741747.000000,36811.000000
1462.419114,1.311046,739561.000000,36135.000000
1465.653997,1.309723,736862.000000,36113.000000
1468.884749,1.312309,734038.000000,35761.000000
1472.111371,1.312375,730885.000000,35602.000000
1475.333862,1.315845,727271.000000,35144.000000
1478.552224,1.313961,723938.000000,35135.000000
1481.766455,1.312652,721040.000000,35100.000000
1484.976555,1.314541,717684.000000,34785.000000
1488.182525,1.314091,713601.000000,34623.000000
1492.450728,1.311402,708541.000000,34591.000000
1495.647060,1.309778,704632.000000,34529.000000
1498.839263,1.309032,700712.000000,34396.000000
1502.027335,1.308842,695967.000000,34178.000000
1505.211277,1.303449,691038.000000,34360.000000
1508.391088,1.298639,686052.000000,34492.000000
1511.566770,1.297686,680877.000000,34307.000000
1514.738321,1.299956,675427.000000,33855.000000
1517.905741,1.296781,670152.000000,33837.000000
1522.122544,1.294117,662097.000000,33636.000000
1525.280327,1.290005,656403.000000,33664.000000
1528.433979,1.290423,650810.000000,33345.000000
1531.583502,1.289573,644842.000000,33104.000000
1534.728894,1.284883,638224.000000,33120.000000
1537.870156,1.283535,631155.000000,32855.000000
1541.007287,1.285175,625001.000000,32412.000000
1544.140289,1.283970,618097.000000,32143.000000
1547.269159,1.277385,610689.000000,32243.000000
1550.393900,1.273117,602954.000000,32149.000000
1554.553796,1.278095,592300.000000,31221.000000
1557.668899,1.275842,584592.000000,30975.000000
1560.779871,1.282451,576368.000000,30078.000000
1563.886714,1.276711,568025.000000,30037.000000
1566.989426,1.276320,559352.000000,29605.000000
1570.088008,1.268696,550305.000000,29642.000000
1573.182459,1.277007,541598.000000,28620.000000
1576.272780,1.266073,532727.000000,28869.000000
1579.358971,1.268606,523890.000000,28225.000000
1583.467467,1.266991,510646.000000,27614.000000
1586.544020,1.261321,501212.000000,27460.000000
1589.616443,1.262091,492392.000000,26929.000000
1592.684736,1.267717,482586.000000,26053.000000
1595.748898,1.248834,472996.000000,26670.000000
1598.808930,1.248138,462978.000000,26147.000000
1601.864832,1.251100,453381.000000,25431.000000
1604.916603,1.238706,443779.000000,25613.000000
1607.964244,1.230245,433789.000000,25529.000000
1612.021341,1.231550,420216.000000,24656.000000
1615.059344,1.214344,409971.000000,25027.000000
1618.093218,1.217532,400631.000000,24278.000000
1621.122961,1.215453,390490.000000,23777.000000
1624.148573,1.207802,380379.000000,23573.000000
1627.170055,1.212970,370204.000000,22671.000000
1630.187407,1.188575,360433.000000,23348.000000
1633.200629,1.191344,350418.000000,22555.000000
1636.209720,1.186867,340597.000000,22150.000000
1639.214681,1.176606,330782.000000,22026.000000
1643.214871,1.173391,317788.000000,21318.000000
1646.210195,1.179630,307687.000000,20346.000000
1649.201388,1.164626,297078.000000,20335.000000
1652.188451,1.157348,287199.000000,19991.000000
1655.171383,1.156173,276866.000000,19324.000000
1658.150185,1.151003,265166.000000,18729.000000
1661.124857,1.142932,252362.000000,18159.000000
1664.095399,1.140378,238503.000000,17263.000000
1667.061810,1.124494,222332.000000,16692.000000
1671.010600,1.111963,197141.000000,15234.000000
1673.967374,1.100685,175847.000000,13946.000000
1676.920017,1.088794,154167.000000,12566.000000
1679.868531,1.072639,132946.000000,11247.000000
1682.812913,1.063610,113053.000000,9765.000000
1685.753166,1.067142,95698.000000,8199.000000
1688.689288,1.060674,80645.000000,7013.000000
1691.621280,1.063423,68011.000000,5877.000000
1694.549141,1.097549,57785.000000,4616.000000
1697.472873,1.067544,49231.000000,4214.000000
1701.364756,1.089481,40194.000000,3271.000000
