Method:,Column 1,,
Host Date-Time:,18/4/16 @ 16:35:23,,
Header Version:,1,,
System Temp hundredths:,2930,,
Detector Temp hundredths:,2689,,
Humidity hundredths:,1928,,
Lamp PD:,3773,,
Shift Vector Coefficients:,-4.47974,0.0448891,-0.000109265,,
Pixel to Wavelength Coefficients:,1792.1,-0.928226,-0.000229463,,
Serial Number:,5490239,,
Scan Config Name:,Column 1,,
Scan Config Type:,2,,
Start wavelength in nm:,900,,
End wavelength in nm:,1700,,
Pattern Pixel Width:,6,,
Number of Measurement points:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time (s):,2,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
900.722897,0.630728,64701.000000,15142.000000
905.903443,0.556155,80807.000000,22454.000000
909.784033,0.508051,90252.000000,28016.000000
913.660493,0.468817,98832.000000,33580.000000
917.532823,0.454043,108214.000000,38040.000000
921.401023,0.452621,120081.000000,42350.000000
925.265092,0.455474,134618.000000,47166.000000
929.125031,0.454189,152080.000000,53442.000000
932.980840,0.454690,171754.000000,60286.000000
936.832518,0.445292,192235.000000,68951.000000
941.961664,0.427284,218303.000000,81616.000000
945.803705,0.413132,236285.000000,91265.000000
949.641615,0.395028,252581.000000,101712.000000
953.475395,0.385104,268843.000000,110763.000000
957.305045,0.377241,284409.000000,119317.000000
961.130565,0.370535,300415.000000,127993.000000
964.951954,0.364735,315812.000000,136362.000000
968.769213,0.359292,331706.000000,145031.000000
972.582341,0.354363,347597.000000,153714.000000
976.391340,0.348738,362603.000000,162440.000000
981.463579,0.343825,381663.000000,172924.000000
985.262940,0.339375,394207.000000,180447.000000
989.058170,0.333991,405268.000000,187824.000000
992.849270,0.328631,414919.000000,194685.000000
996.636240,0.323601,422744.000000,200667.000000
1000.419080,0.320500,429985.000000,205567.000000
1004.197789,0.315709,435731.000000,210625.000000
1007.972367,0.311050,439787.000000,214878.000000
1011.742816,0.307835,442999.000000,218056.000000
1016.763656,0.301684,446147.000000,222738.000000
1020.524467,0.299585,447570.000000,224531.000000
1024.281147,0.296208,448137.000000,226570.000000
1028.033698,0.292388,447447.000000,228220.000000
1031.782118,0.289795,447066.000000,229391.000000
1035.526408,0.287159,446139.000000,230309.000000
1039.266567,0.284359,445335.000000,231381.000000
1043.002596,0.282664,443993.000000,231586.000000
1046.734495,0.279119,441985.000000,232428.000000
1050.462263,0.277539,439703.000000,232071.000000
1055.426196,0.275076,438747.000000,232883.000000
1059.144327,0.273961,437920.000000,233042.000000
1062.858328,0.272768,436828.000000,233100.000000
1066.568198,0.272027,436218.000000,233172.000000
1070.273938,0.270659,437019.000000,234337.000000
1073.975548,0.270605,437923.000000,234851.000000
1077.673027,0.269219,438436.000000,235878.000000
1081.366376,0.267881,439593.000000,237230.000000
1085.055595,0.267314,441201.000000,238409.000000
1089.968128,0.265514,442941.000000,240343.000000
1093.647709,0.264475,445537.000000,242331.000000
1097.323160,0.263855,448116.000000,244082.000000
1100.994481,0.262773,449422.000000,245404.000000
1104.661671,0.261669,451109.000000,246952.000000
1108.324731,0.260058,453992.000000,249454.000000
1111.983661,0.259511,457203.000000,251535.000000
1115.638460,0.258025,459746.000000,253801.000000
1119.289129,0.258043,461686.000000,254861.000000
1124.150263,0.256702,463762.000000,256799.000000
1127.791294,0.255416,465594.000000,258578.000000
1131.428195,0.255106,467340.000000,259733.000000
1135.060966,0.255024,468769.000000,260576.000000
1138.689607,0.254708,470277.000000,261605.000000
1142.314117,0.256042,471885.000000,261694.000000
1145.934497,0.255555,474025.000000,263176.000000
1149.550746,0.255625,475849.000000,264146.000000
1153.162866,0.256427,477793.000000,264736.000000
1156.770855,0.257343,479500.000000,265122.000000
1161.575081,0.258974,482364.000000,265706.000000
1165.173433,0.260507,485131.000000,266288.000000
1168.767654,0.262300,488511.000000,267039.000000
1172.357745,0.264031,491250.000000,267468.000000
1175.943705,0.265235,494537.000000,268512.000000
1179.525536,0.267634,498615.000000,269235.000000
1183.103235,0.268931,504468.000000,271583.000000
1186.676805,0.270651,510422.000000,273702.000000
1190.246244,0.273455,516637.000000,275252.000000
1194.999071,0.276067,526142.000000,278635.000000
1198.558873,0.277646,533671.000000,281597.000000
1202.114544,0.278840,540939.000000,284648.000000
1205.666086,0.280459,548916.000000,287771.000000
1209.213496,0.281582,558110.000000,291835.000000
1212.756777,0.282774,566953.000000,295647.000000
1216.295927,0.283396,575650.000000,299752.000000
1219.830947,0.282801,584869.000000,304970.000000
1223.361836,0.281596,595021.000000,311126.000000
1226.888595,0.279655,604954.000000,317737.000000
1231.584516,0.275543,617050.000000,327173.000000
1235.101637,0.271298,626559.000000,335478.000000
1238.614629,0.268187,636932.000000,343484.000000
1242.123490,0.265405,647247.000000,351289.000000
1245.628220,0.262792,655372.000000,357846.000000
1249.128821,0.261025,664642.000000,364387.000000
1252.625291,0.259194,674555.000000,371384.000000
1256.117630,0.257953,684692.000000,378044.000000
1259.605840,0.256357,692978.000000,384028.000000
1264.250361,0.255765,706063.000000,391813.000000
1267.728933,0.254876,716021.000000,398153.000000
1271.203374,0.254079,725552.000000,404194.000000
1274.673686,0.253066,734127.000000,409926.000000
1278.139867,0.251653,742906.000000,416180.000000
1281.601917,0.250532,750480.000000,421509.000000
1285.059838,0.249485,757621.000000,426547.000000
1288.513627,0.248433,764167.000000,431276.000000
1291.963287,0.247456,771928.000000,436637.000000
1296.556408,0.245772,779372.000000,442561.000000
1299.996431,0.244685,783046.000000,445761.000000
1303.432322,0.243940,787236.000000,448916.000000
1306.864084,0.243214,792393.000000,452613.000000
1310.291715,0.242507,796376.000000,455629.000000
1313.715216,0.242001,798307.000000,457266.000000
1317.134587,0.241734,801175.000000,459191.000000
1320.549827,0.241266,804861.000000,461801.000000
1323.960937,0.241480,807833.000000,463278.000000
1327.367917,0.241190,809608.000000,464606.000000
1331.904131,0.242079,811327.000000,464640.000000
1335.301473,0.243195,812775.000000,464275.000000
1338.694685,0.244019,813544.000000,463833.000000
1342.083767,0.244985,812602.000000,462267.000000
1345.468718,0.246195,811826.000000,460541.000000
1348.849539,0.248054,811585.000000,458437.000000
1352.226229,0.249744,810158.000000,455854.000000
1355.598789,0.251484,807876.000000,452752.000000
1358.967219,0.253763,805252.000000,448920.000000
1363.452034,0.257183,804229.000000,444833.000000
1366.810826,0.259697,803029.000000,441605.000000
1370.165488,0.262868,801212.000000,437401.000000
1373.516020,0.265922,799981.000000,433668.000000
1376.862422,0.268231,798624.000000,430637.000000
1380.204693,0.270125,795747.000000,427218.000000
1383.542834,0.273184,792504.000000,422491.000000
1386.876844,0.276605,790222.000000,417969.000000
1390.206724,0.281166,788607.000000,412757.000000
1393.532474,0.286833,785518.000000,405810.000000
1397.960382,0.293708,779920.000000,396590.000000
1401.276494,0.300418,776342.000000,388718.000000
1404.588477,0.308777,773563.000000,379943.000000
1407.896328,0.317292,769684.000000,370698.000000
1411.200050,0.328422,765635.000000,359418.000000
1414.499641,0.339989,762767.000000,348661.000000
1417.795101,0.352357,760810.000000,338002.000000
1421.086432,0.366098,758503.000000,326482.000000
1424.373632,0.379074,755935.000000,315799.000000
1428.750140,0.395763,753840.000000,303051.000000
1432.027703,0.407431,752941.000000,294666.000000
1435.301135,0.418104,751451.000000,286944.000000
1438.570437,0.427490,750582.000000,280484.000000
1441.835609,0.434866,749740.000000,275451.000000
1445.096650,0.441753,748245.000000,270577.000000
1448.353561,0.447202,747231.000000,266841.000000
1451.606342,0.451483,746115.000000,263829.000000
1454.854992,0.453828,743794.000000,261592.000000
1459.180101,0.457768,741747.000000,258516.000000
1462.419114,0.459391,739561.000000,256793.000000
1465.653997,0.460638,736862.000000,255122.000000
1468.884749,0.461133,734038.000000,253855.000000
1472.111371,0.461141,730885.000000,252760.000000
1475.333862,0.461148,727271.000000,251506.000000
1478.552224,0.461284,723938.000000,250275.000000
1481.766455,0.461356,721040.000000,249232.000000
1484.976555,0.460775,717684.000000,248404.000000
1488.182525,0.459328,713601.000000,247815.000000
1492.450728,0.457483,708541.000000,247105.000000
1495.647060,0.457066,704632.000000,245978.000000
1498.839263,0.455892,700712.000000,245272.000000
1502.027335,0.454843,695967.000000,244200.000000
1505.211277,0.453772,691038.000000,243069.000000
1508.391088,0.451584,686052.000000,242534.000000
1511.566770,0.450074,680877.000000,241543.000000
1514.738321,0.447756,675427.000000,240892.000000
1517.905741,0.445004,670152.000000,240530.000000
1522.122544,0.442507,662097.000000,239009.000000
1525.280327,0.440158,656403.000000,238239.000000
1528.433979,0.437604,650810.000000,237602.000000
1531.583502,0.435832,644842.000000,236386.000000
1534.728894,0.433992,638224.000000,234953.000000
