Method:,Column 1,,
Host Date-Time:,18/4/16 @ 16:36:12,,
Header Version:,1,,
System Temp hundredths:,2989,,
Detector Temp hundredths:,2746,,
Humidity hundredths:,1828,,
Lamp PD:,3771,,
Shift Vector Coefficients:,-4.47974,0.0448891,-0.000109265,,
Pixel to Wavelength Coefficients:,1792.1,-0.928226,-0.000229463,,
Serial Number:,5490239,,
Scan Config Name:,Column 1,,
Scan Config Type:,2,,
Start wavelength in nm:,900,,
End wavelength in nm:,1700,,
Pattern Pixel Width:,6,,
Number of Measurement points:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time (s):,2,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
900.722897,0.653575,64701.000000,14366.000000
905.903443,0.575031,80807.000000,21499.000000
909.784033,0.534495,90252.000000,26361.000000
913.660493,0.489531,98832.000000,32016.000000
917.532823,0.482504,108214.000000,35627.000000
921.401023,0.474288,120081.000000,40289.000000
925.265092,0.473629,134618.000000,45235.000000
929.125031,0.476593,152080.000000,50755.000000
932.980840,0.472626,171754.000000,57847.000000
936.832518,0.462850,192235.000000,66219.000000
941.961664,0.443190,218303.000000,78681.000000
945.803705,0.426169,236285.000000,88566.000000
949.641615,0.413325,252581.000000,97516.000000
953.475395,0.400850,268843.000000,106819.000000
957.305045,0.390719,284409.000000,115671.000000
961.130565,0.382528,300415.000000,124507.000000
964.951954,0.375277,315812.000000,133092.000000
968.769213,0.368358,331706.000000,142035.000000
972.582341,0.363156,347597.000000,150633.000000
976.391340,0.357360,362603.000000,159247.000000
981.463579,0.347621,381663.000000,171419.000000
985.262940,0.342275,394207.000000,179246.000000
989.058170,0.335453,405268.000000,187193.000000
992.849270,0.329108,414919.000000,194471.000000
996.636240,0.323201,422744.000000,200852.000000
1000.419080,0.316758,429985.000000,207346.000000
1004.197789,0.311386,435731.000000,212732.000000
1007.972367,0.306127,439787.000000,217328.000000
1011.742816,0.300042,442999.000000,222004.000000
1016.763656,0.294394,446147.000000,226508.000000
1020.524467,0.288875,447570.000000,230137.000000
1024.281147,0.284376,448137.000000,232828.000000
1028.033698,0.280360,447447.000000,234629.000000
1031.782118,0.276129,447066.000000,236724.000000
1035.526408,0.271654,446139.000000,238680.000000
1039.266567,0.268268,445335.000000,240115.000000
1043.002596,0.263749,443993.000000,241895.000000
1046.734495,0.260981,441985.000000,242341.000000
1050.462263,0.257283,439703.000000,243151.000000
1055.426196,0.253538,438747.000000,244724.000000
1059.144327,0.250112,437920.000000,246197.000000
1062.858328,0.248973,436828.000000,246228.000000
1066.568198,0.246956,436218.000000,247029.000000
1070.273938,0.243684,437019.000000,249354.000000
1073.975548,0.241937,437923.000000,250877.000000
1077.673027,0.239874,438436.000000,252367.000000
1081.366376,0.237800,439593.000000,254244.000000
1085.055595,0.236117,441201.000000,256165.000000
1089.968128,0.232758,442941.000000,259172.000000
1093.647709,0.230742,445537.000000,261904.000000
1097.323160,0.228497,448116.000000,264785.000000
1100.994481,0.226442,449422.000000,266816.000000
1104.661671,0.223475,451109.000000,269654.000000
1108.324731,0.221414,453992.000000,272668.000000
1111.983661,0.219502,457203.000000,275808.000000
1115.638460,0.216677,459746.000000,279152.000000
1119.289129,0.214902,461686.000000,281478.000000
1124.150263,0.212022,463762.000000,284625.000000
1127.791294,0.209421,465594.000000,287466.000000
1131.428195,0.207681,467340.000000,289702.000000
1135.060966,0.204714,468769.000000,292580.000000
1138.689607,0.203897,470277.000000,294074.000000
1142.314117,0.202856,471885.000000,295788.000000
1145.934497,0.201508,474025.000000,298053.000000
1149.550746,0.200574,475849.000000,299844.000000
1153.162866,0.200559,477793.000000,301079.000000
1156.770855,0.199445,479500.000000,302931.000000
1161.575081,0.199038,482364.000000,305026.000000
1165.173433,0.199004,485131.000000,306800.000000
1168.767654,0.198500,488511.000000,309296.000000
1172.357745,0.199142,491250.000000,310571.000000
1175.943705,0.199520,494537.000000,312377.000000
1179.525536,0.198627,498615.000000,315601.000000
1183.103235,0.199957,504468.000000,318329.000000
1186.676805,0.201039,510422.000000,321285.000000
1190.246244,0.202032,516637.000000,324454.000000
1194.999071,0.203643,526142.000000,329200.000000
1198.558873,0.205502,533671.000000,332485.000000
1202.114544,0.205931,540939.000000,336680.000000
1205.666086,0.207084,548916.000000,340739.000000
1209.213496,0.207858,558110.000000,345829.000000
1212.756777,0.209344,566953.000000,350109.000000
1216.295927,0.209413,575650.000000,355423.000000
1219.830947,0.208129,584869.000000,362184.000000
1223.361836,0.206518,595021.000000,369840.000000
1226.888595,0.203163,604954.000000,378930.000000
1231.584516,0.197367,617050.000000,391700.000000
1235.101637,0.193409,626559.000000,401377.000000
1238.614629,0.189153,636932.000000,412041.000000
1242.123490,0.185629,647247.000000,422125.000000
1245.628220,0.182663,655372.000000,430353.000000
1249.128821,0.179584,664642.000000,439545.000000
1252.625291,0.176981,674555.000000,448783.000000
1256.117630,0.174849,684692.000000,457769.000000
