Method:,Column 1,,
1031.782118,0.356208,447066.000000,196863.000000
1035.526408,0.355317,446139.000000,196858.000000
1039.266567,0.354501,445335.000000,196873.000000
1043.002596,0.353846,443993.000000,196576.000000
1046.734495,0.352762,441985.000000,196176.000000
1050.462263,0.351831,439703.000000,195582.000000
1055.426196,0.353281,438747.000000,194506.000000
1059.144327,0.351325,437920.000000,195016.000000
1062.858328,0.351782,436828.000000,194325.000000
1066.568198,0.352605,436218.000000,193686.000000
1070.273938,0.353315,437019.000000,193725.000000
1073.975548,0.353630,437923.000000,193985.000000
1077.673027,0.353418,438436.000000,194307.000000
1081.366376,0.353564,439593.000000,194754.000000
1085.055595,0.353752,441201.000000,195382.000000
1089.968128,0.354280,442941.000000,195914.000000
1093.647709,0.355285,445537.000000,196607.000000
1097.323160,0.354250,448116.000000,198217.000000
1100.994481,0.355772,449422.000000,198099.000000
1104.661671,0.354694,451109.000000,199337.000000
1108.324731,0.355057,453992.000000,200443.000000
1111.983661,0.354859,457203.000000,201953.000000
1115.638460,0.355125,459746.000000,202952.000000
1119.289129,0.355160,461686.000000,203792.000000
1124.150263,0.355568,463762.000000,204516.000000
1127.791294,0.357248,465594.000000,204531.000000
1131.428195,0.358116,467340.000000,204888.000000
1135.060966,0.360557,468769.000000,204363.000000
1138.689607,0.364774,470277.000000,203039.000000
1142.314117,0.369820,471885.000000,201380.000000
1145.934497,0.375221,474025.000000,199793.000000
1149.550746,0.383025,475849.000000,196990.000000
1153.162866,0.391268,477793.000000,194076.000000
1156.770855,0.400376,479500.000000,190727.000000
1161.575081,0.410902,482364.000000,187272.000000
1165.173433,0.418096,485131.000000,185252.000000
1168.767654,0.427902,488511.000000,182378.000000
1172.357745,0.437129,491250.000000,179545.000000
1175.943705,0.444775,494537.000000,177592.000000
1179.525536,0.451875,498615.000000,176153.000000
1183.103235,0.458730,504468.000000,175430.000000
1186.676805,0.467111,510422.000000,174108.000000
1190.246244,0.476316,516637.000000,172532.000000
1194.999071,0.485087,526142.000000,172193.000000
1198.558873,0.490721,533671.000000,172406.000000
1202.114544,0.495125,540939.000000,172991.000000
1205.666086,0.499546,548916.000000,173764.000000
1209.213496,0.500302,558110.000000,176367.000000
1212.756777,0.502023,566953.000000,178453.000000
1216.295927,0.500868,575650.000000,181673.000000
1219.830947,0.497128,584869.000000,186179.000000
1223.361836,0.491958,595021.000000,191679.000000
1226.888595,0.485641,604954.000000,197734.000000
1231.584516,0.475533,617050.000000,206437.000000
1235.101637,0.468850,626559.000000,212869.000000
1238.614629,0.461674,636932.000000,219998.000000
1242.123490,0.456990,647247.000000,225985.000000
1245.628220,0.452014,655372.000000,231459.000000
1249.128821,0.448081,664642.000000,236868.000000
1252.625291,0.444798,674555.000000,242225.000000
1256.117630,0.442651,684692.000000,247084.000000
1259.605840,0.439414,692978.000000,251945.000000
1264.250361,0.437549,706063.000000,257807.000000
1267.728933,0.437978,716021.000000,261185.000000
1271.203374,0.436422,725552.000000,265611.000000
1274.673686,0.435204,734127.000000,269505.000000
1278.139867,0.433615,742906.000000,273728.000000
1281.601917,0.432812,750480.000000,277030.000000
1285.059838,0.430710,757621.000000,281023.000000
1288.513627,0.430418,764167.000000,283642.000000
1291.963287,0.428824,771928.000000,287576.000000
1296.556408,0.427871,779372.000000,290987.000000
1299.996431,0.427399,783046.000000,292677.000000
1303.432322,0.426339,787236.000000,294962.000000
1306.864084,0.426518,792393.000000,296772.000000
1310.291715,0.426791,796376.000000,298076.000000
1313.715216,0.427249,798307.000000,298484.000000
1317.134587,0.429306,801175.000000,298141.000000
1320.549827,0.430699,804861.000000,298553.000000
1323.960937,0.432609,807833.000000,298341.000000
1327.367917,0.435965,809608.000000,296695.000000
1331.904131,0.440928,811327.000000,293946.000000
1335.301473,0.444229,812775.000000,292241.000000
1338.694685,0.449877,813544.000000,288738.000000
1342.083767,0.455533,812602.000000,284672.000000
1345.468718,0.461233,811826.000000,280692.000000
1348.849539,0.467427,811585.000000,276635.000000
1352.226229,0.473364,810158.000000,272399.000000
1355.598789,0.481401,807876.000000,266651.000000
1358.967219,0.487039,805252.000000,262357.000000
1363.452034,0.497991,804229.000000,255499.000000
1366.810826,0.505059,803029.000000,250999.000000
1370.165488,0.511589,801212.000000,246694.000000
1373.516020,0.519080,799981.000000,242103.000000
1376.862422,0.525581,798624.000000,238101.000000
1380.204693,0.533328,795747.000000,233049.000000
1383.542834,0.541949,792504.000000,227537.000000
1386.876844,0.552173,790222.000000,221603.000000
1390.206724,0.563099,788607.000000,215656.000000
1393.532474,0.574673,785518.000000,209162.000000
1397.960382,0.595012,779920.000000,198170.000000
1401.276494,0.611727,776342.000000,189813.000000
1404.588477,0.631341,773563.000000,180782.000000
1407.896328,0.651512,769684.000000,171712.000000
1411.200050,0.674134,765635.000000,162139.000000
1414.499641,0.697612,762767.000000,153031.000000
1417.795101,0.722257,760810.000000,144218.000000
1421.086432,0.747813,758503.000000,135564.000000
1424.373632,0.770956,755935.000000,128094.000000
1428.750140,0.799824,753840.000000,119524.000000
1432.027703,0.822416,752941.000000,113330.000000
1435.301135,0.839336,751451.000000,108784.000000
1438.570437,0.855240,750582.000000,104751.000000
1441.835609,0.869541,749740.000000,101244.000000
1445.096650,0.877869,748245.000000,99123.000000
1448.353561,0.888311,747231.000000,96637.000000
1451.606342,0.897415,746115.000000,94491.000000
1454.854992,0.901720,743794.000000,93268.000000
1459.180101,0.907645,741747.000000,91751.000000
1462.419114,0.909527,739561.000000,91085.000000
1465.653997,0.912787,736862.000000,90074.000000
1468.884749,0.913663,734038.000000,89548.000000
1472.111371,0.912444,730885.000000,89414.000000
1475.333862,0.913846,727271.000000,88685.000000
1478.552224,0.915061,723938.000000,88032.000000
1481.766455,0.911630,721040.000000,88375.000000
1484.976555,0.910706,717684.000000,88151.000000
1488.182525,0.909788,713601.000000,87835.000000
1492.450728,0.907559,708541.000000,87661.000000
1495.647060,0.904869,704632.000000,87719.000000
1498.839263,0.903001,700712.000000,87607.000000
1502.027335,0.900293,695967.000000,87558.000000
1505.211277,0.895686,691038.000000,87865.000000
1508.391088,0.894046,686052.000000,87561.000000
1511.566770,0.891160,680877.000000,87480.000000
1514.738321,0.886643,675427.000000,87687.000000
1517.905741,0.883580,670152.000000,87618.000000
1522.122544,0.879992,662097.000000,87283.000000
1525.280327,0.875555,656403.000000,87421.000000
1528.433979,0.874789,650810.000000,86829.000000
1531.583502,0.870189,644842.000000,86949.000000
1534.728894,0.866984,638224.000000,86694.000000
1537.870156,0.862408,631155.000000,86642.000000
1541.007287,0.859890,625001.000000,86296.000000
1544.140289,0.858431,618097.000000,85630.000000
1547.269159,0.858362,610689.000000,84617.000000
1550.393900,0.853463,602954.000000,84493.000000
1554.553796,0.848925,592300.000000,83872.000000
1557.668899,0.848508,584592.000000,82860.000000
1560.779871,0.844736,576368.000000,82407.000000
1563.886714,0.843567,568025.000000,81433.000000
1566.989426,0.842321,559352.000000,80420.000000
1570.088008,0.838748,550305.000000,79773.000000
1573.182459,0.837195,541598.000000,78792.000000
1576.272780,0.834366,532727.000000,78008.000000
1579.358971,0.833455,523890.000000,76875.000000
1583.467467,0.827781,510646.000000,75917.000000
1586.544020,0.826736,501212.000000,74694.000000
1589.616443,0.818241,492392.000000,74829.000000
1592.684736,0.815242,482586.000000,73847.000000
1595.748898,0.811089,472996.000000,73075.000000
1598.808930,0.804594,462978.000000,72605.000000
1601.864832,0.801211,453381.000000,71656.000000
1604.916603,0.795756,443779.000000,71025.000000
1607.964244,0.790855,433789.000000,70214.000000
1612.021341,0.780807,420216.000000,69609.000000
1615.059344,0.776929,409971.000000,68521.000000
1618.093218,0.773531,400631.000000,67486.000000
1621.122961,0.764849,390490.000000,67106.000000
1624.148573,0.759700,380379.000000,66148.000000
1627.170055,0.754227,370204.000000,65195.000000
1630.187407,0.750468,360433.000000,64026.000000
1633.200629,0.743224,350418.000000,63294.000000
1636.209720,0.737223,340597.000000,62376.000000
1639.214681,0.733380,330782.000000,61117.000000
1643.214871,0.724696,317788.000000,59902.000000
1646.210195,0.724165,307687.000000,58069.000000
1649.201388,0.716729,297078.000000,57035.000000
1652.188451,0.712913,287199.000000,55625.000000
1655.171383,0.707830,276866.000000,54255.000000
1658.150185,0.701996,265166.000000,52665.000000
1661.124857,0.694428,252362.000000,51003.000000
1664.095399,0.689163,238503.000000,48790.000000
1667.061810,0.682191,222332.000000,46218.000000
1671.010600,0.670258,197141.000000,42123.000000
1673.967374,0.661222,175847.000000,38363.000000
1676.920017,0.645490,154167.000000,34874.000000
1679.868531,0.633661,132946.000000,30904.000000
1682.812913,0.625828,113053.000000,26758.000000
1685.753166,0.631800,95698.000000,22341.000000
1688.689288,0.633623,80645.000000,18748.000000
1691.621280,0.635740,68011.000000,15734.000000
1694.549141,0.639173,57785.000000,13263.000000
1697.472873,0.693500,49231.000000,9971.000000
1701.364756,0.686813,40194.000000,8267.000000
