Method:,Column 1,,
Host Date-Time:,18/4/16 @ 16:45:56,,
Header Version:,1,,
System Temp hundredths:,3231,,
Detector Temp hundredths:,3008,,
Humidity hundredths:,1389,,
Lamp PD:,3769,,
Shift Vector Coefficients:,-4.47974,0.0448891,-0.000109265,,
Pixel to Wavelength Coefficients:,1792.1,-0.928226,-0.000229463,,
Serial Number:,5490239,,
Scan Config Name:,Column 1,,
Scan Config Type:,2,,
Start wavelength in nm:,900,,
End wavelength in nm:,1700,,
Pattern Pixel Width:,6,,
Number of Measurement points:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time (s):,2,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
900.722897,0.820572,64701.000000,9780.000000
905.903443,0.729336,80807.000000,15070.000000
909.784033,0.698715,90252.000000,18061.000000
913.660493,0.661128,98832.000000,21566.000000
917.532823,0.649661,108214.000000,24245.000000
921.401023,0.651372,120081.000000,26798.000000
925.265092,0.658002,134618.000000,29587.000000
929.125031,0.664190,152080.000000,32952.000000
932.980840,0.664971,171754.000000,37148.000000
936.832518,0.661411,192235.000000,41920.000000
941.961664,0.643272,218303.000000,49635.000000
945.803705,0.634925,236285.000000,54766.000000
949.641615,0.624040,252581.000000,60029.000000
953.475395,0.615311,268843.000000,65191.000000
957.305045,0.614120,284409.000000,69155.000000
961.130565,0.612091,300415.000000,73389.000000
964.951954,0.614871,315812.000000,76658.000000
968.769213,0.615767,331706.000000,80350.000000
972.582341,0.619551,347597.000000,83469.000000
976.391340,0.620417,362603.000000,86899.000000
981.463579,0.625334,381663.000000,90437.000000
985.262940,0.629071,394207.000000,92609.000000
989.058170,0.632964,405268.000000,94358.000000
992.849270,0.631958,414919.000000,96829.000000
996.636240,0.633118,422744.000000,98392.000000
1000.419080,0.633644,429985.000000,99956.000000
1004.197789,0.633708,435731.000000,101277.000000
1007.972367,0.631342,439787.000000,102778.000000
1011.742816,0.630260,442999.000000,103787.000000
1016.763656,0.628041,446147.000000,105060.000000
1020.524467,0.628066,447570.000000,105389.000000
1024.281147,0.625421,448137.000000,106167.000000
1028.033698,0.625026,447447.000000,106100.000000
1031.782118,0.622610,447066.000000,106601.000000
1035.526408,0.620415,446139.000000,106919.000000
1039.266567,0.619376,445335.000000,106982.000000
1043.002596,0.618155,443993.000000,106960.000000
1046.734495,0.615813,441985.000000,107052.000000
1050.462263,0.613650,439703.000000,107031.000000
1055.426196,0.616151,438747.000000,106185.000000
1059.144327,0.613996,437920.000000,106512.000000
1062.858328,0.614399,436828.000000,106148.000000
1066.568198,0.612089,436218.000000,106565.000000
1070.273938,0.614106,437019.000000,106266.000000
1073.975548,0.616051,437923.000000,106010.000000
1077.673027,0.616416,438436.000000,106045.000000
1081.366376,0.614329,439593.000000,106837.000000
1085.055595,0.614794,441201.000000,107113.000000
1089.968128,0.614578,442941.000000,107589.000000
1093.647709,0.616696,445537.000000,107693.000000
1097.323160,0.614762,448116.000000,108800.000000
1100.994481,0.615164,449422.000000,109016.000000
1104.661671,0.614400,451109.000000,109618.000000
1108.324731,0.614717,453992.000000,110238.000000
1111.983661,0.616244,457203.000000,110628.000000
1115.638460,0.615613,459746.000000,111405.000000
1119.289129,0.617235,461686.000000,111458.000000
1124.150263,0.618378,463762.000000,111665.000000
1127.791294,0.618778,465594.000000,112003.000000
1131.428195,0.619803,467340.000000,112158.000000
1135.060966,0.622377,468769.000000,111836.000000
1138.689607,0.624025,470277.000000,111771.000000
1142.314117,0.631745,471885.000000,110177.000000
1145.934497,0.637945,474025.000000,109108.000000
1149.550746,0.645439,475849.000000,107654.000000
1153.162866,0.653549,477793.000000,106094.000000
1156.770855,0.663146,479500.000000,104146.000000
1161.575081,0.676635,482364.000000,101564.000000
1165.173433,0.685772,485131.000000,100020.000000
1168.767654,0.696621,488511.000000,98232.000000
1172.357745,0.706901,491250.000000,96472.000000
1175.943705,0.715466,494537.000000,95221.000000
1179.525536,0.723604,498615.000000,94224.000000
1183.103235,0.731855,504468.000000,93536.000000
1186.676805,0.738719,510422.000000,93156.000000
1190.246244,0.750135,516637.000000,91844.000000
1194.999071,0.762014,526142.000000,91010.000000
1198.558873,0.765800,533671.000000,91511.000000
1202.114544,0.772535,540939.000000,91330.000000
1205.666086,0.776361,548916.000000,91864.000000
1209.213496,0.780067,558110.000000,92609.000000
1212.756777,0.778101,566953.000000,94503.000000
1216.295927,0.777435,575650.000000,96100.000000
1219.830947,0.775545,584869.000000,98065.000000
1223.361836,0.769627,595021.000000,101136.000000
1226.888595,0.767135,604954.000000,103416.000000
1231.584516,0.757182,617050.000000,107929.000000
1235.101637,0.751271,626559.000000,111094.000000
1238.614629,0.742931,636932.000000,115123.000000
1242.123490,0.740785,647247.000000,117567.000000
1245.628220,0.734069,655372.000000,120898.000000
1249.128821,0.732697,664642.000000,122996.000000
1252.625291,0.729751,674555.000000,125680.000000
1256.117630,0.726694,684692.000000,128470.000000
1259.605840,0.727599,692978.000000,129754.000000
1264.250361,0.726221,706063.000000,132624.000000
1267.728933,0.724206,716021.000000,135120.000000
1271.203374,0.726399,725552.000000,136229.000000
1274.673686,0.724613,734127.000000,138407.000000
1278.139867,0.723579,742906.000000,140396.000000
1281.601917,0.721985,750480.000000,142349.000000
1285.059838,0.720740,757621.000000,144116.000000
1288.513627,0.719142,764167.000000,145897.000000
1291.963287,0.718967,771928.000000,147438.000000
1296.556408,0.716567,779372.000000,149685.000000
1299.996431,0.716375,783046.000000,150457.000000
1303.432322,0.716763,787236.000000,151127.000000
