Method:,Column 1,,
Host Date-Time:,18/4/16 @ 16:38:47,,
Header Version:,1,,
System Temp hundredths:,3065,,
Detector Temp hundredths:,2837,,
Humidity hundredths:,1663,,
Lamp PD:,3771,,
Shift Vector Coefficients:,-4.47974,0.0448891,-0.000109265,,
Pixel to Wavelength Coefficients:,1792.1,-0.928226,-0.000229463,,
Serial Number:,5490239,,
Scan Config Name:,Column 1,,
Scan Config Type:,2,,
Start wavelength in nm:,900,,
End wavelength in nm:,1700,,
Pattern Pixel Width:,6,,
Number of Measurement points:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time (s):,2,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
900.722897,0.493830,64701.000000,20753.000000
905.903443,0.406815,80807.000000,31669.000000
909.784033,0.359773,90252.000000,39417.000000
913.660493,0.330594,98832.000000,46164.000000
917.532823,0.318589,108214.000000,51963.000000
921.401023,0.318118,120081.000000,57724.000000
925.265092,0.325694,134618.000000,63593.000000
929.125031,0.333557,152080.000000,70553.000000
932.980840,0.334583,171754.000000,79492.000000
936.832518,0.325254,192235.000000,90903.000000
941.961664,0.314681,218303.000000,105774.000000
945.803705,0.303694,236285.000000,117420.000000
949.641615,0.293842,252581.000000,128398.000000
953.475395,0.286450,268843.000000,139011.000000
957.305045,0.280600,284409.000000,149054.000000
961.130565,0.278405,300415.000000,158240.000000
964.951954,0.275437,315812.000000,167491.000000
968.769213,0.275285,331706.000000,175982.000000
972.582341,0.274767,347597.000000,184633.000000
976.391340,0.275581,362603.000000,192243.000000
981.463579,0.274531,381663.000000,202838.000000
985.262940,0.274679,394207.000000,209433.000000
989.058170,0.273293,405268.000000,215998.000000
992.849270,0.272278,414919.000000,221659.000000
996.636240,0.269744,422744.000000,227161.000000
1000.419080,0.267111,429985.000000,232457.000000
1004.197789,0.265580,435731.000000,236395.000000
1007.972367,0.263627,439787.000000,239671.000000
1011.742816,0.262560,442999.000000,242015.000000
1016.763656,0.259862,446147.000000,245254.000000
1020.524467,0.257725,447570.000000,247250.000000
1024.281147,0.256249,448137.000000,248406.000000
1028.033698,0.254792,447447.000000,248857.000000
1031.782118,0.254228,447066.000000,248968.000000
1035.526408,0.252664,446139.000000,249348.000000
1039.266567,0.251400,445335.000000,249624.000000
1043.002596,0.249448,443993.000000,249993.000000
1046.734495,0.249723,441985.000000,248705.000000
1050.462263,0.247552,439703.000000,248661.000000
1055.426196,0.248774,438747.000000,247423.000000
1059.144327,0.248027,437920.000000,247382.000000
1062.858328,0.248312,436828.000000,246603.000000
1066.568198,0.248924,436218.000000,245912.000000
1070.273938,0.249772,437019.000000,245883.000000
1073.975548,0.249313,437923.000000,246652.000000
1077.673027,0.250008,438436.000000,246546.000000
1081.366376,0.249412,439593.000000,247536.000000
1085.055595,0.250241,441201.000000,247968.000000
1089.968128,0.249470,442941.000000,249388.000000
1093.647709,0.249816,445537.000000,250650.000000
1097.323160,0.250014,448116.000000,251986.000000
1100.994481,0.249860,449422.000000,252810.000000
1104.661671,0.248817,451109.000000,254369.000000
1108.324731,0.248920,453992.000000,255934.000000
1111.983661,0.248648,457203.000000,257906.000000
1115.638460,0.248155,459746.000000,259635.000000
1119.289129,0.247686,461686.000000,261012.000000
1124.150263,0.246571,463762.000000,262860.000000
1127.791294,0.246973,465594.000000,263654.000000
1131.428195,0.246430,467340.000000,264974.000000
