Method:,Column 1,,
Host Date-Time:,18/4/16 @ 16:33:28,,
Header Version:,1,,
System Temp hundredths:,2772,,
Detector Temp hundredths:,2639,,
Humidity hundredths:,2278,,
Lamp PD:,3775,,
Shift Vector Coefficients:,-4.47974,0.0448891,-0.000109265,,
Pixel to Wavelength Coefficients:,1792.1,-0.928226,-0.000229463,,
Serial Number:,5490239,,
Scan Config Name:,Column 1,,
Scan Config Type:,2,,
Start wavelength in nm:,900,,
End wavelength in nm:,1700,,
Pattern Pixel Width:,6,,
Number of Measurement points:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time (s):,2,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
900.722897,0.601852,64701.000000,16183.000000
905.903443,0.508867,80807.000000,25037.000000
909.784033,0.467527,90252.000000,30756.000000
913.660493,0.434931,98832.000000,36305.000000
917.532823,0.420833,108214.000000,41063.000000
921.401023,0.422610,120081.000000,45380.000000
925.265092,0.427095,134618.000000,50351.000000
929.125031,0.434117,152080.000000,55970.000000
932.980840,0.437030,171754.000000,62788.000000
936.832518,0.431651,192235.000000,71151.000000
941.961664,0.416122,218303.000000,83741.000000
945.803705,0.406061,236285.000000,92763.000000
949.641615,0.396191,252581.000000,101440.000000
953.475395,0.392124,268843.000000,108987.000000
957.305045,0.388898,284409.000000,116157.000000
961.130565,0.386231,300415.000000,123450.000000
964.951954,0.385746,315812.000000,129922.000000
968.769213,0.388820,331706.000000,135498.000000
972.582341,0.391008,347597.000000,141276.000000
976.391340,0.391621,362603.000000,147167.000000
981.463579,0.393601,381663.000000,154198.000000
985.262940,0.394836,394207.000000,158814.000000
989.058170,0.396184,405268.000000,162764.000000
992.849270,0.396847,414919.000000,166386.000000
996.636240,0.395818,422744.000000,169926.000000
1000.419080,0.394958,429985.000000,173179.000000
1004.197789,0.394412,435731.000000,175714.000000
1007.972367,0.392861,439787.000000,177984.000000
1011.742816,0.392769,442999.000000,179322.000000
1016.763656,0.391416,446147.000000,181160.000000
1020.524467,0.390127,447570.000000,182278.000000
1024.281147,0.389283,448137.000000,182864.000000
1028.033698,0.388181,447447.000000,183046.000000
1031.782118,0.387522,447066.000000,183168.000000
1035.526408,0.387249,446139.000000,182903.000000
1039.266567,0.385328,445335.000000,183383.000000
1043.002596,0.385200,443993.000000,182884.000000
1046.734495,0.382904,441985.000000,183022.000000
1050.462263,0.383248,439703.000000,181933.000000
1055.426196,0.382776,438747.000000,181735.000000
1059.144327,0.382439,437920.000000,181533.000000
1062.858328,0.382498,436828.000000,181056.000000
1066.568198,0.382287,436218.000000,180891.000000
1070.273938,0.383307,437019.000000,180798.000000
1073.975548,0.382806,437923.000000,181381.000000
1077.673027,0.382353,438436.000000,181783.000000
1081.366376,0.382715,439593.000000,182111.000000
1085.055595,0.382568,441201.000000,182839.000000
1089.968128,0.381606,442941.000000,183967.000000
1093.647709,0.381163,445537.000000,185234.000000
1097.323160,0.381511,448116.000000,186157.000000
1100.994481,0.381771,449422.000000,186588.000000
1104.661671,0.381707,451109.000000,187316.000000
1108.324731,0.381159,453992.000000,188751.000000
1111.983661,0.380814,457203.000000,190237.000000
1115.638460,0.380134,459746.000000,191595.000000
1119.289129,0.380896,461686.000000,192066.000000
1124.150263,0.380702,463762.000000,193016.000000
1127.791294,0.381356,465594.000000,193487.000000
1131.428195,0.382183,467340.000000,193843.000000
1135.060966,0.383554,468769.000000,193823.000000
1138.689607,0.386826,470277.000000,192987.000000
1142.314117,0.390908,471885.000000,191835.000000
1145.934497,0.396340,474025.000000,190310.000000
1149.550746,0.402029,475849.000000,188556.000000
1153.162866,0.407570,477793.000000,186926.000000
1156.770855,0.413640,479500.000000,184990.000000
1161.575081,0.423086,482364.000000,182091.000000
1165.173433,0.430312,485131.000000,180114.000000
1168.767654,0.437312,488511.000000,178469.000000
1172.357745,0.443946,491250.000000,176749.000000
1175.943705,0.452573,494537.000000,174432.000000
1179.525536,0.457259,498615.000000,173983.000000
1183.103235,0.464715,504468.000000,173029.000000
1186.676805,0.470803,510422.000000,172634.000000
1190.246244,0.477644,516637.000000,172005.000000
1194.999071,0.485597,526142.000000,171991.000000
1198.558873,0.490472,533671.000000,172505.000000
1202.114544,0.493534,540939.000000,173626.000000
1205.666086,0.496026,548916.000000,175178.000000
1209.213496,0.498393,558110.000000,177144.000000
1212.756777,0.499543,566953.000000,179475.000000
