Method:,Column 1,,
Host Date-Time:,18/4/16 @ 16:46:30,,
Header Version:,1,,
System Temp hundredths:,3243,,
Detector Temp hundredths:,3006,,
Humidity hundredths:,1370,,
Lamp PD:,3768,,
Shift Vector Coefficients:,-4.47974,0.0448891,-0.000109265,,
Pixel to Wavelength Coefficients:,1792.1,-0.928226,-0.000229463,,
Serial Number:,5490239,,
Scan Config Name:,Column 1,,
Scan Config Type:,2,,
Start wavelength in nm:,900,,
End wavelength in nm:,1700,,
Pattern Pixel Width:,6,,
Number of Measurement points:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time (s):,2,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
900.722897,0.641354,64701.000000,14776.000000
905.903443,0.547727,80807.000000,22894.000000
909.784033,0.502674,90252.000000,28365.000000
913.660493,0.472884,98832.000000,33267.000000
917.532823,0.456057,108214.000000,37864.000000
921.401023,0.460851,120081.000000,41555.000000
925.265092,0.469710,134618.000000,45645.000000
929.125031,0.476456,152080.000000,50771.000000
932.980840,0.483944,171754.000000,56359.000000
936.832518,0.485037,192235.000000,62921.000000
941.961664,0.471545,218303.000000,73708.000000
945.803705,0.465434,236285.000000,80910.000000
949.641615,0.454844,252581.000000,88625.000000
953.475395,0.449573,268843.000000,95483.000000
957.305045,0.450199,284409.000000,100866.000000
961.130565,0.448557,300415.000000,106946.000000
964.951954,0.451317,315812.000000,111715.000000
968.769213,0.455484,331706.000000,116217.000000
972.582341,0.460471,347597.000000,120394.000000
976.391340,0.464730,362603.000000,124366.000000
981.463579,0.470182,381663.000000,129270.000000
985.262940,0.472664,394207.000000,132758.000000
989.058170,0.475601,405268.000000,135563.000000
992.849270,0.477060,414919.000000,138326.000000
996.636240,0.478658,422744.000000,140417.000000
1000.419080,0.477283,429985.000000,143275.000000
1004.197789,0.477503,435731.000000,145116.000000
1007.972367,0.475417,439787.000000,147172.000000
1011.742816,0.474022,442999.000000,148724.000000
1016.763656,0.470950,446147.000000,150844.000000
1020.524467,0.470082,447570.000000,151628.000000
1024.281147,0.468366,448137.000000,152421.000000
1028.033698,0.466692,447447.000000,152774.000000
1031.782118,0.464509,447066.000000,153413.000000
1035.526408,0.463540,446139.000000,153437.000000
1039.266567,0.461536,445335.000000,153869.000000
1043.002596,0.458661,443993.000000,154424.000000
1046.734495,0.458005,441985.000000,153958.000000
1050.462263,0.456418,439703.000000,153724.000000
1055.426196,0.455769,438747.000000,153619.000000
1059.144327,0.453389,437920.000000,154172.000000
1062.858328,0.453171,436828.000000,153865.000000
1066.568198,0.453352,436218.000000,153586.000000
1070.273938,0.452664,437019.000000,154112.000000
1073.975548,0.451150,437923.000000,154970.000000
1077.673027,0.451499,438436.000000,155027.000000
1081.366376,0.451605,439593.000000,155398.000000
1085.055595,0.450755,441201.000000,156272.000000
1089.968128,0.449543,442941.000000,157327.000000
1093.647709,0.449513,445537.000000,158260.000000
1097.323160,0.448404,448116.000000,159583.000000
1100.994481,0.445971,449422.000000,160947.000000
1104.661671,0.445926,451109.000000,161568.000000
1108.324731,0.445143,453992.000000,162894.000000
1111.983661,0.444044,457203.000000,164462.000000
1115.638460,0.442648,459746.000000,165909.000000
1119.289129,0.442088,461686.000000,166824.000000
1124.150263,0.441063,463762.000000,167970.000000
1127.791294,0.442546,465594.000000,168059.000000
1131.428195,0.442482,467340.000000,168714.000000
1135.060966,0.443695,468769.000000,168758.000000
1138.689607,0.446037,470277.000000,168390.000000
1142.314117,0.450268,471885.000000,167328.000000
1145.934497,0.455968,474025.000000,165895.000000
1149.550746,0.462935,475849.000000,163883.000000
1153.162866,0.471366,477793.000000,161389.000000
1156.770855,0.478576,479500.000000,159299.000000
1161.575081,0.491834,482364.000000,155432.000000
1165.173433,0.499920,485131.000000,153440.000000
1168.767654,0.510591,488511.000000,150759.000000
1172.357745,0.518913,491250.000000,148727.000000
1175.943705,0.526657,494537.000000,147076.000000
1179.525536,0.534849,498615.000000,145518.000000
1183.103235,0.542512,504468.000000,144651.000000
1186.676805,0.551820,510422.000000,143255.000000
1190.246244,0.560549,516637.000000,142114.000000
1194.999071,0.571607,526142.000000,141090.000000
1198.558873,0.580148,533671.000000,140322.000000
1202.114544,0.585404,540939.000000,140522.000000
1205.666086,0.590164,548916.000000,141040.000000
1209.213496,0.593277,558110.000000,142378.000000
1212.756777,0.595335,566953.000000,143950.000000
1216.295927,0.598006,575650.000000,145262.000000
1219.830947,0.594946,584869.000000,148632.000000
1223.361836,0.593009,595021.000000,151888.000000
1226.888595,0.587991,604954.000000,156218.000000
1231.584516,0.581506,617050.000000,161739.000000
1235.101637,0.575803,626559.000000,166402.000000
1238.614629,0.570204,636932.000000,171352.000000
1242.123490,0.566607,647247.000000,175575.000000
1245.628220,0.561466,655372.000000,179896.000000
1249.128821,0.558902,664642.000000,183521.000000
1252.625291,0.557345,674555.000000,186927.000000
1256.117630,0.555489,684692.000000,190549.000000
1259.605840,0.556074,692978.000000,192595.000000
1264.250361,0.554479,706063.000000,196954.000000
1267.728933,0.553824,716021.000000,200033.000000
1271.203374,0.553239,725552.000000,202969.000000
1274.673686,0.551367,734127.000000,206255.000000
1278.139867,0.550437,742906.000000,209169.000000
1281.601917,0.549764,750480.000000,211629.000000
1285.059838,0.548438,757621.000000,214296.000000
1288.513627,0.546657,764167.000000,217036.000000
1291.963287,0.545630,771928.000000,219759.000000
1296.556408,0.544025,779372.000000,222700.000000
1299.996431,0.543342,783046.000000,224102.000000
1303.432322,0.542300,787236.000000,225842.000000
1306.864084,0.542779,792393.000000,227071.000000
1310.291715,0.542129,796376.000000,228554.000000
1313.715216,0.542830,798307.000000,228739.000000
1317.134587,0.544826,801175.000000,228508.000000
1320.549827,0.546375,804861.000000,228742.000000
1323.960937,0.548603,807833.000000,228412.000000
1327.367917,0.552463,809608.000000,226888.000000
1331.904131,0.558965,811327.000000,223991.000000
1335.301473,0.564850,812775.000000,221371.000000
1338.694685,0.569990,813544.000000,218973.000000
1342.083767,0.576838,812602.000000,215298.000000
