Method:,Column 1,,
Host Date-Time:,18/4/16 @ 16:36:2,,
Header Version:,1,,
System Temp hundredths:,2981,,
Detector Temp hundredths:,2742,,
Humidity hundredths:,1847,,
Lamp PD:,3772,,
Shift Vector Coefficients:,-4.47974,0.0448891,-0.000109265,,
Pixel to Wavelength Coefficients:,1792.1,-0.928226,-0.000229463,,
Serial Number:,5490239,,
Scan Config Name:,Column 1,,
Scan Config Type:,2,,
Start wavelength in nm:,900,,
End wavelength in nm:,1700,,
Pattern Pixel Width:,6,,
Number of Measurement points:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time (s):,2,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
900.722897,0.651464,64701.000000,14436.000000
905.903443,0.577604,80807.000000,21372.000000
909.784033,0.538883,90252.000000,26096.000000
913.660493,0.504012,98832.000000,30966.000000
917.532823,0.485182,108214.000000,35408.000000
921.401023,0.484541,120081.000000,39349.000000
925.265092,0.486965,134618.000000,43867.000000
929.125031,0.484747,152080.000000,49811.000000
932.980840,0.482851,171754.000000,56501.000000
936.832518,0.472231,192235.000000,64804.000000
941.961664,0.453976,218303.000000,76751.000000
945.803705,0.438665,236285.000000,86054.000000
949.641615,0.421843,252581.000000,95622.000000
953.475395,0.411289,268843.000000,104282.000000
957.305045,0.400923,284409.000000,112985.000000
961.130565,0.393854,300415.000000,121302.000000
964.951954,0.384898,315812.000000,130176.000000
968.769213,0.378696,331706.000000,138694.000000
972.582341,0.374610,347597.000000,146712.000000
976.391340,0.366343,362603.000000,155987.000000
981.463579,0.358857,381663.000000,167041.000000
985.262940,0.352198,394207.000000,175197.000000
989.058170,0.345474,405268.000000,182923.000000
992.849270,0.340256,414919.000000,189543.000000
996.636240,0.334320,422744.000000,195775.000000
1000.419080,0.327994,429985.000000,202050.000000
1004.197789,0.321569,435731.000000,207802.000000
1007.972367,0.316378,439787.000000,212258.000000
1011.742816,0.310221,442999.000000,216861.000000
1016.763656,0.303626,446147.000000,221744.000000
1020.524467,0.299430,447570.000000,224611.000000
1024.281147,0.294521,448137.000000,227452.000000
1028.033698,0.289537,447447.000000,229723.000000
1031.782118,0.286637,447066.000000,231065.000000
1035.526408,0.281989,446139.000000,233067.000000
1039.266567,0.277564,445335.000000,235030.000000
1043.002596,0.273863,443993.000000,236327.000000
1046.734495,0.270555,441985.000000,237057.000000
1050.462263,0.266566,439703.000000,238009.000000
1055.426196,0.263222,438747.000000,239327.000000
1059.144327,0.260045,437920.000000,240630.000000
1062.858328,0.258528,436828.000000,240870.000000
1066.568198,0.255445,436218.000000,242247.000000
1070.273938,0.253629,437019.000000,243709.000000
1073.975548,0.251633,437923.000000,245338.000000
1077.673027,0.248926,438436.000000,247161.000000
1081.366376,0.246208,439593.000000,249369.000000
1085.055595,0.244135,441201.000000,251479.000000
1089.968128,0.241847,442941.000000,253804.000000
1093.647709,0.238709,445537.000000,257143.000000
1097.323160,0.237148,448116.000000,259563.000000
1100.994481,0.234486,449422.000000,261920.000000
1104.661671,0.231091,451109.000000,264966.000000
1108.324731,0.228879,453992.000000,268021.000000
1111.983661,0.226590,457203.000000,271343.000000
1115.638460,0.223965,459746.000000,274507.000000
1119.289129,0.221283,461686.000000,277373.000000
1124.150263,0.218548,463762.000000,280380.000000
1127.791294,0.215433,465594.000000,283514.000000
1131.428195,0.212690,467340.000000,286380.000000
1135.060966,0.211022,468769.000000,288361.000000
1138.689607,0.209529,470277.000000,290285.000000
1142.314117,0.208639,471885.000000,291875.000000
1145.934497,0.206626,474025.000000,294561.000000
1149.550746,0.205952,475849.000000,296154.000000
1153.162866,0.205037,477793.000000,297991.000000
1156.770855,0.204853,479500.000000,299182.000000
1161.575081,0.203879,482364.000000,301645.000000
1165.173433,0.203919,485131.000000,303347.000000
1168.767654,0.204951,488511.000000,304736.000000
1172.357745,0.204621,491250.000000,306677.000000
1175.943705,0.204666,494537.000000,308697.000000
1179.525536,0.205330,498615.000000,310767.000000
1183.103235,0.206037,504468.000000,313904.000000
1186.676805,0.207176,510422.000000,316777.000000
1190.246244,0.208958,516637.000000,319321.000000
1194.999071,0.210376,526142.000000,324136.000000
1198.558873,0.212245,533671.000000,327362.000000
1202.114544,0.212954,540939.000000,331279.000000
1205.666086,0.214171,548916.000000,335224.000000
1209.213496,0.214684,558110.000000,340436.000000
1212.756777,0.216520,566953.000000,344371.000000
1216.295927,0.216633,575650.000000,349563.000000
1219.830947,0.215501,584869.000000,356088.000000
1223.361836,0.213656,595021.000000,363811.000000
1226.888595,0.209659,604954.000000,373305.000000
1231.584516,0.203971,617050.000000,385789.000000
1235.101637,0.199487,626559.000000,395799.000000
1238.614629,0.195363,636932.000000,406191.000000
1242.123490,0.191953,647247.000000,416023.000000
1245.628220,0.188299,655372.000000,424804.000000
1249.128821,0.185793,664642.000000,433306.000000
1252.625291,0.182357,674555.000000,443262.000000
1256.117630,0.180178,684692.000000,452186.000000
1259.605840,0.177788,692978.000000,460184.000000
1264.250361,0.175891,706063.000000,470926.000000
1267.728933,0.174175,716021.000000,479458.000000
1271.203374,0.172502,725552.000000,487715.000000
1274.673686,0.169933,734127.000000,496407.000000
1278.139867,0.168184,742906.000000,504371.000000
1281.601917,0.166119,750480.000000,511941.000000
