Method:,Column 1,,
Host Date-Time:,18/4/16 @ 16:32:48,,
Header Version:,1,,
System Temp hundredths:,2678,,
Detector Temp hundredths:,2590,,
Humidity hundredths:,2518,,
Lamp PD:,3777,,
Shift Vector Coefficients:,-4.47974,0.0448891,-0.000109265,,
Pixel to Wavelength Coefficients:,1792.1,-0.928226,-0.000229463,,
Serial Number:,5490239,,
Scan Config Name:,Column 1,,
Scan Config Type:,2,,
Start wavelength in nm:,900,,
End wavelength in nm:,1700,,
Pattern Pixel Width:,6,,
Number of Measurement points:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time (s):,2,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
900.722897,0.519742,64701.000000,19551.000000
905.903443,0.440982,80807.000000,29273.000000
909.784033,0.391833,90252.000000,36612.000000
913.660493,0.359545,98832.000000,43187.000000
917.532823,0.350201,108214.000000,48315.000000
921.401023,0.352153,120081.000000,53373.000000
925.265092,0.357383,134618.000000,59118.000000
929.125031,0.361431,152080.000000,66167.000000
932.980840,0.363299,171754.000000,74406.000000
936.832518,0.356693,192235.000000,84555.000000
941.961664,0.342640,218303.000000,99179.000000
945.803705,0.330746,236285.000000,110329.000000
949.641615,0.322670,252581.000000,120152.000000
953.475395,0.316087,268843.000000,129841.000000
957.305045,0.310245,284409.000000,139219.000000
961.130565,0.309419,300415.000000,147334.000000
964.951954,0.305837,315812.000000,156168.000000
968.769213,0.307164,331706.000000,163527.000000
972.582341,0.307966,347597.000000,171045.000000
976.391340,0.309351,362603.000000,177861.000000
981.463579,0.310850,381663.000000,186565.000000
985.262940,0.311811,394207.000000,192271.000000
989.058170,0.312417,405268.000000,197390.000000
992.849270,0.311916,414919.000000,202324.000000
996.636240,0.310941,422744.000000,206603.000000
1000.419080,0.311046,429985.000000,210091.000000
1004.197789,0.309867,435731.000000,213477.000000
1007.972367,0.308630,439787.000000,216079.000000
1011.742816,0.306884,442999.000000,218534.000000
1016.763656,0.305363,446147.000000,220859.000000
1020.524467,0.304391,447570.000000,222060.000000
1024.281147,0.302938,448137.000000,223086.000000
1028.033698,0.301338,447447.000000,223565.000000
1031.782118,0.300939,447066.000000,223580.000000
1035.526408,0.300012,446139.000000,223593.000000
1039.266567,0.298823,445335.000000,223802.000000
1043.002596,0.297809,443993.000000,223649.000000
1046.734495,0.297387,441985.000000,222854.000000
1050.462263,0.295488,439703.000000,222675.000000
1055.426196,0.294744,438747.000000,222572.000000
1059.144327,0.294565,437920.000000,222244.000000
1062.858328,0.294886,436828.000000,221526.000000
1066.568198,0.295374,436218.000000,220968.000000
1070.273938,0.295138,437019.000000,221494.000000
1073.975548,0.294593,437923.000000,222231.000000
1077.673027,0.294818,438436.000000,222376.000000
1081.366376,0.295200,439593.000000,222767.000000
1085.055595,0.294868,441201.000000,223753.000000
1089.968128,0.294888,442941.000000,224625.000000
1093.647709,0.295046,445537.000000,225859.000000
1097.323160,0.295028,448116.000000,227176.000000
1100.994481,0.295528,449422.000000,227576.000000
1104.661671,0.295150,451109.000000,228629.000000
1108.324731,0.296018,453992.000000,229631.000000
1111.983661,0.295761,457203.000000,231392.000000
1115.638460,0.295252,459746.000000,232952.000000
1119.289129,0.296244,461686.000000,233401.000000
1124.150263,0.296662,463762.000000,234225.000000
1127.791294,0.297174,465594.000000,234873.000000
1131.428195,0.299131,467340.000000,234694.000000
1135.060966,0.301290,468769.000000,234244.000000
1138.689607,0.305126,470277.000000,232931.000000
1142.314117,0.309231,471885.000000,231529.000000
1145.934497,0.314502,474025.000000,229773.000000
1149.550746,0.320381,475849.000000,227556.000000
1153.162866,0.328049,477793.000000,224487.000000
1156.770855,0.335291,479500.000000,221563.000000
1161.575081,0.344737,482364.000000,218091.000000
1165.173433,0.351542,485131.000000,215932.000000
1168.767654,0.360022,488511.000000,213232.000000
1172.357745,0.367510,491250.000000,210762.000000
1175.943705,0.374437,494537.000000,208815.000000
1179.525536,0.382181,498615.000000,206816.000000
1183.103235,0.389219,504468.000000,205880.000000
1186.676805,0.396646,510422.000000,204778.000000
1190.246244,0.404369,516637.000000,203618.000000
1194.999071,0.412733,526142.000000,203409.000000
1198.558873,0.416417,533671.000000,204577.000000
1202.114544,0.420819,540939.000000,205272.000000
1205.666086,0.423517,548916.000000,207009.000000
1209.213496,0.425654,558110.000000,209443.000000
1212.756777,0.426599,566953.000000,212299.000000
1216.295927,0.425906,575650.000000,215900.000000
1219.830947,0.423046,584869.000000,220807.000000
1223.361836,0.419859,595021.000000,226294.000000
1226.888595,0.414085,604954.000000,233151.000000
1231.584516,0.405874,617050.000000,242352.000000
1235.101637,0.400271,626559.000000,249282.000000
1238.614629,0.395509,636932.000000,256203.000000
1242.123490,0.389636,647247.000000,263897.000000
1245.628220,0.386432,655372.000000,269188.000000
1249.128821,0.383009,664642.000000,275156.000000
1252.625291,0.380979,674555.000000,280568.000000
1256.117630,0.377934,684692.000000,286788.000000
1259.605840,0.376994,692978.000000,290888.000000
1264.250361,0.376077,706063.000000,297007.000000
1267.728933,0.375159,716021.000000,301833.000000
1271.203374,0.373510,725552.000000,307014.000000
1274.673686,0.372881,734127.000000,311093.000000
1278.139867,0.372310,742906.000000,315227.000000
1281.601917,0.371860,750480.000000,318771.000000
1285.059838,0.370353,757621.000000,322923.000000
1288.513627,0.368710,764167.000000,326948.000000
1291.963287,0.368620,771928.000000,330337.000000
1296.556408,0.366796,779372.000000,334926.000000
1299.996431,0.366139,783046.000000,337014.000000
1303.432322,0.364883,787236.000000,339799.000000
1306.864084,0.365503,792393.000000,341537.000000
1310.291715,0.365172,796376.000000,343515.000000
1313.715216,0.365277,798307.000000,344265.000000
1317.134587,0.366760,801175.000000,344324.000000
1320.549827,0.367709,804861.000000,345153.000000
1323.960937,0.370006,807833.000000,344600.000000
1327.367917,0.372268,809608.000000,343563.000000
1331.904131,0.376417,811327.000000,341019.000000
1335.301473,0.380326,812775.000000,338567.000000
1338.694685,0.384162,813544.000000,335907.000000
1342.083767,0.389084,812602.000000,331737.000000
1345.468718,0.393975,811826.000000,327709.000000
