Method:,Column 1,,
Host Date-Time:,18/4/16 @ 16:39:23,,
Header Version:,1,,
System Temp hundredths:,3097,,
Detector Temp hundredths:,2871,,
Humidity hundredths:,1611,,
Lamp PD:,3770,,
Shift Vector Coefficients:,-4.47974,0.0448891,-0.000109265,,
Pixel to Wavelength Coefficients:,1792.1,-0.928226,-0.000229463,,
Serial Number:,5490239,,
Scan Config Name:,Column 1,,
Scan Config Type:,2,,
Start wavelength in nm:,900,,
End wavelength in nm:,1700,,
Pattern Pixel Width:,6,,
Number of Measurement points:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time (s):,2,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
900.722897,0.646558,64701.000000,14600.000000
905.903443,0.560275,80807.000000,22242.000000
909.784033,0.505840,90252.000000,28159.000000
913.660493,0.476673,98832.000000,32978.000000
917.532823,0.468424,108214.000000,36801.000000
921.401023,0.467326,120081.000000,40940.000000
925.265092,0.477418,134618.000000,44842.000000
929.125031,0.479478,152080.000000,50419.000000
932.980840,0.484013,171754.000000,56350.000000
936.832518,0.479543,192235.000000,63722.000000
941.961664,0.465164,218303.000000,74799.000000
945.803705,0.455002,236285.000000,82877.000000
949.641615,0.445090,252581.000000,90638.000000
953.475395,0.436049,268843.000000,98503.000000
957.305045,0.433131,284409.000000,104909.000000
961.130565,0.430821,300415.000000,111404.000000
964.951954,0.430731,315812.000000,117138.000000
968.769213,0.432518,331706.000000,122528.000000
972.582341,0.433093,347597.000000,128228.000000
976.391340,0.436273,362603.000000,132788.000000
981.463579,0.438531,381663.000000,139043.000000
985.262940,0.439997,394207.000000,143129.000000
989.058170,0.440428,405268.000000,146999.000000
992.849270,0.441554,414919.000000,150110.000000
996.636240,0.443266,422744.000000,152339.000000
1000.419080,0.441193,429985.000000,155690.000000
1004.197789,0.440680,435731.000000,157957.000000
1007.972367,0.439160,439787.000000,159986.000000
1011.742816,0.437193,442999.000000,161886.000000
1016.763656,0.436250,446147.000000,163391.000000
1020.524467,0.434803,447570.000000,164459.000000
1024.281147,0.434230,448137.000000,164885.000000
1028.033698,0.432209,447447.000000,165399.000000
1031.782118,0.432709,447066.000000,165068.000000
1035.526408,0.430142,446139.000000,165702.000000
1039.266567,0.427844,445335.000000,166281.000000
1043.002596,0.426413,443993.000000,166327.000000
1046.734495,0.425292,441985.000000,166003.000000
1050.462263,0.424107,439703.000000,165597.000000
1055.426196,0.423511,438747.000000,165464.000000
1059.144327,0.421726,437920.000000,165832.000000
1062.858328,0.421749,436828.000000,165410.000000
1066.568198,0.421930,436218.000000,165110.000000
1070.273938,0.420832,437019.000000,165832.000000
1073.975548,0.420900,437923.000000,166149.000000
1077.673027,0.419413,438436.000000,166914.000000
1081.366376,0.419334,439593.000000,167385.000000
1085.055595,0.419679,441201.000000,167864.000000
1089.968128,0.418899,442941.000000,168829.000000
1093.647709,0.418001,445537.000000,170170.000000
1097.323160,0.418247,448116.000000,171058.000000
1100.994481,0.417361,449422.000000,171907.000000
1104.661671,0.418160,451109.000000,172235.000000
1108.324731,0.418012,453992.000000,173395.000000
1111.983661,0.418744,457203.000000,174327.000000
1115.638460,0.417828,459746.000000,175667.000000
1119.289129,0.418664,461686.000000,176069.000000
1124.150263,0.419482,463762.000000,176528.000000
1127.791294,0.420938,465594.000000,176632.000000
1131.428195,0.422554,467340.000000,176636.000000
1135.060966,0.426239,468769.000000,175679.000000
1138.689607,0.430006,470277.000000,174722.000000
1142.314117,0.436340,471885.000000,172781.000000
1145.934497,0.442665,474025.000000,171055.000000
1149.550746,0.450833,475849.000000,168514.000000
1153.162866,0.460297,477793.000000,165555.000000
1156.770855,0.469617,479500.000000,162619.000000
1161.575081,0.481724,482364.000000,159093.000000
1165.173433,0.490909,485131.000000,156657.000000
1168.767654,0.500553,488511.000000,154284.000000
1172.357745,0.509716,491250.000000,151910.000000
1175.943705,0.519163,494537.000000,149636.000000
1179.525536,0.526264,498615.000000,148423.000000
1183.103235,0.535694,504468.000000,146940.000000
1186.676805,0.544822,510422.000000,145582.000000
1190.246244,0.551285,516637.000000,145178.000000
1194.999071,0.561599,526142.000000,144379.000000
1198.558873,0.567427,533671.000000,144493.000000
1202.114544,0.570366,540939.000000,145473.000000
1205.666086,0.572381,548916.000000,146935.000000
1209.213496,0.573866,558110.000000,148886.000000
1212.756777,0.575295,566953.000000,150748.000000
1216.295927,0.572751,575650.000000,153960.000000
1219.830947,0.571090,584869.000000,157025.000000
1223.361836,0.566088,595021.000000,161601.000000
1226.888595,0.559482,604954.000000,166817.000000
1231.584516,0.552345,617050.000000,172972.000000
1235.101637,0.545562,626559.000000,178402.000000
1238.614629,0.541324,636932.000000,183134.000000
1242.123490,0.536467,647247.000000,188193.000000
1245.628220,0.532466,655372.000000,192319.000000
1249.128821,0.528027,664642.000000,197043.000000
1252.625291,0.525301,674555.000000,201241.000000
1256.117630,0.522352,684692.000000,205657.000000
1259.605840,0.521599,692978.000000,208507.000000
1264.250361,0.520073,706063.000000,213192.000000
1267.728933,0.519251,716021.000000,216608.000000
1271.203374,0.518807,725552.000000,219716.000000
1274.673686,0.518511,734127.000000,222464.000000
1278.139867,0.516641,742906.000000,226096.000000
1281.601917,0.515502,750480.000000,229001.000000
1285.059838,0.514625,757621.000000,231647.000000
1288.513627,0.512916,764167.000000,234570.000000
1291.963287,0.512244,771928.000000,237319.000000
1296.556408,0.511096,779372.000000,240242.000000
1299.996431,0.510566,783046.000000,241669.000000
1303.432322,0.510676,787236.000000,242901.000000
1306.864084,0.510697,792393.000000,244480.000000
1310.291715,0.510927,796376.000000,245579.000000
1313.715216,0.512120,798307.000000,245499.000000
1317.134587,0.512965,801175.000000,245902.000000
1320.549827,0.516062,804861.000000,245278.000000
1323.960937,0.518085,807833.000000,245040.000000
1327.367917,0.521170,809608.000000,243840.000000
1331.904131,0.526768,811327.000000,241228.000000
1335.301473,0.531305,812775.000000,239147.000000
1338.694685,0.537434,813544.000000,236019.000000
1342.083767,0.543603,812602.000000,232421.000000
1345.468718,0.549645,811826.000000,228991.000000
1348.849539,0.557302,811585.000000,224922.000000
1352.226229,0.563900,810158.000000,221141.000000
1355.598789,0.571925,807876.000000,216481.000000
1358.967219,0.580281,805252.000000,211666.000000
1363.452034,0.590001,804229.000000,206718.000000
1366.810826,0.598594,803029.000000,202366.000000
1370.165488,0.606447,801212.000000,198290.000000
1373.516020,0.614343,799981.000000,194418.000000
1376.862422,0.621320,798624.000000,190995.000000
1380.204693,0.629340,795747.000000,186825.000000
1383.542834,0.637820,792504.000000,182466.000000
1386.876844,0.648169,790222.000000,177656.000000
1390.206724,0.659013,788607.000000,172921.000000
1393.532474,0.670978,785518.000000,167563.000000
1397.960382,0.690571,779920.000000,159030.000000
1401.276494,0.708681,776342.000000,151835.000000
1404.588477,0.729217,773563.000000,144304.000000
1407.896328,0.748579,769684.000000,137320.000000
1411.200050,0.770854,765635.000000,129768.000000
1414.499641,0.794089,762767.000000,122547.000000
1417.795101,0.818724,760810.000000,115492.000000
1421.086432,0.842977,758503.000000,108888.000000
1424.373632,0.867985,755935.000000,102447.000000
1428.750140,0.896935,753840.000000,95575.000000
1432.027703,0.918207,752941.000000,90898.000000
1435.301135,0.937271,751451.000000,86822.000000
1438.570437,0.953738,750582.000000,83495.000000
1441.835609,0.968554,749740.000000,80604.000000
1445.096650,0.977044,748245.000000,78886.000000
1448.353561,0.987732,747231.000000,76864.000000
1451.606342,0.995619,746115.000000,75368.000000
1454.854992,1.002755,743794.000000,73909.000000
1459.180101,1.008936,741747.000000,72664.000000
1462.419114,1.014796,739561.000000,71479.000000
1465.653997,1.015773,736862.000000,71058.000000
1468.884749,1.018294,734038.000000,70376.000000
1472.111371,1.019440,730885.000000,69889.000000
1475.333862,1.023591,727271.000000,68882.000000
1478.552224,1.019263,723938.000000,69253.000000
1481.766455,1.022687,721040.000000,68434.000000
1484.976555,1.019603,717684.000000,68601.000000
1488.182525,1.019531,713601.000000,68222.000000
1492.450728,1.020470,708541.000000,67592.000000
1495.647060,1.016131,704632.000000,67894.000000
1498.839263,1.015419,700712.000000,67627.000000
1502.027335,1.014509,695967.000000,67310.000000
1505.211277,1.008413,691038.000000,67778.000000
1508.391088,1.008645,686052.000000,67253.000000
1511.566770,1.005939,680877.000000,67163.000000
1514.738321,1.005830,675427.000000,66642.000000
1517.905741,1.001481,670152.000000,66787.000000
1522.122544,0.996906,662097.000000,66683.000000
1525.280327,0.993006,656403.000000,66706.000000
1528.433979,0.992970,650810.000000,66143.000000
1531.583502,0.991089,644842.000000,65821.000000
1534.728894,0.986497,638224.000000,65838.000000
1537.870156,0.983669,631155.000000,65534.000000
1541.007287,0.983931,625001.000000,64856.000000
1544.140289,0.980018,618097.000000,64720.000000
1547.269159,0.976927,610689.000000,64401.000000
1550.393900,0.975634,602954.000000,63775.000000
1554.553796,0.973484,592300.000000,62959.000000
1557.668899,0.973021,584592.000000,62206.000000
1560.779871,0.968694,576368.000000,61945.000000
1563.886714,0.965521,568025.000000,61496.000000
1566.989426,0.964597,559352.000000,60686.000000
1570.088008,0.964011,550305.000000,59785.000000
1573.182459,0.961135,541598.000000,59230.000000
1576.272780,0.962209,532727.000000,58116.000000
1579.358971,0.958539,523890.000000,57637.000000
1583.467467,0.960561,510646.000000,55919.000000
1586.544020,0.955212,501212.000000,55566.000000
1589.616443,0.953103,492392.000000,54854.000000
1592.684736,0.951141,482586.000000,54005.000000
1595.748898,0.946504,472996.000000,53500.000000
1598.808930,0.944930,462978.000000,52557.000000
1601.864832,0.940878,453381.000000,51950.000000
1604.916603,0.937642,443779.000000,51230.000000
1607.964244,0.938821,433789.000000,49941.000000
1612.021341,0.928420,420216.000000,49551.000000
1615.059344,0.923134,409971.000000,48935.000000
1618.093218,0.920997,400631.000000,48056.000000
1621.122961,0.913875,390490.000000,47614.000000
1624.148573,0.912353,380379.000000,46544.000000
1627.170055,0.908202,370204.000000,45734.000000
1630.187407,0.905517,360433.000000,44803.000000
1633.200629,0.900857,350418.000000,44028.000000
1636.209720,0.901244,340597.000000,42756.000000
1639.214681,0.898854,330782.000000,41753.000000
1643.214871,0.890552,317788.000000,40887.000000
1646.210195,0.890787,307687.000000,39566.000000
1649.201388,0.886688,297078.000000,38564.000000
1652.188451,0.885265,287199.000000,37404.000000
1655.171383,0.882363,276866.000000,36300.000000
1658.150185,0.878619,265166.000000,35067.000000
1661.124857,0.871325,252362.000000,33939.000000
1664.095399,0.864556,238503.000000,32579.000000
1667.061810,0.860543,222332.000000,30652.000000
1671.010600,0.860272,197141.000000,27196.000000
1673.967374,0.843545,175847.000000,25211.000000
1676.920017,0.837840,154167.000000,22395.000000
1679.868531,0.828901,132946.000000,19714.000000
1682.812913,0.823805,113053.000000,16962.000000
1685.753166,0.821065,95698.000000,14449.000000
1688.689288,0.834328,80645.000000,11810.000000
1691.621280,0.828559,68011.000000,10093.000000
1694.549141,0.857749,57785.000000,8018.000000
1697.472873,0.861778,49231.000000,6768.000000
1701.364756,0.921926,40194.000000,4811.000000
