Method:,Column 1,,
Host Date-Time:,18/4/16 @ 16:35:20,,
Header Version:,1,,
System Temp hundredths:,2930,,
Detector Temp hundredths:,2683,,
Humidity hundredths:,1933,,
Lamp PD:,3774,,
Shift Vector Coefficients:,-4.47974,0.0448891,-0.000109265,,
Pixel to Wavelength Coefficients:,1792.1,-0.928226,-0.000229463,,
Serial Number:,5490239,,
Scan Config Name:,Column 1,,
Scan Config Type:,2,,
Start wavelength in nm:,900,,
End wavelength in nm:,1700,,
Pattern Pixel Width:,6,,
Number of Measurement points:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time (s):,2,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
900.722897,0.605680,64701.000000,16041.000000
905.903443,0.537158,80807.000000,23458.000000
909.784033,0.490893,90252.000000,29145.000000
913.660493,0.460503,98832.000000,34229.000000
917.532823,0.441164,108214.000000,39185.000000
921.401023,0.438983,120081.000000,43701.000000
925.265092,0.439910,134618.000000,48887.000000
929.125031,0.438531,152080.000000,55404.000000
932.980840,0.437667,171754.000000,62696.000000
936.832518,0.430061,192235.000000,71412.000000
941.961664,0.410116,218303.000000,84907.000000
945.803705,0.397398,236285.000000,94632.000000
949.641615,0.383575,252581.000000,104430.000000
953.475395,0.372533,268843.000000,114016.000000
957.305045,0.364505,284409.000000,122868.000000
961.130565,0.357404,300415.000000,131922.000000
964.951954,0.351675,315812.000000,140525.000000
968.769213,0.348238,331706.000000,148770.000000
972.582341,0.343242,347597.000000,157701.000000
976.391340,0.339797,362603.000000,165819.000000
981.463579,0.333761,381663.000000,176978.000000
985.262940,0.329563,394207.000000,184570.000000
989.058170,0.324862,405268.000000,191814.000000
992.849270,0.320610,414919.000000,198314.000000
996.636240,0.315786,422744.000000,204311.000000
1000.419080,0.311344,429985.000000,209947.000000
1004.197789,0.307107,435731.000000,214838.000000
1007.972367,0.303578,439787.000000,218607.000000
1011.742816,0.299168,442999.000000,222451.000000
1016.763656,0.294391,446147.000000,226510.000000
1020.524467,0.290580,447570.000000,229235.000000
1024.281147,0.287601,448137.000000,231105.000000
1028.033698,0.284769,447447.000000,232259.000000
1031.782118,0.281997,447066.000000,233547.000000
1035.526408,0.279300,446139.000000,234515.000000
1039.266567,0.277242,445335.000000,235204.000000
1043.002596,0.274041,443993.000000,236230.000000
1046.734495,0.271171,441985.000000,236721.000000
1050.462263,0.270106,439703.000000,236077.000000
1055.426196,0.267699,438747.000000,236873.000000
1059.144327,0.266487,437920.000000,237087.000000
1062.858328,0.265174,436828.000000,237212.000000
1066.568198,0.264108,436218.000000,237463.000000
1070.273938,0.263599,437019.000000,238178.000000
1073.975548,0.263225,437923.000000,238876.000000
1077.673027,0.262374,438436.000000,239625.000000
1081.366376,0.260335,439593.000000,241388.000000
1085.055595,0.259120,441201.000000,242950.000000
1089.968128,0.257325,442941.000000,244918.000000
1093.647709,0.256975,445537.000000,246552.000000
1097.323160,0.255158,448116.000000,249019.000000
1100.994481,0.254615,449422.000000,250057.000000
1104.661671,0.253165,451109.000000,251835.000000
1108.324731,0.252741,453992.000000,253692.000000
1111.983661,0.250450,457203.000000,256838.000000
1115.638460,0.249631,459746.000000,258754.000000
1119.289129,0.248737,461686.000000,260381.000000
1124.150263,0.247822,463762.000000,262104.000000
1127.791294,0.246812,465594.000000,263752.000000
1131.428195,0.246969,467340.000000,264645.000000
1135.060966,0.245881,468769.000000,266120.000000
1138.689607,0.245634,470277.000000,267128.000000
1142.314117,0.245591,471885.000000,268068.000000
1145.934497,0.245925,474025.000000,269077.000000
1149.550746,0.246727,475849.000000,269614.000000
1153.162866,0.247177,477793.000000,270435.000000
1156.770855,0.248008,479500.000000,270882.000000
1161.575081,0.250178,482364.000000,271142.000000
1165.173433,0.251336,485131.000000,271971.000000
1168.767654,0.252243,488511.000000,273295.000000
1172.357745,0.254871,491250.000000,273169.000000
