Method:,Column 1,,
1073.975548,0.254396,437923.000000,243782.000000
1077.673027,0.253812,438436.000000,244396.000000
1081.366376,0.254081,439593.000000,244889.000000
1085.055595,0.254357,441201.000000,245629.000000
1089.968128,0.253556,442941.000000,247053.000000
1093.647709,0.254243,445537.000000,248108.000000
1097.323160,0.253864,448116.000000,249762.000000
1100.994481,0.253930,449422.000000,250452.000000
1104.661671,0.253488,451109.000000,251648.000000
1108.324731,0.253684,453992.000000,253142.000000
1111.983661,0.252965,457203.000000,255355.000000
1115.638460,0.253727,459746.000000,256325.000000
1119.289129,0.254157,461686.000000,257152.000000
1124.150263,0.253385,463762.000000,258768.000000
1127.791294,0.254332,465594.000000,259224.000000
1131.428195,0.255613,467340.000000,259430.000000
1135.060966,0.256932,468769.000000,259434.000000
1138.689607,0.260315,470277.000000,258249.000000
1142.314117,0.263417,471885.000000,257288.000000
1145.934497,0.268956,474025.000000,255179.000000
1149.550746,0.273183,475849.000000,253680.000000
1153.162866,0.279488,477793.000000,251045.000000
1156.770855,0.285481,479500.000000,248489.000000
1161.575081,0.293007,482364.000000,245679.000000
1165.173433,0.300796,485131.000000,242696.000000
1168.767654,0.306612,488511.000000,241136.000000
1172.357745,0.312845,491250.000000,239033.000000
1175.943705,0.318120,494537.000000,237727.000000
1179.525536,0.325280,498615.000000,235768.000000
1183.103235,0.330329,504468.000000,235779.000000
1186.676805,0.336498,510422.000000,235197.000000
1190.246244,0.342648,516637.000000,234713.000000
1194.999071,0.350074,526142.000000,234979.000000
1198.558873,0.353415,533671.000000,236515.000000
1202.114544,0.356435,540939.000000,238075.000000
1205.666086,0.358568,548916.000000,240402.000000
1209.213496,0.360248,558110.000000,243485.000000
1212.756777,0.360964,566953.000000,246935.000000
1216.295927,0.360770,575650.000000,250835.000000
1219.830947,0.358334,584869.000000,256286.000000
1223.361836,0.356297,595021.000000,261960.000000
1226.888595,0.352256,604954.000000,268823.000000
1231.584516,0.346351,617050.000000,277952.000000
1235.101637,0.341055,626559.000000,285698.000000
1238.614629,0.336790,636932.000000,293294.000000
1242.123490,0.333577,647247.000000,300257.000000
1245.628220,0.329706,655372.000000,306748.000000
1249.128821,0.327182,664642.000000,312900.000000
1252.625291,0.324590,674555.000000,319468.000000
1256.117630,0.323458,684692.000000,325115.000000
1259.605840,0.321777,692978.000000,330326.000000
1264.250361,0.320188,706063.000000,337797.000000
1267.728933,0.319780,716021.000000,342883.000000
1271.203374,0.319616,725552.000000,347578.000000
1274.673686,0.318046,734127.000000,352960.000000
1278.139867,0.317256,742906.000000,357831.000000
1281.601917,0.315890,750480.000000,362618.000000
1285.059838,0.315742,757621.000000,366193.000000
1288.513627,0.313967,764167.000000,370870.000000
1291.963287,0.313329,771928.000000,375187.000000
1296.556408,0.311633,779372.000000,380287.000000
1299.996431,0.311384,783046.000000,382299.000000
1303.432322,0.310711,787236.000000,384941.000000
1306.864084,0.310791,792393.000000,387391.000000
1310.291715,0.310668,796376.000000,389449.000000
1313.715216,0.311059,798307.000000,390042.000000
1317.134587,0.311003,801175.000000,391493.000000
1320.549827,0.312347,804861.000000,392079.000000
1323.960937,0.313795,807833.000000,392217.000000
1327.367917,0.315886,809608.000000,391191.000000
1331.904131,0.319633,811327.000000,388654.000000
1335.301473,0.322099,812775.000000,387143.000000
1338.694685,0.325599,813544.000000,384399.000000
1342.083767,0.328714,812602.000000,381210.000000
1345.468718,0.332949,811826.000000,377150.000000
1348.849539,0.337494,811585.000000,373113.000000
1352.226229,0.341691,810158.000000,368875.000000
1355.598789,0.346341,807876.000000,363918.000000
1358.967219,0.351661,805252.000000,358320.000000
1363.452034,0.359120,804229.000000,351771.000000
1366.810826,0.364098,803029.000000,347243.000000
1370.165488,0.369252,801212.000000,342370.000000
1373.516020,0.373692,799981.000000,338367.000000
1376.862422,0.378576,798624.000000,334015.000000
1380.204693,0.383390,795747.000000,329143.000000
1383.542834,0.389086,792504.000000,323531.000000
1386.876844,0.395557,790222.000000,317828.000000
1390.206724,0.403522,788607.000000,311414.000000
1393.532474,0.412015,785518.000000,304187.000000
1397.960382,0.424862,779920.000000,293216.000000
1401.276494,0.436247,776342.000000,284319.000000
1404.588477,0.447683,773563.000000,275939.000000
1407.896328,0.460242,769684.000000,266729.000000
1411.200050,0.472626,765635.000000,257867.000000
1414.499641,0.487805,762767.000000,248077.000000
1417.795101,0.502906,760810.000000,238985.000000
1421.086432,0.516998,758503.000000,230653.000000
1424.373632,0.530991,755935.000000,222584.000000
1428.750140,0.548908,753840.000000,212996.000000
1432.027703,0.560893,752941.000000,206951.000000
1435.301135,0.570762,751451.000000,201901.000000
1438.570437,0.579778,750582.000000,197524.000000
1441.835609,0.587104,749740.000000,194002.000000
1445.096650,0.593370,748245.000000,190842.000000
1448.353561,0.598238,747231.000000,188459.000000
1451.606342,0.601952,746115.000000,186575.000000
1454.854992,0.604417,743794.000000,184942.000000
1459.180101,0.608033,741747.000000,182904.000000
1462.419114,0.609765,739561.000000,181639.000000
1465.653997,0.610844,736862.000000,180527.000000
1468.884749,0.611371,734038.000000,179617.000000
1472.111371,0.612328,730885.000000,178452.000000
1475.333862,0.611530,727271.000000,177896.000000
1478.552224,0.612190,723938.000000,176812.000000
1481.766455,0.612072,721040.000000,176152.000000
1484.976555,0.612317,717684.000000,175233.000000
1488.182525,0.611257,713601.000000,174662.000000
1492.450728,0.608756,708541.000000,174425.000000
1495.647060,0.609174,704632.000000,173296.000000
1498.839263,0.607903,700712.000000,172837.000000
1502.027335,0.607007,695967.000000,172021.000000
1505.211277,0.604481,691038.000000,171799.000000
1508.391088,0.603419,686052.000000,170977.000000
1511.566770,0.602025,680877.000000,170233.000000
1514.738321,0.600791,675427.000000,169351.000000
1517.905741,0.599025,670152.000000,168713.000000
1522.122544,0.596795,662097.000000,167543.000000
1525.280327,0.595892,656403.000000,166448.000000
1528.433979,0.594541,650810.000000,165544.000000
1531.583502,0.592623,644842.000000,164752.000000
1534.728894,0.590675,638224.000000,163794.000000
1537.870156,0.590232,631155.000000,162145.000000
1541.007287,0.588123,625001.000000,161346.000000
1544.140289,0.587249,618097.000000,159885.000000
1547.269159,0.586386,610689.000000,158283.000000
1550.393900,0.585348,602954.000000,156652.000000
1554.553796,0.582462,592300.000000,154910.000000
1557.668899,0.582096,584592.000000,153023.000000
1560.779871,0.580468,576368.000000,151437.000000
1563.886714,0.579201,568025.000000,149681.000000
1566.989426,0.580279,559352.000000,147030.000000
1570.088008,0.577824,550305.000000,145472.000000
1573.182459,0.577743,541598.000000,143197.000000
1576.272780,0.575445,532727.000000,141599.000000
1579.358971,0.575086,523890.000000,139365.000000
1583.467467,0.572927,510646.000000,136519.000000
1586.544020,0.572110,501212.000000,134249.000000
1589.616443,0.568541,492392.000000,132975.000000
1592.684736,0.568127,482586.000000,130451.000000
1595.748898,0.566184,472996.000000,128432.000000
1598.808930,0.563968,462978.000000,126355.000000
1601.864832,0.560287,453381.000000,124789.000000
1604.916603,0.558737,443779.000000,122583.000000
1607.964244,0.555636,433789.000000,120682.000000
1612.021341,0.553364,420216.000000,117519.000000
1615.059344,0.551874,409971.000000,115048.000000
1618.093218,0.547164,400631.000000,113653.000000
1621.122961,0.543989,390490.000000,111589.000000
1624.148573,0.541747,380379.000000,109262.000000
1627.170055,0.538692,370204.000000,107090.000000
1630.187407,0.536455,360433.000000,104802.000000
1633.200629,0.533939,350418.000000,102482.000000
1636.209720,0.531447,340597.000000,100183.000000
1639.214681,0.530239,330782.000000,97567.000000
1643.214871,0.524844,317788.000000,94906.000000
1646.210195,0.521545,307687.000000,92590.000000
1649.201388,0.520160,297078.000000,89683.000000
1652.188451,0.516349,287199.000000,87465.000000
1655.171383,0.513915,276866.000000,84792.000000
1658.150185,0.507591,265166.000000,82400.000000
1661.124857,0.502477,252362.000000,79350.000000
1664.095399,0.496692,238503.000000,75998.000000
1667.061810,0.487095,222332.000000,72428.000000
1671.010600,0.472204,197141.000000,66462.000000
1673.967374,0.454540,175847.000000,61744.000000
1676.920017,0.434569,154167.000000,56679.000000
1679.868531,0.421055,132946.000000,50422.000000
1682.812913,0.406340,113053.000000,44355.000000
1685.753166,0.394777,95698.000000,38559.000000
1688.689288,0.396811,80645.000000,32342.000000
1691.621280,0.395495,68011.000000,27358.000000
1694.549141,0.396870,57785.000000,23171.000000
1697.472873,0.404459,49231.000000,19399.000000
1701.364756,0.414446,40194.000000,15478.000000
