Method:,Column 1,,
Host Date-Time:,18/4/16 @ 16:46:53,,
Header Version:,1,,
System Temp hundredths:,3263,,
Detector Temp hundredths:,3031,,
Humidity hundredths:,1341,,
Lamp PD:,3768,,
Shift Vector Coefficients:,-4.47974,0.0448891,-0.000109265,,
Pixel to Wavelength Coefficients:,1792.1,-0.928226,-0.000229463,,
Serial Number:,5490239,,
Scan Config Name:,Column 1,,
Scan Config Type:,2,,
Start wavelength in nm:,900,,
End wavelength in nm:,1700,,
Pattern Pixel Width:,6,,
Number of Measurement points:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time (s):,2,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
900.722897,0.719490,64701.000000,12343.000000
905.903443,0.637026,80807.000000,18639.000000
909.784033,0.595318,90252.000000,22916.000000
913.660493,0.559005,98832.000000,27283.000000
917.532823,0.549557,108214.000000,30530.000000
921.401023,0.548034,120081.000000,33997.000000
925.265092,0.559495,134618.000000,37120.000000
929.125031,0.563115,152080.000000,41587.000000
932.980840,0.562744,171754.000000,47007.000000
936.832518,0.563590,192235.000000,52510.000000
941.961664,0.546927,218303.000000,61963.000000
945.803705,0.538666,236285.000000,68355.000000
949.641615,0.526952,252581.000000,75067.000000
953.475395,0.520151,268843.000000,81161.000000
957.305045,0.514764,284409.000000,86932.000000
961.130565,0.509832,300415.000000,92873.000000
964.951954,0.513423,315812.000000,96829.000000
968.769213,0.513603,331706.000000,101660.000000
972.582341,0.515095,347597.000000,106165.000000
976.391340,0.516868,362603.000000,110297.000000
981.463579,0.520280,381663.000000,115186.000000
985.262940,0.522600,394207.000000,118338.000000
989.058170,0.522805,405268.000000,121601.000000
992.849270,0.523035,414919.000000,124431.000000
996.636240,0.523085,422744.000000,126763.000000
1000.419080,0.523224,429985.000000,128893.000000
1004.197789,0.522116,435731.000000,130949.000000
1007.972367,0.519815,439787.000000,132870.000000
1011.742816,0.518117,442999.000000,134365.000000
1016.763656,0.515875,446147.000000,136020.000000
1020.524467,0.513466,447570.000000,137213.000000
1024.281147,0.513130,448137.000000,137493.000000
1028.033698,0.510438,447447.000000,138135.000000
1031.782118,0.509848,447066.000000,138205.000000
1035.526408,0.506996,446139.000000,138827.000000
1039.266567,0.505903,445335.000000,138926.000000
1043.002596,0.502603,443993.000000,139564.000000
1046.734495,0.503347,441985.000000,138695.000000
1050.462263,0.500129,439703.000000,139005.000000
1055.426196,0.499212,438747.000000,138996.000000
1059.144327,0.499456,437920.000000,138656.000000
1062.858328,0.498294,436828.000000,138681.000000
1066.568198,0.499205,436218.000000,138197.000000
1070.273938,0.498537,437019.000000,138664.000000
1073.975548,0.498983,437923.000000,138808.000000
1077.673027,0.499151,438436.000000,138917.000000
1081.366376,0.498517,439593.000000,139487.000000
1085.055595,0.497591,441201.000000,140296.000000
1089.968128,0.497188,442941.000000,140980.000000
1093.647709,0.495935,445537.000000,142216.000000
1097.323160,0.496185,448116.000000,142957.000000
1100.994481,0.494883,449422.000000,143804.000000
1104.661671,0.495518,451109.000000,144133.000000
1108.324731,0.495782,453992.000000,144966.000000
1111.983661,0.494972,457203.000000,146264.000000
1115.638460,0.495325,459746.000000,146958.000000
1119.289129,0.496713,461686.000000,147107.000000
1124.150263,0.495312,463762.000000,148246.000000
1127.791294,0.496243,465594.000000,148513.000000
1131.428195,0.498931,467340.000000,148150.000000
1135.060966,0.500465,468769.000000,148079.000000
1138.689607,0.503520,470277.000000,147514.000000
