Method:,Column 1,,
Host Date-Time:,18/4/16 @ 16:37:35,,
Header Version:,1,,
System Temp hundredths:,3035,,
Detector Temp hundredths:,2805,,
Humidity hundredths:,1746,,
Lamp PD:,3771,,
Shift Vector Coefficients:,-4.47974,0.0448891,-0.000109265,,
Pixel to Wavelength Coefficients:,1792.1,-0.928226,-0.000229463,,
Serial Number:,5490239,,
Scan Config Name:,Column 1,,
Scan Config Type:,2,,
Start wavelength in nm:,900,,
End wavelength in nm:,1700,,
Pattern Pixel Width:,6,,
Number of Measurement points:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time (s):,2,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
900.722897,0.628411,64701.000000,15223.000000
905.903443,0.553610,80807.000000,22586.000000
909.784033,0.496110,90252.000000,28797.000000
913.660493,0.465968,98832.000000,33801.000000
917.532823,0.449139,108214.000000,38472.000000
921.401023,0.454687,120081.000000,42149.000000
925.265092,0.452026,134618.000000,47542.000000
929.125031,0.454580,152080.000000,53394.000000
932.980840,0.454460,171754.000000,60318.000000
936.832518,0.445223,192235.000000,68962.000000
941.961664,0.427966,218303.000000,81488.000000
945.803705,0.411868,236285.000000,91531.000000
949.641615,0.397748,252581.000000,101077.000000
953.475395,0.385763,268843.000000,110595.000000
957.305045,0.376575,284409.000000,119500.000000
961.130565,0.368697,300415.000000,128536.000000
964.951954,0.364487,315812.000000,136440.000000
968.769213,0.359343,331706.000000,145014.000000
972.582341,0.356751,347597.000000,152871.000000
976.391340,0.353081,362603.000000,160824.000000
981.463579,0.347538,381663.000000,171452.000000
985.262940,0.343938,394207.000000,178561.000000
989.058170,0.340430,405268.000000,185060.000000
992.849270,0.336769,414919.000000,191071.000000
996.636240,0.334789,422744.000000,195564.000000
1000.419080,0.331029,429985.000000,200643.000000
1004.197789,0.328024,435731.000000,204736.000000
1007.972367,0.325020,439787.000000,208076.000000
1011.742816,0.322711,442999.000000,210713.000000
1016.763656,0.319848,446147.000000,213614.000000
1020.524467,0.318618,447570.000000,214903.000000
1024.281147,0.316754,448137.000000,216101.000000
1028.033698,0.313814,447447.000000,217234.000000
1031.782118,0.313880,447066.000000,217016.000000
1035.526408,0.311983,446139.000000,217514.000000
1039.266567,0.310573,445335.000000,217828.000000
1043.002596,0.308295,443993.000000,218314.000000
1046.734495,0.307296,441985.000000,217827.000000
1050.462263,0.306318,439703.000000,217191.000000
1055.426196,0.304781,438747.000000,217487.000000
1059.144327,0.304353,437920.000000,217291.000000
1062.858328,0.303961,436828.000000,216945.000000
1066.568198,0.302818,436218.000000,217213.000000
1070.273938,0.301725,437019.000000,218160.000000
1073.975548,0.302101,437923.000000,218422.000000
1077.673027,0.301585,438436.000000,218938.000000
1081.366376,0.301949,439593.000000,219332.000000
1085.055595,0.299957,441201.000000,221146.000000
1089.968128,0.299930,442941.000000,222032.000000
1093.647709,0.298822,445537.000000,223904.000000
1097.323160,0.298726,448116.000000,225250.000000
1100.994481,0.297324,449422.000000,226637.000000
1104.661671,0.297142,451109.000000,227583.000000
1108.324731,0.297198,453992.000000,229008.000000
1111.983661,0.297026,457203.000000,230719.000000
1115.638460,0.295811,459746.000000,232652.000000
1119.289129,0.295552,461686.000000,233773.000000
1124.150263,0.296495,463762.000000,234315.000000
1127.791294,0.296675,465594.000000,235143.000000
1131.428195,0.297095,467340.000000,235797.000000
1135.060966,0.298424,468769.000000,235795.000000
1138.689607,0.301917,470277.000000,234659.000000
1142.314117,0.305631,471885.000000,233456.000000
1145.934497,0.310536,474025.000000,231881.000000
1149.550746,0.315024,475849.000000,230380.000000
1153.162866,0.322203,477793.000000,227529.000000
1156.770855,0.329890,479500.000000,224336.000000
1161.575081,0.340694,482364.000000,220131.000000
1165.173433,0.349800,485131.000000,216800.000000
1168.767654,0.358948,488511.000000,213760.000000
1172.357745,0.366866,491250.000000,211075.000000
1175.943705,0.374766,494537.000000,208657.000000
1179.525536,0.379316,498615.000000,208185.000000
1183.103235,0.385874,504468.000000,207472.000000
1186.676805,0.393068,510422.000000,206472.000000
1190.246244,0.401220,516637.000000,205100.000000
1194.999071,0.413710,526142.000000,202952.000000
1198.558873,0.421441,533671.000000,202224.000000
1202.114544,0.428343,540939.000000,201746.000000
1205.666086,0.435315,548916.000000,201461.000000
1209.213496,0.441433,558110.000000,201970.000000
1212.756777,0.446233,566953.000000,202915.000000
1216.295927,0.449051,575650.000000,204695.000000
1219.830947,0.446522,584869.000000,209188.000000
1223.361836,0.439946,595021.000000,216066.000000
1226.888595,0.429081,604954.000000,225238.000000
1231.584516,0.410794,617050.000000,239622.000000
1235.101637,0.397311,626559.000000,250987.000000
1238.614629,0.384932,636932.000000,262519.000000
1242.123490,0.374759,647247.000000,273093.000000
1245.628220,0.365943,655372.000000,282192.000000
1249.128821,0.358537,664642.000000,291106.000000
1252.625291,0.352431,674555.000000,299631.000000
1256.117630,0.348791,684692.000000,306693.000000
1259.605840,0.345207,692978.000000,312977.000000
1264.250361,0.341471,706063.000000,321642.000000
1267.728933,0.339638,716021.000000,327558.000000
1271.203374,0.338077,725552.000000,333113.000000
1274.673686,0.335434,734127.000000,339107.000000
1278.139867,0.334852,742906.000000,343623.000000
1281.601917,0.332527,750480.000000,348989.000000
1285.059838,0.331515,757621.000000,353132.000000
1288.513627,0.330446,764167.000000,357061.000000
1291.963287,0.328814,771928.000000,362045.000000
